"ETAPA \ GENERADOR","CALLAHUANCA","HUAMPANI","MOYOPAMPA","MANTARO","RESTITUCION","OROYA","PACHACHACA","YAUPI","HUANCHOR","PARIAC","YANANGO","CHARCANI V","ARICOTA I","ARICOTA II","MACHUPICCHU","SAN GABAN II","YUNCAN","MALPASO","CANON DEL PATO","GALLITO CIEGO","CHARCANI 123","SANTA TERESA","QUITARACSA","PCH CHAGLLA","CH CARHUAQUERO IV","HUANZA","MCH CERRO DEL AGUILA","CARHUAC","CHAGLLA G1","CHAGLLA G2","HUINCO G1","HUINCO G2","HUINCO G3","HUINCO G4","CERRO DEL AGUILA G1","CERRO DEL AGUILA G2","CERRO DEL AGUILA G3","CH CANA BRAVA","CHIMAY G1","CHIMAY G2","MATUCANA G1","MATUCANA G2","LA VIRGEN","CARHUAQUERO G1","CARHUAQUERO G2","CARHUAQUERO G3","CHEVES G1","CHEVES G2","PLATANAL G1","PLATANAL G2","CHSANGABANIII","CH ANASHIRONI","CH RENOVANDES","CAHUAG1","CAHUAG2","CHARCATA"
1.00,66.95,29.81,66.81,652.98,211.40,7.92,5.40,99.30,17.65,1.83,16.43,76.16,7.22,3.88,125.61,74.77,104.25,4.15,84.34,0.00,6.88,68.30,26.00,6.39,0.00,68.34,3.03,18.78,0.00,0.00,34.23,0.00,67.45,21.95,0.00,196.19,120.91,0.00,67.36,59.07,42.13,41.39,34.79,0.00,0.00,0.00,20.73,0.00,51.48,0.00,130.20,19.42,2.07,0.00,21.65,5.06
2.00,72.37,29.81,66.81,649.99,210.43,7.92,5.40,91.74,17.65,1.83,16.43,70.17,7.22,3.88,125.61,73.25,95.00,4.15,84.34,0.00,6.88,68.30,26.00,6.39,0.00,45.30,3.03,13.48,0.00,0.00,20.73,0.00,53.26,33.41,0.00,196.19,67.52,0.00,67.36,59.07,49.22,43.22,34.79,0.00,0.00,0.00,0.00,20.73,52.90,0.00,127.18,19.42,2.07,0.00,21.65,5.06
3.00,72.37,29.81,66.81,651.21,210.83,7.92,5.40,91.74,17.65,1.83,16.43,68.66,7.22,3.88,125.61,72.67,95.00,4.15,84.34,0.00,6.88,68.30,26.00,6.39,0.00,44.75,3.03,13.35,0.00,0.00,20.73,0.00,43.33,43.33,0.00,196.19,82.33,0.00,0.00,66.67,49.22,43.22,34.79,0.00,0.00,0.00,20.73,0.00,44.63,0.00,126.80,19.42,2.07,20.70,0.00,5.06
4.00,68.81,29.81,66.81,637.59,206.42,7.92,5.40,91.74,17.65,1.83,16.43,62.32,7.22,3.88,125.61,71.50,95.00,43.19,84.34,0.00,6.88,68.30,26.00,6.39,0.00,37.83,3.03,11.76,0.00,0.00,26.67,0.00,67.45,23.94,0.00,196.19,68.48,0.00,0.00,62.06,39.81,43.60,34.79,0.00,0.00,0.00,20.73,0.00,0.00,0.00,124.07,19.42,2.07,10.83,10.81,5.06
5.00,69.50,29.81,66.81,651.78,211.01,7.92,5.40,91.74,17.65,1.83,16.43,61.91,7.22,3.88,125.61,71.25,95.00,18.00,84.34,0.00,6.88,68.30,26.00,6.39,0.00,37.68,3.03,11.72,0.00,0.00,24.28,0.00,67.45,24.28,0.00,196.19,67.89,0.00,0.00,63.94,42.35,42.81,34.79,0.00,0.00,0.00,0.00,20.73,61.84,0.00,124.10,19.42,2.07,0.00,21.65,5.06
6.00,72.37,29.81,66.81,652.27,211.17,7.92,5.40,91.74,17.65,1.83,16.43,64.44,7.22,3.88,125.61,70.76,95.00,4.15,84.34,0.00,6.88,68.30,26.00,6.39,0.00,35.51,3.03,11.23,0.00,0.00,20.73,0.00,67.36,0.00,0.00,196.19,71.14,0.00,0.00,64.84,47.20,42.69,34.79,0.00,0.00,0.00,0.00,20.73,45.26,0.00,125.54,19.42,2.07,0.00,21.65,5.06
7.00,72.37,29.81,66.81,655.53,212.22,7.92,5.40,91.74,17.65,1.83,16.43,62.82,7.22,3.88,125.61,70.22,95.00,4.15,84.34,0.00,6.88,68.30,26.00,6.39,0.00,0.00,3.03,3.83,0.00,0.00,20.73,0.00,67.36,0.00,0.00,196.19,74.30,0.00,0.00,67.42,47.53,47.48,34.79,0.00,0.00,0.00,20.73,0.00,68.06,0.00,125.28,19.42,2.07,10.83,10.81,5.06
8.00,72.37,29.81,66.81,655.76,212.30,7.92,5.40,91.74,17.65,1.83,16.43,63.45,7.22,3.88,125.61,69.82,95.00,4.15,84.34,0.00,6.88,68.30,26.00,6.39,0.00,35.08,3.03,11.13,0.00,0.00,20.73,0.00,67.36,0.00,0.00,196.19,75.84,0.00,0.00,63.94,44.44,45.79,34.79,0.00,0.00,0.00,20.73,0.00,45.26,0.00,125.66,19.42,2.07,21.65,0.00,5.06
9.00,72.37,29.81,66.81,655.76,212.30,7.92,5.40,91.74,17.65,1.83,16.43,64.21,7.22,3.88,125.61,70.42,95.00,4.15,84.34,0.00,6.88,68.30,26.00,6.39,0.00,36.55,3.03,11.46,0.00,0.00,20.73,0.00,67.36,0.00,0.00,196.19,73.11,0.00,0.00,64.58,45.09,46.10,34.79,0.00,0.00,0.00,20.73,0.00,45.26,0.00,126.51,19.42,2.07,21.65,0.00,5.06
10.00,72.37,29.81,66.81,655.76,212.30,7.92,5.40,91.74,17.65,1.83,16.43,64.37,7.22,3.88,125.61,70.22,95.00,4.15,84.34,0.00,6.88,68.30,26.00,6.39,0.00,38.05,3.03,11.81,0.00,0.00,20.73,0.00,36.29,47.09,0.00,196.19,73.12,0.00,0.00,65.17,45.04,46.07,34.79,0.00,0.00,0.00,20.73,0.00,56.18,0.00,126.76,19.42,2.07,0.00,21.65,5.06
11.00,72.37,29.81,66.81,655.76,212.30,7.92,5.40,91.74,17.65,1.83,16.43,111.25,7.22,3.88,125.61,74.97,95.00,43.19,84.34,0.00,6.88,68.30,26.00,6.39,0.00,72.23,3.03,19.68,0.00,0.00,20.73,20.73,67.36,20.73,0.00,196.19,0.00,0.00,0.00,75.00,52.94,44.31,34.79,0.00,0.00,0.00,20.73,0.00,0.00,0.00,144.48,19.42,2.07,10.83,10.81,5.06
12.00,74.53,29.81,66.81,655.76,212.30,7.92,5.40,91.74,17.65,1.83,16.43,112.26,7.22,3.88,125.61,75.42,95.00,43.19,84.34,0.00,6.88,68.30,26.00,6.39,0.00,72.23,3.03,19.68,0.00,0.00,44.39,0.00,67.45,21.99,0.00,196.19,0.00,0.00,0.00,75.00,49.92,43.42,34.79,0.00,0.00,0.00,20.73,0.00,57.79,57.78,144.78,19.42,2.07,21.65,0.00,5.06
13.00,73.11,29.81,66.81,655.76,212.30,7.92,5.40,91.74,17.65,1.83,16.43,108.02,7.22,3.88,125.61,75.42,95.00,18.00,84.34,0.00,6.88,68.30,26.00,6.39,0.00,72.23,3.03,19.68,0.00,0.00,20.73,0.00,52.75,65.87,0.00,196.19,0.00,0.00,0.00,75.00,54.16,44.72,34.79,0.00,0.00,0.00,20.73,20.73,54.14,0.00,142.69,19.42,2.07,20.70,0.00,5.06
14.00,59.79,29.81,66.81,655.76,212.30,7.92,5.40,91.74,17.65,1.83,16.43,64.36,7.22,3.88,125.61,72.06,95.00,18.00,84.34,0.00,6.88,68.30,26.00,6.39,0.00,72.23,3.03,19.68,0.00,0.00,20.73,0.00,67.04,57.31,0.00,196.19,0.00,0.00,0.00,75.00,25.62,34.95,34.79,0.00,0.00,0.00,20.73,20.73,56.66,0.00,120.98,19.42,2.07,10.83,10.81,5.06
