"ETAPA \ GENERADOR","CALLAHUANCA","HUAMPANI","MOYOPAMPA","MANTARO","RESTITUCION","OROYA","PACHACHACA","YAUPI","HUANCHOR","PARIAC","YANANGO","CHARCANI IV","CHARCANI V","ARICOTA I","ARICOTA II","MACHUPICCHU","SAN GABAN II","YUNCAN","CAHUA","MALPASO","CANON DEL PATO","GALLITO CIEGO","ARCATA","CHARCANI 123","SANTA TERESA","PCH CHAGLLA","CH CARHUAQUERO IV","HUANZA","MCH CERRO DEL AGUILA","CARHUAC","CHAGLLA G1","CHAGLLA G2","HUINCO G1","HUINCO G2","HUINCO G3","HUINCO G4","CERRO DEL AGUILA G1","CERRO DEL AGUILA G2","CERRO DEL AGUILA G3","CH CANA BRAVA","CHIMAY G1","CHIMAY G2","MATUCANA G1","MATUCANA G2","LA VIRGEN","CARHUAQUERO G1","CARHUAQUERO G2","CARHUAQUERO G3","CHEVES G1","CHEVES G2","PLATANAL G1","PLATANAL G2","CH SAN GABAN III"
1.00,65.98,27.31,67.13,625.01,203.33,7.75,8.13,110.37,17.04,0.63,0.00,14.92,61.47,5.13,2.82,117.08,61.56,111.18,21.75,35.37,100.01,0.00,0.00,6.88,63.98,6.39,0.00,0.00,3.45,0.00,0.00,0.00,0.00,0.00,67.88,0.00,0.00,72.84,0.00,0.00,0.00,67.01,46.49,31.24,40.00,0.00,0.00,0.00,25.00,33.39,110.26,0.00,82.25
2.00,65.98,27.31,67.13,625.01,203.33,7.75,8.13,110.37,17.04,0.63,0.00,14.92,61.47,5.13,2.82,117.08,61.42,111.18,21.75,35.37,100.01,0.00,0.00,6.88,63.98,6.39,0.00,0.00,3.45,0.00,0.00,0.00,0.00,0.00,67.88,0.00,0.00,72.84,0.00,0.00,0.00,67.01,44.57,30.23,40.00,0.00,0.00,0.00,25.00,33.39,110.26,0.00,82.42
3.00,65.98,27.31,67.13,625.01,203.33,7.75,8.13,110.37,17.04,0.63,0.00,14.92,62.73,5.13,2.82,117.08,62.30,111.18,21.75,0.00,100.01,0.00,0.00,6.88,63.98,6.39,0.00,16.49,3.45,3.81,0.00,0.00,0.00,0.00,67.88,0.00,0.00,72.84,0.00,0.00,0.00,67.01,45.98,30.28,40.00,0.00,0.00,0.00,25.00,50.21,110.26,0.00,83.42
4.00,65.98,27.31,67.13,625.01,203.33,7.75,8.13,110.37,17.04,0.63,0.00,14.92,63.50,5.13,2.82,117.08,62.10,111.18,21.75,0.00,100.01,0.00,0.00,6.88,63.98,6.39,0.00,16.49,3.45,3.81,0.00,0.00,0.00,0.00,67.88,0.00,0.00,72.84,0.00,0.00,0.00,67.01,45.98,30.28,40.00,0.00,0.00,0.00,25.00,50.21,110.26,0.00,83.80
5.00,65.98,27.31,67.13,625.01,203.33,7.75,8.13,110.37,17.04,0.63,0.00,14.92,65.46,5.13,2.82,117.08,62.53,111.18,21.75,0.00,100.01,0.00,0.00,6.88,63.98,6.39,0.00,16.49,3.45,3.81,0.00,0.00,0.00,0.00,67.88,0.00,0.00,72.84,0.00,0.00,0.00,67.01,45.98,30.28,40.00,0.00,0.00,0.00,25.00,50.21,110.26,0.00,84.87
6.00,65.98,27.31,67.13,625.01,203.33,7.75,8.13,110.37,17.04,0.63,0.00,14.92,76.71,5.13,2.82,117.08,64.28,111.18,21.75,0.00,100.01,0.00,0.00,6.88,63.98,6.39,0.00,16.49,3.45,3.81,0.00,0.00,0.00,0.00,67.88,0.00,0.00,72.84,0.00,0.00,0.00,67.01,44.90,31.36,40.00,0.00,0.00,0.00,50.21,25.00,110.26,0.00,90.56
7.00,65.98,27.31,67.13,625.01,203.33,7.75,8.13,110.37,17.04,0.63,0.00,14.92,95.21,5.13,2.82,117.08,65.91,111.18,21.75,0.00,100.01,0.00,0.00,6.88,63.98,6.39,0.00,30.97,3.45,7.16,0.00,0.00,0.00,0.00,67.88,0.00,0.00,72.84,0.00,0.00,0.00,67.01,47.63,33.44,40.00,0.00,0.00,0.00,25.00,54.76,105.71,0.00,98.90
8.00,65.98,27.31,67.13,625.01,203.33,7.75,8.13,110.37,17.04,0.63,0.00,14.92,95.38,5.13,2.82,117.08,62.61,111.18,21.75,0.00,100.01,17.16,0.00,6.88,63.98,6.39,0.00,18.03,3.45,4.17,0.00,0.00,0.00,0.00,67.88,0.00,0.00,72.84,0.00,0.00,0.00,67.01,44.90,31.36,40.00,0.00,0.00,0.00,25.00,50.21,110.26,0.00,90.77
9.00,65.98,27.31,67.13,625.01,203.33,7.75,8.13,110.37,17.04,0.63,0.00,14.92,72.74,5.13,2.82,117.08,55.84,111.18,21.75,0.00,100.01,17.16,0.00,6.88,63.98,6.39,0.00,16.49,3.45,3.81,0.00,0.00,0.00,0.00,67.88,0.00,0.00,72.84,0.00,0.00,0.00,0.00,44.53,31.73,40.00,0.00,0.00,0.00,82.17,25.00,110.26,0.00,55.53
10.00,65.98,27.31,67.13,625.01,203.33,7.75,8.13,110.37,17.04,0.63,0.00,2.47,30.67,5.13,2.82,117.08,51.50,111.18,21.75,0.00,100.01,17.16,0.00,6.88,63.98,6.39,9.00,16.49,3.45,3.81,0.00,0.00,0.00,0.00,67.88,0.00,0.00,72.84,0.00,0.00,0.00,0.00,43.48,27.97,40.00,0.00,0.00,0.00,25.00,82.17,110.26,0.00,30.98
11.00,65.98,27.31,67.13,625.01,203.33,7.75,8.13,110.37,17.04,0.63,0.00,2.47,15.46,5.13,2.82,117.08,47.65,111.18,21.75,0.00,100.01,17.16,0.00,6.88,63.98,6.39,9.00,16.49,3.45,3.81,0.00,0.00,0.00,0.00,67.88,0.00,0.00,72.84,0.00,1.34,0.00,0.00,44.53,31.73,40.00,10.31,0.00,0.00,25.00,82.17,110.26,0.00,18.33
12.00,65.98,27.31,67.13,625.01,203.33,7.75,8.13,110.37,17.04,0.63,0.00,14.04,15.46,5.13,2.82,117.08,48.90,111.18,21.75,0.00,100.01,17.16,0.00,6.88,63.98,6.39,9.00,16.49,3.45,3.81,0.00,0.00,0.00,0.00,67.88,0.00,0.00,72.84,0.00,1.46,0.00,0.00,44.53,31.73,40.00,12.09,0.00,0.00,25.00,82.17,110.26,0.00,18.33
13.00,65.98,27.31,67.13,625.01,203.33,7.75,8.13,110.37,17.04,0.63,0.00,14.16,32.19,5.13,2.82,117.08,50.33,111.18,21.75,0.00,100.01,17.16,0.00,6.88,63.98,6.39,9.00,24.47,3.45,5.66,0.00,0.00,0.00,0.00,67.88,0.00,0.00,72.84,0.00,1.55,0.00,67.01,44.76,31.50,40.00,13.50,0.00,0.00,76.70,25.00,95.11,0.00,36.79
14.00,65.98,27.31,67.13,625.01,203.33,7.75,8.13,110.37,17.04,0.63,0.00,14.04,25.00,5.13,2.82,117.08,51.30,111.18,21.75,0.00,100.01,17.16,0.00,6.88,63.98,6.39,9.00,40.38,3.45,9.34,0.00,0.00,66.82,0.00,67.20,0.00,0.00,72.84,0.00,1.61,0.00,67.01,44.91,31.35,40.00,14.34,0.00,0.00,25.00,42.69,83.60,0.00,35.90
15.00,72.37,29.95,67.13,625.01,203.33,7.75,8.13,110.37,17.04,0.63,0.00,14.92,85.08,5.13,2.82,117.08,58.16,111.18,21.75,0.00,100.01,17.16,0.00,6.88,63.98,6.39,9.00,85.31,3.45,19.73,0.00,0.00,66.82,0.00,67.20,0.00,0.00,143.17,0.00,1.85,0.00,67.01,47.05,50.20,40.00,18.04,0.00,0.00,25.00,25.00,100.52,0.00,56.14
16.00,72.37,29.95,67.13,625.01,203.33,7.75,8.13,110.37,17.04,0.63,0.00,14.92,80.86,5.13,2.82,117.08,63.25,111.18,21.75,0.00,100.01,17.16,0.00,6.88,63.98,6.39,9.00,56.97,3.45,13.18,0.00,0.00,66.82,0.00,67.20,0.00,153.42,84.90,0.00,1.46,0.00,67.01,46.86,40.78,40.00,12.09,0.00,0.00,57.49,25.00,68.80,0.00,47.13
