"ETAPA \ GENERADOR","CALLAHUANCA","HUAMPANI","MOYOPAMPA","MANTARO","RESTITUCION","OROYA","PACHACHACA","YAUPI","HUANCHOR","PARIAC","YANANGO","CHARCANI IV","CHARCANI V","ARICOTA I","ARICOTA II","MACHUPICCHU","SAN GABAN II","YUNCAN","CAHUA","MALPASO","CANON DEL PATO","GALLITO CIEGO","ARCATA","CHARCANI 123","SANTA TERESA","QUITARACSA","PCH CHAGLLA","CH CARHUAQUERO IV","HUANZA","MCH CERRO DEL AGUILA","CARHUAC","CHAGLLA G1","CHAGLLA G2","HUINCO G1","HUINCO G2","HUINCO G3","HUINCO G4","CERRO DEL AGUILA G1","CERRO DEL AGUILA G2","CERRO DEL AGUILA G3","CH CANA BRAVA","CHIMAY G1","CHIMAY G2","MATUCANA G1","MATUCANA G2","LA VIRGEN","CARHUAQUERO G1","CARHUAQUERO G2","CARHUAQUERO G3","CHEVES G1","CHEVES G2","PLATANAL G1","PLATANAL G2","CH SAN GABAN III"
1.00,68.23,29.95,67.13,635.88,206.86,3.29,3.45,58.28,17.56,0.45,18.87,14.92,69.51,5.13,2.82,127.92,67.47,42.24,0.00,13.39,73.79,17.17,1.97,0.00,43.67,0.00,6.39,9.00,70.33,4.43,16.27,0.00,147.53,21.00,20.62,59.21,35.15,113.83,80.73,113.84,1.46,0.00,30.93,45.93,36.03,30.75,12.09,0.00,0.00,0.00,76.30,110.26,0.00,0.00
2.00,68.43,29.95,67.13,635.88,206.86,3.29,3.45,59.59,17.56,0.45,18.87,14.92,76.43,5.13,2.82,127.92,69.64,43.85,0.00,18.56,73.79,17.17,1.97,0.00,43.67,0.00,6.39,9.00,76.28,4.43,17.64,0.00,150.40,21.00,24.59,61.02,24.62,184.17,128.15,0.00,1.46,0.00,52.58,45.86,41.39,30.75,12.09,0.00,0.00,0.00,77.06,110.26,0.00,0.00
3.00,59.26,29.95,67.13,635.88,206.86,3.29,3.45,62.02,17.56,0.45,18.87,14.92,70.21,5.13,2.82,127.92,69.72,46.80,0.00,23.61,73.79,17.17,1.97,0.00,43.67,0.00,6.39,9.00,85.48,4.43,19.77,0.00,153.87,21.00,23.34,67.88,34.46,184.17,114.05,0.00,1.62,0.00,39.56,59.22,0.00,30.75,14.51,0.00,0.00,0.00,85.00,101.46,0.00,0.00
4.00,72.37,29.95,67.13,635.88,206.86,3.29,3.45,56.42,17.56,0.45,18.87,14.92,48.28,5.13,2.82,127.92,64.22,39.99,0.00,7.19,73.79,17.17,1.97,0.00,43.67,0.00,6.39,9.00,61.15,4.43,14.14,0.00,145.88,21.00,60.19,0.00,26.20,145.04,77.84,0.00,1.53,0.00,30.93,46.64,41.00,30.75,13.12,0.00,0.00,0.00,77.86,107.82,0.00,0.00
5.00,66.52,29.95,67.13,635.88,206.86,3.29,3.45,56.38,17.56,0.45,18.87,14.92,51.47,5.13,2.82,127.92,64.12,39.94,0.00,18.56,73.79,17.17,1.97,0.00,43.67,0.00,6.39,9.00,63.48,4.43,14.68,0.00,146.64,21.00,64.91,0.00,39.00,138.44,79.12,0.00,1.46,0.00,30.93,45.95,36.49,30.75,12.09,0.00,0.00,0.00,72.36,84.04,0.00,0.00
6.00,72.37,29.95,67.13,635.88,206.86,3.29,3.45,87.13,17.56,0.45,18.87,14.92,45.00,5.13,2.82,127.92,59.55,77.35,0.00,26.74,73.79,17.17,1.97,0.00,43.67,0.00,6.39,9.00,51.61,4.43,11.94,0.00,0.00,21.00,42.95,0.00,43.44,96.95,83.34,0.00,1.46,0.00,30.93,46.90,40.74,30.75,12.09,0.00,0.00,0.00,81.74,83.99,0.00,0.00
7.00,64.29,29.95,67.13,635.88,206.86,3.29,3.45,87.70,17.56,0.45,18.87,14.92,45.00,5.13,2.82,127.92,57.23,78.05,0.00,13.94,73.79,17.17,1.97,0.00,43.67,0.00,6.39,9.00,45.46,4.43,10.52,0.00,0.00,21.00,66.50,0.00,44.10,77.18,75.60,0.00,1.46,0.00,30.93,46.16,30.62,30.75,12.09,0.00,0.00,0.00,78.91,76.99,0.00,0.00
8.00,72.37,29.95,67.13,635.88,206.86,3.29,3.45,87.47,17.56,0.45,18.87,14.92,52.68,5.13,2.82,127.92,61.06,77.77,0.00,33.36,73.79,17.17,1.97,0.00,43.67,0.00,6.39,9.00,43.64,4.43,10.09,0.00,0.00,21.00,42.40,0.00,42.83,90.85,77.20,0.00,1.46,0.00,30.93,47.27,45.17,30.75,12.09,0.00,0.00,0.00,83.81,76.47,0.00,0.00
9.00,62.92,29.95,67.13,635.88,206.86,3.29,3.45,93.41,17.56,0.45,18.87,14.92,54.84,5.13,2.82,127.92,63.35,84.99,0.00,18.56,73.79,17.17,1.97,0.00,43.67,0.00,6.39,9.00,54.55,4.43,12.62,0.00,0.00,21.00,66.39,67.17,0.00,69.47,74.40,0.00,1.63,0.00,67.01,43.06,25.45,30.75,14.70,0.00,0.00,0.00,85.00,20.62,0.00,0.00
10.00,72.37,29.95,67.13,635.88,206.86,3.29,3.45,88.52,17.56,0.45,18.87,14.92,51.89,5.13,2.82,127.92,66.91,79.04,0.00,18.56,73.79,17.17,1.97,0.00,43.67,0.00,6.39,9.00,35.01,4.43,8.10,0.00,0.00,21.00,0.00,44.97,0.00,66.49,72.84,66.49,1.62,0.00,30.93,45.99,41.65,30.75,14.61,0.00,0.00,0.00,85.00,109.72,0.00,0.00
