"ETAPA \ GENERADOR","CALLAHUANCA","HUAMPANI","MOYOPAMPA","MANTARO","RESTITUCION","OROYA","PACHACHACA","YAUPI","HUANCHOR","PARIAC","YANANGO","CHARCANI IV","CHARCANI V","CHARCANI VI","ARICOTA I","ARICOTA II","MACHUPICCHU","SAN GABAN II","YUNCAN","CAHUA","MALPASO","CANON DEL PATO","GALLITO CIEGO","ARCATA","CHARCANI 123","SANTA TERESA","QUITARACSA","PCH CHAGLLA","CH CARHUAQUERO IV","HUANZA","MCH CERRO DEL AGUILA","CARHUAC","CHAGLLA G1","CHAGLLA G2","HUINCO G1","HUINCO G2","HUINCO G3","HUINCO G4","CERRO DEL AGUILA G1","CERRO DEL AGUILA G2","CERRO DEL AGUILA G3","CH CANA BRAVA","CHIMAY G1","CHIMAY G2","MATUCANA G1","MATUCANA G2","LA VIRGEN","CARHUAQUERO G1","CARHUAQUERO G2","CARHUAQUERO G3","CHEVES G1","CHEVES G2","PLATANAL G1","PLATANAL G2","CH SAN GABAN III"
1.00,78.57,30.10,67.46,646.80,211.44,9.09,3.06,110.91,19.29,3.99,33.03,14.99,15.38,0.00,6.83,3.75,164.71,111.00,88.82,32.42,24.62,190.00,17.07,3.89,6.88,87.66,0.00,6.39,9.98,0.00,5.49,10.00,0.00,229.31,20.51,66.28,67.06,20.51,185.07,198.10,185.13,5.67,0.00,58.54,66.88,58.99,60.04,30.82,30.70,30.70,85.00,41.08,110.80,91.19,0.00
2.00,78.57,30.10,67.46,646.80,211.44,9.09,3.06,110.91,19.29,3.99,33.03,14.99,37.12,0.00,6.83,3.75,164.71,111.00,88.82,32.42,24.62,190.00,17.07,3.89,6.88,87.66,0.00,6.39,9.98,0.00,5.49,10.00,0.00,229.31,20.51,0.00,36.51,20.51,185.07,198.10,185.13,5.67,0.00,58.54,66.88,58.99,60.04,30.82,30.70,30.50,85.00,55.12,110.80,77.14,0.00
3.00,78.57,30.10,67.46,646.80,211.44,9.09,3.06,110.91,19.29,3.99,33.03,14.99,75.70,0.00,6.83,3.75,164.71,111.00,88.82,32.42,23.71,190.00,17.07,3.89,6.88,87.66,0.00,6.39,9.98,0.00,5.49,10.00,0.00,229.31,20.51,0.00,62.37,20.51,185.07,198.10,185.13,5.67,0.00,58.54,66.88,58.99,60.04,30.82,30.70,30.70,85.00,25.36,110.80,110.50,0.00
4.00,78.57,30.10,67.46,646.80,211.44,9.09,3.06,110.91,19.29,3.99,33.03,14.99,82.11,0.00,6.83,3.75,164.71,111.00,88.82,32.42,23.71,190.00,17.07,3.89,6.88,87.66,0.00,6.39,9.98,0.00,5.49,10.00,0.00,229.31,20.51,0.00,68.02,20.51,185.07,198.10,185.13,5.67,66.67,58.54,66.88,66.80,60.04,30.82,30.70,30.70,85.00,63.66,110.80,61.71,0.00
5.00,78.57,30.10,67.46,646.80,211.44,9.09,3.06,110.91,19.29,3.99,33.03,14.99,82.11,0.00,6.83,3.75,164.71,111.00,88.82,32.42,23.71,190.00,17.07,3.89,6.88,87.66,0.00,6.39,9.98,0.00,5.49,10.00,0.00,229.31,23.41,0.00,68.21,23.41,185.07,198.10,185.13,5.67,74.72,58.23,66.88,60.94,60.04,30.82,30.70,30.70,85.00,23.41,110.80,110.50,0.00
6.00,78.57,30.10,67.46,646.80,211.44,9.09,3.06,110.91,19.29,3.99,33.03,14.99,82.11,0.00,6.83,3.75,164.71,111.00,88.82,32.42,23.71,190.00,17.07,3.89,6.88,87.66,0.00,6.39,9.98,0.00,5.49,10.00,0.00,229.31,20.51,0.00,68.02,20.51,185.07,198.10,185.13,5.67,66.67,58.54,66.88,66.80,60.04,30.82,30.70,30.70,85.00,76.26,110.80,49.11,0.00
7.00,78.57,30.10,67.46,646.80,211.44,9.09,3.06,110.91,19.29,3.99,33.03,14.99,92.36,0.00,6.83,3.75,164.71,111.00,88.82,32.42,23.71,190.00,17.07,3.89,6.88,87.66,0.00,6.39,9.98,0.00,5.49,10.00,0.00,229.31,23.41,0.00,68.21,23.41,185.07,198.10,185.13,5.67,75.28,58.54,66.88,60.56,60.04,30.82,30.70,30.70,85.00,23.80,110.80,110.50,0.00
8.00,78.57,30.10,67.46,646.80,211.44,9.09,3.06,110.91,19.29,3.99,33.03,14.99,107.27,0.00,6.83,3.75,164.71,111.00,88.82,32.42,23.71,190.00,17.07,3.89,6.88,87.66,0.00,6.39,9.98,0.00,5.49,10.00,0.00,229.31,20.51,0.00,67.41,20.51,185.07,198.10,185.13,5.67,75.28,58.54,66.88,66.80,60.04,30.82,30.70,30.70,52.52,47.97,110.80,110.50,0.00
9.00,78.57,30.10,67.46,646.80,211.44,9.09,3.06,110.91,19.29,3.99,33.03,14.99,106.33,0.00,6.83,3.75,164.71,111.00,88.82,32.42,23.71,190.00,25.01,3.89,6.88,87.66,0.00,6.39,9.98,0.00,5.49,10.00,0.00,229.31,21.54,22.68,68.18,21.54,185.07,198.10,185.13,5.67,75.28,58.54,66.88,66.80,60.04,30.82,30.70,30.70,85.00,55.38,110.80,69.99,0.00
10.00,78.57,30.10,67.46,646.80,211.44,9.09,3.06,110.91,19.29,3.99,33.03,14.99,108.97,0.00,6.83,3.75,164.71,111.00,88.82,32.42,23.71,190.00,25.01,3.89,6.88,87.66,0.00,6.39,9.98,0.00,5.49,10.00,0.00,229.31,21.58,22.92,68.04,21.58,185.07,198.10,185.13,5.67,75.28,58.54,66.88,66.80,60.04,30.82,30.70,30.70,85.00,84.00,110.80,42.44,0.00
