"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","CTAGROOLMOS","CSSUNNY","CASAGRANDE","CSCOENERGY","CSEXPANSIONINTIPAMPA","CSSUNNYEXPANSION","CSWAYRASOLAR"
1.00,4.90,18.94,7.67,13.53,1.40,3.70,1.70,0.00,0.00,0.00,3.50,15.46,11.70,4.73,3.10,3.30,27.90,19.31,0.00,3.20,7.10,2.50,9.70,0.00,2.50,4.00,2.80,5.43,1.17,3.47,0.00,18.95,3.30,10.93,48.15,13.53,8.82,0.60,2.80,3.00,3.20,1.15,0.00,5.00,4.00,1.70,9.80,0.00,3.50,2.30,16.22,12.69,9.50,0.98,0.37,3.21,9.85,0.60,0.00,36.98,14.64,1.08,0.30,1.28,74.56,97.38,6.00,88.11,0.00,0.32,12.38,42.96,12.49
2.00,6.34,18.71,8.76,13.53,1.40,3.70,1.70,0.00,0.00,0.00,3.50,15.46,12.97,5.72,3.10,3.30,27.43,22.33,3.31,3.20,7.10,2.50,9.70,0.00,2.50,4.00,2.80,5.83,1.22,5.29,0.00,18.95,3.30,10.93,52.79,13.53,9.82,0.60,2.80,3.00,3.20,1.15,0.00,5.00,4.00,1.70,9.80,0.00,3.50,2.30,16.24,12.84,9.50,1.10,0.37,5.13,12.52,1.13,0.05,40.24,15.61,0.16,0.20,1.26,79.89,105.54,6.00,89.64,0.00,0.35,13.36,44.26,12.61
3.00,6.99,18.70,9.28,13.53,1.40,3.70,1.70,0.00,0.00,0.00,3.50,15.46,13.56,6.39,3.10,3.30,27.34,23.65,3.61,3.20,7.10,2.50,9.70,0.00,2.50,4.00,2.80,5.87,1.27,6.13,0.00,18.95,3.30,10.62,55.42,13.53,10.55,0.60,2.80,3.00,3.20,1.15,0.00,5.00,4.00,1.70,9.80,0.00,3.50,2.30,16.60,12.97,9.50,1.19,0.37,6.02,13.76,1.84,0.36,42.07,17.34,1.24,0.20,1.26,84.25,113.94,6.00,90.71,0.00,0.37,14.04,45.23,12.57
4.00,7.54,18.47,9.63,13.53,1.40,3.70,1.70,0.00,0.00,0.00,3.50,15.46,13.62,6.79,0.00,3.30,27.25,27.40,3.71,3.20,7.10,2.50,9.70,0.00,2.50,4.00,2.80,5.91,1.99,8.13,0.00,18.95,3.30,10.73,58.06,13.53,11.01,0.60,2.80,3.00,3.20,1.15,0.00,5.00,4.00,1.70,9.80,0.00,3.50,2.30,17.21,13.52,9.50,1.22,0.37,8.92,17.33,1.77,0.79,43.89,19.08,3.32,0.10,1.25,87.54,129.88,6.00,91.28,0.00,0.38,14.44,45.91,12.56
5.00,7.88,18.36,9.90,13.53,1.40,3.70,1.70,0.00,0.00,0.00,3.50,15.46,12.63,7.02,0.00,3.30,27.39,30.98,3.69,3.20,7.10,2.50,9.70,0.00,2.50,4.00,2.80,6.16,2.92,11.45,0.00,18.95,3.30,10.79,59.69,13.53,11.30,0.60,2.80,3.00,3.20,1.15,0.00,5.00,4.00,1.70,9.80,0.00,3.50,2.30,17.51,13.66,9.50,1.21,0.37,12.03,23.31,1.04,0.92,45.00,23.25,7.40,0.10,1.25,89.66,135.87,6.00,91.99,0.00,0.39,14.57,46.50,12.57
6.00,7.50,18.41,9.77,13.53,1.40,3.70,1.70,0.00,0.00,0.00,3.50,15.46,12.21,7.18,0.00,3.30,27.53,34.56,3.69,3.20,7.10,2.50,9.70,0.00,2.50,4.00,2.80,6.54,3.85,14.76,0.00,18.95,3.30,10.83,62.33,13.53,11.38,0.60,2.80,3.00,3.20,1.15,1.36,5.00,4.00,1.70,9.80,0.00,3.50,2.30,17.48,13.66,9.50,1.23,0.37,15.14,29.31,1.44,1.52,46.82,27.42,11.48,0.10,1.24,90.00,149.12,6.00,91.67,0.00,0.40,14.43,46.14,12.68
7.00,7.55,18.21,9.71,13.53,1.40,3.70,1.70,0.00,0.00,0.00,3.50,15.46,12.21,7.36,0.00,3.30,27.91,36.08,3.70,3.20,7.10,2.50,9.70,0.00,2.50,4.00,2.80,6.97,5.01,17.10,0.00,18.95,3.30,10.87,63.96,13.53,11.48,0.60,2.80,3.00,3.20,1.15,4.42,5.00,4.00,1.70,9.80,0.00,3.50,2.30,17.74,13.82,9.50,1.22,0.37,19.35,33.59,2.15,2.33,47.93,32.96,18.56,0.10,1.23,89.36,159.67,6.00,90.66,0.00,0.40,15.57,45.49,12.78
8.00,6.76,18.38,9.13,13.53,1.40,3.70,1.70,0.00,0.00,0.00,3.50,15.46,11.64,7.50,0.00,3.30,28.28,37.59,3.71,3.20,7.10,2.50,9.70,0.00,2.50,4.00,2.80,7.24,6.17,19.45,0.00,18.95,3.30,10.91,65.59,13.53,11.48,0.60,2.80,3.00,3.20,1.15,9.48,5.00,4.00,1.70,9.80,0.00,3.50,2.30,17.38,13.76,9.50,1.22,0.37,23.55,37.87,2.98,2.50,49.03,38.50,27.64,0.10,1.22,87.15,164.61,6.00,89.30,0.00,0.41,16.57,44.92,12.85
9.00,6.59,18.43,8.60,13.53,1.40,3.70,1.70,0.00,0.00,0.00,3.50,15.46,10.89,8.07,0.00,3.30,28.82,39.20,0.64,3.20,7.10,2.50,9.70,0.00,2.50,4.00,2.80,7.32,7.55,27.89,0.00,18.95,3.30,10.92,67.23,13.53,11.44,0.60,2.80,3.00,3.20,1.15,16.54,5.00,4.00,1.70,9.80,0.00,3.50,2.30,17.49,13.67,9.50,1.22,0.37,29.01,41.23,3.22,2.71,50.14,40.03,35.72,0.00,1.22,83.65,163.74,6.00,85.55,0.00,0.42,17.36,42.44,12.90
10.00,5.00,17.98,7.44,13.53,1.40,3.70,1.70,0.00,0.00,0.00,3.50,15.46,10.38,8.44,0.00,3.30,29.35,40.79,0.00,3.20,7.10,2.50,9.70,0.00,2.50,4.00,2.80,7.12,8.91,36.33,0.00,18.95,3.30,10.95,67.86,13.53,11.22,0.60,2.80,3.00,3.20,1.15,26.60,5.00,4.00,1.70,9.80,0.00,3.50,2.30,17.01,13.47,9.50,1.03,0.37,34.45,44.60,3.26,2.94,50.52,41.55,45.80,0.00,1.24,78.74,158.82,6.00,80.67,0.00,0.42,17.90,39.77,13.00
