"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","CTAGROOLMOS","CSSUNNY","CASAGRANDE","CSCOENERGY","CSEXPANSIONINTIPAMPA","CSSUNNYEXPANSION","CSWAYRASOLAR"
1.00,0.00,20.79,0.00,13.53,2.80,7.30,3.30,9.40,1.20,0.00,3.50,15.46,0.00,0.00,3.10,7.20,13.10,43.30,0.00,4.80,15.46,5.00,18.94,9.80,3.50,5.00,2.80,0.00,6.80,10.00,0.00,18.95,3.20,11.03,0.00,14.49,0.00,0.60,4.70,5.00,5.00,2.30,25.00,5.00,10.00,3.00,10.43,7.21,3.50,2.30,15.63,14.14,9.50,0.00,0.44,8.25,9.00,4.89,3.23,0.00,26.80,24.00,0.00,1.95,0.00,0.00,10.63,0.00,12.14,0.00,0.00,0.00,0.00
2.00,0.00,21.08,0.00,13.53,2.80,7.30,3.30,9.40,1.20,0.00,3.50,15.46,0.00,0.00,3.10,7.20,12.20,43.60,0.00,4.80,6.10,5.00,18.94,9.80,3.50,5.00,2.80,0.00,6.90,10.30,0.00,18.95,3.20,11.36,0.00,14.49,0.00,0.60,4.70,5.00,5.00,2.30,21.00,5.00,10.00,3.00,10.43,7.21,3.50,2.30,15.45,14.04,9.50,0.00,0.44,13.20,15.12,4.99,3.22,0.00,28.80,22.00,0.00,1.96,0.00,0.00,10.63,0.00,12.14,0.00,0.00,0.00,0.00
3.00,0.00,21.98,0.00,13.53,2.80,7.30,3.30,9.40,1.20,0.00,3.50,15.46,0.00,0.00,3.10,7.20,12.00,42.90,0.00,4.80,6.10,5.00,18.94,9.80,3.50,5.00,2.80,0.00,7.40,11.20,0.00,18.95,3.20,11.43,0.00,14.49,0.00,0.60,4.70,5.00,5.00,2.30,20.00,5.00,10.00,3.00,10.43,7.21,3.50,2.30,15.53,14.04,9.50,0.00,0.44,18.74,22.30,4.97,3.25,0.00,31.00,22.00,0.00,1.98,0.00,0.00,10.63,0.00,12.14,0.00,0.00,0.00,0.00
4.00,0.00,22.64,0.00,13.53,2.80,7.30,3.30,9.40,1.20,0.00,3.50,15.46,0.00,0.00,3.10,7.20,11.90,42.20,0.00,4.80,6.10,5.00,18.94,9.80,3.50,5.00,2.80,0.00,8.00,12.10,0.00,18.95,3.20,11.39,0.00,14.49,0.00,0.60,4.70,5.00,5.00,2.30,21.00,5.00,10.00,3.00,10.43,7.21,3.50,2.30,15.60,14.04,9.50,0.00,0.44,21.07,25.98,4.22,3.16,0.00,33.30,24.00,0.00,1.94,0.00,0.00,10.63,0.00,12.14,0.00,0.00,0.00,0.00
5.00,0.00,23.29,0.00,13.53,2.80,7.30,3.30,9.40,1.20,0.00,3.50,15.46,0.00,0.00,3.10,7.20,12.50,39.90,0.00,4.80,6.10,5.00,18.94,9.80,3.50,5.00,2.80,0.00,8.50,13.10,0.00,18.95,3.20,11.37,0.00,14.49,0.00,0.60,4.70,5.00,5.00,2.30,24.00,5.00,10.00,3.00,10.43,7.21,3.50,2.30,15.54,13.98,9.50,0.00,0.44,27.08,33.21,5.16,3.11,0.00,33.10,28.00,0.00,1.93,0.00,0.00,10.63,0.00,12.14,0.00,0.00,0.00,0.00
6.00,0.00,23.55,0.00,13.53,2.80,7.30,3.30,9.40,1.20,0.00,3.50,15.46,0.00,0.00,3.10,7.20,13.20,37.50,0.00,4.80,6.10,5.00,18.94,9.80,3.50,5.00,2.80,0.00,9.00,14.00,0.00,18.95,3.20,11.37,0.00,14.49,0.00,0.60,4.70,5.00,5.00,2.30,29.00,5.00,10.00,3.00,10.43,7.21,3.50,2.30,15.47,13.91,9.50,0.00,0.45,29.68,36.20,4.23,3.04,0.00,32.90,34.00,0.00,1.90,0.00,0.00,10.63,0.00,12.14,0.00,0.00,0.00,0.00
7.00,0.00,23.70,0.00,13.53,2.80,7.30,3.30,9.40,1.20,0.00,3.50,15.46,0.00,0.00,3.10,7.20,14.00,34.50,0.00,4.80,6.10,5.00,18.94,9.80,3.50,5.00,2.80,0.00,9.30,14.80,0.00,18.95,3.20,11.36,0.00,14.49,0.00,0.60,4.70,5.00,5.00,2.30,31.00,5.00,10.00,3.00,10.43,7.21,3.50,2.30,15.33,13.86,9.50,0.00,0.45,31.63,39.18,3.43,2.98,0.00,32.30,37.00,0.00,1.89,0.00,0.00,10.63,0.00,12.14,0.00,0.00,0.00,0.00
8.00,0.00,23.17,0.00,13.53,2.80,7.30,3.30,9.40,1.20,0.00,3.50,15.46,0.00,0.00,3.10,7.20,14.80,31.50,0.00,4.80,6.10,5.00,18.94,9.80,3.50,5.00,2.80,0.00,9.60,15.50,0.00,18.95,3.20,11.39,0.00,14.49,0.00,0.60,4.70,5.00,5.00,2.30,31.00,5.00,10.00,3.00,10.43,7.21,3.50,2.30,15.18,13.80,9.50,0.00,0.44,33.59,46.94,3.34,2.91,0.00,31.80,34.00,0.00,1.92,0.00,0.00,10.63,0.00,12.14,0.00,0.00,0.00,0.00
9.00,0.00,23.25,0.00,13.53,2.80,7.30,3.30,9.40,1.20,0.00,3.50,15.46,0.00,0.00,3.10,7.20,16.60,29.90,0.00,4.80,6.10,5.00,18.94,9.80,3.50,5.00,2.80,0.00,10.10,16.10,0.00,18.95,3.20,11.41,0.00,14.49,0.00,0.60,4.70,5.00,5.00,2.30,28.00,5.00,10.00,3.00,10.43,7.21,3.50,2.30,14.98,13.67,9.50,0.00,0.44,33.33,45.11,2.83,2.83,0.00,30.70,31.00,0.10,1.90,0.00,0.00,10.63,0.00,12.14,0.00,0.00,0.00,0.00
10.00,0.00,23.12,0.00,13.53,2.80,7.30,3.30,9.40,1.20,0.00,3.50,15.46,0.00,0.00,3.10,7.20,18.30,28.40,0.00,4.80,6.10,5.00,18.94,9.80,3.50,5.00,2.80,0.00,10.60,16.80,0.00,18.95,3.20,11.43,0.00,14.49,0.00,0.60,4.70,5.00,5.00,2.30,24.00,5.00,10.00,3.00,10.43,7.21,3.50,2.30,14.77,13.55,9.50,0.00,0.46,33.06,43.29,2.42,2.76,0.00,29.60,26.00,0.20,1.86,0.00,0.00,10.63,0.00,12.14,0.00,0.00,0.00,0.11
