"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","SANTA ROSA 1","SANTA ROSA 2","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","CTAGROOLMOS","CSSUNNY","CASAGRANDE","CSCOENERGY","CSEXPANSIONINTIPAMPA"
1.00,10.90,23.64,11.11,14.00,4.20,8.30,7.20,15.94,3.50,0.40,3.40,19.00,15.74,14.95,17.49,0.00,7.00,10.52,8.40,0.00,6.00,8.00,4.20,18.46,18.46,19.44,19.44,1.40,13.39,13.40,38.80,3.40,26.50,19.44,18.46,138.19,17.88,37.89,0.00,19.44,19.44,19.44,1.20,5.64,8.20,0.00,6.00,0.00,7.71,12.63,2.40,6.36,9.94,18.90,0.00,0.00,0.40,1.00,4.46,9.26,0.19,0.29,106.17,55.43,8.26,0.20,2.00,76.36,251.22,11.00,200.71,22.00,0.19,41.49
2.00,12.77,23.93,13.25,14.00,4.20,8.30,7.20,15.94,3.50,0.40,3.40,19.00,16.98,16.05,17.49,0.00,7.00,10.47,9.40,6.40,6.00,8.00,4.20,18.46,18.46,19.44,19.44,1.40,13.80,14.90,44.70,3.40,26.40,19.44,18.46,140.64,17.88,38.09,0.60,19.44,19.44,19.44,1.20,5.01,8.20,0.00,6.00,0.00,7.71,12.63,2.40,7.11,10.54,18.90,0.00,0.00,0.55,1.00,6.62,11.79,0.27,0.43,108.26,58.89,8.70,0.20,2.00,77.50,251.98,11.00,203.15,22.00,0.24,43.57
3.00,14.50,23.84,14.84,14.00,4.20,8.30,7.20,15.94,3.50,0.40,3.40,19.00,17.02,16.55,17.49,0.00,7.00,10.28,10.50,8.10,6.00,8.00,4.20,18.46,18.46,19.44,19.44,1.40,14.09,16.50,51.30,3.40,26.20,19.44,18.46,141.52,17.88,38.15,0.60,19.44,19.44,19.44,1.20,6.63,8.20,0.00,6.00,0.00,7.71,12.63,2.40,8.18,11.26,18.90,0.00,0.00,0.68,1.00,11.74,16.51,0.52,0.90,109.41,63.77,14.48,0.30,2.00,78.52,252.17,11.00,203.51,22.00,0.29,45.65
4.00,15.74,23.71,15.78,14.00,4.20,8.30,7.20,15.94,3.50,0.40,3.40,19.00,17.20,16.81,17.49,0.00,7.00,10.04,12.50,8.10,6.00,8.00,4.20,18.46,18.46,19.44,19.44,1.40,14.31,17.40,55.40,3.40,26.00,19.44,18.46,140.07,17.88,38.23,0.60,19.44,19.44,19.44,1.20,9.01,8.20,0.00,6.00,0.00,7.71,12.63,2.40,9.36,12.03,18.90,0.00,0.00,0.76,1.00,17.86,21.95,0.82,1.49,108.46,69.13,22.05,0.30,2.00,78.98,252.24,11.00,203.61,22.00,0.32,47.42
5.00,16.70,23.83,16.51,14.00,4.20,8.30,7.20,15.94,3.50,0.40,3.40,19.00,17.73,17.08,17.49,0.00,7.00,10.23,14.80,8.10,6.00,8.00,4.20,18.46,18.46,19.44,19.44,1.40,14.53,18.00,58.60,3.40,25.90,19.44,18.46,138.41,17.88,38.16,0.60,19.44,19.44,19.44,1.20,20.01,8.20,0.00,6.00,0.00,7.71,12.63,2.40,10.16,12.51,18.90,0.00,0.00,0.83,1.00,24.24,27.77,1.05,2.03,107.24,73.43,35.01,0.30,2.00,79.23,252.28,11.00,203.67,22.00,0.33,49.18
6.00,17.28,23.79,16.82,14.00,4.20,8.30,7.20,15.94,3.50,0.40,3.40,19.00,18.37,17.34,17.49,0.00,7.00,10.58,17.80,8.10,6.00,8.00,4.20,18.46,18.46,19.44,19.44,1.40,14.75,19.00,61.50,3.40,25.50,19.44,18.46,137.74,17.88,37.46,0.60,19.44,19.44,19.44,1.20,33.87,8.20,17.49,6.00,0.00,7.71,12.63,2.40,10.84,12.91,18.90,0.00,0.00,0.85,1.00,30.71,33.71,1.25,2.56,106.38,77.38,49.77,0.40,2.00,79.31,252.23,11.00,203.65,22.00,0.34,49.57
7.00,17.46,23.22,16.80,14.00,4.20,8.30,7.20,15.94,3.50,0.40,3.40,19.00,18.46,17.43,17.49,0.00,7.00,10.53,21.00,8.10,6.00,8.00,4.20,18.46,18.46,19.44,19.44,1.40,14.77,20.10,64.20,3.40,25.40,19.44,18.46,137.49,17.88,35.59,0.60,19.44,19.44,19.44,1.20,47.67,8.20,17.49,6.00,0.00,7.71,12.63,2.40,10.76,12.95,18.90,0.00,0.00,0.84,1.00,36.40,39.47,1.56,2.98,105.34,80.65,64.85,0.40,2.00,79.33,252.11,11.00,203.44,22.00,0.34,49.96
8.00,17.32,22.83,16.74,14.00,4.20,8.30,7.20,15.94,3.50,0.40,3.40,19.00,17.19,17.42,17.49,0.00,7.00,10.36,24.80,8.10,6.00,8.00,4.20,18.46,18.46,19.44,19.44,1.40,14.71,20.00,66.00,3.40,25.40,19.44,18.46,139.83,17.88,32.88,0.60,19.44,19.44,19.44,1.20,61.43,8.20,17.49,6.00,0.00,7.71,12.63,2.40,10.42,12.86,18.90,0.00,0.00,0.85,1.00,41.84,45.16,1.90,3.37,106.50,83.69,80.02,0.40,2.00,79.37,251.89,11.00,202.80,22.00,0.35,50.12
9.00,16.91,23.07,16.25,14.00,4.20,8.30,7.20,15.94,3.50,0.40,3.40,19.00,16.41,17.27,17.49,0.00,7.00,10.87,28.70,8.10,6.00,8.00,4.20,18.46,18.46,19.44,19.44,1.40,14.59,19.60,67.50,3.40,25.60,19.44,18.46,141.81,17.88,29.63,0.60,19.44,19.44,19.44,1.20,79.84,8.20,17.49,6.00,0.00,7.71,12.63,2.40,10.00,12.80,18.90,0.00,0.00,0.85,1.00,48.74,52.18,2.21,3.90,107.50,85.52,90.58,0.40,2.00,79.33,251.34,11.00,201.91,22.00,0.34,50.28
10.00,16.19,22.93,15.18,14.00,4.20,8.30,7.20,15.94,3.50,0.40,3.40,19.00,16.91,16.73,17.49,0.00,7.00,11.62,28.70,8.10,6.00,8.00,4.20,18.46,18.46,19.44,19.44,1.40,14.27,19.40,67.40,3.40,25.50,19.44,18.46,142.48,17.88,25.60,0.60,19.44,19.44,19.44,1.20,99.79,8.20,17.49,6.00,0.00,7.71,12.63,2.40,9.55,12.75,18.90,0.00,0.00,0.84,1.00,56.12,59.63,2.49,4.48,106.74,86.94,99.60,0.30,2.00,79.05,249.73,11.00,199.78,22.00,0.34,49.66
