"ETAPA \ GENERADOR","CALLAHUANCA","HUAMPANI","MOYOPAMPA","MANTARO","RESTITUCION","OROYA","PACHACHACA","YAUPI","HUANCHOR","PARIAC","YANANGO","CHARCANI IV","CHARCANI V","ARICOTA I","ARICOTA II","MACHUPICCHU","SAN GABAN II","YUNCAN","MALPASO","CANON DEL PATO","GALLITO CIEGO","CHARCANI 123","SANTA TERESA","QUITARACSA","PCH CHAGLLA","CH CARHUAQUERO IV","HUANZA","MCH CERRO DEL AGUILA","CARHUAC","CHAGLLA G1","CHAGLLA G2","HUINCO G1","HUINCO G2","HUINCO G3","HUINCO G4","CERRO DEL AGUILA G1","CERRO DEL AGUILA G2","CERRO DEL AGUILA G3","CH CANA BRAVA","CHIMAY G1","CHIMAY G2","MATUCANA G1","MATUCANA G2","LA VIRGEN","CARHUAQUERO G1","CARHUAQUERO G2","CARHUAQUERO G3","CHEVES G1","CHEVES G2","PLATANAL G1","PLATANAL G2","CHSANGABANIII","CH ANASHIRONI","CH RENOVANDES","CAHUAG1","CAHUAG2","CHARCATA"
1.00,78.57,29.98,0.00,650.00,211.66,9.09,9.95,110.48,19.21,3.75,41.90,0.00,78.54,7.28,3.91,164.07,112.47,88.74,47.08,225.00,29.15,6.68,87.77,0.00,6.39,9.98,45.34,10.52,19.79,228.68,220.60,0.00,66.74,67.53,37.50,184.35,197.33,184.41,5.67,74.99,75.00,57.34,66.54,81.64,30.70,30.59,30.58,57.09,87.36,35.23,110.32,203.40,20.46,20.42,16.33,21.95,0.00
2.00,78.57,29.98,0.00,650.00,211.66,9.09,9.95,110.48,19.21,3.75,41.90,0.00,83.10,7.28,3.91,164.07,112.47,88.74,47.08,225.00,29.15,6.76,87.77,0.00,6.39,9.98,45.34,10.52,19.79,228.68,220.60,0.00,66.49,67.27,37.28,184.35,197.33,184.41,5.67,74.99,75.00,57.34,66.54,81.64,30.70,30.59,30.58,56.37,87.36,35.96,110.32,203.40,20.46,20.42,16.33,21.95,0.00
3.00,78.57,29.98,0.00,650.00,211.66,9.09,9.95,110.48,19.21,3.75,41.90,0.00,78.71,7.28,3.91,164.07,112.47,88.74,47.08,225.00,13.61,6.68,87.77,0.00,6.39,9.98,45.34,10.52,19.79,228.68,220.60,0.00,66.49,67.27,37.28,184.35,197.33,184.41,5.67,74.99,75.00,57.34,66.54,81.64,30.70,30.59,30.58,56.37,87.36,35.96,110.32,203.40,20.46,20.42,16.33,21.95,0.00
4.00,78.57,29.98,0.00,650.00,211.66,9.09,9.95,110.48,19.21,3.75,41.90,0.00,80.42,7.28,3.91,164.07,112.47,88.74,47.08,225.00,13.61,6.76,87.77,0.00,6.39,9.98,45.34,10.52,19.79,228.68,220.60,0.00,66.49,67.27,37.28,184.35,197.33,184.41,5.67,74.99,75.00,57.34,66.54,81.64,30.70,30.59,30.58,56.37,87.36,35.96,110.32,203.40,20.46,20.42,16.33,21.95,0.00
5.00,78.57,29.98,0.00,650.00,211.66,9.09,9.95,110.48,19.21,3.75,41.90,0.00,77.63,7.28,3.91,164.07,112.47,88.74,47.08,225.00,13.61,6.68,87.77,0.00,6.39,9.98,45.34,10.52,19.79,180.00,180.00,0.00,58.48,59.14,34.39,184.35,197.33,184.41,5.67,74.99,75.00,66.62,66.54,81.64,30.70,30.59,30.58,87.20,87.36,88.98,110.32,203.40,20.46,20.42,16.33,21.95,0.00
6.00,78.57,29.98,0.00,650.00,211.66,9.09,9.95,110.48,19.21,3.75,41.90,0.00,84.75,7.28,3.91,164.07,112.47,88.74,47.08,225.00,13.61,6.76,87.77,0.00,6.39,9.98,45.34,10.52,19.79,180.00,180.00,0.00,65.32,66.09,20.60,184.35,197.33,184.41,5.67,74.99,75.00,66.62,66.54,81.64,30.70,30.59,30.58,87.20,87.36,88.98,110.32,203.40,20.46,20.42,16.33,21.95,0.00
7.00,78.57,29.98,0.00,650.00,211.66,9.09,9.95,110.48,19.21,3.75,41.90,0.00,78.18,7.28,3.91,164.07,112.47,88.74,47.08,225.00,13.61,6.68,87.77,0.00,6.39,9.98,45.34,10.52,19.79,180.00,180.00,0.00,66.40,37.21,0.00,184.35,197.33,184.41,5.67,74.99,75.00,66.62,66.54,81.64,30.70,30.59,30.58,85.00,87.36,88.98,110.32,203.40,20.46,20.42,16.33,21.95,0.00
8.00,78.57,29.98,0.00,650.00,211.66,9.09,9.95,110.48,19.21,3.75,41.90,0.00,81.44,7.28,3.91,164.07,112.47,88.74,47.08,225.00,13.61,6.76,87.77,0.00,6.39,9.98,45.34,10.52,19.79,180.00,180.00,0.00,0.00,66.74,36.87,184.35,197.33,184.41,5.67,74.99,75.00,66.62,66.54,81.64,30.70,30.59,30.58,85.00,87.36,88.98,110.32,203.40,20.46,20.42,16.33,21.95,0.00
9.00,78.57,29.98,0.00,650.00,211.66,9.09,9.95,110.48,19.21,3.75,41.90,0.00,81.21,7.28,3.91,164.07,112.47,88.74,47.08,225.00,13.61,6.68,87.77,0.00,6.39,9.98,45.34,10.52,19.79,180.00,180.00,0.00,0.00,66.74,36.87,184.35,197.33,184.41,5.67,74.99,75.00,66.62,66.54,81.64,30.70,30.59,30.58,85.00,87.36,88.98,110.32,203.40,20.46,20.42,16.33,21.95,0.00
10.00,78.57,29.98,0.00,650.00,211.66,9.09,9.95,110.48,19.21,3.75,41.90,0.00,81.95,7.28,3.91,164.07,112.47,88.74,47.08,225.00,13.61,6.76,87.77,0.00,6.39,9.98,45.34,10.52,19.79,180.00,180.00,0.00,34.12,62.12,61.60,184.35,197.33,184.41,5.67,74.99,75.00,66.62,66.54,81.64,30.70,30.59,30.58,87.20,87.36,83.15,110.32,203.40,20.46,20.42,22.16,21.95,0.00
