"ETAPA \ GENERADOR","CALLAHUANCA","HUAMPANI","MOYOPAMPA","MANTARO","RESTITUCION","OROYA","PACHACHACA","YAUPI","HUANCHOR","PARIAC","YANANGO","CHARCANI IV","CHARCANI V","ARICOTA I","ARICOTA II","MACHUPICCHU","SAN GABAN II","YUNCAN","CAHUA","MALPASO","CANON DEL PATO","GALLITO CIEGO","ARCATA","CHARCANI 123","SANTA TERESA","PCH CHAGLLA","CH CARHUAQUERO IV","HUANZA","MCH CERRO DEL AGUILA","CARHUAC","CHAGLLA G1","CHAGLLA G2","HUINCO G1","HUINCO G2","HUINCO G3","HUINCO G4","CERRO DEL AGUILA G1","CERRO DEL AGUILA G2","CERRO DEL AGUILA G3","CH CANA BRAVA","CHIMAY G1","CHIMAY G2","MATUCANA G1","MATUCANA G2","LA VIRGEN","CARHUAQUERO G1","CARHUAQUERO G2","CARHUAQUERO G3","CHEVES G1","CHEVES G2","PLATANAL G1","PLATANAL G2","CH SAN GABAN III"
1.00,48.41,29.95,67.13,635.03,206.59,6.57,6.63,110.37,17.21,3.12,33.01,14.92,97.90,5.13,2.82,148.82,112.36,88.38,38.79,35.37,175.70,13.33,1.97,6.88,81.32,6.39,0.00,85.48,9.64,19.77,0.00,0.00,23.30,67.10,67.88,23.30,184.17,0.00,184.23,0.00,74.91,76.30,39.08,45.70,63.89,30.67,30.56,30.55,37.01,37.02,74.58,74.56,203.20
2.00,48.41,29.95,67.13,635.03,206.59,6.57,6.63,110.37,17.21,3.12,33.01,14.92,87.61,5.13,2.82,148.82,112.36,88.38,38.79,35.37,175.70,13.33,1.97,6.88,81.32,6.39,0.00,85.48,9.64,19.77,0.00,0.00,23.30,67.10,67.88,23.30,184.17,0.00,184.23,0.00,74.91,76.30,38.19,44.04,63.89,30.67,30.56,30.55,36.72,36.73,26.80,26.80,203.20
3.00,48.41,29.95,67.13,635.03,206.59,6.57,6.63,110.37,17.21,3.12,33.01,14.92,88.71,5.13,2.82,148.82,112.36,88.38,38.79,35.37,175.70,13.33,1.97,6.88,81.32,6.39,0.00,85.48,9.64,19.77,0.00,0.00,23.30,67.10,67.88,23.30,184.17,0.00,184.23,0.00,74.91,76.30,39.96,47.35,63.89,30.67,30.56,30.55,37.01,37.02,82.18,82.15,203.20
4.00,48.41,29.95,67.13,635.03,206.59,6.57,6.63,110.37,17.21,3.12,33.01,14.92,80.83,5.13,2.82,148.82,112.36,88.38,38.79,35.37,175.70,13.33,1.97,6.88,81.32,6.39,0.00,84.48,9.64,19.54,0.00,0.00,23.30,67.10,67.88,23.30,184.17,0.00,184.23,0.00,74.91,76.30,39.08,45.69,63.89,30.67,30.56,30.55,36.87,36.88,52.09,52.09,203.20
5.00,48.41,29.95,67.13,635.03,206.59,6.57,6.63,110.37,17.21,3.12,33.01,14.92,76.33,5.13,2.82,148.82,112.36,88.38,38.79,35.37,175.70,13.33,1.97,6.88,81.32,6.39,0.00,70.60,9.64,16.33,0.00,0.00,67.50,67.10,67.88,67.33,184.17,0.00,184.23,0.00,74.91,76.30,32.68,34.88,63.89,30.67,30.56,30.55,35.30,35.31,62.88,62.86,203.20
6.00,48.41,29.95,67.13,635.03,206.59,6.57,6.63,110.37,17.21,3.12,33.01,14.92,77.71,5.13,2.82,148.82,112.36,88.38,38.79,35.37,175.70,13.33,1.97,6.88,81.32,6.39,0.00,68.14,9.64,15.76,0.00,0.00,67.50,67.10,67.88,67.33,184.17,0.00,184.23,0.00,74.91,76.30,31.53,33.23,63.89,30.67,30.56,30.55,35.15,35.16,56.15,56.14,203.20
7.00,48.41,29.95,67.13,635.03,206.59,6.57,6.63,110.37,17.21,3.12,33.01,14.92,76.45,5.13,2.82,148.82,112.36,88.38,38.79,35.37,175.70,13.33,1.97,6.88,81.32,6.39,0.00,72.11,9.64,16.68,0.00,0.00,23.30,67.10,67.88,23.30,184.17,0.00,184.23,0.00,74.91,76.30,35.88,39.93,63.89,30.67,30.56,30.55,35.30,35.31,21.85,21.85,203.20
8.00,48.41,29.95,67.13,635.03,206.59,6.57,6.63,110.37,17.21,3.12,33.01,14.92,77.17,5.13,2.82,148.82,112.36,88.38,38.79,35.37,175.70,13.33,1.97,6.88,81.32,6.39,0.00,72.83,9.64,16.85,0.00,0.00,23.30,67.10,67.88,23.30,184.17,0.00,184.23,0.00,74.91,76.30,36.07,40.26,63.89,30.67,30.56,30.55,35.30,35.31,22.80,22.80,203.20
9.00,48.41,29.95,67.13,596.35,194.00,6.57,6.63,110.37,17.21,3.12,33.01,14.92,86.44,5.13,2.82,148.82,112.36,88.38,38.79,35.37,175.70,13.33,1.97,6.88,81.32,6.39,0.00,85.48,9.64,19.77,0.00,0.00,0.00,67.10,23.30,23.30,184.17,0.00,184.23,0.00,74.91,76.30,45.09,56.33,63.89,30.67,30.56,30.55,36.87,36.88,64.32,64.30,203.20
10.00,48.41,29.95,67.13,596.35,194.00,6.57,6.63,110.37,17.21,3.12,33.01,14.92,86.04,5.13,2.82,148.82,112.36,88.38,38.79,35.37,175.70,13.33,1.97,6.88,81.32,6.39,0.00,85.48,9.64,19.77,0.00,0.00,0.00,67.10,23.30,23.30,184.17,0.00,184.23,0.00,74.91,76.30,47.48,59.75,63.89,30.67,30.56,30.55,37.01,37.02,78.42,78.39,203.20
