"ETAPA \ GENERADOR","CALLAHUANCA","HUAMPANI","MOYOPAMPA","MANTARO","RESTITUCION","OROYA","PACHACHACA","YAUPI","HUANCHOR","PARIAC","YANANGO","CHARCANI IV","CHARCANI V","ARICOTA I","ARICOTA II","MACHUPICCHU","SAN GABAN II","YUNCAN","CAHUA","MALPASO","CANON DEL PATO","GALLITO CIEGO","ARCATA","CHARCANI 123","SANTA TERESA","QUITARACSA","PCH CHAGLLA","CH CARHUAQUERO IV","HUANZA","MCH CERRO DEL AGUILA","CARHUAC","CHAGLLA G1","CHAGLLA G2","HUINCO G1","HUINCO G2","HUINCO G3","HUINCO G4","CERRO DEL AGUILA G1","CERRO DEL AGUILA G2","CERRO DEL AGUILA G3","CH CANA BRAVA","CHIMAY G1","CHIMAY G2","MATUCANA G1","MATUCANA G2","LA VIRGEN","CARHUAQUERO G1","CARHUAQUERO G2","CARHUAQUERO G3","CHEVES G1","CHEVES G2","PLATANAL G1","PLATANAL G2","CH SAN GABAN III"
1.00,66.04,29.95,67.13,635.88,206.86,7.98,8.37,35.21,16.68,0.37,0.00,14.92,125.85,5.13,2.82,115.83,75.86,16.50,22.66,10.85,70.28,0.00,1.97,6.88,63.30,0.00,6.39,0.00,81.91,3.45,18.95,0.00,0.00,43.02,23.21,51.50,65.44,113.16,79.03,113.18,0.00,0.00,75.00,44.87,31.54,30.00,0.00,0.00,0.00,25.00,0.00,101.55,0.00,99.03
2.00,59.22,29.95,67.13,635.88,206.86,7.98,8.37,35.21,16.68,0.37,0.00,14.92,120.89,5.13,2.82,115.83,74.28,16.50,22.66,10.85,70.28,0.00,1.97,6.88,63.30,0.00,6.39,0.00,72.78,3.45,16.84,0.00,0.00,0.00,31.29,57.74,57.74,95.15,82.12,95.15,0.00,0.00,72.06,41.09,22.85,30.00,0.00,0.00,0.00,25.00,0.00,101.55,0.00,96.86
3.00,63.09,29.95,67.13,635.88,206.86,7.98,8.37,35.21,16.68,0.37,0.00,14.92,114.72,5.13,2.82,115.83,73.71,16.49,22.66,10.85,70.28,0.00,1.97,6.88,63.30,0.00,6.39,0.00,56.01,3.45,12.96,0.00,0.00,0.00,0.00,67.88,67.32,154.58,78.88,0.00,0.00,0.00,67.01,42.87,26.05,30.00,0.00,0.00,0.00,25.00,0.00,101.55,0.00,94.71
4.00,72.37,29.95,67.13,635.88,206.86,7.98,8.37,35.21,16.68,0.37,0.00,14.92,107.08,5.13,2.82,115.83,72.23,16.49,22.66,10.85,70.28,0.00,1.97,6.88,63.30,0.00,6.39,0.00,38.58,3.45,8.92,0.00,0.00,0.00,0.00,53.87,53.52,118.26,78.36,0.00,0.00,0.00,67.01,46.70,40.94,30.00,0.00,0.00,0.00,25.00,0.00,107.56,0.00,91.90
5.00,63.09,29.95,67.13,635.88,206.86,7.98,8.37,35.21,16.68,0.37,0.00,14.92,105.90,5.13,2.82,115.83,71.79,16.49,22.66,10.85,70.28,0.00,1.97,6.88,63.30,0.00,6.39,0.00,34.66,3.45,8.02,0.00,0.00,0.00,0.00,67.88,67.32,102.74,75.55,0.00,0.00,0.00,67.01,45.07,28.66,30.00,0.00,0.00,0.00,25.00,0.00,101.55,0.00,91.20
6.00,63.09,29.95,67.13,635.88,206.86,7.98,8.37,35.21,16.68,0.37,0.00,14.92,119.29,5.13,2.82,115.83,72.90,16.50,22.66,10.85,70.28,0.00,1.97,6.88,63.30,0.00,6.39,0.00,73.07,3.45,16.90,0.00,0.00,0.00,0.00,67.88,67.32,0.00,77.67,0.00,0.00,0.00,75.00,42.90,26.03,30.00,0.00,0.00,0.00,25.00,0.00,101.55,0.00,97.29
7.00,63.09,29.95,67.13,635.88,206.86,7.98,8.37,35.21,16.68,0.37,0.00,14.92,105.55,5.13,2.82,115.83,71.35,16.49,22.66,10.85,70.28,0.00,1.97,6.88,63.30,0.00,6.39,0.00,27.84,3.45,6.44,0.00,0.00,0.00,0.00,67.87,67.32,0.00,77.60,84.02,0.00,0.00,67.01,42.88,26.05,30.00,0.00,0.00,0.00,25.00,0.00,109.79,0.00,91.84
8.00,63.53,29.95,67.13,635.88,206.86,7.98,8.37,35.21,16.68,0.37,0.00,14.92,109.61,5.13,2.82,115.83,69.99,16.49,22.66,10.85,70.28,0.00,1.97,6.88,63.30,0.00,6.39,0.00,4.64,3.45,0.00,0.00,0.00,0.00,0.00,67.22,66.67,0.00,78.32,113.82,0.00,0.00,67.01,43.22,26.82,30.00,0.00,0.00,0.00,25.00,0.00,109.79,0.00,93.00
9.00,72.37,29.95,67.13,635.88,206.86,7.98,8.37,35.21,16.68,0.37,0.00,14.92,112.72,5.13,2.82,115.83,70.56,16.49,22.66,10.85,70.28,0.00,1.97,6.88,63.30,0.00,6.39,0.00,4.64,3.45,0.00,0.00,0.00,0.00,0.00,43.01,64.39,0.00,82.67,134.09,0.00,0.00,67.01,49.73,37.91,30.00,0.00,0.00,0.00,25.00,0.00,107.56,0.00,94.85
10.00,65.33,29.95,67.13,635.88,206.86,7.98,8.37,35.21,16.68,0.37,0.00,14.92,118.40,5.13,2.82,115.83,71.02,16.49,22.66,10.85,70.28,0.00,1.97,6.88,63.30,0.00,6.39,0.00,48.00,3.45,11.10,0.00,0.00,0.00,0.00,61.16,67.33,0.00,80.71,145.21,0.00,0.00,67.01,44.45,30.15,30.00,0.00,0.00,0.00,25.00,0.00,101.55,0.00,96.73
