"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","CTAGROOLMOS","CSSUNNY","CASAGRANDE","CSCOENERGY","CSEXPANSIONINTIPAMPA","CSSUNNYEXP"
1.00,17.34,23.72,13.34,14.00,4.20,0.00,0.00,19.14,3.55,0.40,3.40,0.00,17.31,14.68,17.49,0.00,8.20,4.65,11.50,8.00,10.00,14.97,4.80,19.05,19.05,19.44,19.44,0.00,11.72,2.43,13.40,3.20,23.70,19.44,18.46,68.00,17.88,18.23,0.60,19.44,19.44,19.44,2.40,18.10,12.83,19.44,8.00,10.80,8.23,0.00,2.40,13.50,13.66,19.00,0.77,1.20,21.14,27.67,1.13,3.43,58.50,11.70,14.10,0.40,2.00,65.01,157.30,11.00,169.30,22.00,0.34,6.77,51.64
2.00,16.89,23.70,10.66,14.00,4.20,0.00,0.00,19.14,3.55,0.40,3.40,0.00,16.35,14.47,17.49,0.00,8.20,5.41,14.30,8.00,10.00,14.97,4.80,19.05,19.05,19.44,19.44,0.00,11.24,2.03,14.60,3.20,23.80,19.44,18.46,53.70,17.88,14.55,0.60,19.44,19.44,19.44,2.40,34.50,12.83,19.44,8.00,10.80,8.23,0.00,2.40,13.85,14.32,19.00,0.77,1.20,23.38,29.95,1.56,3.63,46.20,14.70,29.10,0.40,2.00,57.70,145.90,11.00,152.80,22.00,0.32,16.24,85.00
3.00,15.92,23.89,8.08,14.00,4.20,0.00,0.00,19.14,3.55,0.40,3.40,0.00,16.38,14.08,17.49,0.00,8.20,5.40,18.30,8.00,10.00,14.97,4.80,19.05,19.05,19.44,19.44,0.00,9.97,2.36,16.70,3.20,23.70,19.44,18.46,45.80,17.88,11.02,0.60,19.44,19.44,19.44,2.40,50.10,12.83,19.44,8.00,10.80,8.23,0.00,2.40,13.84,14.43,19.00,0.77,1.20,26.08,33.02,1.90,3.88,34.40,16.70,41.00,0.30,2.00,45.28,132.20,11.00,138.00,22.00,0.30,11.62,90.00
4.00,13.83,23.90,6.40,14.00,4.20,0.00,0.00,19.14,3.55,0.40,3.40,0.00,16.36,13.31,17.49,0.00,8.20,5.12,20.70,8.00,10.00,14.97,4.80,19.05,19.05,19.44,19.44,0.00,8.64,2.93,18.40,3.20,23.70,19.44,18.46,33.20,17.88,7.95,0.60,19.44,19.44,19.44,2.40,66.80,12.83,19.44,8.00,10.80,8.23,0.00,2.40,13.70,14.37,19.00,0.65,1.20,28.59,35.78,2.22,4.16,23.70,17.30,57.00,0.20,2.00,38.03,131.90,11.00,127.10,22.00,0.27,7.31,104.03
5.00,10.76,23.68,5.22,14.00,4.20,0.00,0.00,19.14,3.55,0.40,3.40,0.00,15.14,12.17,17.49,0.00,8.20,4.84,22.60,8.00,10.00,14.97,4.80,19.05,19.05,19.44,19.44,0.00,7.57,3.36,19.10,3.20,23.80,19.44,18.46,24.70,17.88,5.50,0.60,19.44,19.44,19.44,2.40,77.50,12.83,19.44,8.00,10.80,8.23,0.00,2.40,13.33,13.65,19.00,0.63,1.20,29.42,35.67,2.31,4.07,17.10,17.30,68.00,0.20,2.00,34.06,123.10,11.00,115.80,22.00,0.25,7.85,104.16
6.00,7.33,23.56,4.35,14.00,4.20,0.00,0.00,19.14,3.55,0.40,3.40,0.00,13.22,9.70,17.49,0.00,8.20,4.56,19.80,8.00,10.00,14.97,4.80,19.05,19.05,19.44,19.44,0.00,5.08,3.74,19.80,3.20,23.80,19.44,18.46,18.70,17.88,3.86,0.60,19.44,19.44,19.44,2.40,85.70,12.83,19.44,8.00,10.80,8.23,0.00,2.40,12.88,12.71,19.00,0.59,1.20,32.00,35.02,2.32,3.86,13.60,20.00,80.50,0.10,2.00,30.34,119.40,11.00,106.80,22.00,0.21,7.84,99.28
7.00,3.99,23.75,3.31,14.00,4.20,0.00,0.00,19.14,3.55,0.40,3.40,0.00,10.26,7.10,17.49,0.00,8.20,4.29,15.30,6.00,10.00,14.97,4.80,19.05,19.05,19.44,19.44,0.00,3.22,3.78,20.40,3.20,23.80,19.44,18.46,13.40,17.88,2.57,0.60,19.44,19.44,19.44,2.40,93.80,12.83,19.44,8.00,10.80,8.23,0.00,2.40,12.38,11.85,19.00,0.50,1.20,32.00,34.52,2.31,3.88,10.10,23.90,94.30,0.10,2.00,27.54,104.60,11.00,98.50,22.00,0.17,4.06,0.00
8.00,1.55,23.79,2.40,14.00,4.20,0.00,0.00,19.14,3.55,0.40,3.40,0.00,8.59,5.06,17.49,0.00,8.20,4.02,14.30,6.00,10.00,14.97,4.80,19.05,19.05,19.44,19.44,0.00,2.42,3.71,20.70,3.20,24.00,19.44,18.46,8.30,17.88,1.73,0.60,19.44,19.44,19.44,2.40,99.60,12.83,19.44,8.00,10.80,8.23,0.00,2.40,11.86,11.02,19.00,0.36,1.20,32.00,34.20,2.29,3.96,6.80,27.90,102.20,0.10,2.00,23.39,61.80,11.00,71.60,22.00,0.13,5.67,0.00
9.00,0.35,23.66,1.62,14.00,4.20,0.00,0.00,19.14,3.55,0.40,3.40,0.00,5.47,3.59,17.49,0.00,8.20,3.56,14.50,6.00,10.00,14.97,4.80,19.05,19.05,19.44,19.44,0.00,1.74,4.18,20.40,3.20,24.10,19.44,18.46,4.40,17.88,1.04,0.60,19.44,19.44,19.44,2.40,104.50,12.83,19.44,8.00,10.80,8.23,0.00,2.40,11.04,10.49,19.00,0.31,1.20,28.82,34.51,2.15,3.74,4.00,31.70,108.10,0.10,2.00,13.97,20.00,11.00,31.40,22.00,0.09,3.49,0.00
10.00,0.02,23.62,0.88,14.00,4.20,0.00,0.00,19.14,3.55,0.40,3.40,0.00,1.17,2.05,17.49,0.00,8.20,3.03,16.90,6.00,10.00,14.97,4.80,19.05,19.05,19.44,19.44,0.00,0.96,4.83,20.50,3.20,24.10,19.44,18.46,1.80,17.88,0.42,0.60,19.44,19.44,19.44,2.40,108.20,12.83,19.44,8.00,10.80,8.23,0.00,2.40,10.12,10.06,19.00,0.22,1.20,27.79,34.58,1.97,3.42,1.80,32.90,111.40,0.10,2.00,6.32,5.00,11.00,7.60,22.00,0.06,3.21,0.00
11.00,0.00,24.07,0.25,14.00,4.20,0.00,0.00,19.14,3.55,0.40,3.40,0.00,0.02,0.76,17.49,0.00,8.20,2.65,20.00,6.00,10.00,14.97,4.80,19.05,19.05,19.44,19.44,0.00,0.24,5.27,22.00,3.20,24.20,19.44,18.46,0.50,17.88,0.10,0.60,19.44,19.44,19.44,2.40,111.50,12.83,19.44,8.00,10.80,8.23,0.00,2.40,9.07,9.12,19.00,0.07,1.20,25.94,34.40,1.73,3.11,0.50,33.10,113.90,0.00,2.00,2.43,3.70,11.00,1.50,22.00,0.03,2.35,0.00
12.00,0.00,23.75,0.04,14.00,4.20,0.00,0.00,19.14,3.55,0.40,3.40,0.00,0.00,0.21,17.49,0.00,8.20,2.31,22.20,5.90,10.00,14.97,4.80,19.05,19.05,19.44,19.44,0.00,0.05,5.64,23.20,3.20,24.20,19.44,18.46,0.10,17.88,0.02,0.60,19.44,19.44,19.44,2.40,112.70,12.83,19.44,8.00,10.80,8.23,0.00,2.40,7.97,8.02,19.00,0.04,1.20,24.63,34.79,1.46,2.81,0.10,33.80,110.70,0.00,2.00,0.80,0.00,11.00,0.00,22.00,0.01,1.75,0.00
13.00,0.00,23.83,0.00,14.00,4.20,0.00,12.24,19.14,3.55,0.40,3.40,0.00,0.00,0.00,17.49,0.00,8.20,1.81,24.00,8.00,10.00,14.97,4.80,19.05,19.05,19.44,19.44,0.00,0.00,5.15,23.30,3.20,24.20,19.44,18.46,0.00,17.88,0.00,0.60,19.44,19.44,19.44,2.40,110.40,12.83,19.44,8.00,10.80,8.23,0.00,2.40,6.93,6.94,19.00,0.00,1.20,24.08,35.68,1.19,2.53,0.00,34.50,102.50,0.00,2.00,0.00,0.00,11.00,0.00,22.00,0.00,0.00,0.00
14.00,0.00,23.82,0.00,14.00,4.20,0.00,12.24,19.14,3.55,0.40,3.40,0.00,0.00,0.00,17.49,0.00,8.20,1.24,25.10,8.00,10.00,14.97,4.80,19.05,19.05,19.44,19.44,0.00,0.00,4.39,23.00,3.20,24.20,19.44,18.46,0.00,17.88,0.00,0.60,19.44,19.44,19.44,2.40,103.90,12.83,19.44,8.00,10.80,8.23,0.00,2.40,5.90,5.87,19.00,0.00,1.20,23.58,36.56,0.92,2.27,0.00,35.50,93.20,0.00,2.00,0.00,0.00,11.00,0.00,22.00,0.00,1.17,0.00
15.00,0.00,23.79,0.00,14.00,4.20,0.00,12.24,19.14,3.55,0.40,3.40,0.00,0.00,0.00,17.49,0.00,8.20,1.09,26.30,8.00,10.00,14.97,4.80,19.05,19.05,19.44,19.44,0.00,0.00,4.08,21.70,3.20,24.30,19.44,18.46,0.00,17.88,0.00,0.60,19.44,19.44,19.44,2.40,92.60,12.83,19.44,8.00,10.80,8.23,0.00,2.40,5.69,6.09,19.00,0.00,1.20,23.61,37.04,0.83,2.09,0.00,36.60,80.10,0.00,2.00,0.00,0.00,11.00,0.00,22.00,0.00,0.00,0.00
