"ETAPA \ GENERADOR","CALLAHUANCA","HUAMPANI","MOYOPAMPA","MANTARO","RESTITUCION","OROYA","PACHACHACA","YAUPI","HUANCHOR","PARIAC","YANANGO","CHARCANI IV","CHARCANI V","ARICOTA I","ARICOTA II","MACHUPICCHU","SAN GABAN II","YUNCAN","CAHUA","MALPASO","CANON DEL PATO","GALLITO CIEGO","ARCATA","CHARCANI 123","SANTA TERESA","PCH CHAGLLA","CH CARHUAQUERO IV","HUANZA","MCH CERRO DEL AGUILA","CARHUAC","CHAGLLA G1","CHAGLLA G2","HUINCO G1","HUINCO G2","HUINCO G3","HUINCO G4","CERRO DEL AGUILA G1","CERRO DEL AGUILA G2","CERRO DEL AGUILA G3","CH CANA BRAVA","CHIMAY G1","CHIMAY G2","MATUCANA G1","MATUCANA G2","LA VIRGEN","CARHUAQUERO G1","CARHUAQUERO G2","CARHUAQUERO G3","CHEVES G1","CHEVES G2","PLATANAL G1","PLATANAL G2","CH SAN GABAN III","CH ANASHIRONI","CH RENOVANDES"
11.00,48.41,29.95,67.13,599.97,195.18,7.75,6.65,110.37,16.86,4.01,22.63,14.92,83.80,5.13,2.82,131.91,112.36,101.94,39.88,35.37,200.30,13.33,1.97,6.88,72.08,6.39,9.98,66.70,5.46,15.43,163.91,0.00,34.90,34.55,34.90,34.90,184.17,188.35,0.00,0.00,74.91,53.40,33.52,31.97,45.90,30.67,30.56,30.55,39.74,39.75,63.98,63.97,179.07,19.40,0.00
12.00,48.41,29.95,67.13,599.97,195.18,7.75,6.65,110.37,16.86,4.01,22.63,14.92,81.71,5.13,2.82,131.91,112.36,101.94,39.88,24.82,200.30,13.33,1.97,6.88,72.08,6.39,9.98,46.10,5.46,10.66,153.50,0.00,26.88,42.29,39.32,26.88,184.17,188.35,0.00,0.00,74.91,53.40,35.42,33.36,45.90,30.67,30.56,30.55,39.60,39.61,0.00,38.80,163.38,19.40,0.00
13.00,0.00,29.95,67.13,599.97,195.18,7.75,6.65,110.37,16.86,4.01,22.63,14.92,81.71,5.13,2.82,131.91,69.80,101.94,39.88,35.37,200.30,13.33,1.97,6.88,72.08,6.39,9.98,54.28,5.46,12.56,151.35,0.00,40.15,27.09,0.00,40.15,184.17,188.35,0.00,0.00,74.42,52.91,47.32,45.12,45.90,30.67,30.56,30.55,39.89,39.90,0.00,39.59,173.04,19.40,0.00
14.00,0.00,29.95,67.13,599.97,195.18,7.75,6.65,110.37,16.86,4.01,22.63,14.92,64.15,5.13,2.82,131.91,70.04,101.94,39.88,20.92,200.30,13.33,1.97,6.88,72.08,6.39,9.98,49.85,5.46,11.53,0.00,153.86,37.44,23.31,23.32,23.32,182.11,186.29,0.00,0.00,68.21,46.23,43.52,44.12,45.90,30.67,30.56,30.55,39.74,39.75,0.00,20.63,154.88,19.40,0.00
15.00,0.00,29.95,67.13,599.97,195.18,7.75,6.65,110.37,16.86,4.01,22.63,14.92,50.00,5.13,2.82,131.91,70.91,101.94,39.88,18.00,200.30,13.33,1.97,6.88,72.08,6.39,9.98,51.63,5.46,11.94,144.33,144.33,42.33,26.96,43.13,27.02,161.89,166.04,0.00,0.00,67.01,45.00,34.88,32.97,45.90,30.67,30.56,30.55,39.60,39.61,21.14,21.14,143.17,19.40,0.00
16.00,0.00,29.95,67.13,599.97,195.18,7.75,6.65,110.37,16.86,4.01,22.63,14.92,50.00,5.13,2.82,131.91,66.26,101.94,39.88,18.00,200.30,13.33,1.97,6.88,72.08,0.00,9.98,66.31,5.46,15.34,144.33,144.33,0.00,33.32,33.37,33.37,159.95,164.09,0.00,0.00,69.38,47.52,45.34,44.59,45.90,30.67,30.56,30.55,39.74,39.75,53.01,53.00,128.81,19.40,0.00
17.00,0.00,29.95,67.13,599.97,195.18,7.75,6.65,110.37,16.86,4.01,22.63,14.92,60.00,5.13,2.82,131.91,65.35,101.94,39.88,18.00,200.30,13.33,1.97,6.88,72.08,0.00,9.98,85.48,5.46,19.77,144.33,144.33,61.09,21.78,55.54,21.78,184.17,188.35,0.00,0.00,74.91,53.40,33.47,31.93,45.90,30.67,30.56,30.55,39.74,39.76,83.60,83.57,124.95,19.40,0.00
18.00,0.00,29.95,67.13,599.97,195.18,7.75,6.65,110.37,16.86,4.01,22.63,14.92,60.00,5.13,2.82,131.91,67.03,101.94,39.88,18.00,200.30,13.33,1.97,6.88,72.08,0.00,9.98,85.48,5.46,19.77,144.33,144.33,22.15,61.60,62.35,22.15,184.17,188.35,0.00,0.00,74.91,53.40,36.80,34.31,45.90,30.67,30.56,30.55,39.74,39.75,97.11,97.06,123.81,19.40,0.00
19.00,0.00,29.95,67.13,599.97,195.18,7.75,6.65,110.37,16.86,4.01,22.63,14.92,60.00,5.13,2.82,131.91,75.31,101.94,39.88,18.00,200.30,13.33,1.97,6.88,72.08,0.00,9.98,85.48,5.46,19.77,144.33,144.33,23.30,67.10,67.88,23.30,184.17,188.35,0.00,0.00,74.91,53.40,66.56,54.82,45.90,30.67,30.56,30.55,39.89,39.90,110.26,110.22,134.95,19.40,0.00
20.00,0.00,29.95,67.13,599.97,195.18,7.75,6.65,110.37,16.86,4.01,22.63,14.92,60.00,5.13,2.82,131.91,77.08,101.94,39.88,18.00,200.30,13.33,1.97,6.88,72.08,0.00,9.98,85.48,5.46,19.77,144.33,144.33,27.87,41.21,67.10,41.48,184.17,188.35,0.00,0.00,74.91,53.40,36.50,42.02,45.90,30.67,30.56,30.55,39.74,39.76,110.13,110.08,119.57,19.40,0.00
21.00,0.00,29.95,67.13,599.97,195.18,7.75,6.65,110.37,16.86,4.01,22.63,14.92,60.00,5.13,2.82,131.91,78.76,101.94,39.88,35.37,200.30,13.33,1.97,6.88,72.08,0.00,9.98,85.48,5.46,19.77,144.33,144.33,37.18,25.87,56.26,37.18,183.47,187.65,0.00,0.00,74.91,53.40,27.12,37.35,45.90,30.67,30.56,30.55,39.74,39.75,77.80,77.77,117.52,19.40,0.00
22.00,0.00,29.95,67.13,635.03,206.59,7.75,6.65,110.37,16.86,4.01,22.63,14.92,60.00,5.13,2.82,131.91,80.22,101.94,39.88,28.06,200.30,13.33,1.97,6.88,72.08,0.00,9.98,85.48,5.46,19.77,220.39,0.00,27.84,27.76,57.28,40.32,180.43,184.61,0.00,0.00,74.91,53.40,31.08,39.78,45.90,30.67,30.56,30.55,39.60,39.61,62.20,62.18,124.56,19.40,0.00
23.00,0.00,29.95,67.13,635.03,206.59,7.75,6.65,110.37,16.86,4.01,22.63,14.92,60.00,5.13,2.82,131.91,81.54,101.94,39.88,35.37,200.30,13.33,1.97,6.88,72.08,0.00,9.98,85.48,5.46,19.77,220.39,0.00,30.29,30.15,63.75,42.70,184.17,188.35,0.00,0.00,74.91,53.40,41.62,37.41,45.90,30.67,30.56,30.55,39.89,39.90,79.15,79.12,131.85,19.40,0.00
24.00,0.00,29.95,67.13,635.03,206.59,7.75,6.65,110.37,16.86,4.01,22.63,14.92,60.00,5.13,2.82,131.91,81.70,101.94,39.88,18.00,200.30,13.33,1.97,6.88,72.08,0.00,9.98,85.48,5.46,19.77,144.33,144.33,21.79,21.79,57.70,57.21,184.15,188.34,0.00,0.00,74.91,53.40,0.00,54.82,45.90,30.67,30.56,30.55,39.60,39.61,55.12,55.11,130.00,19.40,0.00
25.00,0.00,29.95,67.13,635.03,206.59,7.75,6.65,110.37,16.86,4.01,22.63,14.92,60.00,5.13,2.82,131.91,81.31,101.94,39.88,35.37,200.30,13.33,1.97,6.88,72.08,0.00,9.98,85.48,5.46,19.77,144.33,144.33,23.03,66.80,23.03,67.03,0.00,188.35,0.00,0.00,74.91,53.40,0.00,54.82,45.90,30.67,30.56,30.55,39.89,39.90,97.06,97.02,134.59,19.40,0.00
26.00,0.00,29.95,67.13,635.03,206.59,7.75,6.65,110.37,16.86,4.01,22.63,14.92,60.00,5.13,2.82,131.91,77.08,101.94,39.88,18.00,200.30,13.33,1.97,6.88,72.08,0.00,9.98,77.92,5.46,18.02,144.33,144.33,23.30,67.10,23.30,0.00,152.28,156.43,0.00,0.00,73.01,51.49,43.11,44.01,45.90,30.67,30.56,30.55,39.74,39.75,35.22,0.00,122.80,19.40,0.00
27.00,0.00,29.95,67.13,635.03,206.59,7.75,6.65,110.37,16.86,4.01,22.63,14.92,60.00,5.13,2.82,131.91,73.26,101.94,39.88,23.09,200.30,13.33,1.97,6.88,72.08,0.00,9.98,74.67,5.46,17.27,0.00,213.84,52.43,27.64,27.72,44.09,145.11,149.26,0.00,0.00,71.80,50.23,0.00,54.82,45.90,30.67,30.56,30.55,39.74,39.75,20.62,0.00,120.65,19.40,0.00
28.00,0.00,29.95,67.13,635.03,206.59,7.75,6.65,110.37,16.86,4.01,22.63,14.92,60.00,5.13,2.82,131.91,73.24,101.94,39.88,28.74,200.30,13.33,1.97,6.88,72.08,0.00,9.98,61.68,5.46,14.27,0.00,207.01,37.86,0.00,37.86,37.86,125.89,130.24,0.00,0.00,67.01,45.00,42.49,43.84,45.90,30.67,30.56,30.55,39.66,39.67,20.62,0.00,118.78,19.40,0.00
29.00,0.00,29.95,67.13,635.03,206.59,7.75,6.65,110.37,16.86,4.01,22.63,14.92,60.00,5.13,2.82,131.91,75.75,101.94,39.88,28.25,200.30,13.33,1.97,6.88,72.08,0.00,9.98,63.11,5.46,14.60,0.00,209.27,23.30,67.10,0.00,23.30,133.55,137.79,0.00,0.00,67.04,45.03,43.80,44.19,45.90,30.67,30.56,30.55,39.68,39.70,20.62,0.00,123.41,19.40,0.00
30.00,0.00,29.95,67.13,635.03,206.59,7.75,6.65,110.37,16.86,4.01,22.63,14.92,60.00,5.13,2.82,131.91,79.26,101.94,39.88,29.18,200.30,13.33,1.97,6.88,72.08,0.00,9.98,65.16,5.46,15.07,0.00,211.57,0.00,33.46,33.72,33.72,143.98,148.14,0.00,0.00,68.54,46.58,50.10,42.35,45.90,30.67,30.56,30.55,39.74,39.75,20.62,0.00,130.59,19.40,0.00
31.00,0.00,29.95,67.13,635.03,206.59,7.75,6.65,110.37,16.86,4.01,22.63,14.92,60.00,5.13,2.82,131.91,82.86,101.94,39.88,35.37,200.30,13.33,1.97,6.88,72.08,0.00,9.98,72.43,5.46,16.75,0.00,211.19,24.24,41.15,24.24,24.24,177.08,181.25,0.00,0.00,74.44,52.93,43.54,44.10,45.90,30.67,30.56,30.55,39.74,39.75,20.62,0.00,148.37,19.40,0.00
32.00,0.00,29.95,67.13,635.03,206.59,7.75,6.65,110.37,16.86,4.01,22.63,14.92,81.71,5.13,2.82,131.91,88.19,101.94,39.88,35.37,200.30,13.33,1.97,6.88,72.08,0.00,9.98,85.17,5.46,19.70,144.33,144.33,27.19,27.13,45.39,43.53,184.17,188.35,0.00,0.00,74.91,53.40,31.62,30.51,45.90,30.67,30.56,30.55,39.74,39.75,33.67,0.00,165.83,19.40,0.00
33.00,0.00,29.95,67.13,635.03,206.59,7.75,6.65,110.37,16.86,4.01,22.63,14.92,81.71,5.13,2.82,131.91,94.14,101.94,39.88,24.76,200.30,13.33,1.97,6.88,72.08,0.00,9.98,85.48,5.46,19.77,144.33,144.33,62.52,62.12,22.17,22.17,184.17,188.35,0.00,0.00,74.91,53.40,36.67,42.09,45.90,30.67,30.56,30.55,39.89,39.90,85.55,0.00,171.45,19.40,0.00
34.00,0.00,29.95,67.13,635.03,206.59,7.75,6.65,110.37,16.86,4.01,22.63,14.92,81.71,5.13,2.82,131.91,88.86,101.94,39.88,18.64,200.30,25.41,1.97,6.88,72.08,0.00,9.98,85.48,5.46,19.77,155.86,155.64,23.30,67.10,67.88,23.30,184.17,197.14,0.00,0.00,74.91,53.40,40.91,43.36,45.90,30.67,30.56,30.55,39.74,39.75,56.21,56.20,181.87,19.40,0.00
35.00,0.00,29.95,67.13,635.03,206.59,7.75,6.65,110.37,16.86,4.01,22.63,14.92,81.71,5.13,2.82,131.91,112.36,101.94,39.88,18.00,200.30,25.41,1.97,6.88,72.08,0.00,9.98,85.48,5.46,19.77,153.05,152.93,23.30,67.10,67.88,23.30,184.17,197.14,0.00,0.00,74.91,53.40,43.36,38.45,45.90,30.67,30.56,30.55,39.60,39.61,49.81,49.80,174.77,19.40,0.00
36.00,0.00,29.95,67.13,635.03,206.59,7.75,6.65,110.37,16.86,4.01,22.63,14.92,81.71,5.13,2.82,131.91,112.36,101.94,39.88,18.00,200.30,25.41,1.97,6.88,72.08,0.00,9.98,85.48,5.46,19.77,157.64,157.34,23.30,67.10,67.88,23.30,184.17,188.35,0.00,0.00,74.91,53.40,39.95,43.09,45.90,30.67,30.56,30.55,39.74,39.75,58.56,58.55,196.19,19.40,0.00
37.00,0.00,29.95,67.13,635.03,206.59,7.75,6.65,110.37,16.86,4.01,22.63,14.92,142.31,5.13,2.82,131.91,112.36,122.51,39.88,18.00,200.30,25.41,1.97,6.88,72.08,6.39,9.98,85.48,5.46,19.77,228.46,220.39,23.30,67.10,67.88,23.30,184.17,197.14,0.00,0.00,74.91,53.40,39.96,43.09,45.90,30.67,30.56,30.55,39.74,39.76,110.26,110.22,203.20,19.40,0.00
38.00,0.00,29.95,67.13,635.03,206.59,7.75,6.65,110.37,16.86,4.01,22.63,14.92,142.31,5.13,2.82,131.91,112.36,122.82,39.88,18.00,200.30,25.41,1.97,6.88,72.08,6.39,9.98,85.48,5.46,19.77,228.46,220.39,23.30,67.10,67.88,23.30,184.17,188.35,0.00,0.00,74.91,53.40,64.57,52.97,45.90,30.67,30.56,30.55,39.89,39.90,110.26,110.22,203.20,19.40,0.00
39.00,0.00,29.95,67.13,635.03,206.59,7.75,6.65,110.37,16.86,4.01,22.63,14.92,137.57,5.13,2.82,131.91,112.36,106.37,39.88,18.00,200.30,25.41,1.97,6.88,72.08,6.39,9.98,85.48,5.46,19.77,228.46,220.39,23.30,67.10,67.88,23.30,184.17,197.14,0.00,0.00,74.91,53.40,49.31,41.89,45.90,30.67,30.56,30.55,39.60,39.61,110.26,110.22,203.20,19.40,0.00
40.00,0.00,29.95,67.13,635.03,206.59,7.75,6.65,110.37,16.86,4.01,22.63,14.92,142.30,5.13,2.82,131.91,112.36,111.07,39.88,18.00,200.30,25.41,1.97,6.88,72.08,6.39,9.98,85.48,5.46,19.77,228.46,220.39,23.30,67.10,67.88,23.30,184.17,197.14,0.00,0.00,74.91,53.40,52.19,46.49,45.90,30.67,30.56,30.55,39.89,39.90,110.26,110.22,203.20,19.40,0.00
41.00,0.00,29.95,67.13,635.03,206.59,7.75,6.65,110.37,16.86,4.01,22.63,14.92,142.31,5.13,2.82,131.91,112.36,106.77,39.88,18.00,200.30,25.41,1.97,6.88,72.08,6.39,9.98,85.48,5.46,19.77,228.46,220.39,23.30,67.10,67.88,23.30,184.17,197.14,0.00,0.00,74.91,53.40,49.17,41.81,45.90,30.67,30.56,30.55,39.60,39.61,110.26,110.22,203.20,19.40,0.00
42.00,0.00,29.95,67.13,635.03,206.59,7.75,6.65,110.37,16.86,4.01,22.63,14.92,142.31,5.13,2.82,131.91,112.36,120.50,39.88,18.00,200.30,25.41,1.97,6.88,72.08,6.39,9.98,85.48,5.46,19.77,228.46,220.39,23.30,67.10,67.88,23.30,184.17,197.14,0.00,0.00,74.91,53.40,66.09,54.36,45.90,30.67,30.56,30.55,39.89,39.90,110.26,110.22,203.20,19.40,0.00
43.00,0.00,29.95,67.13,635.03,206.59,7.75,6.65,110.37,16.86,4.01,22.63,14.92,142.30,5.13,2.82,131.91,112.36,104.91,39.88,18.00,200.30,25.41,1.97,6.88,72.08,6.39,9.98,85.48,5.46,19.77,228.46,220.39,23.30,67.10,67.88,23.30,184.17,197.14,0.00,0.00,74.91,53.40,52.16,43.57,45.90,30.67,30.56,30.55,39.60,39.61,110.26,110.22,203.20,19.40,0.00
44.00,0.00,29.95,67.13,635.03,206.59,7.75,6.65,110.37,16.86,4.01,22.63,14.92,142.31,5.13,2.82,131.91,112.36,130.19,39.88,18.00,200.30,25.41,1.97,6.88,72.08,6.39,9.98,85.48,5.46,19.77,228.46,220.39,23.30,67.10,67.88,23.30,184.17,197.14,0.00,0.00,74.91,53.40,66.56,54.82,45.90,30.67,30.56,30.55,39.89,39.90,110.26,110.22,203.20,19.40,0.00
45.00,0.00,29.95,67.13,635.03,206.59,7.75,6.65,110.37,16.86,4.01,22.63,14.92,142.31,5.13,2.82,131.91,112.36,109.65,39.88,18.00,200.30,13.33,1.97,6.88,72.08,6.39,9.98,85.48,5.46,19.77,228.46,220.39,23.30,67.10,67.88,23.30,184.17,197.14,0.00,0.00,74.91,53.40,66.17,54.44,45.90,30.67,30.56,30.55,39.74,39.76,110.26,110.22,203.20,19.40,0.00
46.00,0.00,29.95,67.13,635.03,206.59,7.75,6.65,110.37,16.86,4.01,22.63,14.92,73.04,5.13,2.82,131.91,112.36,101.94,39.88,22.64,200.30,13.33,1.97,6.88,72.08,6.39,9.98,85.48,5.46,19.77,186.43,190.98,23.30,67.10,67.88,23.30,184.17,197.14,0.00,0.00,74.91,53.40,44.14,38.91,45.90,30.67,30.56,30.55,39.74,39.75,110.26,110.22,203.20,19.40,0.00
47.00,0.00,29.95,67.13,635.03,206.59,7.75,6.65,110.37,16.86,4.01,22.63,14.92,60.00,5.13,2.82,131.91,112.36,101.94,39.88,28.89,200.30,13.33,1.97,6.88,72.08,6.39,9.98,85.48,5.46,19.77,153.99,153.84,23.30,67.10,67.88,23.30,184.17,197.14,0.00,0.00,74.91,53.40,44.14,38.91,45.90,30.67,30.56,30.55,39.74,39.75,90.82,90.78,192.45,19.40,0.00
48.00,0.00,29.95,67.13,635.03,206.59,7.75,6.65,110.37,16.86,4.01,22.63,14.92,60.00,5.13,2.82,131.91,112.36,101.94,39.88,18.61,200.30,13.33,1.97,6.88,72.08,6.39,9.98,85.48,5.46,19.77,144.45,144.45,23.30,67.10,67.88,23.30,184.17,188.35,0.00,0.00,74.91,53.40,39.93,43.12,45.90,30.67,30.56,30.55,39.74,39.75,20.62,20.62,183.09,19.40,0.00
