"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","SANTA ROSA 1","SANTA ROSA 2","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","CTAGROOLMOS","CSSUNNY","CS INTIPAMPA EXP","CTCASAGRANDE"
11.00,0.20,18.52,0.00,14.00,2.90,7.90,5.80,7.30,1.40,0.00,3.00,20.00,0.51,0.93,10.73,0.00,0.00,14.50,15.20,0.00,0.00,0.00,3.40,18.54,10.00,11.71,15.61,1.40,0.59,14.20,35.85,2.18,27.00,5.00,18.05,5.90,17.95,0.99,0.60,19.51,19.51,19.51,1.20,44.50,9.00,12.00,4.00,10.80,8.30,6.50,2.40,1.20,1.10,18.00,0.00,0.00,0.00,1.00,52.20,45.70,3.10,1.86,6.34,43.30,33.50,0.00,1.32,3.39,16.12,11.00,37.00,0.00,23.00
12.00,0.88,18.42,0.26,14.00,2.90,7.90,5.80,7.30,1.40,0.00,3.00,20.00,0.91,3.15,10.73,0.00,0.00,14.30,13.90,0.00,0.00,0.00,3.40,18.54,10.00,11.71,15.61,1.40,2.69,13.80,34.97,2.18,27.00,5.00,18.05,20.50,17.95,3.34,0.60,19.51,19.51,19.51,1.20,43.50,9.00,12.00,4.00,10.80,8.30,6.50,2.40,1.90,1.40,18.00,0.00,0.00,0.00,1.00,50.90,46.60,3.00,2.00,19.46,42.80,34.70,0.00,1.36,12.43,50.08,11.00,75.00,2.07,23.00
13.00,2.25,18.68,1.26,14.00,2.90,7.90,5.80,7.30,1.40,0.00,3.00,20.00,2.34,6.73,10.73,0.00,0.00,13.90,12.70,0.00,0.00,0.00,3.40,18.54,10.00,11.71,15.61,1.40,5.82,13.40,35.04,2.18,27.00,5.00,18.05,41.00,17.95,8.06,0.60,19.51,19.51,19.51,1.20,40.00,9.00,12.00,4.00,10.80,8.30,6.50,2.40,2.70,1.70,18.00,0.00,0.00,0.03,1.00,48.30,45.40,3.00,2.23,38.66,43.80,35.40,0.00,1.36,28.14,101.31,11.00,128.00,4.14,23.00
14.00,4.20,18.97,2.59,14.00,2.90,7.90,5.80,7.30,1.40,0.00,3.00,20.00,6.30,10.14,10.73,0.00,0.00,13.40,11.90,0.00,0.00,0.00,3.40,18.54,10.00,11.71,15.61,1.40,7.93,14.00,35.42,2.18,27.00,5.00,18.05,64.70,17.95,13.16,0.60,19.51,19.51,19.51,1.20,36.70,9.00,12.00,4.00,10.80,8.30,6.50,2.40,2.70,1.70,18.00,0.00,0.00,0.05,1.00,46.30,43.50,2.80,2.48,55.86,44.70,35.30,0.00,1.36,48.47,160.37,11.00,180.00,6.22,23.00
15.00,6.27,18.87,4.71,14.00,2.90,7.90,5.80,7.30,1.20,0.00,3.00,20.00,10.28,11.56,10.73,0.00,0.00,12.90,12.70,0.00,0.00,0.00,3.40,18.54,10.00,11.71,15.61,1.40,9.13,14.80,37.54,2.18,27.00,5.00,18.05,79.00,17.95,19.76,0.60,19.51,19.51,19.51,1.20,33.60,9.00,12.00,4.00,10.80,8.30,6.50,2.40,2.30,1.60,18.00,0.00,0.00,0.06,1.00,44.50,39.30,2.50,2.64,67.34,44.90,33.10,0.00,1.36,62.76,196.76,11.00,190.00,8.29,23.00
16.00,7.94,18.80,7.23,14.00,2.90,7.90,5.80,7.30,1.20,0.00,3.00,20.00,11.76,12.51,10.73,0.00,0.00,12.90,14.00,0.00,0.00,0.00,3.40,18.54,10.00,11.71,15.61,1.40,10.22,15.60,40.25,2.18,27.00,5.00,18.05,89.50,17.95,23.25,0.60,19.51,19.51,19.51,1.20,31.30,9.00,12.00,4.00,10.80,8.30,6.50,2.40,2.30,1.50,18.00,0.00,0.00,0.09,1.00,47.00,36.60,3.00,2.77,80.25,46.20,31.40,0.10,1.32,69.72,217.99,11.00,199.00,12.43,23.00
17.00,9.25,18.70,9.29,14.00,2.90,7.90,5.80,7.30,1.20,0.00,3.00,20.00,13.60,13.09,10.73,0.00,0.00,13.00,16.80,0.00,0.00,0.00,3.40,18.54,10.00,11.71,15.61,1.40,11.01,16.50,44.52,2.18,27.00,5.00,18.05,99.30,17.95,25.42,0.60,19.51,19.51,19.51,1.20,31.00,9.00,12.00,4.00,10.80,8.30,6.50,2.40,2.40,1.40,18.00,0.00,0.00,0.44,1.00,50.80,38.30,3.80,3.31,87.79,50.70,31.20,0.20,1.36,73.95,230.94,11.00,203.00,16.58,23.00
18.00,10.48,18.76,11.37,14.00,2.90,7.90,5.80,7.30,1.20,0.00,3.00,20.00,14.95,13.38,10.73,0.00,0.00,12.50,20.80,0.00,0.00,0.00,3.40,18.54,10.00,11.71,15.61,1.40,11.47,17.80,49.31,2.18,27.00,5.00,18.05,108.50,17.95,27.79,0.60,19.51,19.51,19.51,1.20,32.20,9.00,12.00,4.00,10.80,8.30,6.20,2.40,2.70,1.60,18.00,0.00,0.00,0.59,1.00,55.40,40.30,5.00,3.98,92.50,55.30,32.80,0.20,1.36,76.16,236.56,11.00,207.00,20.72,23.00
19.00,11.77,18.20,13.21,14.00,2.90,7.90,5.80,7.30,1.20,0.00,3.00,20.00,15.81,13.57,10.73,0.00,0.00,11.90,28.10,0.00,0.00,0.00,3.40,18.54,10.00,11.71,15.61,1.40,11.84,19.40,53.70,2.18,27.00,5.00,18.05,117.20,17.95,29.90,0.60,19.51,19.51,19.51,1.20,37.40,9.00,12.00,4.00,10.80,8.30,6.20,2.40,3.10,2.00,18.00,0.00,0.00,0.74,1.00,60.10,43.20,6.40,4.80,96.41,60.40,39.40,0.30,1.36,77.27,241.00,11.00,209.00,24.86,23.00
20.00,13.25,16.77,14.40,14.00,2.90,7.90,5.80,7.30,1.20,0.00,3.00,20.00,16.43,14.68,10.73,0.00,0.00,12.10,35.60,4.10,0.00,0.00,3.40,18.54,10.00,11.71,15.61,1.40,12.83,20.10,57.94,2.18,27.00,5.00,18.05,125.50,17.95,32.83,0.60,19.51,19.51,19.51,1.20,43.20,9.00,12.00,4.00,10.80,8.30,6.20,2.40,3.70,2.90,18.00,0.00,0.00,0.83,1.00,64.90,45.90,7.40,5.67,99.54,64.90,46.00,0.30,1.36,78.21,243.31,11.00,210.00,29.01,23.00
21.00,14.52,17.07,15.40,14.00,2.90,7.90,5.80,7.30,1.20,0.00,3.00,20.00,16.94,15.82,10.73,0.00,0.00,12.50,43.70,5.30,0.00,0.00,3.40,18.54,10.00,11.71,15.61,1.40,13.66,20.60,61.40,2.18,27.00,5.00,18.05,132.40,17.95,35.33,0.60,19.51,19.51,19.51,1.20,50.40,9.00,12.00,4.00,10.80,8.30,6.20,2.40,4.30,4.00,18.00,0.00,0.00,0.90,1.00,69.70,48.60,8.40,6.29,101.80,67.10,52.50,0.30,1.36,78.84,243.32,11.00,209.00,33.15,23.00
22.00,14.92,16.75,15.75,14.00,2.90,7.90,5.80,7.30,1.20,0.00,3.00,20.00,17.31,16.34,10.73,0.00,0.00,13.50,51.00,5.10,0.00,0.00,3.40,18.54,10.00,11.71,15.61,1.40,14.07,20.40,64.60,2.18,27.00,5.00,18.05,135.70,17.95,36.36,0.60,19.51,19.51,19.51,1.20,57.10,9.00,12.00,4.00,10.80,8.30,6.20,2.40,4.50,4.60,18.00,0.00,0.00,0.92,1.00,71.30,51.20,8.90,6.82,102.32,68.70,58.80,0.40,1.36,78.88,241.89,11.00,208.00,37.29,23.00
23.00,14.70,16.08,15.55,14.00,2.90,7.90,5.80,7.30,1.20,0.00,3.00,20.00,17.48,16.70,10.73,0.00,0.00,14.80,55.70,5.10,0.00,0.00,3.40,18.54,10.00,11.71,15.61,1.40,14.14,20.00,65.42,2.18,27.00,5.00,18.05,125.90,17.95,36.34,0.60,19.51,19.51,19.51,1.20,62.00,9.00,12.00,4.00,10.80,8.30,6.20,2.40,4.60,5.10,18.00,0.00,0.00,0.91,1.00,71.90,53.90,9.20,7.10,100.58,68.60,64.40,0.40,1.36,78.61,241.81,11.00,208.00,41.44,23.00
24.00,14.45,15.36,15.47,14.00,2.90,7.90,5.80,7.30,1.20,0.00,3.00,20.00,16.87,17.10,10.73,0.00,0.00,16.20,60.00,5.10,0.00,0.00,3.40,18.54,10.00,11.71,15.61,1.40,14.25,19.80,65.45,2.18,27.00,5.00,18.05,131.20,17.95,36.17,0.60,19.51,19.51,19.51,1.20,68.80,9.00,12.00,4.00,10.80,8.30,6.20,2.40,4.30,5.10,18.00,0.00,0.00,0.93,1.00,72.00,56.00,9.40,7.29,98.31,68.40,70.60,0.40,2.00,78.30,242.55,11.00,208.00,41.44,23.00
25.00,14.16,14.52,15.16,14.00,2.90,7.90,5.80,7.30,1.50,0.00,3.00,20.00,16.66,17.31,10.73,0.00,0.00,17.60,62.90,5.10,0.00,0.00,3.40,18.54,10.00,11.71,15.61,1.40,14.30,19.70,65.95,2.18,27.00,5.00,18.05,134.90,17.95,35.69,0.60,19.51,19.51,19.51,1.20,81.00,9.00,12.00,4.00,10.80,8.30,6.20,2.40,4.00,5.00,18.00,0.00,0.00,0.92,1.00,72.00,55.90,9.40,7.41,96.21,68.50,78.80,0.40,2.00,78.02,244.32,11.00,206.00,41.44,23.00
26.00,13.77,14.09,14.48,14.00,2.90,7.90,5.80,7.30,1.50,0.00,3.00,20.00,17.11,17.20,10.73,0.00,0.00,18.50,65.70,5.10,0.00,0.00,3.40,18.54,10.00,11.71,15.61,1.40,14.15,19.60,66.61,2.18,27.00,5.00,18.05,134.30,17.95,35.55,0.60,19.51,19.51,19.51,1.20,92.70,9.00,12.00,4.00,10.80,8.30,6.20,2.40,3.50,3.90,18.00,0.00,0.00,0.92,1.00,71.70,55.60,9.60,7.49,95.34,68.70,86.90,0.30,2.00,78.00,246.18,11.00,204.00,37.29,23.00
27.00,12.98,14.13,13.58,14.00,2.90,7.90,5.80,7.30,1.50,0.00,3.00,20.00,17.67,17.01,10.73,0.00,0.00,19.20,67.90,5.10,0.00,0.00,3.40,18.54,10.00,11.71,15.61,1.40,13.87,19.50,66.46,2.18,27.00,5.00,18.05,133.20,17.95,35.43,0.60,19.51,19.51,19.51,1.20,102.50,9.00,12.00,4.00,10.80,8.30,6.20,2.40,2.90,2.60,18.00,0.00,0.00,0.92,1.00,71.30,54.40,9.80,7.29,94.75,68.90,95.10,0.20,2.00,77.89,245.05,11.00,199.00,33.15,23.00
28.00,11.94,14.06,12.38,14.00,2.90,7.90,5.80,7.30,1.50,0.00,3.00,20.00,17.61,16.91,10.73,0.00,0.00,20.10,69.50,5.10,0.00,0.00,3.40,18.54,10.00,11.71,15.61,1.40,13.70,19.50,66.05,2.18,27.00,5.00,18.05,131.60,17.95,35.40,0.60,19.51,19.51,19.51,1.20,111.00,9.00,12.00,4.00,10.80,8.30,6.20,2.40,3.00,2.40,18.00,0.00,0.00,0.77,1.00,70.00,53.60,9.60,7.01,94.76,68.70,102.40,0.20,2.00,77.29,241.80,11.00,194.00,29.01,23.00
29.00,10.86,14.16,11.09,14.00,2.90,7.90,5.80,7.30,1.50,0.00,3.00,20.00,17.16,16.68,10.73,0.00,0.00,21.10,69.00,5.10,0.00,0.00,3.40,18.54,10.00,11.71,15.61,1.40,13.55,19.70,65.07,2.18,27.00,5.00,18.05,130.20,17.95,34.75,0.60,19.51,19.51,19.51,1.20,115.70,9.00,12.00,4.00,10.80,8.30,6.20,2.40,3.40,2.70,18.00,0.00,0.00,0.75,1.00,68.40,53.70,9.10,6.71,94.36,67.50,107.20,0.10,2.00,76.09,238.23,11.00,185.00,24.86,23.00
30.00,9.56,14.28,9.93,14.00,2.90,7.90,5.80,7.30,1.50,0.00,3.00,20.00,16.24,16.31,10.73,0.00,0.00,21.60,68.60,5.10,0.00,0.00,3.40,18.54,10.00,11.71,15.61,1.40,13.29,19.20,63.91,2.18,27.00,5.00,18.05,127.20,17.95,33.02,0.60,19.51,19.51,19.51,1.20,119.70,9.00,12.00,4.00,10.80,8.30,6.20,2.40,3.30,2.50,18.00,0.00,0.00,0.70,1.00,66.80,53.60,8.60,6.42,93.36,66.20,111.60,0.10,2.00,75.19,232.93,11.00,176.00,20.72,23.00
31.00,7.83,14.16,8.38,14.00,2.90,7.90,5.80,7.30,1.50,0.00,3.00,20.00,14.73,15.70,10.73,0.00,0.00,22.00,68.40,4.60,0.00,0.00,3.40,18.54,10.00,11.71,15.61,1.40,12.78,18.60,63.20,2.18,27.00,5.00,18.05,123.20,17.95,30.81,0.60,19.51,19.51,19.51,1.20,121.50,9.00,12.00,4.00,10.80,8.30,6.20,2.40,3.20,2.20,18.00,0.00,0.00,0.59,1.00,65.20,53.00,8.10,6.12,90.12,64.90,114.60,0.10,2.00,72.38,224.21,11.00,143.00,16.58,23.00
32.00,5.28,13.98,5.63,14.00,2.90,7.90,5.80,7.30,1.50,0.00,3.00,20.00,12.71,14.80,10.73,0.00,0.00,21.70,68.20,6.80,0.00,0.00,3.40,18.54,10.00,11.71,15.61,1.40,11.97,18.60,62.64,2.18,27.00,5.00,18.05,111.30,17.95,27.92,0.60,19.51,19.51,19.51,1.20,123.00,9.00,12.00,4.00,10.80,8.30,6.20,2.40,3.20,2.10,18.00,0.00,0.00,0.43,1.00,62.60,52.00,7.60,5.82,83.48,63.40,116.70,0.10,2.00,63.97,208.87,11.00,109.00,12.43,23.00
33.00,2.79,14.02,3.11,14.00,2.90,7.90,5.80,7.30,1.50,0.00,3.00,20.00,5.71,12.77,10.73,0.00,0.00,21.20,67.80,7.00,0.00,0.00,3.40,18.54,10.00,11.71,15.61,1.40,9.98,18.90,61.39,2.18,27.00,5.00,18.05,80.00,17.95,20.17,0.60,19.51,19.51,19.51,1.20,123.40,9.00,12.00,4.00,10.80,8.30,6.20,2.40,3.30,2.10,18.00,0.00,0.00,0.37,1.00,59.60,49.70,7.10,5.36,66.12,61.40,116.00,0.10,2.00,45.64,173.33,11.00,55.00,8.29,23.00
34.00,1.11,13.99,0.91,14.00,2.90,7.90,5.80,7.30,1.50,0.00,3.00,20.00,0.48,8.74,10.73,0.00,0.00,20.30,66.90,7.00,0.00,0.00,3.40,18.54,10.00,11.71,15.61,1.40,6.10,19.00,59.90,2.18,27.00,5.00,18.05,43.00,17.95,10.52,0.60,19.51,19.51,19.51,1.20,123.40,9.00,12.00,4.00,10.80,8.30,6.20,2.40,3.10,2.00,18.00,0.00,0.00,0.25,1.00,57.50,47.80,6.20,4.86,37.63,59.80,114.80,0.00,2.00,21.57,124.09,11.00,2.00,4.14,23.00
35.00,0.24,14.10,0.02,14.00,2.90,7.90,5.80,7.30,1.50,0.00,3.00,20.00,0.00,4.00,10.73,0.00,0.00,19.30,64.80,7.00,0.00,0.00,3.40,18.54,10.00,11.71,15.61,1.40,1.93,19.10,58.45,2.18,27.00,5.00,18.05,15.90,17.95,4.11,0.60,19.51,19.51,19.51,1.20,122.00,9.00,12.00,4.00,10.80,8.30,6.20,2.40,2.80,1.80,18.00,0.00,0.00,0.09,1.00,55.70,46.70,5.20,4.01,15.08,59.10,111.80,0.00,2.00,7.47,70.53,11.00,1.00,2.07,23.00
36.00,0.04,13.95,0.00,14.00,2.90,7.90,5.80,7.30,1.50,0.00,3.00,20.00,0.00,1.33,10.73,0.00,0.00,18.40,62.70,7.60,0.00,15.61,3.40,18.54,10.00,11.71,15.61,1.40,0.36,19.00,57.01,2.18,27.00,5.00,18.05,4.20,17.95,0.95,0.60,19.51,19.51,19.51,1.20,119.50,9.00,12.00,4.00,10.80,8.30,6.00,2.40,2.30,1.40,18.00,0.00,0.00,0.04,1.00,51.60,45.90,4.40,3.03,3.76,58.40,107.50,0.00,2.00,1.80,19.15,11.00,0.00,0.00,23.00
37.00,0.00,13.96,0.00,14.00,2.90,7.90,5.80,7.30,1.50,0.00,3.00,20.00,0.00,0.00,10.73,0.00,0.00,17.70,60.60,7.50,0.00,15.61,3.40,18.54,10.00,11.71,15.61,1.40,0.00,19.00,54.67,2.18,27.00,5.00,18.05,0.00,17.95,0.00,0.60,19.51,19.51,19.51,1.20,113.60,9.00,12.00,4.00,10.80,8.30,6.00,2.40,1.70,0.80,18.00,0.00,0.00,0.00,1.00,46.60,46.10,3.80,2.50,0.00,57.40,99.50,0.00,2.00,0.00,0.14,11.00,0.00,0.00,23.00
38.00,0.00,14.09,0.00,14.00,2.90,7.90,5.80,7.30,1.50,0.00,3.00,20.00,0.00,0.00,10.73,0.00,0.00,16.90,57.90,7.30,0.00,15.61,3.40,18.54,10.00,11.71,15.61,1.40,0.00,18.60,52.03,2.18,27.00,5.00,18.05,0.00,17.95,0.00,0.60,19.51,19.51,19.51,1.20,105.00,9.00,12.00,4.00,10.80,8.30,6.00,2.40,1.30,0.60,18.00,0.00,0.00,0.00,1.00,43.20,45.60,3.60,2.12,0.00,55.70,90.20,0.00,2.00,0.00,0.00,11.00,0.00,0.00,23.00
39.00,0.00,12.97,0.00,14.00,2.90,7.90,5.80,7.30,1.50,0.00,3.00,20.00,0.00,0.00,10.73,0.00,0.00,16.10,53.20,7.30,0.00,15.61,3.40,18.54,10.00,11.71,15.61,1.40,0.00,18.20,49.63,2.18,27.00,5.00,18.05,0.00,17.95,0.00,0.60,19.51,19.51,19.51,1.20,88.30,9.00,12.00,4.00,10.80,8.30,6.00,2.40,1.10,0.60,18.00,0.00,0.00,0.00,1.00,40.40,43.30,3.50,1.89,0.00,52.30,76.70,0.00,2.00,0.00,0.00,11.00,0.00,0.00,23.00
40.00,0.00,12.50,0.00,14.00,2.90,7.90,5.80,7.30,1.50,0.00,3.00,20.00,0.00,0.00,10.73,0.00,0.00,15.10,48.70,7.30,0.00,15.61,3.40,18.54,10.00,11.71,15.61,1.40,0.00,17.00,47.31,2.18,27.00,5.00,18.05,0.00,17.95,0.00,0.60,19.51,19.51,19.51,1.20,72.10,9.00,12.00,4.00,10.80,8.30,6.00,2.40,0.90,0.50,18.00,0.00,0.00,0.00,1.00,37.40,41.80,3.30,1.71,0.00,48.90,62.90,0.00,2.00,0.00,0.00,11.00,0.00,0.00,23.00
41.00,0.00,12.76,0.00,14.00,2.90,7.90,5.80,7.30,1.50,0.00,3.00,20.00,0.00,0.00,10.73,0.00,0.00,14.00,45.00,7.30,0.00,15.61,3.40,18.54,10.00,11.71,15.61,1.40,0.00,15.70,45.33,2.18,27.00,5.00,18.05,0.00,17.95,0.00,0.60,19.51,19.51,19.51,1.20,57.20,9.00,12.00,4.00,10.80,8.30,6.00,2.40,0.70,0.30,18.00,0.00,0.00,0.00,1.00,34.20,42.70,3.00,1.62,0.00,45.00,47.90,0.00,2.00,0.00,0.00,11.00,0.00,0.00,23.00
42.00,0.00,13.60,0.00,14.00,2.90,7.90,5.80,7.30,1.50,0.00,3.00,20.00,0.00,0.00,10.73,0.00,0.00,12.90,41.20,7.30,0.00,15.61,3.40,18.54,10.00,11.71,15.61,1.40,0.00,14.50,43.46,2.18,27.00,5.00,18.05,0.00,17.95,0.00,0.60,19.51,19.51,19.51,1.20,44.20,9.00,12.00,4.00,10.80,8.30,6.00,2.40,0.70,0.30,18.00,0.00,0.00,0.00,1.00,31.70,42.70,2.80,1.56,0.00,41.00,34.30,0.00,2.00,0.00,0.00,11.00,0.00,0.00,23.00
