"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","CTAGROOLMOS","CSSUNNY","CASAGRANDE","CSCOENERGY","CSEXPANSIONINTIPAMPA","CSSUNNYEXPANSION"
1.00,15.41,23.85,15.01,14.00,2.90,7.40,12.24,19.14,3.15,0.40,3.50,18.64,19.45,18.58,17.49,0.00,6.40,0.00,4.60,8.00,10.00,12.93,5.00,19.24,19.24,19.44,19.44,2.80,15.48,11.60,42.60,2.90,27.00,19.44,18.37,144.03,17.88,38.91,0.00,19.44,19.44,19.44,1.20,7.50,12.83,21.10,8.00,0.00,7.21,20.00,1.20,11.10,11.90,18.00,0.69,2.00,41.70,57.00,4.70,3.30,108.31,76.00,8.00,0.20,2.00,79.97,250.98,11.00,207.00,19.00,0.28,42.10,107.00
2.00,16.97,23.84,16.85,14.00,2.90,7.40,12.24,19.14,3.15,0.40,3.50,18.64,19.41,18.63,17.49,0.00,6.40,0.00,7.60,8.00,10.00,12.93,5.00,19.24,19.24,19.44,19.44,2.80,15.52,13.35,49.75,2.90,27.00,19.44,18.37,144.48,17.88,39.16,0.00,19.44,19.44,19.44,1.20,8.40,12.83,21.10,8.00,0.00,7.21,20.00,1.20,11.70,12.10,18.00,0.77,2.00,52.35,66.55,6.45,4.55,109.74,85.25,15.00,0.30,2.00,80.00,251.90,11.00,209.00,19.00,0.32,43.08,107.00
3.00,18.22,23.71,18.00,14.00,2.90,7.40,12.24,19.14,3.15,0.40,3.50,18.64,19.56,18.63,17.49,0.00,6.40,0.20,10.70,8.00,10.00,12.93,5.00,19.24,19.24,19.44,19.44,2.80,15.56,10.85,47.61,2.90,27.00,19.44,18.37,144.48,17.88,39.23,0.00,19.44,19.44,19.44,1.20,12.00,12.83,21.10,8.00,0.00,7.21,20.00,1.20,12.30,11.90,18.00,0.84,2.00,54.09,68.27,5.17,3.83,110.77,87.36,22.00,0.30,2.00,80.00,252.18,11.00,210.00,19.00,0.34,44.03,107.00
4.00,19.16,23.73,18.79,14.00,2.90,7.40,12.24,19.14,3.15,0.40,3.50,18.64,19.67,18.66,17.49,0.00,6.40,0.60,12.40,8.00,10.00,12.93,5.00,19.24,19.24,19.44,19.44,2.80,15.63,9.80,44.82,2.90,27.00,19.44,18.37,144.48,17.88,39.17,0.00,19.44,19.44,19.44,1.20,16.80,12.83,21.10,8.00,0.00,7.21,20.00,1.20,12.80,11.50,18.00,0.86,2.00,54.69,70.02,5.42,4.48,111.17,87.30,28.68,0.30,2.00,80.00,252.24,11.00,209.00,19.00,0.34,44.98,107.00
5.00,19.60,23.84,19.42,14.00,2.90,7.40,12.24,19.14,3.15,0.40,3.50,18.64,19.74,18.70,17.49,0.00,6.40,1.50,15.90,8.00,10.00,12.93,5.00,19.24,19.24,19.44,19.44,2.80,15.80,11.51,51.45,2.90,27.00,19.44,18.37,144.48,17.88,38.84,0.00,19.44,19.44,19.44,1.20,24.00,12.83,21.10,8.00,0.00,7.21,20.00,1.20,13.10,11.30,18.00,0.85,2.00,62.84,79.21,6.51,5.66,110.46,93.94,31.77,0.40,2.00,80.00,252.39,11.00,208.00,19.00,0.34,45.21,107.00
6.00,19.68,23.90,19.78,14.00,2.90,7.40,12.24,19.14,3.15,0.40,3.50,18.64,19.73,18.71,17.49,0.00,6.40,2.80,18.20,8.00,10.00,12.93,5.00,19.24,19.24,19.44,19.44,2.80,15.90,11.40,51.53,2.90,27.00,19.44,18.37,144.48,17.88,38.57,0.00,19.44,19.44,19.44,1.20,32.40,12.83,21.10,8.00,0.00,7.21,20.00,1.20,13.40,11.80,18.00,0.86,2.00,64.10,80.66,6.28,5.59,109.62,91.83,56.56,0.40,2.00,80.00,252.09,11.00,208.00,19.00,0.34,45.43,107.00
7.00,19.67,23.70,19.79,14.00,2.90,7.40,12.24,19.14,3.15,0.40,3.50,18.64,19.50,18.63,17.49,0.00,6.40,4.70,20.20,8.00,10.00,12.93,5.00,19.24,19.24,19.44,19.44,2.80,15.93,11.65,51.44,2.90,27.00,19.44,18.37,144.27,17.88,38.45,0.00,19.44,19.44,19.44,1.20,42.00,12.83,21.10,8.00,0.00,7.21,20.00,1.20,13.70,12.70,18.00,0.85,2.00,65.45,80.95,6.26,5.50,108.83,89.19,71.00,0.40,2.00,80.00,251.62,11.00,208.00,19.00,0.34,44.95,107.00
8.00,19.56,23.85,19.52,14.00,2.90,7.40,12.24,19.14,3.15,0.40,3.50,18.64,19.30,18.58,17.49,0.00,6.40,5.00,22.70,8.00,10.00,12.93,5.00,19.24,19.24,19.44,19.44,2.80,15.93,12.12,52.51,2.90,27.00,19.44,18.37,141.91,17.88,37.76,0.00,19.44,19.44,19.44,1.20,52.80,12.83,21.10,8.00,0.00,7.21,20.00,1.20,13.60,12.40,18.00,0.85,2.00,66.71,80.02,6.39,5.44,108.16,87.83,80.56,0.40,2.00,80.00,252.06,11.00,206.00,19.00,0.33,44.48,107.00
9.00,19.14,23.88,18.67,14.00,2.90,7.40,12.24,19.14,3.15,0.40,3.50,18.64,19.48,18.56,17.49,0.00,6.40,4.70,25.30,8.00,10.00,12.93,5.00,19.24,19.24,19.44,19.44,2.80,15.90,12.34,52.83,2.90,27.00,19.44,18.37,132.42,17.88,35.61,0.00,19.44,19.44,19.44,1.20,66.00,12.83,21.10,8.00,0.00,7.21,20.00,1.20,13.40,11.50,18.00,0.85,2.00,66.18,77.51,6.40,5.29,107.22,85.84,101.62,0.30,2.00,80.00,252.40,11.00,204.00,19.00,0.31,41.71,107.00
10.00,18.45,23.91,17.08,14.00,2.90,7.40,12.24,19.14,3.15,0.40,3.50,18.64,19.56,18.54,17.49,0.00,6.40,4.60,27.20,8.00,10.00,12.93,5.00,19.24,19.24,19.44,19.44,2.80,15.84,13.08,55.50,2.90,27.00,19.44,18.37,132.99,17.88,33.89,0.00,19.44,19.44,19.44,1.20,84.00,12.83,21.10,8.00,0.00,7.21,20.00,1.20,12.80,10.20,18.00,0.72,2.00,67.81,77.98,6.35,5.05,106.12,87.53,121.62,0.20,2.00,80.00,252.40,11.00,199.00,19.00,0.31,38.94,107.00
