"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","CTAGROOLMOS","CSSUNNY","CASAGRANDE","CSCOENERGY","CSEXPANSIONINTIPAMPA"
1.00,5.37,23.03,13.62,0.00,2.91,0.00,11.90,18.62,3.68,0.40,3.40,5.00,19.23,16.28,17.01,0.00,8.80,10.58,8.77,8.10,9.83,14.73,5.00,18.70,18.70,18.89,18.89,1.40,9.32,4.92,19.90,3.21,24.50,18.89,17.66,100.21,17.38,15.24,0.00,18.89,18.89,18.89,1.20,1.89,12.47,18.89,8.00,10.70,0.00,17.00,2.40,0.02,0.00,18.90,0.76,1.00,6.88,14.11,0.45,0.92,108.02,29.13,2.25,0.30,2.00,81.13,240.12,11.00,204.00,22.00,0.31,28.90
2.00,7.38,23.04,14.54,0.00,2.91,0.00,11.90,18.62,3.68,0.40,3.40,5.00,19.80,16.51,17.01,0.00,8.80,10.79,12.76,8.10,9.83,14.73,5.00,18.70,18.70,18.89,18.89,1.40,9.74,6.03,23.22,3.21,23.20,18.89,17.66,101.49,17.38,17.83,0.00,18.89,18.89,18.89,1.20,6.70,12.47,18.89,8.00,10.70,0.00,17.00,2.40,0.27,0.20,18.90,0.77,1.00,8.59,15.91,0.65,1.31,106.07,33.91,7.56,0.30,2.00,80.83,239.14,11.00,201.66,22.00,0.32,28.00
3.00,8.82,23.10,14.82,0.00,2.91,0.00,11.90,18.62,3.70,0.40,3.40,5.00,20.00,16.61,17.01,0.00,8.80,11.02,16.90,8.10,9.83,14.73,5.00,18.70,18.70,18.89,18.89,1.40,9.59,7.08,26.17,3.21,24.10,18.89,17.66,97.11,17.38,20.09,0.00,18.89,18.89,18.89,1.20,11.11,12.47,18.89,8.00,10.70,0.00,17.00,2.40,0.55,0.56,18.90,0.77,1.00,10.43,17.27,0.85,1.60,100.93,37.22,13.65,0.40,2.00,79.94,233.96,11.00,183.55,22.00,0.33,27.11
4.00,10.49,23.14,14.66,0.00,2.91,0.00,11.90,18.62,3.70,0.40,3.40,5.00,19.83,16.63,17.01,0.00,8.80,11.37,21.49,8.00,9.83,14.73,5.00,18.70,18.70,18.89,18.89,1.40,9.64,7.92,27.99,3.21,23.20,18.89,17.66,84.78,17.38,21.10,0.00,18.89,18.89,18.89,1.20,14.35,12.47,18.89,8.00,10.70,0.00,17.00,2.40,0.90,1.17,18.90,0.78,1.00,12.69,17.31,1.07,1.60,97.19,36.13,22.10,0.40,2.00,79.14,223.41,11.00,185.51,22.00,0.33,18.41
5.00,12.01,22.98,14.26,0.00,2.91,0.00,11.90,18.62,3.70,0.40,3.40,5.00,18.99,16.45,17.01,0.00,8.80,11.81,25.81,8.00,9.83,14.73,5.00,18.70,18.70,18.89,18.89,1.40,9.96,8.57,29.68,3.21,24.40,18.89,17.66,86.96,17.38,20.26,0.00,18.89,18.89,18.89,1.20,25.26,12.47,18.89,8.00,10.70,0.00,17.00,2.40,1.19,1.67,19.00,0.77,1.00,14.76,17.84,1.22,1.72,93.78,34.80,34.83,0.40,2.00,78.28,219.12,11.00,192.51,22.00,0.33,9.71
6.00,13.21,23.10,13.91,0.00,2.91,0.00,11.90,18.62,3.70,0.40,3.40,5.00,18.48,16.21,17.01,0.00,8.80,12.54,29.35,8.00,9.83,14.73,5.00,18.70,18.70,18.89,18.89,1.40,10.38,8.65,30.96,3.21,24.60,18.89,17.66,92.04,17.38,18.81,0.00,18.89,18.89,18.89,1.20,59.21,12.47,18.89,8.00,10.70,0.00,17.00,2.40,1.32,1.81,19.00,0.77,1.00,16.29,19.89,1.18,2.24,88.41,32.73,60.38,0.40,2.00,77.04,224.47,11.00,194.53,22.00,0.32,11.67
7.00,13.82,22.94,13.51,0.00,2.91,0.00,11.90,18.62,3.70,0.40,3.40,5.00,18.60,15.88,17.01,0.00,8.80,13.46,32.77,7.50,9.83,14.73,5.00,18.70,18.70,18.89,18.89,1.40,10.53,8.87,32.23,3.21,24.70,18.89,17.66,82.32,17.38,16.07,0.00,18.89,18.89,18.89,1.20,86.99,12.47,18.89,8.00,10.70,0.00,17.00,2.40,1.52,2.02,19.00,0.77,1.00,17.91,22.19,1.19,2.70,79.39,32.12,82.73,0.30,2.00,74.75,232.22,11.00,191.25,22.00,0.30,13.63
8.00,14.06,22.99,12.69,0.00,2.91,0.00,11.90,18.62,3.70,0.40,3.40,5.00,19.32,15.73,17.01,0.00,8.80,14.96,35.84,7.50,9.83,14.73,5.00,18.70,18.70,18.89,18.89,1.40,10.92,9.54,33.49,3.21,24.80,18.89,17.66,78.61,17.38,13.49,0.00,18.89,18.89,18.89,1.20,96.29,12.47,18.89,8.00,10.70,0.00,17.00,2.40,1.95,2.40,19.00,0.65,1.00,19.82,25.29,1.35,3.03,71.92,35.93,95.45,0.20,2.00,71.80,229.71,11.00,180.67,22.00,0.27,12.42
9.00,13.80,22.99,11.49,0.00,2.91,0.00,11.90,18.62,3.70,0.40,3.40,5.00,19.66,15.95,17.01,0.00,8.80,16.24,38.23,7.50,9.83,14.73,5.00,18.70,18.70,18.89,18.89,1.40,11.97,10.13,34.60,3.21,24.80,18.89,17.66,78.93,17.38,11.96,0.00,18.89,18.89,18.89,1.20,104.62,12.47,18.89,8.00,10.70,0.00,17.00,2.40,2.37,2.77,15.60,0.63,1.00,21.72,28.43,1.48,3.20,66.53,39.80,106.20,0.20,2.00,69.36,227.33,11.00,165.99,22.00,0.25,11.21
10.00,11.83,23.17,9.33,0.00,2.91,0.00,11.90,18.62,3.70,0.40,3.40,5.00,19.49,15.67,17.01,0.00,8.80,16.84,38.58,7.50,9.83,14.73,5.00,18.70,18.70,18.89,18.89,1.40,11.52,10.49,35.23,3.21,24.60,18.89,17.66,70.82,17.38,9.29,0.00,18.89,18.89,18.89,1.20,110.01,12.47,18.89,8.00,10.70,0.00,17.00,2.40,2.79,3.04,14.40,0.59,1.00,23.55,31.70,1.49,2.89,59.07,43.87,111.07,0.10,2.00,69.33,224.54,11.00,164.13,22.00,0.21,8.19
