"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","SANTA ROSA 1","SANTA ROSA 2","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","CS SUNNY","CT AGROLMOS"
1.00,6.53,8.22,8.96,14.00,1.45,0.00,7.80,9.30,3.50,0.40,3.40,19.00,4.30,12.58,17.48,0.00,5.80,13.32,26.63,7.90,2.50,5.20,2.80,18.45,16.31,10.68,13.59,1.40,9.20,21.30,72.61,3.48,27.05,0.00,18.45,114.59,17.96,35.21,0.60,15.55,15.55,15.55,2.40,97.38,12.82,6.00,8.40,10.80,7.73,17.48,1.20,7.86,12.14,9.49,0.00,0.00,0.07,0.63,74.41,79.28,1.80,2.74,87.19,97.97,113.51,0.00,2.00,48.63,213.51,180.20,11.00
2.00,9.40,8.22,11.34,14.00,1.45,0.00,7.80,9.30,3.50,0.40,3.40,19.00,7.15,15.28,17.48,0.00,5.80,13.50,29.43,8.00,2.50,5.20,2.80,18.45,16.31,10.68,13.59,1.40,12.15,21.24,73.20,3.48,26.89,0.00,18.45,124.83,17.96,36.97,0.60,15.42,15.42,15.42,2.40,100.13,12.82,6.00,8.40,10.80,7.73,17.48,1.20,8.35,12.28,9.49,0.00,0.00,0.11,0.63,69.92,77.36,2.09,3.23,93.14,98.86,116.58,0.10,2.00,63.70,213.51,180.20,11.00
3.00,11.53,8.22,13.35,14.00,1.45,0.00,7.80,9.30,3.50,0.40,3.40,19.00,10.05,16.82,17.48,0.00,5.80,13.73,31.83,8.00,2.50,5.20,2.80,18.45,16.31,10.68,13.59,1.40,13.81,22.04,73.60,3.48,26.84,0.00,18.45,132.81,17.96,38.04,0.60,15.41,15.41,15.41,2.40,92.85,12.82,6.00,8.40,10.00,7.73,17.48,1.20,9.05,12.64,9.49,0.00,0.00,0.51,0.63,0.00,75.25,0.00,3.52,98.51,99.60,108.66,0.20,2.00,74.14,213.51,199.66,11.00
4.00,13.12,8.22,14.86,14.00,1.45,0.00,7.80,9.30,3.50,0.40,3.40,19.00,11.70,17.64,17.48,0.00,5.80,13.97,34.09,8.00,2.50,5.20,2.80,18.45,16.31,10.68,13.59,1.40,14.81,23.12,75.41,3.48,26.69,0.00,18.45,139.67,17.96,38.62,0.60,15.50,15.50,15.50,2.40,82.48,12.82,6.00,8.40,10.80,7.73,17.48,1.20,9.83,13.06,9.49,0.00,0.00,0.70,0.63,0.00,73.33,0.00,3.74,105.42,101.43,97.54,0.20,2.00,77.26,235.71,202.79,11.00
5.00,14.56,8.22,16.10,14.00,1.45,0.00,7.80,9.30,3.50,0.40,3.40,19.00,14.33,18.20,17.48,0.00,5.80,13.87,38.15,8.00,2.50,5.20,2.80,18.45,16.31,10.68,13.59,1.40,15.24,23.53,77.70,3.48,26.64,0.00,18.45,143.68,17.96,39.01,0.60,15.90,15.90,15.90,2.40,71.06,12.82,6.00,8.40,10.80,7.73,17.48,1.20,10.62,13.48,9.48,0.00,0.00,0.87,0.64,0.00,72.01,0.00,4.16,109.64,103.88,85.36,0.30,2.00,78.33,246.74,203.34,11.00
6.00,15.83,8.22,17.14,14.00,1.45,0.00,7.80,9.30,3.50,0.40,3.40,19.00,16.89,18.48,17.48,0.00,5.80,13.65,42.80,8.00,2.50,5.20,2.80,18.45,16.31,10.68,13.59,1.40,15.48,23.73,78.62,3.48,26.45,0.00,18.45,144.14,17.96,39.24,0.60,16.15,16.15,16.15,2.40,60.69,12.82,6.00,8.40,10.80,7.73,17.48,1.20,11.42,13.90,9.48,0.00,0.00,0.97,0.64,0.00,73.07,0.00,4.64,110.71,104.40,74.25,0.30,2.00,78.91,250.78,203.66,11.00
7.00,16.86,8.22,18.02,14.00,1.45,0.00,7.80,9.30,3.50,0.40,3.40,19.00,18.59,18.68,17.48,0.00,5.80,14.26,48.82,8.00,2.50,5.20,2.80,18.45,16.31,10.68,13.59,1.40,15.63,22.86,78.98,3.48,26.23,0.00,18.45,144.35,17.96,39.42,0.60,16.32,16.32,16.32,2.40,53.41,12.82,6.00,8.40,10.80,7.73,17.48,1.20,11.81,14.11,9.48,0.00,0.00,1.06,0.65,0.00,75.40,0.00,5.35,111.18,104.22,66.32,0.30,2.00,79.43,252.10,203.81,11.00
8.00,17.30,8.22,18.48,14.00,1.45,0.00,7.80,9.30,3.50,0.40,3.40,19.00,19.08,18.87,17.48,0.00,5.80,15.15,55.28,7.90,2.50,5.20,2.80,18.45,16.31,10.68,13.59,1.40,15.70,21.65,78.16,3.48,26.03,0.00,18.45,144.44,17.96,39.62,0.60,16.39,16.39,16.39,2.40,60.22,12.82,6.00,8.40,10.80,7.73,17.48,1.20,12.05,14.25,9.48,0.00,0.00,1.08,0.65,0.00,77.73,0.00,6.14,111.41,103.14,73.40,0.40,2.00,79.78,252.32,203.91,11.00
9.00,17.14,8.22,18.62,14.00,1.45,0.00,7.80,9.30,3.50,0.40,3.40,19.00,18.05,18.92,17.48,0.00,5.80,15.89,60.65,7.90,2.50,5.20,2.80,18.45,16.31,10.68,13.59,1.40,15.78,21.43,77.00,3.48,25.80,0.00,18.45,133.18,17.96,39.60,0.60,16.45,16.45,16.45,2.40,75.22,12.82,6.00,8.40,10.80,7.73,17.48,1.20,12.15,14.19,9.49,0.00,0.00,1.07,0.65,0.00,78.79,0.00,6.70,111.16,101.74,88.96,0.40,2.00,79.88,252.36,203.97,11.00
10.00,16.74,8.22,18.45,14.00,1.45,0.00,7.80,9.30,3.50,0.40,3.40,19.00,17.34,18.87,17.48,0.00,5.80,16.58,65.67,7.40,2.50,5.20,2.80,18.45,16.31,10.68,13.59,1.40,15.85,21.54,77.17,3.48,25.42,0.00,18.45,141.57,17.96,39.53,0.60,16.50,16.50,16.50,2.40,90.22,12.82,6.00,8.40,10.80,7.73,17.48,1.20,12.19,14.08,9.49,0.00,0.00,1.09,0.65,0.00,80.33,0.00,7.18,110.40,103.31,104.52,0.40,2.00,79.91,252.36,203.99,11.00
11.00,16.11,8.22,17.98,14.00,1.45,0.00,7.80,9.30,3.50,0.40,3.40,19.00,17.46,18.85,17.48,0.00,5.80,16.66,69.06,7.30,2.50,5.20,2.80,18.45,16.31,10.68,13.59,1.40,15.88,21.68,77.80,3.48,25.38,0.00,18.45,144.00,17.96,39.23,0.60,16.40,16.40,16.40,2.40,92.41,12.82,6.00,8.40,10.80,7.73,17.48,1.20,11.83,13.77,9.49,0.00,0.00,1.08,0.65,0.00,82.08,0.00,7.77,110.32,105.86,106.28,0.40,2.00,79.92,252.33,204.00,11.00
12.00,15.26,8.22,16.87,14.00,1.45,0.00,7.80,9.30,3.50,0.40,3.40,19.00,18.25,18.83,17.48,0.00,5.80,16.53,71.92,7.10,2.50,5.20,2.80,18.45,16.31,10.68,13.59,1.40,15.85,21.83,78.15,3.48,25.18,0.00,18.45,144.41,17.96,38.88,0.60,16.10,16.10,16.10,2.40,101.41,12.82,6.00,8.40,10.80,7.73,17.48,1.20,11.34,13.40,9.49,0.00,0.00,1.08,0.64,0.00,81.30,0.00,8.39,110.62,107.07,115.60,0.30,2.00,79.89,252.16,203.99,11.00
13.00,14.12,8.22,15.49,14.00,1.45,0.00,7.80,9.30,3.50,0.40,3.40,19.00,18.85,18.84,17.48,0.00,5.80,17.01,72.54,7.10,2.50,5.20,2.80,18.45,16.31,10.68,13.59,1.40,15.85,22.32,78.43,3.48,25.15,0.00,18.45,144.23,17.96,38.46,0.60,15.78,15.78,15.78,2.40,108.79,12.82,6.00,8.40,10.80,7.73,17.48,1.20,10.75,12.57,9.49,0.00,0.00,1.08,0.64,0.00,79.72,0.00,8.40,110.79,107.82,121.80,0.20,2.00,79.86,250.75,203.96,11.00
14.00,12.74,8.22,13.73,14.00,1.45,0.00,7.80,9.30,3.50,0.40,3.40,19.00,18.54,18.78,17.48,0.00,5.80,17.69,72.43,7.20,2.50,5.20,2.80,18.45,16.31,10.68,13.59,1.40,15.77,22.93,78.63,3.48,25.14,0.00,18.45,144.30,17.96,38.17,0.60,15.69,15.69,15.69,2.40,111.77,12.82,6.00,8.40,10.80,7.73,17.48,1.20,10.12,11.59,9.49,0.00,0.00,0.91,0.64,0.00,79.04,0.00,8.22,110.37,108.68,121.03,0.20,2.00,79.74,241.99,203.90,11.00
15.00,11.24,8.22,11.54,14.00,1.45,0.00,7.80,9.30,3.50,0.40,3.40,19.00,17.66,18.49,17.48,0.00,5.80,18.48,72.05,5.60,2.50,5.20,2.80,18.45,16.31,10.68,13.59,1.40,15.53,23.14,78.81,3.48,25.22,0.00,18.45,144.42,17.96,36.86,0.60,15.65,15.65,15.65,2.40,113.28,12.82,6.00,8.40,10.80,7.73,17.48,1.20,9.06,10.18,9.49,0.00,0.00,0.88,0.64,0.00,78.96,0.00,8.20,108.20,109.41,117.96,0.10,2.00,78.96,213.46,203.65,11.00
16.00,8.59,8.22,9.28,14.00,1.45,0.00,7.80,9.30,3.50,0.40,3.40,19.00,16.56,18.08,17.48,0.00,5.80,19.30,71.59,5.60,2.50,5.20,2.80,18.45,16.31,10.68,13.59,1.40,15.03,23.22,78.17,3.48,25.56,0.00,18.45,144.21,17.96,34.28,0.60,15.49,15.49,15.49,2.40,114.43,12.82,6.00,8.40,10.80,7.73,17.48,1.20,7.86,8.62,9.49,0.00,0.00,0.83,0.63,0.00,79.36,0.00,8.23,104.42,109.46,118.00,0.10,2.00,76.02,174.56,198.99,11.00
17.00,5.64,8.22,6.82,14.00,1.45,0.00,7.80,9.30,3.50,0.40,3.40,19.00,14.95,17.24,17.48,0.00,5.80,19.66,71.99,5.60,2.50,5.20,2.80,18.45,16.31,10.68,13.59,1.40,14.10,23.18,77.30,3.48,25.88,0.00,18.45,138.93,17.96,30.34,0.60,13.76,13.76,13.76,2.40,115.49,12.82,6.00,8.40,10.80,7.73,17.48,1.20,6.90,7.22,9.49,0.00,0.00,0.70,0.62,0.00,79.88,0.00,7.95,97.36,109.30,119.11,0.10,2.00,65.20,89.30,174.87,11.00
18.00,3.01,8.22,4.40,14.00,1.45,0.00,7.80,9.30,3.50,0.40,3.40,19.00,10.85,15.64,17.48,0.00,5.80,19.86,72.68,7.30,2.50,5.20,2.80,18.45,16.31,10.68,13.59,1.40,12.81,23.09,76.90,3.48,25.97,0.00,18.45,104.79,17.96,23.54,0.60,13.65,13.65,13.65,2.40,116.27,12.82,6.00,8.40,10.80,7.73,17.48,1.20,6.03,5.88,9.49,0.00,0.00,0.50,0.62,0.00,79.60,0.00,7.58,83.86,108.33,121.10,0.10,2.00,43.81,31.57,107.72,11.00
19.00,1.06,8.22,2.94,14.00,1.45,0.00,7.80,9.30,3.50,0.40,3.40,19.00,1.67,12.25,17.48,0.00,5.80,19.18,72.86,7.90,2.50,5.20,2.80,18.45,16.31,10.68,13.59,1.40,8.19,23.26,76.66,3.48,26.12,0.00,18.45,57.47,17.96,13.46,0.60,13.53,13.53,13.53,2.40,116.96,12.82,6.00,8.40,10.00,7.73,17.48,1.20,5.70,4.91,9.49,0.00,0.00,0.43,0.62,0.00,79.05,0.00,7.24,51.36,107.10,123.38,0.10,2.00,18.46,18.42,36.50,11.00
