"ETAPA \ GENERADOR","CALLAHUANCA","HUAMPANI","MOYOPAMPA","MANTARO","RESTITUCION","OROYA","PACHACHACA","YAUPI","HUANCHOR","PARIAC","YANANGO","CHARCANI IV","CHARCANI V","ARICOTA I","ARICOTA II","MACHUPICCHU","SAN GABAN II","YUNCAN","CAHUA","MALPASO","CANON DEL PATO","GALLITO CIEGO","ARCATA","CHARCANI 123","SANTA TERESA","PCH CHAGLLA","CH CARHUAQUERO IV","HUANZA","MCH CERRO DEL AGUILA","CARHUAC","CHAGLLA G1","CHAGLLA G2","HUINCO G1","HUINCO G2","HUINCO G3","HUINCO G4","CERRO DEL AGUILA G1","CERRO DEL AGUILA G2","CERRO DEL AGUILA G3","CH CANA BRAVA","CHIMAY G1","CHIMAY G2","MATUCANA G1","MATUCANA G2","LA VIRGEN","CARHUAQUERO G1","CARHUAQUERO G2","CARHUAQUERO G3","CHEVES G1","CHEVES G2","PLATANAL G1","PLATANAL G2","CH SAN GABAN III","CH ANASHIRONI","CH RENOVANDES"
11.00,0.00,28.42,67.13,635.03,206.59,7.75,6.65,90.47,16.86,4.01,22.63,14.92,60.00,5.13,2.82,131.91,104.36,77.72,39.88,35.37,204.97,13.33,1.97,6.88,72.08,0.00,9.98,83.93,5.46,19.41,0.00,191.11,23.30,67.10,67.88,23.30,184.17,188.35,0.00,0.00,74.91,53.40,40.00,43.05,45.90,30.67,30.56,30.55,47.14,47.16,101.02,100.98,145.46,19.40,0.00
12.00,0.00,28.41,67.13,635.03,206.59,7.75,6.65,86.53,16.86,4.01,22.63,14.92,60.00,5.13,2.82,131.91,102.18,72.92,39.88,24.75,204.97,13.33,1.97,6.88,72.08,0.00,9.98,57.96,5.46,13.41,0.00,185.16,66.26,65.86,22.54,22.54,170.42,174.59,0.00,0.00,74.91,53.40,39.99,43.06,45.90,30.67,30.56,30.55,47.14,47.16,0.00,47.97,138.29,19.40,0.00
13.00,0.00,28.40,67.13,635.03,206.59,7.75,6.65,84.96,16.86,4.01,22.63,14.92,60.00,5.13,2.82,131.91,99.50,71.02,39.88,35.37,204.97,13.33,1.97,6.88,72.08,0.00,9.98,52.83,5.46,12.22,0.00,183.02,22.15,61.75,62.51,22.15,162.23,166.38,0.00,0.00,74.91,53.40,39.94,43.11,45.90,30.67,30.56,30.55,47.14,47.16,0.00,0.00,137.43,19.40,0.00
14.00,0.00,28.15,67.13,635.03,206.59,7.75,6.65,83.54,16.86,4.01,22.63,14.92,60.00,5.13,2.82,131.91,99.93,69.29,39.88,35.37,204.97,13.33,1.97,6.88,72.08,0.00,9.98,45.31,5.46,10.48,181.02,0.00,54.48,54.23,21.99,21.99,152.48,156.63,0.00,0.00,74.91,53.40,38.91,42.74,45.90,30.67,30.56,30.55,47.02,47.05,0.00,0.00,137.66,19.40,0.00
15.00,0.00,28.60,67.13,635.03,206.59,7.75,6.65,85.11,16.86,4.01,22.63,14.92,60.00,5.13,2.82,131.91,102.11,71.20,39.88,24.77,204.97,13.33,1.97,6.88,72.08,0.00,9.98,46.99,5.46,10.87,0.00,183.24,22.00,55.69,56.21,22.00,160.63,164.78,0.00,0.00,74.91,76.30,44.67,39.22,45.90,30.67,30.56,30.55,47.12,47.14,0.00,0.00,143.26,19.40,0.00
16.00,0.00,28.51,67.13,635.03,206.59,7.75,6.65,85.90,16.86,4.01,22.63,14.92,60.00,5.13,2.82,131.91,105.35,72.16,39.88,25.03,204.97,13.33,1.97,6.88,72.08,0.00,9.98,48.24,5.46,11.16,0.00,184.60,22.06,55.92,22.06,56.11,170.82,174.99,0.00,0.00,74.91,76.30,44.49,39.11,45.90,30.67,30.56,30.55,47.12,47.15,0.00,0.00,150.92,19.40,0.00
17.00,0.00,29.95,67.13,635.03,206.59,7.75,6.65,89.60,16.86,4.01,22.63,14.92,60.00,5.13,2.82,131.91,112.36,76.66,39.88,35.37,204.97,13.33,1.97,6.88,72.08,0.00,9.98,72.23,5.46,16.71,0.00,188.30,23.30,67.10,67.88,23.30,184.17,188.35,0.00,0.00,74.91,53.40,39.99,43.05,45.90,30.67,30.56,30.55,47.14,47.16,0.00,0.00,172.15,19.40,0.00
18.00,0.00,29.95,67.13,635.03,206.59,7.75,6.65,110.24,16.86,4.01,22.63,14.92,88.59,5.13,2.82,131.91,112.36,101.77,39.88,21.35,204.97,13.33,1.97,6.88,72.08,0.00,9.98,85.48,5.46,19.77,0.00,212.20,27.64,43.75,51.03,27.64,184.17,197.14,0.00,0.00,74.91,53.40,28.46,27.91,45.90,30.67,30.56,30.55,47.14,47.16,106.01,0.00,172.16,19.40,0.00
19.00,0.00,29.95,67.13,635.03,206.59,7.75,6.65,110.37,16.86,4.01,22.63,14.92,142.31,5.13,2.82,131.91,112.36,101.93,39.88,22.99,204.97,13.33,1.97,6.88,72.08,0.00,9.98,85.48,5.46,19.77,0.00,210.51,25.98,55.01,37.30,37.30,184.17,197.14,0.00,0.00,74.91,53.40,21.70,29.97,45.90,30.67,30.56,30.55,47.14,47.16,53.01,53.00,172.16,19.40,0.00
20.00,0.00,29.95,67.13,635.03,206.59,7.75,6.65,109.18,16.86,4.01,22.63,14.92,142.31,5.13,2.82,131.91,112.36,100.48,39.88,18.00,204.97,25.41,1.97,6.88,72.08,0.00,9.98,85.48,5.46,19.77,144.33,144.33,22.08,60.75,61.46,22.08,184.17,197.14,0.00,0.00,74.91,53.40,22.35,22.33,45.90,30.67,30.56,30.55,47.28,47.31,55.66,55.65,175.75,19.40,0.00
21.00,0.00,29.95,67.13,635.03,206.59,7.75,6.65,106.17,16.86,4.01,22.63,14.92,142.31,5.13,2.82,131.91,112.36,96.82,39.88,18.00,204.97,25.41,1.97,6.88,72.08,0.00,9.98,85.48,5.46,19.77,144.33,144.33,29.67,41.76,62.40,29.67,184.17,197.14,0.00,0.00,74.91,53.40,0.00,42.87,45.90,30.67,30.56,30.55,46.99,47.02,50.35,50.35,168.56,19.40,0.00
22.00,0.00,29.95,67.13,635.03,206.59,7.75,6.65,110.37,16.86,4.01,22.63,14.92,142.31,5.13,2.82,131.91,112.36,101.94,39.88,18.00,204.97,25.41,1.97,6.88,72.08,0.00,9.98,85.48,5.46,19.77,157.61,157.92,23.30,67.09,67.87,23.30,184.17,197.14,0.00,0.00,74.91,53.40,0.00,29.71,45.90,30.67,30.56,30.55,47.14,47.16,53.01,53.00,172.16,19.40,0.00
23.00,0.00,29.95,67.13,635.03,206.59,7.75,6.65,110.37,16.86,4.01,22.63,14.92,142.31,5.13,2.82,131.91,112.36,101.94,39.88,18.00,204.97,25.41,1.97,6.88,72.08,6.39,9.98,85.48,5.46,19.77,228.45,220.38,23.30,67.10,67.88,23.30,184.17,197.14,0.00,0.00,74.91,76.30,38.21,42.52,45.90,30.67,30.56,30.55,47.14,47.16,110.26,110.22,203.20,19.40,0.00
24.00,0.00,29.95,67.13,635.03,206.59,7.75,6.65,110.37,16.86,4.01,22.63,14.92,142.31,5.13,2.82,131.91,112.36,101.94,39.88,18.00,204.97,25.41,1.97,6.88,72.08,6.39,9.98,95.45,5.46,19.77,228.46,220.39,23.30,67.10,67.88,23.30,184.17,197.14,0.00,0.00,74.91,76.30,61.54,50.67,45.90,30.67,30.56,30.55,47.28,47.31,110.26,110.22,203.20,19.40,0.00
25.00,0.00,29.95,67.13,635.03,206.59,7.75,6.65,110.37,16.86,4.01,22.63,14.92,142.31,5.13,2.82,131.91,112.36,101.94,39.88,18.00,204.97,25.41,1.97,6.88,72.08,6.39,9.98,95.38,5.46,19.77,228.46,220.39,23.30,67.10,67.88,23.30,184.17,197.14,0.00,0.00,74.91,76.30,53.68,44.51,45.90,30.67,30.56,30.55,47.14,47.16,110.26,110.22,203.20,19.40,0.00
26.00,0.00,29.95,67.13,635.03,206.59,7.75,6.65,110.37,16.86,4.01,22.63,14.92,142.31,5.13,2.82,131.91,112.36,101.94,39.88,18.00,204.97,25.41,1.97,6.88,72.08,6.39,9.98,95.37,5.46,19.77,228.46,220.39,23.30,67.10,67.88,23.30,184.17,197.14,0.00,0.00,74.91,76.30,52.01,46.40,45.90,30.67,30.56,30.55,47.14,47.16,110.26,110.22,203.20,19.40,0.00
27.00,0.00,29.95,67.13,635.03,206.59,7.75,6.65,110.37,16.86,4.01,22.63,14.92,142.31,5.13,2.82,131.91,112.36,101.94,39.88,18.00,204.97,25.41,1.97,6.88,72.08,6.39,9.98,94.74,5.46,19.77,228.46,220.39,23.30,67.10,67.88,23.30,184.17,197.14,0.00,0.00,74.91,76.30,51.71,46.29,45.90,30.67,30.56,30.55,46.99,47.02,110.26,110.22,203.20,19.40,0.00
28.00,0.00,29.95,67.13,635.03,206.59,7.75,6.65,110.37,16.86,4.01,22.63,14.92,142.31,5.13,2.82,131.91,112.36,109.24,39.88,18.00,204.97,25.41,1.97,6.88,72.08,6.39,9.98,95.45,5.46,19.77,228.46,220.39,23.30,67.10,67.88,23.30,184.17,197.14,0.00,0.00,74.91,76.30,66.56,54.82,45.90,30.67,30.56,30.55,47.28,47.31,110.26,110.22,203.20,19.40,0.00
29.00,0.00,29.95,67.13,635.03,206.59,7.75,6.65,110.37,16.86,4.01,22.63,14.92,142.31,5.13,2.82,131.91,112.36,101.94,39.88,18.00,204.97,25.41,1.97,6.88,72.08,6.39,9.98,92.55,5.46,19.77,228.46,220.39,23.30,67.10,67.88,23.30,184.17,197.14,0.00,0.00,74.91,76.30,52.62,46.58,45.90,30.67,30.56,30.55,46.99,47.02,110.26,110.22,203.20,19.40,0.00
30.00,0.00,29.95,67.13,635.03,206.59,7.75,6.65,110.37,16.86,4.01,22.63,14.92,142.31,5.13,2.82,131.91,112.36,107.77,39.88,18.00,204.97,25.41,1.97,6.88,72.08,6.39,9.98,95.45,5.46,19.77,228.46,220.39,23.30,67.10,67.88,23.30,184.17,197.14,0.00,0.00,74.91,76.30,66.56,54.82,45.90,30.67,30.56,30.55,47.28,47.31,110.26,110.22,203.20,19.40,0.00
31.00,0.00,29.95,67.13,635.03,206.59,7.75,6.65,110.37,16.86,4.01,22.63,14.92,142.31,5.13,2.82,131.91,112.36,101.94,39.88,18.00,204.97,13.33,1.97,6.88,72.08,6.39,9.98,94.91,5.46,19.77,228.46,220.39,23.30,67.10,67.88,23.30,184.17,197.14,0.00,0.00,74.91,76.30,58.75,49.06,45.90,30.67,30.56,30.55,47.14,47.16,110.26,110.22,203.20,19.40,0.00
32.00,0.00,29.95,67.13,635.03,206.59,7.75,6.65,110.37,16.86,4.01,22.63,14.92,142.31,5.13,2.82,131.91,112.36,101.94,39.88,18.00,204.97,13.33,1.97,6.88,72.08,6.39,9.98,85.48,5.46,19.77,194.24,189.00,27.92,40.06,57.26,27.92,184.17,197.14,0.00,0.00,74.91,76.30,29.90,39.15,45.90,30.67,30.56,30.55,47.14,47.16,104.03,103.98,178.59,19.40,0.00
33.00,0.00,29.95,67.13,635.03,206.59,7.75,6.65,110.37,16.86,4.01,22.63,14.92,142.31,5.13,2.82,131.91,112.36,101.94,39.88,18.00,204.97,13.33,1.97,6.88,72.08,6.39,9.98,85.48,5.46,19.77,183.29,187.19,21.93,31.74,31.79,21.93,184.17,197.14,0.00,0.00,74.91,76.30,50.10,42.35,45.90,30.67,30.56,30.55,47.14,47.16,63.55,63.53,172.63,19.40,0.00
34.00,0.00,29.95,67.13,635.03,206.59,7.75,6.65,110.37,16.86,4.01,22.63,14.92,142.31,5.13,2.82,131.91,112.36,101.94,39.88,18.00,204.97,13.33,1.97,6.88,72.08,6.39,9.98,85.48,5.46,19.77,171.61,173.32,20.62,26.81,0.00,20.62,184.17,197.14,0.00,0.00,74.91,53.40,43.53,44.11,45.90,30.67,30.56,30.55,47.14,47.16,20.62,20.62,160.82,19.40,0.00
