"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","RENOVANDESH1","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","SANTA ROSA 1","SANTA ROSA 2","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","ANASHIRONI","CS SUNNY","CT AGROLMOS"
1.00,0.00,11.37,0.00,14.00,1.45,7.20,6.70,12.04,3.20,0.00,3.40,19.00,0.00,0.00,17.48,0.00,6.00,19.77,29.96,7.40,4.00,5.20,2.80,18.45,16.31,10.68,13.59,1.40,0.00,22.76,66.14,3.40,27.14,0.00,17.96,0.00,17.96,0.00,0.60,18.00,18.00,18.00,2.40,62.29,12.82,20.39,0.00,8.00,10.80,7.85,10.00,0.00,3.45,6.24,18.90,0.00,0.00,0.00,1.00,50.25,72.00,2.40,3.12,0.00,95.55,60.50,0.00,2.00,0.00,0.00,19.42,0.00,11.00
2.00,0.00,11.37,0.00,14.00,1.45,7.20,6.70,12.04,3.20,0.00,3.40,19.00,0.00,0.00,17.48,0.00,6.00,19.77,29.96,7.40,4.00,5.20,2.80,18.45,16.31,10.68,13.59,1.40,0.00,22.76,66.14,3.40,27.14,0.00,17.96,0.00,17.96,0.00,0.60,18.00,18.00,18.00,2.40,62.29,12.82,20.39,0.00,8.00,10.80,7.85,10.00,0.00,3.45,6.24,18.90,0.00,0.00,0.00,1.00,50.25,72.00,2.40,3.12,0.00,95.55,60.50,0.00,2.00,0.00,0.00,19.42,0.00,11.00
3.00,0.00,11.41,0.00,14.00,1.45,7.20,6.70,12.04,3.20,0.00,3.40,19.00,0.00,0.00,17.48,0.00,6.00,20.02,30.36,7.30,4.00,5.20,2.80,18.45,16.31,10.68,13.59,1.40,0.00,22.36,66.18,3.40,27.14,0.00,17.96,0.00,17.96,0.00,0.60,18.00,18.00,18.00,2.40,60.44,12.82,20.39,0.00,8.00,10.80,7.85,10.00,0.00,3.65,6.41,18.90,0.00,0.00,0.00,1.00,46.20,68.57,2.05,2.62,0.00,93.94,61.35,0.00,2.00,0.00,0.00,19.42,0.00,11.00
4.00,0.00,11.50,0.00,14.00,1.45,7.20,6.70,12.04,3.20,0.00,3.40,19.00,0.00,0.00,17.48,0.00,6.00,20.40,30.84,3.60,4.00,5.20,2.80,18.45,16.31,10.68,13.59,1.40,0.00,21.51,64.66,3.40,27.11,0.00,17.96,0.00,17.96,0.00,0.60,18.00,18.00,18.00,2.40,54.82,12.82,20.39,0.00,8.00,10.80,7.85,10.00,0.00,3.51,6.48,18.90,0.00,0.00,0.00,1.00,44.13,66.70,1.98,2.48,0.00,89.91,55.74,0.00,2.00,0.00,0.00,19.42,0.00,11.00
5.00,0.00,11.44,0.00,14.00,1.45,7.20,6.70,12.04,3.20,0.00,3.40,19.00,0.00,0.00,17.48,0.00,6.00,20.55,30.73,3.60,4.00,5.20,2.80,18.45,16.31,10.68,13.59,1.40,0.00,20.84,63.42,3.40,27.16,0.00,17.96,0.00,17.96,0.00,0.60,18.00,18.00,18.00,2.40,50.09,12.82,20.39,0.00,8.00,10.80,7.85,10.00,0.00,3.42,6.46,18.90,0.00,0.00,0.00,1.00,42.82,65.38,1.93,2.43,0.00,86.95,50.83,0.00,2.00,0.00,0.00,19.42,0.00,11.00
6.00,0.00,11.36,0.00,14.00,1.45,7.20,6.70,12.04,3.20,0.00,3.40,19.00,0.00,0.00,17.48,0.00,6.00,20.00,28.86,3.60,4.00,5.20,2.80,18.45,16.31,10.68,13.59,1.40,0.00,20.70,63.01,3.40,27.20,0.00,17.96,0.00,17.96,0.00,0.60,18.00,18.00,18.00,2.40,48.00,12.82,20.39,0.00,8.00,10.80,7.85,10.00,0.00,3.50,6.16,18.90,0.00,0.00,0.00,1.00,43.82,65.69,1.97,2.64,0.00,87.22,48.03,0.00,2.00,0.00,0.00,19.42,0.00,11.00
7.00,0.00,11.38,0.00,14.00,1.45,7.20,6.70,12.04,3.20,0.00,3.40,19.00,0.00,0.00,17.48,0.00,6.00,19.61,27.39,3.60,4.00,5.20,2.80,18.45,16.31,10.68,13.59,1.40,0.00,20.72,62.52,3.40,27.25,0.00,17.96,0.00,17.96,0.00,0.60,18.00,18.00,18.00,2.40,48.08,12.82,20.39,0.00,8.00,10.80,7.85,10.00,0.00,3.57,5.97,18.90,0.00,0.00,0.00,1.00,45.63,66.63,2.05,2.86,0.00,87.74,46.72,0.00,2.00,0.00,0.00,19.42,0.00,11.00
8.00,0.00,11.36,0.00,14.00,1.45,7.20,6.70,12.04,3.20,0.00,3.40,19.00,0.00,0.00,17.48,0.00,6.00,19.67,27.12,3.60,4.00,5.20,2.80,18.45,16.31,10.68,13.59,1.40,0.00,21.18,61.80,3.40,27.26,0.00,17.96,0.00,17.96,0.00,0.60,18.00,18.00,18.00,2.40,54.65,12.82,20.39,0.00,8.00,10.80,7.85,10.00,0.00,3.61,6.09,18.90,0.00,0.00,0.00,1.00,49.89,69.43,2.28,3.11,0.00,88.98,49.92,0.00,2.00,0.00,0.00,19.42,0.00,11.00
9.00,0.00,11.42,0.00,14.00,1.45,7.20,6.70,12.04,3.20,0.00,3.40,19.00,0.00,0.00,17.48,0.00,6.00,19.61,27.11,3.60,4.00,5.20,2.80,18.45,16.31,10.68,13.59,1.40,0.00,21.72,61.79,3.40,27.26,0.00,17.96,0.00,17.96,0.00,0.60,18.00,18.00,18.00,2.40,63.25,12.82,20.39,0.00,8.00,10.80,7.85,10.00,0.00,3.69,6.38,18.90,0.00,0.00,0.00,1.00,53.36,72.10,2.49,3.36,0.00,90.51,55.51,0.00,2.00,0.00,0.00,19.42,0.00,11.00
10.00,0.00,11.52,0.00,14.00,1.45,7.20,6.70,12.04,3.20,0.00,3.40,19.00,0.00,0.00,17.48,0.00,6.00,19.21,27.83,3.60,4.00,5.20,2.80,18.45,16.31,10.68,13.59,1.40,0.00,22.46,63.93,3.40,27.25,0.00,17.96,0.00,17.96,0.00,0.60,18.00,18.00,18.00,2.40,77.92,12.82,20.39,0.00,8.00,10.80,7.85,10.00,0.00,3.94,7.15,18.90,0.00,0.00,0.00,1.00,54.46,74.37,2.63,3.57,0.00,92.88,68.29,0.00,2.00,0.00,0.00,19.42,0.00,11.00
