"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","CTAGROOLMOS","CSSUNNY","CASAGRANDE","CSCOENERGY","CSEXPANSIONINTIPAMPA"
1.00,10.70,23.64,5.30,14.00,4.20,6.50,11.08,19.14,1.78,0.40,3.30,0.00,14.62,13.21,17.49,0.00,8.00,5.30,36.40,3.60,10.69,13.80,4.80,19.24,19.24,19.44,19.44,1.40,7.63,18.72,65.40,3.40,23.50,19.44,18.46,26.84,17.93,3.65,0.60,19.44,19.44,19.44,2.40,97.10,12.83,19.44,8.00,10.70,6.76,20.00,2.40,10.83,11.63,19.00,0.63,2.00,98.80,111.30,9.70,6.15,10.87,101.50,104.40,0.20,2.00,25.03,126.20,11.00,100.10,22.00,0.24,10.43
2.00,8.06,23.78,3.48,14.00,4.20,6.50,11.08,19.14,1.78,0.40,3.30,0.00,13.24,12.12,17.49,0.00,8.00,5.10,36.60,3.60,10.69,13.80,4.80,19.24,19.24,19.44,19.44,1.40,6.77,18.35,65.70,3.40,23.30,19.44,18.46,21.05,17.93,2.78,0.60,19.44,19.44,19.44,2.40,102.90,12.83,19.44,8.00,10.70,6.76,20.00,2.40,9.98,10.93,19.00,0.59,2.00,95.90,109.50,9.30,5.85,9.17,100.60,108.70,0.10,2.00,19.99,97.50,11.00,69.60,22.00,0.20,5.12
3.00,5.23,23.81,2.03,14.00,4.20,6.50,11.08,19.14,1.78,0.40,3.30,0.00,11.10,10.53,17.49,0.00,8.00,4.80,35.90,3.60,10.69,13.80,4.80,19.24,19.24,19.44,19.44,1.40,5.69,18.24,66.30,3.40,23.30,19.44,18.46,18.01,17.93,2.02,0.60,19.44,19.44,19.44,2.40,108.70,12.83,19.44,8.00,10.70,6.76,20.00,2.40,9.07,9.80,18.90,0.50,2.00,91.30,106.80,8.70,5.41,7.77,98.70,112.20,0.10,2.00,16.23,66.50,11.00,51.10,22.00,0.16,8.38
4.00,2.69,23.63,1.32,14.00,4.20,6.50,11.08,19.14,1.78,0.40,3.30,0.00,8.68,8.08,17.49,0.00,8.00,4.30,34.50,4.20,10.69,13.80,4.80,19.24,19.24,19.44,19.44,1.40,3.66,18.22,66.00,3.40,23.30,19.44,18.46,13.87,17.93,1.35,0.60,19.44,19.44,19.44,2.40,112.00,12.83,19.44,8.00,10.70,6.76,20.00,2.40,8.15,8.52,18.90,0.36,2.00,86.20,102.90,8.10,4.94,6.36,96.40,116.60,0.10,2.00,12.53,36.20,11.00,31.70,22.00,0.13,3.30
5.00,0.94,23.63,0.84,14.00,4.20,6.50,11.08,19.14,1.78,0.40,3.30,0.00,5.06,5.94,17.49,0.00,8.00,3.70,33.80,4.20,10.69,13.80,4.80,19.24,19.24,19.44,19.44,1.40,2.44,18.27,65.50,3.40,24.10,19.44,18.46,9.38,17.93,0.81,0.60,19.44,19.44,19.44,2.40,114.60,12.83,19.44,8.00,10.70,6.76,20.00,2.40,7.55,7.69,18.90,0.31,2.00,80.90,98.50,7.50,4.59,4.81,94.10,121.40,0.10,2.00,8.39,18.00,11.00,15.60,22.00,0.09,4.49
6.00,0.14,23.61,0.41,14.00,4.20,6.50,11.08,19.14,1.78,0.40,3.30,0.00,0.75,3.64,17.49,0.00,8.00,3.20,33.30,4.20,10.69,13.80,4.80,19.24,19.24,19.44,19.44,1.40,1.51,18.33,63.30,3.40,24.30,19.44,18.46,4.71,17.93,0.46,0.60,19.44,19.44,19.44,2.40,116.30,12.83,19.44,8.00,10.70,6.76,20.00,2.40,7.06,7.00,18.90,0.22,2.00,74.50,94.40,6.80,4.28,2.82,91.90,121.20,0.10,2.00,4.45,8.10,11.00,4.50,22.00,0.06,3.86
7.00,0.00,23.86,0.09,14.00,4.20,6.50,11.08,19.14,1.78,0.40,3.30,18.24,0.00,1.40,17.49,0.00,8.00,2.70,31.80,6.30,10.69,13.80,4.80,19.24,19.24,19.44,19.44,1.40,0.48,17.99,60.50,3.40,24.40,19.44,18.46,1.58,17.93,0.21,0.60,19.44,19.44,19.44,2.40,117.70,12.83,19.44,8.00,10.70,6.76,20.00,2.40,5.76,6.34,18.90,0.07,2.00,67.70,90.20,6.00,3.93,1.00,89.80,119.40,0.00,2.00,1.35,2.80,11.00,1.10,22.00,0.03,1.65
8.00,0.00,23.57,0.01,14.00,4.20,6.50,11.08,19.14,1.78,0.40,3.30,18.24,0.00,0.48,17.49,0.00,8.00,2.10,29.30,6.30,10.69,13.80,4.80,19.24,19.24,19.44,19.44,1.40,0.11,17.51,58.30,3.40,24.60,19.44,18.46,0.43,17.93,0.05,0.60,19.44,19.44,19.44,2.40,112.40,12.83,19.44,8.00,10.70,6.76,20.00,2.40,4.19,5.69,18.90,0.04,2.00,61.50,85.70,5.40,3.56,0.28,85.80,112.50,0.00,2.00,0.30,0.30,11.00,0.00,22.00,0.01,0.00
9.00,0.00,23.55,0.00,14.00,4.20,6.50,11.08,19.14,1.78,0.40,3.30,18.24,0.00,0.04,17.49,0.00,8.00,1.40,26.50,6.30,10.69,13.80,4.80,19.24,19.24,19.44,19.44,1.40,0.00,16.76,56.30,3.40,24.80,19.44,18.46,0.03,17.93,0.00,0.60,19.44,19.44,19.44,2.40,106.00,12.83,19.44,8.00,10.70,6.76,20.00,2.40,3.35,5.02,18.90,0.00,2.00,55.40,81.10,4.80,2.97,0.00,81.10,105.20,0.00,2.00,0.02,0.00,11.00,0.00,22.00,0.00,1.93
10.00,0.00,23.53,0.00,14.00,4.20,6.50,11.08,19.14,1.78,0.40,3.30,18.24,0.00,0.00,17.49,0.00,8.00,1.30,23.90,6.30,10.69,13.80,4.80,19.24,19.24,19.44,19.44,1.40,0.00,15.93,53.10,3.40,25.00,19.44,18.46,0.00,17.93,0.00,0.60,19.44,19.44,19.44,2.40,95.30,12.83,19.44,8.00,10.70,6.76,20.00,2.40,2.74,4.34,18.90,0.00,2.00,51.60,78.00,4.30,2.31,0.00,76.30,93.90,0.00,2.00,0.00,0.00,11.00,0.00,22.00,0.00,0.00
