"ETAPA \ GENERADOR","CALLAHUANCA","HUAMPANI","MOYOPAMPA","MANTARO","RESTITUCION","OROYA","PACHACHACA","YAUPI","HUANCHOR","PARIAC","YANANGO","CHARCANI IV","CHARCANI V","ARICOTA I","ARICOTA II","MACHUPICCHU","SAN GABAN II","YUNCAN","MALPASO","CANON DEL PATO","GALLITO CIEGO","ARCATA","CHARCANI 123","SANTA TERESA","QUITARACSA","PCH CHAGLLA","CH CARHUAQUERO IV","HUANZA","MCH CERRO DEL AGUILA","CARHUAC","CHAGLLA G1","CHAGLLA G2","HUINCO G1","HUINCO G2","HUINCO G3","HUINCO G4","CERRO DEL AGUILA G1","CERRO DEL AGUILA G2","CERRO DEL AGUILA G3","CH CANA BRAVA","CHIMAY G1","CHIMAY G2","MATUCANA G1","MATUCANA G2","LA VIRGEN","CARHUAQUERO G1","CARHUAQUERO G2","CARHUAQUERO G3","CHEVES G1","CHEVES G2","PLATANAL G1","PLATANAL G2","CHSANGABANIII","CH ANASHIRONI","CH RENOVANDES","CAHUAG1","CAHUAG2"
1.00,78.57,29.98,67.20,627.79,204.43,7.22,4.07,110.48,19.21,2.04,29.33,0.00,142.44,5.13,2.82,164.07,112.47,132.84,47.08,242.00,30.30,4.22,6.88,87.77,0.00,6.39,9.98,0.00,10.52,4.18,228.68,228.42,0.00,50.25,21.90,29.29,184.35,197.33,184.41,5.67,74.99,76.38,66.62,66.54,57.93,30.70,30.59,30.58,63.13,87.32,110.37,110.32,203.40,19.44,20.27,22.16,21.95
2.00,78.57,29.98,67.20,627.79,204.43,7.22,4.07,110.48,19.21,2.04,29.33,0.00,142.44,5.13,2.82,164.07,112.47,132.84,47.08,242.00,30.30,4.22,6.88,87.77,0.00,6.39,9.98,0.00,10.52,4.18,228.68,228.42,0.00,67.16,23.32,0.00,184.35,197.33,184.41,5.67,74.99,76.38,66.62,66.54,57.93,30.70,30.59,30.58,85.94,61.92,110.37,110.32,203.40,19.44,20.27,22.16,21.95
3.00,78.57,29.98,67.20,627.79,204.43,7.22,4.07,110.48,19.21,2.04,29.33,0.00,142.44,5.13,2.82,164.07,112.47,132.84,47.08,242.00,30.30,4.22,6.88,87.77,0.00,6.39,9.98,0.00,10.52,4.18,228.68,228.42,0.00,37.51,26.78,37.56,184.35,197.33,184.41,5.67,74.99,76.38,66.62,66.54,57.93,30.70,30.59,30.58,60.75,84.82,110.37,110.32,203.40,19.44,20.27,22.16,21.95
4.00,78.57,29.98,67.20,627.79,204.43,7.22,4.07,110.48,19.21,2.04,29.33,0.00,142.44,5.13,2.82,164.07,112.47,132.84,47.08,242.00,30.30,4.22,6.88,87.77,0.00,6.39,9.98,0.00,10.52,4.18,228.68,228.42,0.00,47.60,26.78,47.73,184.35,197.33,184.41,5.67,74.99,76.38,66.62,66.54,57.93,30.70,30.59,30.58,87.20,87.36,110.37,110.32,203.40,19.44,20.27,22.16,21.95
5.00,78.57,29.98,67.20,627.79,204.43,7.22,4.07,110.48,19.21,2.04,29.33,0.00,142.44,5.13,2.82,164.07,112.47,132.84,47.08,242.00,30.30,4.22,6.88,87.77,0.00,6.39,9.98,60.17,10.52,18.12,228.68,228.42,0.00,66.41,67.23,22.78,184.35,197.33,184.41,5.67,74.99,76.38,66.62,66.54,57.93,30.70,30.59,30.58,63.17,87.36,110.37,110.32,203.40,19.44,20.27,22.16,21.95
6.00,78.57,29.98,67.20,627.79,204.43,7.22,4.07,110.48,19.21,2.04,29.33,0.00,142.44,5.13,2.82,164.07,112.47,132.84,47.08,242.00,30.30,4.22,6.88,87.77,0.00,6.39,9.98,54.14,10.52,16.72,228.68,228.42,62.20,0.00,22.16,62.03,184.35,197.33,184.41,5.67,74.99,76.38,66.62,66.54,57.93,30.70,30.59,30.58,63.17,87.36,110.37,110.32,203.40,19.44,20.27,22.16,21.95
7.00,78.57,29.98,67.20,627.79,204.43,7.22,4.07,110.48,19.21,2.04,41.90,0.00,142.44,5.13,2.82,164.07,112.47,132.84,47.08,242.00,30.30,4.22,6.88,87.77,0.00,6.39,9.98,55.60,10.52,17.06,228.68,228.42,41.62,41.50,21.99,41.56,184.35,197.33,184.41,5.67,74.99,76.38,66.62,66.54,57.93,30.70,30.59,30.58,63.17,87.36,110.37,110.32,203.40,19.44,20.27,22.16,21.95
8.00,78.57,29.98,67.20,627.79,204.43,7.22,4.07,110.48,19.21,2.04,41.90,0.00,142.44,5.13,2.82,164.07,112.47,132.84,47.08,242.00,30.30,4.22,6.88,87.77,0.00,6.39,9.98,31.64,10.52,11.51,228.68,228.42,40.83,21.49,40.93,0.00,184.35,197.33,184.41,5.67,74.99,76.38,66.62,66.54,57.93,30.70,30.59,30.58,87.20,87.36,110.37,110.32,203.40,19.44,20.27,22.16,21.95
9.00,78.57,29.98,67.20,627.79,204.43,7.22,4.07,110.48,19.21,2.04,41.90,0.00,142.44,5.13,2.82,164.07,112.47,132.84,47.08,242.00,30.30,4.22,6.88,87.77,0.00,6.39,9.98,58.04,10.52,17.62,228.68,228.42,31.03,31.00,28.68,28.68,184.35,197.33,184.41,5.67,74.99,76.38,66.62,66.54,57.93,30.70,30.59,30.58,63.17,87.36,110.37,110.32,203.40,19.44,20.27,22.16,21.95
10.00,78.57,29.98,67.20,627.79,204.43,7.22,4.07,110.48,19.21,2.04,41.90,0.00,142.44,5.13,2.82,164.07,112.47,132.84,47.08,242.00,30.30,4.22,6.88,87.77,0.00,6.39,9.98,67.41,10.52,19.79,228.68,228.42,33.53,54.29,33.57,21.95,184.35,197.33,184.41,5.67,74.99,76.38,66.62,66.54,57.93,30.70,30.59,30.58,63.17,87.36,110.37,110.32,203.40,19.44,20.27,22.16,21.95
