"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","SANTA ROSA 1","SANTA ROSA 2","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","CTAGROOLMOS","CSSUNNY"
1.00,0.00,16.14,0.00,16.00,0.00,7.60,6.40,7.28,2.64,0.40,3.50,20.00,0.00,0.00,19.00,0.00,6.80,14.07,51.52,8.00,4.00,15.08,5.00,19.00,17.73,12.00,16.00,1.44,0.00,14.10,52.20,3.30,27.00,20.00,19.00,0.00,18.00,0.00,0.60,20.00,20.00,20.00,2.40,70.30,12.45,20.00,5.00,9.00,8.64,13.00,2.40,1.30,2.11,18.00,0.00,0.00,0.00,1.00,52.80,76.50,6.02,4.01,0.00,81.80,57.00,0.00,2.00,0.00,0.00,11.00,0.00
2.00,0.00,15.07,0.00,16.00,0.00,7.60,6.40,7.28,2.64,0.40,3.50,20.00,0.00,0.00,19.00,0.00,6.80,13.56,46.67,8.00,4.00,15.08,5.00,19.00,17.73,12.00,16.00,1.44,0.00,13.00,49.70,3.30,27.00,20.00,19.00,0.00,18.00,0.00,0.60,20.00,20.00,20.00,2.40,60.10,12.45,20.00,5.00,9.00,8.64,13.00,2.40,1.36,2.48,18.00,0.00,0.00,0.00,1.00,49.00,73.90,5.75,3.74,0.00,77.90,46.10,0.00,2.00,0.00,0.00,11.00,0.00
3.00,0.00,13.58,0.00,16.00,0.00,7.60,6.40,7.28,2.64,0.40,3.50,20.00,0.00,0.00,19.00,0.00,6.80,12.88,41.18,8.10,4.00,15.08,5.00,19.00,17.73,12.00,16.00,1.44,0.00,11.80,47.50,3.30,27.00,20.00,19.00,0.00,18.00,0.00,0.60,20.00,20.00,20.00,2.40,51.30,12.45,20.00,5.00,9.00,8.64,13.00,2.40,2.03,3.58,18.00,0.00,0.00,0.00,1.00,44.90,71.20,5.03,3.27,0.00,74.10,37.80,0.00,2.00,0.00,0.00,11.00,0.00
4.00,0.00,14.77,0.00,16.00,0.00,7.60,6.40,7.28,2.64,0.40,3.50,20.00,0.00,0.00,19.00,0.00,6.80,12.17,36.03,8.10,4.00,3.40,5.00,19.00,17.73,12.00,16.00,1.44,0.00,11.10,45.80,3.30,27.00,20.00,19.00,0.00,18.00,0.00,0.60,20.00,20.00,20.00,2.40,43.60,12.45,20.00,5.00,9.00,8.64,13.00,2.40,2.36,4.20,18.00,0.00,0.00,0.00,1.00,42.90,69.90,4.44,2.88,0.00,69.80,30.50,0.00,2.00,0.00,0.00,11.00,0.00
5.00,0.00,17.14,0.00,16.00,0.00,7.60,6.40,7.28,2.64,0.40,3.50,20.00,0.00,0.00,19.00,0.00,6.80,11.35,31.87,8.00,4.00,3.40,5.00,19.00,17.73,12.00,16.00,1.44,0.00,10.70,44.30,3.30,27.00,20.00,19.00,0.00,18.00,0.00,0.60,20.00,20.00,20.00,2.40,36.30,12.45,20.00,5.00,9.00,8.64,13.00,2.40,1.70,3.38,18.00,0.00,0.00,0.00,1.00,41.50,69.30,4.24,2.71,0.00,65.30,23.60,0.00,2.00,0.00,0.00,11.00,0.00
6.00,0.00,16.13,0.00,16.00,0.00,7.60,6.40,7.28,2.64,0.40,3.50,20.00,0.00,0.00,19.00,0.00,6.80,10.69,28.43,8.10,4.00,3.40,5.00,19.00,17.73,12.00,16.00,1.44,0.00,9.60,40.80,3.30,27.00,20.00,19.00,0.00,18.00,0.00,0.60,20.00,20.00,20.00,2.40,32.70,12.45,20.00,5.00,9.00,8.64,13.00,2.40,1.33,2.89,18.00,0.00,0.00,0.00,1.00,38.50,66.10,3.99,2.52,0.00,61.10,21.70,0.00,2.00,0.00,0.00,11.00,0.00
7.00,0.00,15.75,0.00,16.00,0.00,7.60,6.40,7.28,2.64,0.40,3.50,20.00,0.00,0.00,19.00,0.00,6.80,10.49,27.15,8.10,4.00,3.40,5.00,19.00,17.73,12.00,16.00,1.44,0.00,8.30,36.60,3.30,27.00,20.00,19.00,0.00,18.00,0.00,0.60,20.00,20.00,20.00,2.40,30.40,12.45,20.00,5.00,9.00,8.64,13.00,2.40,1.80,3.37,18.00,0.00,0.00,0.00,1.00,35.00,62.30,3.56,2.26,0.00,57.10,21.50,0.00,2.00,0.00,0.00,11.00,0.00
8.00,0.00,15.84,0.00,16.00,0.00,7.60,6.40,7.28,2.64,0.40,3.50,20.00,0.00,0.00,19.00,0.00,6.80,10.27,26.28,8.10,4.00,3.40,5.00,19.00,17.73,12.00,16.00,1.44,0.00,7.00,32.50,3.30,27.00,20.00,19.00,0.00,18.00,0.00,0.60,20.00,20.00,20.00,2.40,30.70,12.45,20.00,5.00,9.00,8.64,13.00,2.40,2.17,3.71,18.00,0.00,0.00,0.00,1.00,32.00,59.40,3.19,2.00,0.00,53.40,22.20,0.00,2.00,0.00,0.00,11.00,0.00
9.00,0.00,15.75,0.00,16.00,0.00,7.60,6.40,7.28,2.64,0.40,3.50,20.00,0.00,0.00,19.00,0.00,6.80,9.95,26.66,8.10,4.00,3.40,5.00,19.00,17.73,12.00,16.00,1.44,0.00,5.70,28.40,3.30,27.00,20.00,19.00,0.00,18.00,0.00,0.60,20.00,20.00,20.00,2.40,31.70,12.45,20.00,5.00,9.00,8.64,13.00,2.40,2.22,3.59,18.00,0.00,0.00,0.00,1.00,29.10,56.90,2.97,1.76,0.00,49.90,23.20,0.00,2.00,0.00,0.00,11.00,0.00
10.00,0.00,15.83,0.00,16.00,0.00,7.60,6.40,7.28,2.64,0.40,3.50,20.00,0.00,0.00,19.00,0.00,6.80,9.68,26.95,8.10,4.00,3.40,5.00,19.00,17.73,12.00,16.00,1.44,0.00,4.60,25.00,3.30,27.00,20.00,19.00,0.00,18.00,0.00,0.60,20.00,20.00,20.00,2.40,28.60,12.45,20.00,5.00,9.00,8.64,13.00,2.40,2.25,3.39,18.00,0.00,0.00,0.00,1.00,27.20,55.10,2.73,1.58,0.00,45.60,22.60,0.00,2.00,0.00,0.00,11.00,0.00
