"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","CTAGROOLMOS","CSSUNNY","CASAGRANDE","CSCOENERGY","CSEXPANSIONINTIPAMPA","CSSUNNYEXP"
1.00,0.00,23.16,0.00,14.00,4.20,0.00,11.90,18.62,3.54,0.40,3.40,0.00,0.00,0.00,17.01,0.00,8.20,0.00,15.49,8.00,10.00,14.55,4.80,18.50,18.50,18.89,18.89,0.00,0.00,7.49,29.03,3.21,24.20,18.89,17.94,0.00,17.38,0.00,0.60,18.89,18.89,18.89,2.40,102.63,12.47,18.89,8.00,10.80,8.23,0.00,2.40,0.61,0.55,19.00,0.00,1.20,16.19,22.99,1.19,2.53,0.00,38.08,94.14,0.00,2.00,0.00,0.00,11.00,0.00,22.00,0.00,0.00,0.00
2.00,0.00,23.15,0.00,14.00,4.20,0.00,11.90,18.62,3.54,0.40,3.40,0.00,0.00,0.00,17.01,0.00,8.20,0.00,18.41,8.00,10.00,14.55,4.80,18.50,18.50,18.89,18.89,0.00,0.00,6.22,27.50,3.21,24.20,18.89,17.94,0.00,17.38,0.00,0.60,18.89,18.89,18.89,2.40,97.80,12.47,18.89,8.00,10.80,8.23,0.00,2.40,0.94,0.85,19.00,0.00,1.20,17.38,26.59,0.93,2.27,0.00,38.32,86.63,0.00,2.00,0.00,0.00,11.00,0.00,22.00,0.00,1.17,0.00
3.00,0.00,23.12,0.00,14.00,4.20,0.00,11.90,18.62,3.54,0.40,3.40,0.00,0.00,0.00,17.01,0.00,8.20,0.03,21.44,8.00,10.00,14.55,4.80,18.50,18.50,18.89,18.89,0.00,0.00,5.41,24.97,3.21,24.30,18.89,17.94,0.00,17.38,0.00,0.60,18.89,18.89,18.89,2.40,88.16,12.47,18.89,8.00,10.80,8.23,0.00,2.40,2.08,2.44,19.00,0.00,1.20,19.10,29.79,0.83,2.09,0.00,38.65,75.32,0.00,2.00,0.00,0.00,11.00,0.00,22.00,0.00,0.00,0.00
4.00,0.00,23.13,0.00,14.00,4.20,0.00,11.90,18.62,3.54,0.40,3.40,0.00,0.00,0.00,17.01,0.00,8.20,0.42,23.86,8.00,10.00,14.55,4.80,18.50,18.50,18.89,18.89,0.00,0.00,4.75,22.25,3.21,24.40,18.89,17.94,0.00,17.38,0.00,0.60,18.89,18.89,18.89,2.40,75.83,12.47,18.89,8.00,10.80,8.23,0.00,2.40,3.49,4.47,19.00,0.00,1.20,20.40,32.07,0.79,1.96,0.00,37.48,64.51,0.00,2.00,0.00,0.00,11.00,0.00,22.00,0.00,0.00,0.00
5.00,0.00,22.97,0.00,14.00,4.20,0.00,11.90,18.62,3.54,0.40,3.40,0.00,0.00,0.00,17.01,0.00,8.20,0.78,26.18,8.00,10.00,14.55,4.80,18.50,18.50,18.89,18.89,0.00,0.00,4.13,19.02,3.21,24.60,18.89,17.94,0.00,17.38,0.00,0.60,18.89,18.89,18.89,2.40,62.79,12.47,18.89,8.00,10.80,8.23,0.00,2.40,4.72,5.98,19.00,0.00,1.20,29.71,30.94,0.76,1.70,0.00,35.61,53.91,0.00,2.00,0.00,0.00,11.00,0.00,22.00,0.00,0.00,0.00
6.00,0.00,22.82,0.00,14.00,4.20,0.00,11.90,18.62,3.54,0.40,3.40,0.00,0.00,0.00,17.01,0.00,8.20,1.00,26.50,8.00,10.00,14.55,4.80,18.50,18.50,18.89,18.89,0.00,0.00,3.68,16.50,3.21,24.60,18.89,17.94,0.00,17.38,0.00,0.60,18.89,18.89,18.89,2.40,52.60,12.47,18.89,8.00,10.80,8.23,0.00,2.40,5.45,6.85,19.00,0.00,1.20,18.61,28.92,0.74,1.41,0.00,34.40,44.20,0.00,2.00,0.00,0.00,11.00,0.00,22.00,0.00,0.00,0.00
7.00,0.00,22.93,0.00,14.00,4.20,0.00,11.90,18.62,3.54,0.40,3.40,0.00,0.00,0.00,17.01,0.00,8.20,1.20,25.20,8.00,10.00,14.55,4.80,18.50,18.50,18.89,18.89,0.00,0.00,3.79,15.70,3.21,24.40,18.89,17.94,0.00,17.38,0.00,0.60,18.89,18.89,18.89,2.40,42.50,12.47,18.89,8.00,10.80,8.23,0.00,2.40,5.25,6.62,19.00,0.00,1.20,18.54,28.37,0.70,1.16,0.00,33.90,33.80,0.00,2.00,0.00,0.00,11.00,0.00,22.00,0.00,0.00,0.00
8.00,0.00,22.91,0.00,14.00,4.20,0.00,11.90,18.62,3.54,0.40,3.40,0.00,0.00,0.00,17.01,0.00,8.20,1.49,23.60,8.00,10.00,14.55,4.80,18.50,18.50,18.89,18.89,0.00,0.00,3.97,15.00,3.21,24.40,18.89,17.94,0.00,17.38,0.00,0.60,18.89,18.89,18.89,2.40,35.90,12.47,18.89,8.00,10.80,8.23,0.00,2.40,5.04,6.32,19.00,0.00,1.20,18.18,27.57,0.65,0.92,0.00,32.40,26.80,0.00,2.00,0.00,0.00,11.00,0.00,22.00,0.00,0.00,0.00
9.00,0.00,22.54,0.00,14.00,4.20,0.00,11.90,18.62,3.54,0.40,3.40,0.00,0.00,0.00,17.01,0.00,8.20,1.97,22.10,8.00,10.00,14.55,4.80,18.50,18.50,18.89,18.89,0.00,0.00,4.25,14.40,3.21,24.40,18.89,17.94,0.00,17.38,0.00,0.60,18.89,18.89,18.89,2.40,30.60,12.47,18.89,8.00,10.80,8.23,0.00,2.40,5.18,6.76,19.00,0.00,1.20,14.46,22.46,0.61,0.75,0.00,30.70,20.90,0.00,2.00,0.00,0.00,11.00,0.00,22.00,0.00,0.00,0.00
10.00,0.00,22.64,0.00,14.00,4.20,0.00,11.90,18.62,3.54,0.40,3.40,0.00,0.00,0.00,17.01,0.00,8.20,2.52,21.20,8.00,10.00,14.55,4.80,18.50,18.50,18.89,18.89,0.00,0.00,4.57,13.70,3.21,24.40,18.89,17.94,0.00,17.38,0.00,0.60,18.89,18.89,18.89,2.40,25.60,12.47,18.89,8.00,10.80,8.23,0.00,2.40,5.42,7.45,19.00,0.00,1.20,10.50,17.17,0.58,0.60,0.00,29.60,17.00,0.00,2.00,0.00,0.00,11.00,0.00,22.00,0.00,0.00,0.00
