"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","CTAGROOLMOS","CSSUNNY","CASAGRANDE","CSCOENERGY","CSEXPANSIONINTIPAMPA","CSSUNNYEXPANSION"
1.00,10.77,21.83,10.79,19.00,4.50,7.30,3.60,8.00,1.90,0.40,3.50,19.00,10.76,14.48,4.00,6.60,26.30,52.30,0.00,3.50,8.00,2.70,10.00,17.78,4.00,6.50,1.40,11.89,34.30,82.40,2.50,0.00,5.00,17.20,118.00,14.49,27.60,0.60,4.50,5.00,5.20,1.10,131.50,7.50,6.50,2.50,10.70,8.04,5.80,2.20,5.00,14.70,9.45,0.91,0.41,110.30,114.00,15.60,11.80,84.96,116.90,139.00,0.00,1.36,56.76,218.59,11.00,165.45,17.69,0.38,38.39,85.95
2.00,8.09,22.40,8.78,19.00,4.50,7.30,3.60,8.00,1.90,0.40,3.50,19.00,10.41,14.36,4.00,6.60,27.50,52.30,0.00,3.50,8.00,2.70,10.00,17.78,4.00,6.50,1.40,11.69,34.50,83.50,2.50,0.00,5.00,17.20,118.00,14.49,25.72,0.60,4.50,5.00,5.20,1.10,133.10,7.50,6.50,2.50,10.70,8.04,5.80,2.20,18.20,15.00,9.45,0.85,0.41,110.90,114.20,15.70,11.80,84.96,113.00,142.00,0.00,1.36,52.96,213.98,11.00,159.73,17.69,0.37,31.96,81.41
3.00,7.07,21.98,7.28,19.00,4.50,7.30,3.60,8.00,1.90,0.40,3.50,19.00,8.76,13.65,4.00,6.60,28.40,50.90,0.00,3.50,8.00,2.70,10.00,17.78,4.00,6.50,1.40,10.96,34.80,83.80,2.50,0.00,5.00,17.20,112.00,14.49,22.22,0.60,4.50,5.00,5.20,1.10,133.20,7.50,6.50,2.50,10.70,8.04,5.80,2.20,18.40,14.90,9.45,0.72,0.41,111.50,114.40,15.80,11.90,80.64,108.30,144.00,0.00,1.40,48.06,202.40,11.00,148.76,17.69,0.34,25.53,75.09
4.00,3.98,22.13,4.72,19.00,4.50,7.30,3.60,8.00,1.90,0.40,3.50,19.00,6.66,12.01,4.00,6.60,29.30,49.60,0.00,3.50,8.00,2.70,10.00,17.78,4.00,6.50,1.40,9.07,34.40,84.10,2.50,0.00,5.00,17.20,91.00,14.49,16.15,0.60,4.50,5.00,5.20,1.10,133.30,7.50,6.50,2.50,10.70,8.04,5.80,2.20,18.50,15.00,9.45,0.52,0.41,112.10,114.60,15.90,11.90,65.52,108.50,146.00,0.00,1.40,35.79,160.54,11.00,103.49,17.69,0.29,19.69,46.06
5.00,2.70,21.78,2.82,19.00,4.50,7.30,3.60,8.00,1.90,0.40,3.50,19.00,2.43,8.12,4.00,6.60,27.40,52.10,0.00,3.50,8.00,2.70,10.00,17.78,4.00,6.50,1.40,4.67,34.10,83.80,2.50,0.00,5.00,17.20,62.00,14.49,9.21,0.60,4.50,5.00,5.20,1.10,133.30,7.50,6.50,2.50,10.70,8.04,5.80,2.20,18.30,14.90,9.45,0.45,0.41,111.70,113.50,15.80,11.80,44.64,107.00,147.00,0.00,1.44,19.23,85.47,11.00,47.72,17.69,0.22,13.86,16.21
6.00,0.76,21.82,0.91,19.00,4.50,7.30,3.60,8.00,1.90,0.40,3.50,19.00,0.42,2.88,4.00,6.60,25.60,54.60,0.00,3.50,8.00,2.70,10.00,17.78,4.00,6.50,1.40,0.80,34.00,83.50,2.50,0.00,5.00,17.20,25.00,14.49,3.39,0.60,4.50,5.00,5.20,1.10,133.30,7.50,6.50,2.50,10.70,8.04,5.80,2.20,18.30,14.80,9.45,0.31,0.43,111.20,112.50,15.60,11.60,18.00,105.50,145.00,0.00,1.44,6.04,15.64,11.00,11.12,17.69,0.14,7.30,1.37
7.00,0.29,21.73,0.15,19.00,4.50,7.30,3.60,8.00,1.90,0.40,3.50,19.00,0.01,0.16,4.00,6.60,24.20,58.70,0.00,3.50,8.00,2.70,10.00,17.78,4.00,6.50,1.40,0.03,31.90,83.10,2.50,0.00,5.00,17.20,2.00,14.49,0.24,0.60,4.50,5.00,5.20,1.10,132.70,7.50,6.50,2.50,10.70,8.04,5.80,2.20,17.90,14.80,9.45,0.11,0.75,110.80,112.30,15.50,11.40,1.44,105.40,141.00,0.00,1.40,0.64,0.22,11.00,0.62,17.69,0.05,0.74,0.00
8.00,0.00,21.69,0.00,19.00,4.50,7.30,3.60,8.00,1.90,0.40,3.50,19.00,0.00,0.00,4.00,6.60,22.70,62.90,0.00,3.50,8.00,2.70,10.00,17.78,4.00,6.50,1.40,0.00,28.80,82.70,2.50,0.00,5.00,17.20,0.00,14.49,0.10,0.60,4.50,5.00,5.20,1.10,132.10,7.50,6.50,2.50,10.70,8.04,5.80,2.20,17.20,14.30,9.45,0.05,0.75,110.40,112.10,15.30,11.30,0.00,105.20,137.00,0.00,1.40,0.00,0.00,11.00,0.00,17.69,0.02,0.37,0.00
9.00,0.00,21.17,0.00,19.00,4.50,7.30,3.60,8.00,1.90,0.40,3.50,19.00,0.00,0.00,4.00,6.60,21.10,63.20,0.00,3.50,8.00,2.70,10.00,17.78,4.00,6.50,1.40,0.00,28.50,81.00,2.50,0.00,5.00,17.20,0.00,14.49,0.00,0.60,4.50,5.00,5.20,1.10,132.40,7.50,6.50,2.50,10.70,8.04,5.80,2.20,17.30,14.20,9.45,0.00,0.75,110.00,111.40,15.10,11.10,0.00,102.50,131.00,0.00,1.44,0.00,0.00,11.00,0.00,17.69,0.00,0.00,0.00
10.00,0.00,20.98,0.00,19.00,4.50,7.30,3.60,8.00,1.90,0.40,3.50,19.00,0.00,0.00,4.00,6.60,19.50,63.50,0.00,3.50,8.00,2.70,10.00,17.78,4.00,6.50,1.40,0.00,28.40,79.40,2.50,0.00,5.00,17.20,0.00,14.49,0.00,0.60,4.50,5.00,5.20,1.10,132.70,7.50,6.50,2.50,10.70,8.04,5.80,2.20,17.30,14.10,9.45,0.00,0.75,109.50,110.60,15.00,10.80,0.00,99.70,123.00,0.00,1.44,0.00,0.00,11.00,0.00,17.69,0.00,0.00,0.00
