"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","CTAGROOLMOS","CSSUNNY","CASAGRANDE","CSCOENERGY","CSEXPANSIONINTIPAMPA","CSSUNNYEXP"
1.00,14.73,23.11,12.88,14.00,4.20,7.00,10.77,18.62,2.50,0.40,3.30,18.56,18.87,15.51,17.01,0.00,8.00,4.30,30.20,7.90,10.20,13.41,4.60,18.70,18.70,18.89,18.89,1.40,13.31,14.50,69.90,3.51,24.00,18.89,17.94,49.70,17.38,5.00,0.60,18.89,18.89,18.89,2.40,7.57,12.47,0.00,7.00,10.80,8.40,17.00,2.40,6.65,9.80,18.90,0.77,2.00,57.20,68.50,5.80,4.90,37.30,93.90,10.48,0.40,2.00,63.00,170.30,11.00,141.90,22.00,0.33,9.40,0.00
2.00,14.90,22.92,11.32,14.00,4.20,7.00,10.77,18.62,2.50,0.40,3.30,18.56,18.84,15.07,17.01,0.00,8.00,5.10,34.00,7.90,10.20,13.41,4.60,18.70,18.70,18.89,18.89,1.40,11.96,15.50,72.70,3.51,24.00,18.89,17.94,49.70,17.38,5.00,0.60,18.89,18.89,18.89,2.40,14.47,12.47,0.00,7.00,10.80,8.40,17.00,2.40,7.45,9.80,18.90,0.78,2.00,59.10,69.80,6.50,5.60,37.30,92.90,11.31,0.40,2.00,57.70,164.50,11.00,119.90,22.00,0.32,9.40,0.00
3.00,14.24,23.04,9.55,14.00,4.20,7.00,10.77,18.62,2.50,0.40,3.30,18.56,17.59,14.19,17.01,0.00,8.00,6.20,37.20,7.90,10.20,13.41,4.60,18.70,18.70,18.89,18.89,1.40,10.09,16.50,76.00,3.51,23.90,18.89,17.94,43.90,17.38,5.00,0.60,18.89,18.89,18.89,2.40,22.93,12.47,0.00,7.00,10.80,8.40,17.00,2.40,8.07,10.00,18.90,0.77,2.00,61.40,71.80,7.10,6.30,31.20,91.50,13.79,0.40,2.00,45.60,154.30,11.00,83.60,22.00,0.31,9.40,0.00
4.00,13.42,22.98,8.19,14.00,4.20,7.00,10.77,18.62,2.50,0.40,3.30,18.56,15.62,13.56,17.01,0.00,8.00,6.50,38.30,7.90,10.20,13.41,4.60,18.70,18.70,18.89,18.89,1.40,8.81,17.20,77.00,3.51,23.90,18.89,17.94,41.30,17.38,4.30,0.60,18.89,18.89,18.89,2.40,36.10,12.47,0.00,7.00,10.80,8.40,17.00,2.40,8.18,9.60,18.90,0.77,2.00,69.90,78.80,7.90,6.80,24.80,90.70,17.35,0.40,2.00,36.90,137.10,11.00,56.30,22.00,0.30,9.40,0.00
5.00,12.45,22.94,7.21,14.00,4.20,7.00,10.77,18.62,2.50,0.40,3.30,18.56,14.63,13.68,17.01,0.00,8.00,6.50,38.70,7.90,10.20,13.41,4.60,18.70,18.70,18.89,18.89,1.40,8.67,17.70,76.50,3.51,23.70,18.89,17.94,35.60,17.38,3.50,0.60,18.89,18.89,18.89,2.40,51.43,12.47,0.00,7.00,10.80,8.40,17.00,2.40,8.15,9.00,18.90,0.77,2.00,73.30,86.50,8.70,7.00,19.50,89.80,24.17,0.30,2.00,37.20,120.10,11.00,45.70,22.00,0.29,9.40,0.00
6.00,10.86,22.83,5.69,14.00,4.20,7.00,10.77,18.62,2.50,0.40,3.30,18.56,14.04,13.20,17.01,0.00,8.00,6.20,39.50,7.90,10.20,13.41,4.60,18.70,18.70,18.89,18.89,1.40,8.26,18.10,74.50,3.51,23.50,18.89,17.94,29.20,17.38,2.70,0.60,18.89,18.89,18.89,2.40,73.27,12.47,0.00,7.00,10.80,8.40,17.00,2.40,7.72,8.30,18.90,0.65,2.00,74.30,87.50,8.90,6.90,16.90,87.80,34.58,0.20,2.00,40.90,103.80,11.00,41.50,22.00,0.27,9.40,0.00
7.00,8.71,22.97,4.28,14.00,4.20,7.00,10.77,18.62,2.50,0.40,3.30,18.56,12.82,12.18,17.01,0.00,8.00,5.80,40.50,7.90,10.20,13.41,4.60,18.70,18.70,18.89,18.89,1.40,7.99,18.50,72.20,3.51,23.50,18.89,17.94,24.00,17.38,2.00,0.60,18.89,18.89,18.89,2.40,91.08,12.47,0.00,7.00,10.80,8.40,17.00,2.40,7.29,7.50,18.90,0.63,2.00,74.60,86.60,8.90,6.60,14.90,85.60,65.00,0.20,2.00,42.10,85.30,11.00,33.40,22.00,0.25,6.40,0.00
8.00,6.49,23.11,3.51,14.00,4.20,7.00,10.77,18.62,2.50,0.40,3.30,18.56,11.20,11.31,17.01,0.00,8.00,5.50,40.90,7.90,10.20,13.41,4.60,18.70,18.70,18.89,18.89,1.40,7.55,18.80,70.40,3.51,23.50,18.89,17.94,20.30,17.38,1.50,0.60,18.89,18.89,18.89,2.40,96.79,12.47,0.00,7.00,10.80,8.40,17.00,2.40,6.88,6.70,18.90,0.59,2.00,73.20,84.80,8.50,6.50,11.90,84.80,85.00,0.10,2.00,40.60,66.00,11.00,28.00,22.00,0.21,5.00,0.00
9.00,4.54,23.14,2.88,14.00,4.20,7.00,10.77,18.62,2.50,0.40,3.30,18.56,8.86,10.21,17.01,0.00,8.00,5.10,41.20,7.90,10.20,13.41,4.60,18.70,18.70,18.89,18.89,1.40,6.63,19.00,68.90,3.51,23.50,18.89,17.94,16.60,17.38,1.20,0.60,18.89,18.89,18.89,2.40,102.41,12.47,0.00,7.00,10.80,8.40,17.00,2.40,6.28,5.90,18.90,0.50,2.00,71.40,83.80,8.00,6.50,8.80,84.40,102.00,0.10,2.00,34.30,48.10,11.00,24.30,22.00,0.17,3.61,0.00
10.00,2.46,22.97,2.11,14.00,4.20,7.00,10.77,18.62,2.50,0.40,3.30,18.56,6.83,8.84,17.01,0.00,8.00,4.90,41.60,7.90,10.20,13.41,4.60,18.70,18.70,18.89,18.89,1.40,5.29,19.20,67.70,3.51,23.80,18.89,17.94,12.60,17.38,0.80,0.60,18.89,18.89,18.89,2.40,107.72,12.47,0.00,7.00,10.80,8.40,17.00,2.40,5.15,4.90,18.90,0.36,2.00,68.30,81.20,7.80,6.50,6.20,82.40,107.50,0.10,2.00,18.50,30.70,11.00,17.40,22.00,0.13,3.60,0.00
