"ETAPA \ GENERADOR","CALLAHUANCA","HUAMPANI","MOYOPAMPA","MANTARO","RESTITUCION","OROYA","PACHACHACA","YAUPI","HUANCHOR","PARIAC","YANANGO","CHARCANI IV","CHARCANI V","ARICOTA I","ARICOTA II","MACHUPICCHU","SAN GABAN II","YUNCAN","CAHUA","MALPASO","CANON DEL PATO","GALLITO CIEGO","ARCATA","CHARCANI 123","SANTA TERESA","PCH CHAGLLA","CH CARHUAQUERO IV","HUANZA","MCH CERRO DEL AGUILA","CARHUAC","CHAGLLA G1","CHAGLLA G2","HUINCO G1","HUINCO G2","HUINCO G3","HUINCO G4","CERRO DEL AGUILA G1","CERRO DEL AGUILA G2","CERRO DEL AGUILA G3","CH CANA BRAVA","CHIMAY G1","CHIMAY G2","MATUCANA G1","MATUCANA G2","LA VIRGEN","CARHUAQUERO G1","CARHUAQUERO G2","CARHUAQUERO G3","CHEVES G1","CHEVES G2","PLATANAL G1","PLATANAL G2","CH SAN GABAN III","CH ANASHIRONI","CH RENOVANDES"
18.00,0.00,29.95,67.13,635.03,206.59,7.75,8.13,110.37,18.26,4.01,22.63,0.00,17.11,5.13,2.82,163.91,112.36,87.08,44.06,35.37,189.76,13.33,1.97,6.88,87.69,6.39,9.98,85.48,5.46,19.77,228.46,0.00,33.63,67.10,0.00,33.63,0.00,113.88,0.00,0.00,74.91,76.30,45.35,44.61,58.90,30.67,30.56,30.55,44.57,44.59,61.38,61.37,154.26,19.40,0.00
19.00,0.00,29.95,67.13,635.03,206.59,7.75,8.13,110.37,18.26,4.01,22.63,0.00,15.82,5.13,2.82,163.91,112.36,87.08,44.06,35.37,189.76,13.33,1.97,6.88,87.69,6.39,9.98,85.48,5.46,19.77,228.46,0.00,52.73,61.06,0.00,52.60,0.00,128.25,0.00,0.00,74.91,76.30,48.53,41.44,58.90,30.67,30.56,30.55,44.72,44.74,107.76,107.71,154.95,19.40,0.00
20.00,0.00,29.95,67.13,635.03,206.59,7.75,8.13,110.37,18.26,4.01,22.63,0.00,17.19,5.13,2.82,163.91,112.36,87.08,44.06,35.37,189.76,13.33,1.97,6.88,87.69,6.39,9.98,85.48,5.46,19.77,228.46,0.00,43.93,67.10,0.00,43.93,0.00,141.19,0.00,0.00,74.91,76.30,48.53,41.44,58.90,30.67,30.56,30.55,44.43,44.45,104.18,104.13,156.40,19.40,0.00
21.00,0.00,29.95,67.13,635.03,206.59,7.75,8.13,110.37,18.26,4.01,22.63,0.00,18.45,5.13,2.82,163.91,112.36,87.08,44.06,35.37,189.76,13.33,1.97,6.88,87.69,6.39,9.98,85.48,5.46,19.77,228.46,0.00,63.63,64.33,0.00,63.45,0.00,149.07,0.00,0.00,74.91,76.30,48.53,41.44,58.90,30.67,30.56,30.55,44.58,44.60,110.26,110.22,155.28,19.40,0.00
22.00,0.00,29.95,67.13,635.03,206.59,7.75,8.13,110.37,18.26,4.01,22.63,0.00,29.97,5.13,2.82,163.91,112.36,87.08,44.06,35.37,189.76,13.33,1.97,6.88,87.69,6.39,9.98,85.48,5.46,19.77,228.46,0.00,67.50,67.10,0.00,67.32,0.00,175.16,0.00,0.00,74.91,76.30,48.53,41.44,58.90,30.67,30.56,30.55,44.72,44.74,110.26,110.22,157.03,19.40,0.00
23.00,0.00,29.95,67.13,635.03,206.59,7.75,8.13,110.37,18.26,4.01,22.63,0.00,32.18,5.13,2.82,163.91,112.36,132.71,44.06,26.16,189.76,13.33,1.97,6.88,87.69,6.39,9.98,85.48,5.46,19.77,146.80,146.80,60.01,59.66,0.00,54.95,0.00,103.93,0.00,0.00,74.91,66.99,58.41,47.72,58.90,30.67,30.56,30.55,44.58,44.60,102.59,102.55,154.19,19.40,0.00
24.00,0.00,29.95,67.13,635.03,206.59,7.75,8.13,110.37,18.26,4.01,22.63,0.00,25.17,5.13,2.82,163.91,112.36,132.71,44.06,24.87,189.76,13.33,1.97,6.88,87.69,6.39,9.98,85.48,5.46,19.77,146.44,146.44,67.50,67.10,0.00,20.62,0.00,106.09,0.00,0.00,74.91,76.30,59.86,48.83,58.90,30.67,30.56,30.55,44.58,44.60,82.98,82.94,156.09,19.40,0.00
25.00,0.00,29.95,67.13,635.03,206.59,7.75,8.13,110.37,18.26,4.01,22.63,0.00,16.97,5.13,2.82,163.91,112.36,132.71,44.06,18.00,189.76,13.33,1.97,6.88,87.69,6.39,9.98,85.48,5.46,19.77,144.33,144.33,67.50,67.09,0.00,20.62,0.00,72.84,66.50,0.00,74.91,66.99,49.07,45.59,58.90,30.67,30.56,30.55,44.56,44.58,44.75,44.75,151.38,19.40,0.00
26.00,0.00,29.95,67.13,635.03,206.59,7.75,8.13,110.37,18.26,4.01,22.63,0.00,15.46,5.13,2.82,163.91,112.36,132.71,44.06,14.14,189.76,13.33,1.97,6.88,87.69,6.39,9.98,85.48,5.46,19.77,144.33,144.33,61.17,54.48,0.00,20.62,0.00,72.84,66.50,0.00,74.91,76.30,38.25,42.59,58.90,30.67,30.56,30.55,44.32,44.34,21.14,21.14,143.47,19.40,0.00
27.00,0.00,29.95,67.13,635.03,206.59,7.75,8.13,110.37,18.26,4.01,22.63,0.00,15.46,5.13,2.82,163.91,112.36,132.71,44.06,11.16,189.76,13.33,1.97,6.88,87.69,6.39,9.98,85.48,5.46,19.77,144.33,144.33,59.22,45.84,0.00,20.62,0.00,72.84,66.49,0.00,74.91,76.30,40.35,36.63,58.90,30.67,30.56,30.55,44.17,44.19,20.62,20.62,139.20,19.40,0.00
28.00,0.00,29.95,67.13,635.03,206.59,7.75,8.13,110.37,18.26,4.01,22.63,0.00,74.01,5.13,2.82,163.91,112.36,132.71,44.06,32.66,189.76,13.33,1.97,6.88,87.69,6.39,9.98,85.48,5.46,19.77,144.33,144.33,67.50,67.09,0.00,20.62,0.00,72.84,66.50,0.00,74.91,76.30,52.32,43.67,58.90,30.67,30.56,30.55,44.32,44.34,61.60,61.59,0.00,19.40,0.00
29.00,0.00,29.95,67.13,635.03,206.59,7.75,8.13,110.37,18.26,4.01,22.63,0.00,53.12,5.13,2.82,163.91,112.36,132.71,44.06,33.93,189.76,13.33,1.97,6.88,87.69,6.39,9.98,85.48,5.46,19.77,144.33,144.33,60.39,47.41,0.00,47.53,0.00,72.84,66.50,0.00,74.91,76.30,0.00,66.47,58.90,30.67,30.56,30.55,44.58,44.60,80.36,80.33,167.54,19.40,0.00
30.00,0.00,29.95,67.13,635.03,206.59,7.75,8.13,110.37,18.26,4.01,22.63,0.00,67.15,5.13,2.82,163.91,112.36,132.71,44.06,28.50,189.76,13.33,1.97,6.88,87.69,6.39,9.98,85.48,5.46,19.77,145.31,145.31,54.91,54.58,0.00,54.76,0.00,167.10,0.00,0.00,74.91,76.30,45.00,44.96,58.90,30.67,30.56,30.55,44.58,44.60,99.75,99.71,181.25,19.40,0.00
31.00,0.00,29.95,67.13,635.03,206.59,7.75,8.13,110.37,18.26,4.01,22.63,0.00,67.15,5.13,2.82,163.91,112.36,132.71,44.06,35.37,189.76,13.33,1.97,6.88,87.69,6.39,9.98,85.48,5.46,19.77,151.47,151.47,67.50,67.10,0.00,30.42,0.00,197.14,0.00,0.00,74.91,76.30,62.90,51.37,58.90,30.67,30.56,30.55,44.58,44.60,110.26,110.22,202.44,19.40,0.00
32.00,0.00,29.95,67.13,635.03,206.59,7.75,8.13,110.37,18.26,4.01,22.63,0.00,67.15,5.13,2.82,163.91,112.36,132.71,44.06,29.55,189.76,13.33,1.97,6.88,87.69,6.39,9.98,85.48,5.46,19.77,0.00,228.19,67.50,67.10,0.00,33.39,164.17,176.54,0.00,0.00,74.91,76.30,66.56,54.82,58.90,30.67,30.56,30.55,44.72,44.74,110.26,110.22,203.20,19.40,0.00
33.00,0.00,29.95,67.13,635.03,206.59,7.75,8.13,110.37,18.26,4.01,22.63,0.00,83.41,5.13,2.82,163.91,112.36,132.71,44.06,35.37,189.76,13.33,1.97,6.88,87.69,6.39,9.98,85.48,5.46,19.77,0.00,228.19,67.50,67.10,0.00,38.15,179.15,192.09,0.00,0.00,74.91,76.30,63.81,52.18,58.90,30.67,30.56,30.55,44.58,44.60,110.26,110.22,203.20,19.40,0.00
34.00,0.00,29.95,67.13,635.03,206.59,7.75,8.13,110.37,18.26,4.01,22.63,0.00,110.91,5.13,2.82,163.91,112.36,132.71,44.06,35.37,189.76,25.68,1.97,6.88,87.69,6.39,9.98,85.48,5.46,19.77,0.00,228.19,67.50,67.10,0.00,67.33,127.07,135.12,127.10,0.00,74.91,76.30,58.45,47.75,58.90,30.67,30.56,30.55,44.58,44.60,110.26,110.22,203.20,19.40,0.00
35.00,0.00,29.95,67.13,635.03,206.59,7.75,8.13,110.37,18.26,4.01,22.63,14.92,108.97,5.13,2.82,163.91,112.36,132.71,44.06,29.55,189.76,25.68,1.97,6.88,87.69,6.39,9.98,85.48,5.46,19.77,0.00,228.19,59.43,62.21,59.78,20.62,116.92,123.91,116.94,0.00,74.91,76.30,45.24,44.57,58.90,30.67,30.56,30.55,44.58,44.60,94.14,94.10,203.20,19.40,0.00
36.00,0.00,29.95,67.13,635.03,206.59,7.75,8.13,110.37,18.26,4.01,22.63,14.92,142.30,5.13,2.82,163.91,112.36,132.71,44.06,22.58,189.76,25.68,1.97,6.88,87.69,6.39,9.98,85.48,5.46,19.77,146.71,146.71,46.54,58.98,46.72,20.62,117.12,124.12,117.14,0.00,74.91,76.30,0.00,54.83,58.90,30.67,30.56,30.55,44.20,44.22,66.70,66.68,203.20,19.40,0.00
37.00,0.00,29.95,67.13,635.03,206.59,7.75,8.13,110.37,18.26,4.01,22.63,14.92,142.31,5.13,2.82,163.91,112.36,132.71,44.06,24.05,189.76,25.68,1.97,6.88,87.69,6.39,9.98,85.48,5.46,19.77,153.84,153.83,59.59,62.32,59.94,20.62,134.08,143.03,134.11,0.00,74.91,76.30,46.65,40.36,58.90,30.67,30.56,30.55,44.58,44.60,110.23,110.19,203.20,19.40,0.00
38.00,0.00,29.95,67.13,635.03,206.59,7.75,8.13,110.37,18.26,4.01,22.63,14.92,142.31,5.13,2.82,163.91,112.36,132.71,44.06,25.29,189.76,25.68,1.97,6.88,87.69,6.39,9.98,85.48,5.46,19.77,157.60,157.59,25.66,67.10,67.88,25.66,147.94,158.74,147.99,0.00,74.91,76.30,55.32,45.56,58.90,30.67,30.56,30.55,44.58,44.60,110.26,110.22,203.20,19.40,0.00
39.00,0.00,29.95,67.13,635.03,206.59,7.75,8.13,110.37,18.26,4.01,22.63,14.92,142.31,5.13,2.82,163.91,112.36,132.71,44.06,35.37,189.76,25.68,1.97,6.88,87.69,6.39,9.98,85.48,5.46,19.77,157.71,157.70,67.48,67.08,67.86,20.62,152.63,163.99,152.69,0.00,74.91,76.30,54.00,44.71,58.90,30.67,30.56,30.55,44.71,44.74,110.26,110.22,203.20,19.40,0.00
40.00,0.00,29.95,67.13,635.03,206.59,7.75,8.13,110.37,18.26,4.01,22.63,14.92,142.31,5.13,2.82,163.91,112.36,132.71,44.06,35.37,189.76,25.68,1.97,6.88,87.69,6.39,9.98,85.48,5.46,19.77,156.75,156.74,67.06,66.67,67.44,20.62,154.44,165.99,154.49,0.00,74.91,76.30,53.19,44.20,58.90,30.67,30.56,30.55,44.58,44.60,110.26,110.22,203.20,19.40,0.00
41.00,0.00,29.95,67.13,635.03,206.59,7.75,8.13,110.37,18.26,4.01,22.63,14.92,142.31,5.13,2.82,163.91,112.36,132.71,44.06,29.54,189.76,25.68,1.97,6.88,87.69,6.39,9.98,85.48,5.46,19.77,156.35,156.35,26.42,67.10,67.88,26.42,153.18,164.59,153.23,0.00,74.91,76.30,52.23,43.62,58.90,30.67,30.56,30.55,44.44,44.46,105.82,105.77,203.20,19.40,0.00
42.00,0.00,29.95,67.13,635.03,206.59,7.75,8.13,110.37,18.26,4.01,22.63,14.92,142.31,5.13,2.82,163.91,112.36,132.71,44.06,29.54,189.76,25.68,1.97,6.88,87.69,6.39,9.98,85.48,5.46,19.77,154.98,154.98,31.11,67.10,67.88,31.11,152.82,164.20,152.88,0.00,74.91,76.30,54.77,45.20,58.90,30.67,30.56,30.55,44.72,44.74,108.33,108.29,203.20,19.40,0.00
43.00,0.00,29.95,67.13,635.03,206.59,7.75,8.13,110.37,18.26,4.01,22.63,14.92,142.31,5.13,2.82,163.91,112.36,132.71,44.06,35.37,189.76,25.68,1.97,6.88,87.69,6.39,9.98,85.48,5.46,19.77,0.00,228.19,23.30,67.10,67.88,23.30,174.69,187.54,174.75,0.00,74.91,76.30,66.56,54.82,58.90,30.67,30.56,30.55,44.58,44.60,68.37,68.36,203.20,19.40,0.00
44.00,0.00,29.95,67.13,635.03,206.59,7.75,8.13,110.37,18.26,4.01,22.63,14.92,142.31,5.13,2.82,163.91,112.36,132.71,44.06,29.55,189.76,25.68,1.97,6.88,87.69,6.39,9.98,85.48,5.46,19.77,0.00,228.19,23.30,67.10,67.88,23.30,179.58,192.53,179.65,0.00,74.91,76.30,66.56,54.82,58.90,30.67,30.56,30.55,44.58,44.60,76.67,76.64,203.20,19.40,0.00
45.00,0.00,29.95,67.13,635.03,206.59,7.75,8.13,110.37,18.26,4.01,22.63,14.92,142.31,5.13,2.82,163.91,112.36,132.71,44.06,35.37,189.76,13.33,1.97,6.88,87.69,6.39,9.98,85.48,5.46,19.77,0.00,228.19,23.30,67.10,67.88,23.30,171.17,183.91,171.23,0.00,74.91,76.30,64.15,52.50,58.90,30.67,30.56,30.55,44.58,44.60,72.58,72.56,203.20,19.40,0.00
46.00,0.00,29.95,67.13,635.03,206.59,7.75,8.13,110.37,18.26,4.01,22.63,14.92,137.21,5.13,2.82,163.91,112.36,132.71,44.06,29.55,189.76,13.33,1.97,6.88,87.69,6.39,9.98,85.48,5.46,19.77,0.00,228.19,22.12,62.85,61.26,22.12,133.43,142.29,133.46,0.00,74.91,76.30,48.53,41.44,58.90,30.67,30.56,30.55,44.32,44.34,36.24,36.24,203.20,19.40,0.00
47.00,0.00,29.95,67.13,635.03,206.59,7.75,8.13,110.37,18.26,4.01,22.63,14.92,127.86,5.13,2.82,163.91,112.36,132.71,44.06,29.55,189.76,13.33,1.97,6.88,87.69,6.39,9.98,85.48,5.46,19.77,0.00,228.19,22.01,44.92,45.26,22.01,118.36,125.48,118.38,0.00,74.91,76.30,48.53,41.44,58.90,30.67,30.56,30.55,44.31,44.34,20.62,20.62,203.20,19.40,0.00
48.00,0.00,29.95,67.13,635.03,206.59,7.75,8.13,110.37,18.26,4.01,22.63,14.92,119.92,5.13,2.82,163.91,112.36,132.71,44.06,29.54,189.76,13.33,1.97,6.88,87.69,6.39,9.98,85.48,5.46,19.77,0.00,228.19,22.88,35.83,23.07,22.88,103.13,109.28,103.13,0.00,74.91,76.30,47.57,42.40,58.90,30.67,30.56,30.55,44.17,44.19,20.62,20.62,203.20,19.40,0.00
