"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","SANTA ROSA 1","SANTA ROSA 2","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","CS SUNNY","CT AGROLMOS"
11.00,0.08,23.17,0.98,14.00,1.45,7.80,8.20,9.30,0.00,0.40,3.50,19.00,0.36,0.62,17.48,0.00,4.80,20.20,21.83,5.00,2.70,3.30,3.20,18.45,16.31,12.62,15.53,0.00,0.18,16.37,44.52,3.50,27.30,19.42,17.96,16.42,17.96,2.71,0.60,19.42,19.42,19.42,0.00,45.10,12.82,7.00,8.40,10.80,7.98,17.48,2.40,6.46,11.37,9.50,0.00,0.00,0.00,1.00,22.71,46.90,0.80,0.73,13.54,78.98,42.68,0.00,2.00,1.81,1.55,37.00,11.00
12.00,0.34,23.17,2.18,14.00,1.45,7.80,8.20,9.30,0.00,0.40,3.50,19.00,0.81,2.26,17.48,0.00,4.80,20.89,21.82,3.60,2.70,3.30,3.20,18.45,16.31,12.62,15.53,0.00,1.43,16.08,43.74,3.50,27.30,19.42,17.96,54.74,17.96,10.15,0.60,19.42,19.42,19.42,0.00,48.38,12.82,7.00,8.40,10.80,7.98,17.48,2.40,6.99,11.72,9.50,0.00,0.00,0.00,1.00,23.30,48.72,0.83,0.76,43.04,78.59,44.45,0.00,2.00,7.65,10.64,75.00,11.00
13.00,1.11,23.17,3.66,14.00,1.45,7.80,8.20,9.30,0.00,0.40,3.50,19.00,1.36,4.93,17.48,0.00,4.80,21.54,22.86,3.00,2.70,3.30,3.20,18.45,16.31,12.62,15.53,0.00,3.38,16.03,44.56,3.50,27.30,19.42,17.96,94.45,17.96,19.06,0.60,19.42,19.42,19.42,0.00,50.14,12.82,7.00,8.40,10.80,7.98,17.48,2.40,7.03,11.65,9.50,0.00,0.00,0.03,1.00,24.36,49.44,0.94,1.06,70.39,78.26,46.12,0.00,2.00,21.66,44.40,128.00,11.00
14.00,3.46,23.22,5.97,14.00,1.45,7.80,8.20,9.30,0.00,0.40,3.50,19.00,3.41,8.60,17.48,0.00,4.80,22.18,24.25,3.00,2.70,3.30,3.20,18.45,16.31,12.62,15.53,0.00,6.87,16.06,45.91,3.50,27.30,19.42,17.96,116.88,17.96,25.76,0.60,19.42,19.42,19.42,0.00,51.38,12.82,7.00,8.40,10.80,7.98,17.48,2.40,6.90,11.44,9.50,0.00,0.00,0.06,1.00,25.58,49.78,1.10,1.45,86.38,77.94,47.77,0.00,2.00,36.07,83.19,180.00,11.00
15.00,7.09,23.30,8.71,14.00,1.45,7.80,8.20,9.30,0.00,0.40,3.50,19.00,6.98,11.82,17.48,0.00,4.80,22.39,24.97,3.00,2.70,3.30,3.20,18.45,16.31,12.62,15.53,0.00,10.82,17.27,48.94,3.50,27.20,19.42,17.96,126.85,17.96,29.20,0.60,19.42,19.42,19.42,0.00,52.10,12.82,7.00,8.40,10.80,7.98,17.48,2.40,6.84,11.21,9.50,0.00,0.00,0.07,1.00,30.02,52.35,1.44,2.16,95.93,82.03,49.70,0.00,2.00,51.72,105.28,190.00,11.00
16.00,9.88,23.46,10.98,14.00,1.45,7.80,8.20,9.30,0.00,0.40,3.50,19.00,10.84,14.65,17.48,0.00,4.80,22.47,25.46,3.00,2.70,3.30,3.20,18.45,16.31,12.62,15.53,0.00,13.15,18.87,52.52,3.50,27.10,19.42,17.96,133.69,17.96,31.36,0.60,19.42,19.42,19.42,0.00,52.64,12.82,7.00,8.40,10.80,7.98,17.48,2.40,6.80,10.99,9.50,0.00,0.00,0.11,1.00,35.54,55.65,1.85,2.98,99.43,87.59,51.72,0.10,2.00,63.65,169.42,199.00,11.00
17.00,11.77,23.56,12.84,14.00,1.45,7.80,8.20,9.30,0.00,0.40,3.50,19.00,13.89,16.09,17.48,0.00,4.80,22.05,28.44,3.00,2.70,3.30,3.20,18.45,16.31,12.62,15.53,0.00,13.99,19.70,55.81,3.50,26.90,19.42,17.96,136.63,17.96,32.76,0.60,19.42,19.42,19.42,0.00,58.73,12.82,7.00,8.40,10.80,7.98,17.48,2.40,7.30,11.39,9.50,0.00,0.00,0.51,1.00,0.00,57.90,0.00,3.66,101.29,90.90,58.72,0.20,2.00,71.70,206.96,203.00,11.00
18.00,13.42,23.69,14.31,14.00,1.45,7.80,8.20,9.30,0.00,0.40,3.50,19.00,14.74,16.56,17.48,0.00,4.80,21.47,32.26,2.90,2.70,3.30,3.20,18.45,16.31,12.62,15.53,0.00,14.38,20.28,59.00,3.50,26.80,19.42,17.96,138.09,17.96,34.44,0.60,19.42,19.42,19.42,0.00,66.67,12.82,7.00,8.40,10.00,7.98,17.48,2.40,7.97,12.01,9.50,0.00,0.00,0.70,1.00,0.00,59.80,0.00,4.30,103.74,93.47,67.36,0.20,2.00,75.83,234.51,207.00,11.00
19.00,14.96,23.50,15.48,14.00,1.45,7.80,8.20,9.30,0.00,0.40,3.50,19.00,15.75,16.78,17.48,0.00,4.80,21.05,39.66,3.00,2.70,3.30,3.20,18.45,16.31,12.62,15.53,0.00,14.58,21.02,62.96,3.50,26.60,19.42,17.96,139.26,17.96,35.88,0.60,19.42,19.42,19.42,0.00,74.18,12.82,7.00,8.40,10.80,7.98,17.48,2.40,8.68,12.43,9.50,0.00,0.00,0.87,1.00,0.00,63.19,0.00,5.15,106.12,95.85,76.35,0.30,2.00,78.57,246.33,209.00,11.00
20.00,15.85,23.49,16.43,14.00,1.45,7.80,8.20,9.30,0.00,0.40,3.50,19.00,16.96,17.51,17.48,0.00,4.80,20.69,48.26,3.00,2.70,3.30,3.20,18.45,16.31,12.62,15.53,0.00,15.08,21.82,67.17,3.50,26.40,19.42,17.96,139.06,17.96,37.01,0.60,19.42,19.42,19.42,0.00,81.56,12.82,7.00,8.40,10.80,7.98,17.48,2.40,9.40,12.77,9.50,0.00,0.00,0.97,1.00,0.00,67.07,0.00,6.08,107.43,98.17,85.45,0.30,2.00,79.26,248.96,210.00,11.00
21.00,16.41,23.56,17.22,14.00,1.45,7.80,8.20,9.30,0.00,0.40,3.50,19.00,17.68,18.06,17.48,0.00,4.80,20.87,55.53,3.00,2.70,3.30,3.20,18.45,16.31,12.62,15.53,0.00,15.47,22.25,69.77,3.50,26.20,19.42,17.96,138.11,17.96,37.91,0.60,19.42,19.42,19.42,0.00,87.86,12.82,7.00,8.40,10.80,7.98,17.48,2.40,9.66,12.87,9.50,0.00,0.00,1.06,1.00,0.00,70.39,0.00,6.89,107.60,98.64,91.24,0.30,2.00,79.44,249.66,209.00,11.00
22.00,16.49,23.72,17.69,14.00,1.45,7.80,8.20,9.30,0.00,0.40,3.50,19.00,17.69,18.28,17.48,0.00,4.80,21.22,62.37,3.60,2.70,3.30,3.20,18.45,16.31,12.62,15.53,0.00,15.62,22.57,71.83,3.50,26.10,19.42,17.96,136.60,17.96,38.42,0.60,19.42,19.42,19.42,0.00,93.81,12.82,7.00,8.40,10.80,7.98,17.48,2.40,9.77,12.87,9.50,0.00,0.00,1.08,1.00,0.00,73.51,0.00,7.65,106.98,98.49,95.93,0.40,2.00,79.60,249.89,208.00,11.00
23.00,16.28,23.28,17.64,14.00,1.45,7.80,8.20,9.30,0.00,0.40,3.50,19.00,16.22,18.13,17.48,0.00,4.80,21.30,64.72,5.80,2.70,3.30,3.20,18.45,16.31,12.62,15.53,0.00,15.65,22.87,73.34,3.50,25.90,19.42,17.96,132.46,17.96,38.21,0.60,19.42,19.42,19.42,0.00,99.26,12.82,7.00,8.40,10.80,7.98,17.48,2.40,9.22,12.14,9.50,0.00,0.00,1.07,1.00,0.00,74.73,0.00,8.03,104.66,97.92,100.22,0.40,2.00,79.76,249.76,208.00,11.00
24.00,16.39,23.17,16.96,14.00,1.45,7.80,8.20,9.30,0.00,0.40,3.50,19.00,15.61,17.83,17.48,0.00,4.80,21.29,65.59,6.10,2.70,3.30,3.20,18.45,16.31,12.62,15.53,0.00,15.44,23.16,74.66,3.50,25.70,19.42,17.96,130.67,17.96,37.39,0.60,19.42,19.42,19.42,0.00,104.55,12.82,7.00,8.40,10.80,7.98,17.48,2.40,8.46,11.17,9.50,0.00,0.00,1.09,1.00,0.00,75.30,0.00,8.27,103.32,97.22,104.38,0.40,2.00,78.91,250.08,208.00,11.00
25.00,16.20,23.17,16.04,14.00,1.45,7.80,8.20,9.30,0.00,0.40,3.50,19.00,15.71,17.50,17.48,0.00,4.80,21.61,68.50,6.50,2.70,3.30,3.20,18.45,16.31,12.62,15.53,0.00,15.08,23.44,76.51,3.50,25.60,19.42,17.96,129.44,17.96,36.54,0.60,19.42,19.42,19.42,0.00,107.29,12.82,7.00,8.40,10.80,7.98,17.48,2.40,8.46,11.05,9.50,0.00,0.00,1.08,1.00,0.00,77.18,0.00,8.75,102.84,98.56,109.80,0.40,2.00,76.92,248.33,206.00,11.00
26.00,15.39,23.17,15.16,14.00,1.45,7.80,8.20,9.30,0.00,0.40,3.50,19.00,16.20,17.38,17.48,0.00,4.80,22.04,72.09,6.60,2.70,3.30,3.20,18.45,16.31,12.62,15.53,0.00,14.88,23.72,78.54,3.50,25.40,19.42,17.96,128.95,17.96,35.77,0.60,19.42,19.42,19.42,0.00,109.18,12.82,7.00,8.40,10.80,7.98,17.48,2.40,8.72,11.21,9.50,0.00,0.00,1.08,1.00,0.00,79.49,0.00,9.31,102.42,100.60,115.65,0.30,2.00,77.20,242.76,204.00,11.00
27.00,14.12,23.17,14.03,14.00,1.45,7.80,8.20,9.30,0.00,0.40,3.50,19.00,16.45,17.34,17.48,0.00,4.80,22.78,72.99,6.90,2.70,3.30,3.20,18.45,16.31,12.62,15.53,0.00,14.78,24.22,79.64,3.50,25.30,19.42,17.96,128.26,17.96,34.76,0.60,19.42,19.42,19.42,0.00,112.47,12.82,7.00,8.40,10.80,7.98,17.48,2.40,7.83,9.86,9.50,0.00,0.00,1.08,1.00,0.00,80.42,0.00,9.54,100.82,103.26,121.34,0.20,2.00,76.73,228.01,199.00,11.00
28.00,12.47,23.17,12.53,14.00,1.45,7.80,8.20,9.30,0.00,0.40,3.50,19.00,15.78,17.10,17.48,0.00,4.80,23.62,73.01,6.90,2.70,3.30,3.20,18.45,16.31,12.62,15.53,0.00,14.31,24.80,80.43,3.50,25.40,19.42,17.96,123.50,17.96,33.87,0.60,19.42,19.42,19.42,0.00,116.22,12.82,7.00,8.40,10.80,7.98,17.48,2.40,6.56,8.01,9.50,0.00,0.00,0.91,1.00,0.00,80.88,0.00,9.65,93.76,106.12,126.97,0.20,2.00,73.37,197.00,194.00,11.00
29.00,10.72,23.17,10.54,14.00,1.45,7.80,8.20,9.30,0.00,0.40,3.50,19.00,14.54,16.67,17.48,0.00,4.80,24.59,73.58,6.90,2.70,3.30,3.20,18.45,16.31,12.62,15.53,0.00,13.68,25.06,80.58,3.50,25.50,19.42,17.96,113.50,17.96,32.05,0.60,19.42,19.42,19.42,0.00,118.22,12.82,7.00,8.40,10.80,7.98,17.48,2.40,5.35,6.20,9.50,0.00,0.00,0.88,1.00,0.00,81.63,0.00,9.79,83.69,107.15,130.05,0.10,2.00,67.22,136.70,185.00,11.00
30.00,8.65,23.17,8.14,14.00,1.45,7.80,8.20,9.30,0.00,0.40,3.50,19.00,13.07,15.79,17.48,0.00,4.80,25.60,74.34,6.90,2.70,3.30,3.20,18.45,16.31,12.62,15.53,0.00,12.26,25.22,80.52,3.50,25.70,19.42,17.96,106.38,17.96,29.90,0.60,19.42,19.42,19.42,0.00,119.64,12.82,7.00,8.40,10.80,7.98,17.48,2.40,4.15,4.42,9.50,0.00,0.00,0.83,1.00,0.00,82.48,0.00,9.93,77.10,107.57,132.29,0.10,2.00,57.80,69.19,176.00,11.00
31.00,6.25,23.17,5.87,14.00,1.45,7.80,8.20,9.30,0.00,0.40,3.50,19.00,10.28,14.42,17.48,0.00,4.80,25.97,74.52,7.70,2.70,3.30,3.20,18.45,16.31,12.62,15.53,0.00,10.33,25.36,80.92,3.50,25.90,19.42,17.96,97.64,17.96,27.26,0.60,19.42,19.42,19.42,0.00,121.03,12.82,7.00,8.40,10.80,7.98,17.48,2.40,3.87,3.82,9.50,0.00,0.00,0.70,1.00,72.21,84.20,5.69,10.08,70.83,108.50,133.85,0.10,2.00,44.69,30.59,143.00,11.00
32.00,3.70,23.17,4.21,14.00,1.45,7.80,8.20,9.30,0.00,0.40,3.50,19.00,6.84,13.24,17.48,0.00,4.80,26.13,74.50,8.00,2.70,3.30,3.20,18.45,16.31,12.62,15.53,0.00,8.77,25.50,81.46,3.50,26.00,19.42,17.96,78.64,17.96,20.37,0.60,19.42,19.42,19.42,0.00,122.41,12.82,7.00,8.40,10.80,7.98,17.48,2.40,3.90,3.62,9.50,0.00,0.00,0.50,1.00,73.32,86.21,5.70,10.22,62.71,109.59,135.18,0.10,2.00,31.26,13.54,109.00,11.00
33.00,1.37,23.17,3.01,14.00,1.45,7.80,8.20,9.30,0.00,0.40,3.50,19.00,1.26,10.38,17.48,0.00,4.80,25.81,74.16,8.00,2.70,3.30,3.20,18.45,16.31,12.62,15.53,0.00,5.85,25.57,81.60,3.50,26.10,19.42,17.96,49.25,17.96,11.73,0.60,19.42,19.42,19.42,0.00,122.73,12.82,7.00,8.40,10.80,7.98,17.48,2.40,3.88,3.26,9.50,0.00,0.00,0.43,1.00,74.01,86.80,5.67,10.17,43.19,110.41,135.70,0.10,2.00,14.87,9.44,55.00,11.00
34.00,0.40,23.17,1.82,14.00,1.45,7.80,8.20,9.30,0.00,0.40,3.50,19.00,0.03,5.52,17.48,0.00,4.80,25.32,73.71,8.00,2.70,3.30,3.20,18.45,16.31,12.62,15.53,0.00,1.35,25.61,81.59,3.50,26.20,19.42,17.96,19.58,17.96,3.33,0.60,19.42,19.42,19.42,0.00,122.70,12.82,7.00,8.40,10.00,7.98,17.48,2.40,3.85,2.84,9.50,0.00,0.00,0.30,1.00,74.56,86.92,5.62,10.05,13.19,111.12,135.94,0.00,2.00,3.63,1.01,2.00,11.00
35.00,0.04,23.17,0.61,14.00,1.45,7.80,8.20,9.30,0.00,0.40,3.50,19.00,0.00,1.46,17.48,0.00,4.80,23.95,73.00,8.00,2.70,3.30,3.20,18.45,16.31,12.62,15.53,0.00,0.14,25.96,82.36,3.50,26.40,19.42,17.96,3.04,17.96,0.42,0.60,19.42,19.42,19.42,0.00,122.37,12.82,7.00,8.40,10.80,7.98,17.48,2.40,3.32,2.66,9.50,0.00,0.00,0.10,1.00,74.49,86.87,5.48,9.67,3.16,111.98,130.82,0.00,2.00,0.22,0.00,1.00,11.00
36.00,0.00,23.17,0.09,14.00,1.45,7.80,8.20,9.30,0.00,0.40,3.50,19.00,0.00,0.22,17.48,0.00,4.80,22.30,72.19,8.00,2.70,15.53,3.20,18.45,16.31,12.62,15.53,0.00,0.00,26.40,83.38,3.50,26.60,19.42,17.96,0.29,17.96,0.01,0.60,19.42,19.42,19.42,0.00,121.95,12.82,7.00,8.40,10.80,7.98,17.48,2.40,2.62,2.55,9.50,0.00,0.00,0.05,1.00,74.22,86.77,5.30,9.19,0.43,112.88,123.90,0.00,2.00,0.00,0.00,0.00,11.00
37.00,0.00,23.17,0.00,14.00,1.45,7.80,8.20,9.30,0.00,0.40,3.50,19.00,0.00,0.00,17.48,0.00,4.80,20.71,70.70,8.00,2.70,15.53,3.20,18.45,16.31,12.62,15.53,0.00,0.00,26.70,83.66,3.50,26.80,19.42,17.96,0.00,17.96,0.00,0.60,19.42,19.42,19.42,0.00,119.59,12.82,7.00,8.40,10.80,7.98,17.48,2.40,2.08,1.98,9.50,0.00,0.00,0.00,1.00,73.39,86.61,5.04,8.43,0.00,113.54,116.19,0.00,2.00,0.00,0.00,0.00,11.00
38.00,0.00,23.17,0.00,14.00,1.45,7.80,8.20,9.30,0.00,0.40,3.50,19.00,0.00,0.00,17.48,0.00,4.80,19.14,68.97,8.00,2.70,15.53,3.20,18.45,16.31,12.62,15.53,0.00,0.00,26.94,83.70,3.50,26.90,19.42,17.96,0.00,17.96,0.00,0.60,19.42,19.42,19.42,0.00,116.57,12.82,7.00,8.40,10.80,7.98,17.48,2.40,1.60,1.24,9.50,0.00,0.00,0.00,1.00,72.39,86.45,4.75,7.59,0.00,114.11,108.20,0.00,2.00,0.00,0.00,0.00,11.00
39.00,0.00,23.17,0.00,14.00,1.45,7.80,8.20,9.30,0.00,0.40,3.50,19.00,0.00,0.00,17.48,0.00,4.80,17.54,65.53,8.00,2.70,15.53,3.20,18.45,16.31,12.62,15.53,0.00,0.00,26.94,83.19,3.50,26.90,19.42,17.96,0.00,17.96,0.00,0.60,19.42,19.42,19.42,0.00,110.89,12.82,7.00,8.40,10.80,7.98,17.48,2.40,1.39,1.02,9.50,0.00,0.00,0.00,1.00,71.12,85.61,4.50,7.09,0.00,113.86,100.06,0.00,2.00,0.00,0.00,0.00,11.00
40.00,0.00,23.17,0.00,14.00,1.45,7.80,8.20,9.30,0.00,0.40,3.50,19.00,0.00,0.00,17.48,0.00,4.80,15.94,61.52,8.00,2.70,15.53,3.20,18.45,16.31,12.62,15.53,0.00,0.00,26.86,82.50,3.50,27.00,19.42,17.96,0.00,17.96,0.00,0.60,19.42,19.42,19.42,0.00,104.31,12.82,7.00,8.40,10.80,7.98,17.48,2.40,1.26,0.98,9.50,0.00,0.00,0.00,1.00,69.77,84.54,4.27,6.70,0.00,113.34,91.87,0.00,2.00,0.00,0.00,0.00,11.00
41.00,0.00,23.17,0.00,14.00,1.45,7.80,8.20,9.30,0.00,0.40,3.50,19.00,0.00,0.00,17.48,0.00,4.80,14.97,56.67,8.00,2.70,15.53,3.20,18.45,16.31,12.62,15.53,0.00,0.00,26.84,81.51,3.50,27.10,19.42,17.96,0.00,17.96,0.00,0.60,19.42,19.42,19.42,0.00,98.09,12.82,7.00,8.40,10.80,7.98,17.48,2.40,1.20,0.95,9.50,0.00,0.00,0.00,1.00,69.18,83.94,4.18,6.44,0.00,111.97,88.77,0.00,2.00,0.00,0.00,0.00,11.00
42.00,0.00,23.17,0.00,14.00,1.45,7.80,8.20,9.30,0.00,0.40,3.50,19.00,0.00,0.00,17.48,0.00,4.80,14.21,51.54,8.00,2.70,15.53,3.20,18.45,16.31,12.62,15.53,0.00,0.00,26.84,80.41,3.50,27.10,19.42,17.96,0.00,17.96,0.00,0.60,19.42,19.42,19.42,0.00,91.98,12.82,7.00,8.40,10.80,7.98,17.48,2.40,1.16,0.92,9.50,0.00,0.00,0.00,1.00,68.85,83.48,4.14,6.22,0.00,110.33,87.37,0.00,2.00,0.00,0.00,0.00,11.00
43.00,0.00,23.17,0.00,14.00,1.45,7.80,8.20,9.30,0.00,0.40,3.50,19.00,0.00,0.00,17.48,0.00,4.80,14.05,48.22,8.00,2.70,15.53,3.20,18.45,16.31,12.62,15.53,0.00,0.00,26.61,79.69,3.50,27.20,19.42,17.96,0.00,17.96,0.00,0.60,19.42,19.42,19.42,0.00,88.11,12.82,7.00,8.40,10.80,7.98,17.48,2.40,1.02,1.02,9.50,0.00,0.00,0.00,1.00,65.95,82.34,3.71,5.43,0.00,108.43,84.90,0.00,2.00,0.00,0.00,0.00,11.00
44.00,0.00,23.17,0.00,14.00,1.45,7.80,8.20,9.30,0.00,0.40,3.50,19.00,0.00,0.00,17.48,0.00,4.80,14.10,45.50,8.00,2.70,15.53,3.20,18.45,16.31,12.62,15.53,0.00,0.00,26.31,79.10,3.50,27.20,19.42,17.96,0.00,17.96,0.00,0.60,19.42,19.42,19.42,0.00,84.98,12.82,7.00,8.40,10.80,7.98,17.48,2.40,0.86,1.16,9.50,0.00,0.00,0.00,1.00,62.20,80.98,3.15,4.46,0.00,106.44,82.08,0.00,2.00,0.00,0.00,0.00,11.00
