"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","SANTA ROSA 1","SANTA ROSA 2","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","CTAGROOLMOS","CSSUNNY"
1.00,0.00,16.58,0.00,14.00,1.45,7.50,6.40,6.30,2.60,0.40,3.30,20.21,0.00,0.00,17.56,0.00,0.00,9.00,28.00,8.00,0.00,0.00,2.50,18.54,16.98,9.00,11.71,1.40,0.00,13.04,32.70,2.40,27.00,19.51,18.05,0.00,18.05,0.00,0.60,19.51,19.51,19.51,2.40,11.00,12.88,15.61,3.50,10.80,7.75,13.17,2.40,1.50,0.88,18.00,0.00,0.00,0.00,1.00,40.05,51.28,0.49,0.15,0.00,72.56,5.00,0.00,2.00,0.00,0.00,10.00,0.00
2.00,0.00,16.55,0.00,14.00,1.45,7.50,6.40,6.30,2.60,0.40,3.30,20.21,0.00,0.00,17.56,0.00,0.00,15.62,29.19,8.00,0.00,0.00,2.50,18.54,16.98,9.00,11.71,1.40,0.00,14.45,31.77,2.40,27.00,19.51,18.05,0.00,18.05,0.00,0.60,19.51,19.51,19.51,2.40,10.96,12.88,15.61,3.50,10.00,7.75,13.17,2.40,1.27,1.00,18.00,0.00,0.00,0.00,1.00,43.10,56.73,0.57,0.79,0.00,71.37,5.54,0.00,2.00,0.00,0.00,10.00,0.00
3.00,0.00,16.51,0.00,14.00,1.45,7.50,6.40,6.30,2.60,0.40,3.30,20.21,0.00,0.00,17.56,0.00,0.00,15.95,28.71,8.00,0.00,0.00,2.50,18.54,16.98,9.00,11.71,1.40,0.00,14.22,31.06,2.40,27.00,19.51,18.05,0.00,18.05,0.00,0.60,19.51,19.51,19.51,2.40,9.46,12.88,15.61,3.50,10.80,7.75,13.17,2.40,1.19,0.95,18.00,0.00,0.00,0.00,1.00,41.91,56.08,0.57,0.74,0.00,70.16,4.57,0.00,2.00,0.00,0.00,10.00,0.00
4.00,0.00,17.00,0.00,14.00,1.45,7.50,6.40,6.30,2.60,0.40,3.30,20.21,0.00,0.00,17.56,0.00,0.00,16.19,28.58,8.00,0.00,0.00,2.50,18.54,16.98,9.00,11.71,1.40,0.00,14.35,31.72,2.40,27.00,19.51,18.05,0.00,18.05,0.00,0.60,19.51,19.51,19.51,2.40,8.57,12.88,15.61,3.50,10.80,7.75,13.17,2.40,1.07,0.84,18.00,0.00,0.00,0.00,1.00,40.67,56.19,0.61,0.74,0.00,69.48,3.92,0.00,2.00,0.00,0.00,10.00,0.00
5.00,0.00,16.97,0.00,14.00,1.45,7.50,6.40,6.30,2.60,0.40,3.30,20.21,0.00,0.00,17.56,0.00,0.00,16.37,27.67,8.00,0.00,0.00,2.50,18.54,16.98,9.00,11.71,1.40,0.00,14.77,32.91,2.40,27.00,19.51,18.05,0.00,18.05,0.00,0.60,19.51,19.51,19.51,2.40,9.08,12.88,15.61,3.50,10.80,7.75,13.17,2.40,0.96,0.75,18.00,0.00,0.00,0.00,1.00,40.87,57.08,0.64,0.77,0.00,69.73,4.83,0.00,2.00,0.00,0.00,10.00,0.00
6.00,0.00,17.10,0.00,14.00,1.45,7.50,6.40,6.30,2.60,0.40,3.30,20.21,0.00,0.00,17.56,0.00,0.00,16.53,26.50,8.00,0.00,0.00,2.50,18.54,16.98,9.00,11.71,1.40,0.00,15.29,34.28,2.40,27.00,19.51,18.05,0.00,18.05,0.00,0.60,19.51,19.51,19.51,2.40,10.05,12.88,15.61,3.50,10.80,7.75,13.17,2.40,0.85,0.68,18.00,0.00,0.00,0.00,1.00,41.54,58.22,0.68,0.81,0.00,70.29,6.25,0.00,2.00,0.00,0.00,10.00,0.00
7.00,0.00,17.26,0.00,14.00,1.45,7.50,6.40,6.30,2.60,0.40,3.30,20.21,0.00,0.00,17.56,0.00,0.00,17.01,25.84,8.00,0.00,0.00,2.50,18.54,16.98,9.00,11.71,1.40,0.00,16.00,36.57,2.40,27.00,19.51,18.05,0.00,18.05,0.00,0.60,19.51,19.51,19.51,2.40,11.26,12.88,15.61,3.50,10.80,7.75,13.17,2.40,0.81,0.66,18.00,0.00,0.00,0.00,1.00,40.46,57.64,0.69,0.79,0.00,71.73,7.61,0.00,2.00,0.00,0.00,10.00,0.00
8.00,0.00,17.17,0.00,14.00,1.45,7.50,6.40,6.30,2.60,0.40,3.30,20.21,0.00,0.00,17.56,0.00,0.00,17.60,25.36,8.00,0.00,0.00,2.50,18.54,16.98,9.00,11.71,1.40,0.00,16.78,39.17,2.40,27.00,19.51,18.05,0.00,18.05,0.00,0.60,19.51,19.51,19.51,2.40,12.55,12.88,15.61,3.50,10.80,7.75,13.17,2.40,0.79,0.67,18.00,0.00,0.00,0.00,1.00,38.79,56.49,0.69,0.75,0.00,73.47,8.95,0.00,2.00,0.00,0.00,10.00,0.00
9.00,0.00,17.69,0.00,14.00,1.45,7.50,6.40,6.30,2.60,0.40,3.30,20.21,0.00,0.00,17.56,0.00,0.00,17.71,24.31,8.00,0.00,0.00,2.50,18.54,16.98,9.00,11.71,1.40,0.00,16.92,39.28,2.40,27.00,19.51,18.05,0.00,18.05,0.00,0.60,19.51,19.51,19.51,2.40,13.64,12.88,15.61,3.50,10.80,7.75,13.17,2.40,0.73,0.68,18.00,0.00,0.00,0.00,1.00,38.29,55.77,0.82,0.83,0.00,74.76,10.81,0.00,2.00,0.00,0.00,10.00,0.00
10.00,0.01,17.63,0.09,14.00,1.45,7.50,6.40,6.30,2.60,0.40,3.30,20.21,0.00,0.11,17.56,0.00,0.00,17.65,23.07,8.00,0.00,0.00,2.50,18.54,16.98,9.00,11.71,1.40,0.00,16.84,38.58,2.40,27.00,19.51,18.05,1.36,18.05,0.33,0.60,19.51,19.51,19.51,2.40,14.65,12.88,15.61,3.50,10.80,7.75,13.17,2.40,0.66,0.70,18.00,0.00,0.00,0.00,1.00,38.19,55.19,1.00,0.93,1.85,75.91,12.85,0.00,2.00,0.14,0.00,10.00,0.00
11.00,0.20,17.53,1.04,14.00,1.45,7.50,6.40,6.30,2.60,0.40,3.30,20.21,0.40,1.91,17.56,0.00,0.00,17.20,22.53,8.00,0.00,0.00,2.50,18.54,16.98,9.00,11.71,1.40,1.20,16.87,39.08,2.40,27.00,19.51,18.05,23.20,18.05,4.77,0.60,19.51,19.51,19.51,2.40,18.11,12.88,15.61,3.50,10.80,7.75,13.17,2.40,0.58,0.65,18.00,0.00,0.00,0.00,1.00,38.65,53.25,1.04,1.01,27.06,76.69,14.51,0.00,2.00,10.78,23.65,10.00,37.00
12.00,0.88,17.44,2.27,14.00,1.45,7.50,6.40,6.30,2.60,0.40,3.30,20.21,1.46,5.19,17.56,0.00,0.00,16.61,22.21,8.00,0.00,0.00,2.50,18.54,16.98,9.00,11.71,1.40,5.38,16.93,39.99,2.40,27.00,19.51,18.05,55.25,18.05,12.54,0.60,19.51,19.51,19.51,2.40,22.38,12.88,15.61,3.50,10.80,7.75,13.17,2.40,0.51,0.57,18.00,0.00,0.00,0.00,1.00,39.30,50.86,1.04,1.07,52.29,77.34,16.05,0.00,2.00,29.68,71.42,10.00,75.00
