"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","CTAGROOLMOS","CSSUNNY","CASAGRANDE","CSCOENERGY","CSEXPANSIONINTIPAMPA","CSSUNNYEXPANSION"
1.00,14.84,0.00,15.04,0.00,0.00,7.70,4.50,10.05,2.30,0.00,3.60,0.00,12.55,14.29,5.00,9.60,7.51,19.50,0.00,11.11,3.20,3.40,17.97,17.00,7.00,10.63,0.00,11.69,11.43,33.25,2.60,28.12,0.00,18.16,116.00,14.49,28.42,0.60,7.40,7.00,7.00,0.00,36.00,9.00,9.00,3.00,10.80,0.00,8.00,1.10,13.32,13.99,18.95,1.11,1.14,35.32,37.46,1.17,1.64,83.52,0.00,29.00,0.10,1.52,65.35,202.44,11.00,164.14,14.17,0.36,40.18,84.44
2.00,14.99,0.00,15.06,0.00,0.00,7.70,4.50,10.05,2.30,0.00,3.60,0.00,13.04,14.31,5.00,9.60,7.24,22.34,0.00,11.11,3.20,3.40,17.97,17.00,7.00,10.63,0.00,11.74,11.71,35.01,2.60,28.12,0.00,18.16,116.00,14.49,28.27,0.60,7.40,7.00,7.00,0.00,36.00,9.00,9.00,3.00,10.80,0.00,8.00,1.10,13.19,13.94,18.95,1.13,1.14,35.72,39.35,1.25,1.64,83.52,0.00,31.00,0.10,1.48,65.52,204.34,11.00,163.75,14.28,0.37,39.49,84.12
3.00,14.84,0.00,14.72,0.00,0.00,7.70,4.50,10.05,2.30,0.00,3.60,0.00,12.89,14.33,5.00,9.60,8.87,28.94,0.00,11.11,3.20,3.40,17.97,17.00,7.00,10.63,0.00,11.81,12.48,36.94,2.60,28.12,0.00,18.16,117.00,14.49,28.06,0.60,7.40,7.00,7.00,0.00,38.00,9.00,9.00,3.00,10.80,0.00,8.00,1.10,13.09,14.01,18.95,1.12,1.14,42.78,45.29,2.06,1.83,84.24,0.00,34.00,0.10,1.48,65.55,204.59,11.00,163.97,14.12,0.37,38.80,84.12
4.00,14.06,0.00,14.13,0.00,0.00,7.70,4.50,10.05,2.50,0.00,3.60,0.00,13.02,14.41,5.00,9.60,9.61,31.68,0.00,11.11,3.20,3.40,17.97,17.00,7.00,10.63,0.00,11.92,12.74,38.20,2.60,28.12,0.00,18.16,118.00,14.49,28.04,0.60,7.40,7.00,7.00,0.00,42.00,9.00,9.00,3.00,10.80,0.00,8.00,1.10,13.34,14.23,18.95,1.12,1.14,42.88,46.17,2.63,2.04,84.96,0.00,40.00,0.10,1.48,65.39,206.83,11.00,165.26,14.09,0.38,38.77,85.04
5.00,13.60,0.00,13.50,0.00,0.00,7.70,4.50,10.05,2.50,0.00,3.60,0.00,12.79,14.50,5.00,9.60,12.69,35.41,0.00,11.11,3.20,3.40,17.97,17.00,7.00,10.63,0.00,11.98,12.65,38.98,2.60,28.12,0.00,18.16,119.00,14.49,28.36,0.60,7.40,7.00,7.00,0.00,49.00,9.00,9.00,3.00,10.80,0.00,8.00,1.10,12.25,13.50,18.95,1.12,1.14,52.38,53.50,4.10,2.73,85.68,0.00,46.00,0.00,1.44,64.68,208.19,11.00,167.09,14.46,0.38,38.74,86.45
6.00,11.95,0.00,12.10,0.00,0.00,7.70,4.50,10.05,2.60,0.00,3.60,0.00,12.76,14.58,5.00,9.60,13.01,36.40,0.00,11.11,3.20,3.40,17.97,17.00,7.00,10.63,0.00,12.04,12.87,38.62,2.60,28.12,0.00,18.16,120.00,14.49,28.54,0.60,7.40,7.00,7.00,0.00,58.00,9.00,9.00,3.00,10.80,0.00,8.00,1.10,12.23,13.32,18.95,0.94,1.14,53.61,54.31,4.13,2.86,86.40,0.00,55.00,0.00,1.44,63.83,207.66,11.00,168.20,13.18,0.38,38.65,87.37
7.00,11.19,0.00,10.91,0.00,0.00,7.70,4.50,10.05,2.60,0.00,3.60,0.00,11.90,14.52,5.00,9.60,13.73,37.70,0.00,11.11,3.20,3.40,17.97,17.00,7.00,10.63,0.00,11.97,12.89,38.81,2.60,28.12,0.00,18.16,120.00,14.49,28.47,0.60,7.40,7.00,7.00,0.00,66.00,9.00,9.00,3.00,10.80,0.00,8.00,1.10,9.78,11.07,18.95,0.91,1.14,59.27,59.20,3.87,2.93,86.40,0.00,62.00,0.00,1.44,61.75,206.85,11.00,166.31,13.05,0.37,38.56,85.95
8.00,8.76,0.00,8.87,0.00,0.00,7.70,4.50,10.05,2.60,0.00,3.60,0.00,11.61,14.22,5.00,9.60,14.67,36.98,0.00,11.11,3.20,3.40,17.97,17.00,7.00,10.63,0.00,11.69,12.91,39.88,2.60,28.12,0.00,18.16,120.00,14.49,26.37,0.60,7.40,7.00,7.00,0.00,74.00,9.00,9.00,3.00,10.80,0.00,8.00,1.10,9.50,10.93,18.96,0.86,1.14,60.03,59.59,4.04,3.08,86.40,0.00,67.00,0.00,1.52,58.27,201.08,11.00,160.17,15.03,0.36,32.92,81.41
9.00,7.73,0.00,7.31,0.00,0.00,7.70,4.50,10.05,2.60,0.00,3.60,0.00,9.75,13.50,5.00,9.60,14.86,37.27,0.00,11.11,3.20,3.40,17.97,17.00,7.00,10.63,0.00,11.04,12.95,40.12,2.60,28.12,0.00,18.16,112.00,14.49,22.91,0.60,7.40,7.00,7.00,0.00,81.00,9.00,9.00,3.00,10.80,0.00,8.00,1.10,7.71,8.93,18.96,0.72,1.14,52.34,53.72,3.62,2.67,80.64,0.00,72.00,0.00,1.56,51.26,190.15,11.00,147.64,15.35,0.33,27.29,75.09
10.00,4.71,0.00,4.65,0.00,0.00,7.70,4.50,10.05,2.60,0.00,3.60,0.00,6.84,11.41,5.00,9.60,15.61,36.76,0.00,11.11,3.20,3.40,17.97,17.00,7.00,10.63,0.00,9.08,13.26,41.15,2.60,28.12,0.00,18.16,89.00,14.49,15.40,0.60,7.40,7.00,7.00,0.00,86.00,9.00,9.00,3.00,10.80,0.00,8.00,1.10,7.40,8.24,18.96,0.52,1.14,54.45,53.70,3.96,2.90,64.08,0.00,77.00,0.00,1.60,36.74,150.39,11.00,100.11,15.10,0.27,20.17,46.06
11.00,3.42,0.00,2.72,0.00,0.00,7.70,4.50,10.05,2.60,0.00,3.60,0.00,2.13,5.40,5.00,9.60,14.46,35.24,0.00,11.11,3.20,3.40,17.97,17.00,7.00,10.63,0.00,4.15,13.45,41.47,2.60,28.12,0.00,18.16,57.00,14.49,7.84,0.60,7.40,7.00,7.00,0.00,93.00,9.00,9.00,3.00,10.80,0.00,8.00,1.10,6.98,7.88,18.96,0.45,1.14,53.44,53.61,4.29,2.69,41.04,60.45,83.00,0.00,1.64,18.51,76.99,11.00,42.42,14.90,0.19,13.04,16.21
12.00,0.60,0.00,0.59,0.00,0.00,7.70,4.50,10.05,2.60,0.00,3.60,0.00,0.30,0.42,5.00,9.60,13.28,33.49,0.00,11.11,3.20,3.40,17.97,17.00,7.00,10.63,0.00,0.42,13.38,41.04,2.60,28.12,0.00,18.16,19.00,14.49,2.59,0.60,7.40,7.00,7.00,0.00,102.00,9.00,9.00,3.00,10.80,0.00,8.00,1.10,7.14,8.23,18.96,0.31,1.14,54.20,54.78,4.48,2.80,13.68,60.47,90.00,0.00,1.68,5.55,8.60,11.00,7.67,15.14,0.11,6.90,1.37
13.00,0.19,0.00,0.10,0.00,0.00,7.70,4.50,10.05,2.60,0.00,3.60,0.00,0.00,0.01,5.00,9.60,13.40,30.43,0.00,11.11,3.20,3.40,17.97,17.00,7.00,10.63,0.00,0.01,12.87,40.67,2.60,28.12,0.00,18.16,1.00,14.49,0.21,0.60,7.40,7.00,7.00,0.00,106.00,9.00,9.00,3.00,10.80,0.00,8.00,1.10,6.91,7.96,18.96,0.11,1.14,59.55,57.79,6.01,3.18,0.72,60.44,91.00,0.00,1.72,0.84,0.36,11.00,0.31,15.56,0.00,0.75,0.00
14.00,0.00,0.00,0.00,0.00,0.00,7.70,4.50,10.05,2.60,0.00,3.60,0.00,0.00,0.00,5.00,9.60,13.50,29.58,0.00,11.11,3.20,3.40,17.97,17.00,7.00,10.63,0.00,0.00,12.99,41.81,2.60,28.12,0.00,18.16,0.00,14.49,0.00,0.60,7.40,7.00,7.00,0.00,105.00,9.00,9.00,3.00,10.80,0.00,8.00,1.10,6.59,7.53,18.96,0.05,1.14,57.53,57.85,5.21,3.13,0.00,61.41,85.00,0.00,1.80,0.00,0.00,11.00,0.00,12.26,0.00,0.00,0.00
15.00,0.00,0.00,0.00,0.00,0.00,7.70,4.50,10.05,2.60,0.00,3.60,0.00,0.00,0.00,5.00,9.60,11.99,28.60,0.00,11.11,15.46,3.40,17.97,17.00,7.00,10.63,0.00,0.00,13.89,42.66,2.60,28.12,0.00,18.16,0.00,14.49,0.00,0.60,7.40,7.00,7.00,0.00,100.00,9.00,9.00,3.00,10.80,0.00,8.00,1.10,6.29,8.04,18.96,0.00,1.13,56.80,54.51,4.57,2.78,0.00,63.19,78.00,0.00,1.80,0.00,0.00,11.00,0.00,12.18,0.00,0.00,0.00
16.00,0.00,0.00,0.00,0.00,0.00,7.70,4.50,10.05,2.60,0.00,3.60,0.00,0.00,0.00,5.00,9.60,10.45,27.39,0.00,11.11,15.46,3.40,17.97,17.00,7.00,10.63,0.00,0.00,13.87,42.42,2.60,28.12,0.00,18.16,0.00,14.49,0.00,0.60,7.40,7.00,7.00,0.00,92.00,9.00,9.00,3.00,10.80,0.00,8.00,1.10,6.16,7.84,18.96,0.00,1.13,56.40,54.22,4.23,2.42,0.00,64.03,67.00,0.00,1.88,0.00,0.00,11.00,0.00,12.17,0.00,0.00,0.00
17.00,0.00,0.00,0.00,0.00,0.00,7.70,4.50,10.05,2.60,0.00,3.60,0.00,0.00,0.00,5.00,9.60,8.28,24.18,0.00,11.11,15.46,3.40,17.97,17.00,7.00,10.63,0.00,0.00,14.59,43.44,2.60,28.12,0.00,18.16,0.00,14.49,0.00,0.60,7.40,7.00,7.00,0.00,84.00,9.00,9.00,3.00,10.80,0.00,8.00,1.10,5.96,8.08,18.96,0.00,1.13,48.62,48.23,2.90,2.01,0.00,65.70,58.00,0.00,1.92,0.00,0.00,11.00,0.00,12.05,0.00,0.00,0.00
18.00,0.00,0.00,0.00,0.00,0.00,7.70,4.50,10.05,2.70,0.00,3.60,0.00,0.00,0.00,5.00,9.60,7.73,22.56,0.00,11.11,15.46,3.40,17.97,17.00,7.00,10.63,0.00,0.00,14.81,43.05,2.60,28.12,0.00,18.16,0.00,14.49,0.00,0.60,7.40,7.00,7.00,0.00,76.00,9.00,9.00,3.00,10.80,0.00,8.00,1.10,6.53,8.79,18.96,0.00,1.13,50.24,47.70,3.35,2.15,0.00,64.95,51.00,0.00,1.92,0.00,0.00,11.00,0.00,12.20,0.00,0.00,0.00
19.00,0.00,0.00,0.00,0.00,0.00,7.70,4.50,10.05,2.70,0.00,3.60,0.00,0.00,0.00,5.00,9.60,7.70,21.92,0.00,11.11,15.46,3.40,17.97,17.00,7.00,10.63,0.00,0.00,14.53,41.57,2.60,28.12,0.00,18.16,0.00,14.49,0.00,0.60,7.40,7.00,7.00,0.00,69.00,9.00,9.00,3.00,10.80,0.00,8.00,1.10,6.49,8.45,18.96,0.00,1.13,48.39,46.13,2.95,1.80,0.00,64.15,45.00,0.00,1.92,0.00,0.00,11.00,0.00,10.12,0.00,0.00,0.00
20.00,0.00,0.00,0.00,0.00,0.00,7.70,4.50,10.05,2.70,0.00,3.60,0.00,0.00,0.00,5.00,9.60,7.33,20.97,0.00,11.11,15.46,3.40,17.97,17.00,7.00,10.63,0.00,0.00,13.57,39.40,2.60,28.12,0.00,18.16,0.00,14.49,0.00,0.60,7.40,7.00,7.00,0.00,62.00,9.00,9.00,3.00,10.80,0.00,8.00,1.10,6.52,8.66,18.96,0.00,1.13,49.20,48.20,3.94,1.82,0.00,62.02,41.00,0.00,1.92,0.00,0.00,11.00,0.00,12.14,0.00,0.00,0.00
21.00,0.00,0.00,0.00,0.00,0.00,7.70,4.50,10.05,2.70,0.00,3.60,0.00,0.00,0.00,5.00,9.60,6.97,20.91,0.00,11.11,3.20,3.40,17.97,17.00,7.00,10.63,0.00,0.00,13.85,38.91,2.60,28.12,0.00,18.16,0.00,14.49,0.00,0.60,7.40,7.00,7.00,0.00,56.00,9.00,9.00,3.00,10.80,0.00,8.00,1.10,6.83,8.62,18.96,0.00,1.13,49.95,46.15,3.26,2.19,0.00,62.14,37.00,0.00,1.92,0.00,0.00,11.00,0.00,11.18,0.00,0.00,0.00
