"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","SANTA ROSA 1","SANTA ROSA 2","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","CTAGROOLMOS","CSSUNNY"
1.00,16.27,16.29,15.26,14.00,0.00,7.60,6.40,8.32,2.64,0.40,3.50,20.00,16.05,18.06,10.00,0.00,6.80,21.09,67.42,8.00,3.80,3.40,2.50,17.90,17.73,11.32,15.09,0.00,15.09,22.20,74.73,3.39,27.00,18.85,17.44,135.83,17.44,38.61,0.60,18.85,18.85,18.85,2.40,43.00,12.45,21.00,6.00,10.80,8.30,12.25,2.40,9.99,12.24,18.00,0.00,0.00,1.08,1.00,78.69,82.80,10.65,9.02,104.42,100.23,53.30,0.40,2.00,75.64,249.18,11.00,147.55
2.00,15.67,15.98,14.97,14.00,0.00,7.60,6.40,8.32,2.64,0.40,3.50,20.00,17.59,17.82,10.00,0.00,6.80,21.17,68.06,8.00,3.80,3.40,2.50,17.90,17.73,11.32,15.09,0.00,14.80,22.55,76.08,3.39,27.00,18.85,17.44,132.96,17.44,38.42,0.60,18.85,18.85,18.85,2.40,59.20,12.45,21.00,6.00,10.80,8.30,12.25,2.40,9.46,11.71,18.00,0.00,0.00,1.08,1.00,78.91,82.81,10.58,9.00,102.68,100.51,70.50,0.30,2.00,73.01,247.09,11.00,142.57
3.00,14.90,15.32,14.38,14.00,0.00,7.60,6.40,8.32,2.64,0.40,3.50,20.00,18.21,17.60,10.00,0.00,6.80,20.49,68.26,8.10,3.80,3.40,2.50,17.90,17.73,11.32,15.09,0.00,14.50,22.83,76.69,3.39,27.00,18.85,17.44,131.38,17.44,37.74,0.60,18.85,18.85,18.85,2.40,72.60,12.45,21.00,6.00,10.80,8.30,12.25,2.40,8.79,10.93,18.00,0.00,0.00,1.08,1.00,78.88,82.92,10.57,8.93,100.22,102.50,85.40,0.20,2.00,70.13,245.54,11.00,149.52
4.00,13.31,12.17,13.18,14.00,0.00,7.60,6.40,8.32,2.64,0.40,3.50,20.00,17.96,17.07,10.00,0.00,6.80,20.04,68.43,8.10,3.80,3.40,2.50,17.90,17.73,11.32,15.09,0.00,13.80,23.05,77.16,3.39,27.00,18.85,17.44,129.96,17.44,35.93,0.60,18.85,18.85,18.85,2.40,82.60,12.45,21.00,6.00,10.80,8.30,12.25,2.40,7.85,9.78,18.00,0.00,0.00,0.91,1.00,79.01,82.66,10.63,9.00,95.74,104.00,95.60,0.20,2.00,63.26,242.03,11.00,171.24
5.00,11.03,16.25,11.50,14.00,0.00,7.60,6.40,8.32,2.64,0.40,3.50,20.00,17.20,16.33,16.97,0.00,6.80,20.30,68.53,8.10,3.80,3.40,2.50,17.90,17.73,11.32,15.09,0.00,12.55,23.07,77.19,3.39,27.00,18.85,17.44,125.07,17.44,33.57,0.60,18.85,18.85,18.85,2.40,96.20,12.45,21.00,6.00,10.80,8.30,12.25,2.40,6.09,7.55,18.00,0.00,0.00,0.88,1.00,79.60,82.80,10.99,9.45,91.63,104.06,108.90,0.10,2.00,60.40,225.10,11.00,175.60
6.00,9.04,12.55,9.62,14.00,0.00,7.60,6.40,8.32,2.64,0.40,3.50,20.00,16.15,15.13,16.97,0.00,6.80,20.42,69.18,8.10,3.80,3.40,2.50,17.90,17.73,11.32,15.09,0.00,11.39,23.17,77.40,3.39,27.00,18.85,17.44,118.69,17.44,31.75,0.60,18.85,18.85,18.85,2.40,104.00,12.45,21.00,6.00,10.80,8.30,12.25,2.40,4.52,5.50,18.00,0.00,0.00,0.83,1.00,79.72,83.60,10.87,9.44,86.37,104.38,117.40,0.10,2.00,61.44,185.50,11.00,161.37
7.00,7.17,12.68,7.33,14.00,0.00,7.60,6.40,8.32,2.64,0.40,3.50,20.00,14.53,13.70,16.97,0.00,6.80,20.10,71.48,8.10,3.80,3.40,2.50,17.90,17.73,11.32,15.09,0.00,10.05,23.46,78.12,3.39,27.00,18.85,17.44,109.83,17.44,29.08,0.60,18.85,18.85,18.85,2.40,111.30,12.45,21.00,6.00,10.80,8.30,12.25,2.40,3.52,4.04,18.00,0.00,0.00,0.70,1.00,79.73,84.90,10.66,9.28,78.45,105.50,125.70,0.10,2.00,59.62,110.93,11.00,125.03
8.00,5.11,13.84,4.97,14.00,0.00,7.60,6.40,8.32,2.64,0.40,3.50,20.00,8.36,11.58,16.97,0.00,6.80,19.74,72.89,8.10,3.80,3.40,2.50,17.90,17.73,11.32,15.09,0.00,8.32,23.66,78.55,3.39,27.00,18.85,17.44,81.84,17.44,23.85,0.60,18.85,18.85,18.85,2.40,117.80,12.45,21.00,6.00,10.80,8.30,12.25,2.40,2.70,2.86,18.00,0.00,0.00,0.50,1.00,79.77,85.30,10.42,9.12,65.88,106.23,125.90,0.10,2.00,46.52,52.10,11.00,66.21
9.00,3.07,14.12,3.26,14.00,0.00,7.60,6.40,8.32,2.64,0.40,3.50,20.00,0.51,8.01,16.97,0.00,6.80,19.26,71.64,8.10,3.80,3.40,2.50,17.90,17.73,11.32,15.09,0.00,4.42,23.61,78.08,3.39,27.00,18.85,17.44,46.88,17.44,15.15,0.60,18.85,18.85,18.85,2.40,118.90,12.45,21.00,6.00,10.80,8.30,12.25,2.40,2.40,2.55,18.00,0.00,0.00,0.43,1.00,79.88,85.40,10.11,8.95,43.94,105.78,130.00,0.10,2.00,25.14,30.90,11.00,16.51
10.00,1.42,15.26,1.71,14.00,0.00,7.60,6.40,8.32,2.64,0.40,3.50,20.00,0.00,3.92,16.97,0.00,6.80,18.80,70.44,8.00,3.80,3.40,2.50,17.90,17.73,11.32,15.09,0.00,1.14,23.53,77.62,3.39,27.00,18.85,17.44,15.42,17.44,5.93,0.60,18.85,18.85,18.85,2.40,123.30,12.45,21.00,6.00,10.80,8.30,12.25,2.40,2.15,2.26,18.00,0.00,0.00,0.30,1.00,80.19,85.50,9.83,8.70,16.04,105.00,128.10,0.00,2.00,8.58,0.57,11.00,0.27
