"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","RENOVANDESH1","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI"
1.00,9.78,23.81,10.20,14.00,4.20,7.60,12.29,19.22,1.82,0.00,3.50,10.00,17.41,17.29,18.05,0.00,9.40,2.40,8.50,8.10,8.90,15.61,4.60,19.32,19.32,19.51,19.51,2.60,14.59,11.20,8.67,3.50,0.00,19.51,19.32,135.00,18.15,38.80,0.60,20.00,20.00,20.00,2.40,2.42,12.88,20.49,19.51,8.40,0.00,6.85,10.00,2.40,9.10,12.20,18.00,0.41,1.00,0.92,0.72,0.40,0.40,95.00,32.93,0.93,0.10,2.00,71.97
2.00,11.93,23.91,13.10,14.00,4.20,7.60,12.29,19.22,1.82,0.00,3.50,10.00,18.33,17.66,18.05,0.00,9.40,1.70,9.80,8.00,8.90,15.61,4.60,19.32,19.32,19.51,19.51,2.60,14.59,11.80,12.32,3.50,0.00,19.51,19.32,142.39,18.15,39.00,0.60,20.00,20.00,20.00,2.40,1.96,12.88,20.49,19.51,8.40,0.00,6.85,10.00,2.40,9.60,12.50,18.00,0.56,1.00,1.39,1.25,0.50,0.50,104.26,33.97,1.81,0.20,2.00,73.98
3.00,13.70,23.75,15.70,14.00,4.20,7.60,12.29,19.22,1.82,0.00,3.50,10.00,19.04,17.98,18.05,0.00,9.40,1.20,11.70,8.00,8.90,15.61,4.60,19.32,19.32,19.51,19.51,2.60,14.61,12.80,17.86,3.50,0.00,19.51,19.32,141.35,18.15,39.00,0.60,20.00,20.00,20.00,2.40,1.69,12.88,20.49,19.51,8.40,0.00,6.85,10.00,2.40,10.00,12.90,18.00,0.69,1.00,1.06,1.11,0.70,0.60,103.76,40.08,3.69,0.20,2.00,75.13
4.00,15.08,23.70,18.00,14.00,4.20,7.60,12.29,19.22,1.82,0.00,3.50,10.00,18.83,18.18,18.05,0.00,9.40,1.00,13.80,8.10,8.90,15.61,4.60,19.32,19.32,19.51,19.51,2.60,14.21,14.30,28.84,3.50,0.00,19.51,19.32,142.07,18.15,39.00,0.60,20.00,20.00,20.00,2.40,2.01,12.88,20.49,19.51,8.40,0.00,6.85,10.00,2.40,10.20,13.00,18.00,0.77,1.00,2.15,1.60,0.80,0.80,104.52,51.52,8.57,0.30,2.00,75.96
5.00,16.03,23.83,19.30,14.00,4.20,7.60,12.29,19.22,1.82,0.00,3.50,10.00,18.80,18.52,18.05,0.00,9.40,1.00,15.90,8.10,8.90,15.61,4.60,19.32,19.32,19.51,19.51,2.60,14.85,16.00,36.42,3.50,0.00,19.51,19.32,142.43,18.15,39.20,0.60,20.00,20.00,20.00,2.40,3.29,12.88,20.49,19.51,8.40,0.00,6.85,10.00,2.40,10.10,12.90,18.00,0.84,1.00,7.60,6.14,0.90,1.00,105.01,59.17,14.76,0.30,2.00,76.82
6.00,17.32,23.96,19.60,14.00,4.20,7.60,12.29,19.22,1.82,0.00,3.50,10.00,19.22,18.31,18.05,0.00,9.40,2.10,17.80,8.00,8.90,15.61,4.60,19.32,19.32,19.51,19.51,2.60,14.93,17.60,43.91,3.50,0.00,19.51,19.32,141.71,18.15,39.70,0.60,20.00,20.00,20.00,2.40,7.44,12.88,20.49,19.51,8.40,0.00,6.85,10.00,2.40,9.80,12.10,18.00,0.86,1.00,7.43,16.06,1.00,1.30,104.69,66.02,24.82,0.30,2.00,77.75
7.00,17.56,23.72,19.70,14.00,4.20,7.60,12.29,19.22,1.82,0.00,3.50,10.00,19.06,18.19,18.05,0.00,9.40,3.60,19.60,8.00,8.90,15.61,4.60,19.32,19.32,19.51,19.51,2.60,14.81,19.20,55.08,3.50,0.00,19.51,19.32,141.78,18.15,39.70,0.60,20.00,20.00,20.00,2.40,12.18,12.88,20.49,19.51,8.40,0.00,6.85,10.00,2.40,9.30,11.20,18.00,0.85,1.00,17.06,20.82,1.10,1.60,104.64,74.56,34.76,0.40,2.00,78.88
8.00,17.83,23.86,19.50,14.00,4.20,7.60,12.29,19.22,1.82,0.00,3.50,10.00,18.01,18.14,18.05,0.00,9.40,5.20,22.50,7.70,8.90,15.61,4.60,19.32,19.32,19.51,19.51,2.60,14.76,20.30,60.77,3.50,0.00,19.51,19.32,142.12,18.15,39.60,0.60,20.00,20.00,20.00,2.40,18.70,12.88,20.49,19.51,8.40,0.00,6.85,10.00,2.40,9.30,11.70,18.00,0.87,1.00,21.44,25.55,1.40,1.90,105.21,78.11,44.34,0.40,2.00,79.44
9.00,17.83,23.63,18.50,14.00,4.20,7.60,12.29,19.22,1.82,0.00,3.50,10.00,19.19,18.07,18.05,0.00,9.40,6.70,25.70,7.70,8.90,15.61,4.60,19.32,19.32,19.51,19.51,2.60,14.69,21.20,65.26,3.50,0.00,19.51,19.32,140.96,18.15,39.40,0.60,20.00,20.00,20.00,2.40,28.52,12.88,20.49,19.51,8.40,0.00,6.85,10.00,2.40,9.60,12.60,18.00,0.86,1.00,30.18,35.37,1.80,2.30,104.27,81.89,55.13,0.40,2.00,79.61
10.00,17.41,23.74,15.70,14.00,4.20,7.60,12.29,19.22,1.82,0.00,3.50,10.00,18.94,17.99,18.05,0.00,9.40,8.00,30.00,8.00,8.90,15.61,4.60,19.32,19.32,19.51,19.51,2.60,14.29,21.60,68.91,3.50,0.00,19.51,19.32,139.94,18.15,39.20,0.60,20.00,20.00,20.00,2.40,48.28,12.88,20.49,19.51,8.40,0.00,6.85,10.00,2.40,9.30,12.10,18.00,0.86,1.00,33.50,39.74,2.10,2.50,103.78,85.31,69.59,0.40,2.00,79.58
