"ETAPA \ GENERADOR","CALLAHUANCA","HUAMPANI","MOYOPAMPA","MANTARO","RESTITUCION","OROYA","PACHACHACA","YAUPI","HUANCHOR","PARIAC","YANANGO","CHARCANI IV","CHARCANI V","ARICOTA I","ARICOTA II","MACHUPICCHU","SAN GABAN II","YUNCAN","CAHUA","MALPASO","CANON DEL PATO","GALLITO CIEGO","ARCATA","CHARCANI 123","SANTA TERESA","QUITARACSA","PCH CHAGLLA","CH CARHUAQUERO IV","HUANZA","MCH CERRO DEL AGUILA","CARHUAC","CHAGLLA G1","CHAGLLA G2","HUINCO G1","HUINCO G2","HUINCO G3","HUINCO G4","CERRO DEL AGUILA G1","CERRO DEL AGUILA G2","CERRO DEL AGUILA G3","CH CANA BRAVA","CHIMAY G1","CHIMAY G2","MATUCANA G1","MATUCANA G2","LA VIRGEN","CARHUAQUERO G1","CARHUAQUERO G2","CARHUAQUERO G3","CHEVES G1","CHEVES G2","PLATANAL G1","PLATANAL G2","CHSANGABANIII","CH ANASHIRONI","CH RENOVANDES"
1.00,65.87,27.39,67.35,506.95,165.73,3.99,4.19,102.91,15.53,1.08,16.08,14.99,75.11,5.16,2.83,164.71,112.91,85.04,30.24,0.00,150.27,17.21,1.97,6.88,88.12,0.00,6.39,9.98,84.85,5.49,19.72,0.00,160.20,23.41,67.42,68.20,23.41,110.58,115.30,110.59,0.00,73.66,52.06,35.96,40.03,27.15,30.82,30.70,30.70,36.10,0.00,75.37,75.35,204.20,2.21,20.35
2.00,65.98,27.44,67.46,545.65,178.38,3.99,4.19,106.56,15.53,1.08,16.08,14.99,116.07,5.16,2.83,164.71,112.91,89.45,30.24,0.00,150.27,17.21,1.97,6.88,88.12,0.00,6.39,9.98,85.48,5.49,19.87,0.00,167.08,23.41,67.42,68.21,23.41,132.31,136.56,132.35,0.00,75.28,53.66,36.06,40.20,27.15,30.82,30.70,30.70,36.10,0.00,110.80,110.75,204.20,2.21,20.35
3.00,57.06,30.10,67.46,546.07,178.51,3.99,4.19,105.96,15.53,1.08,16.08,14.99,116.58,5.16,2.83,164.71,112.91,88.72,30.24,0.00,150.27,17.21,1.97,6.88,88.12,0.00,6.39,9.98,85.48,5.49,19.87,0.00,164.39,23.41,67.42,68.21,23.41,132.11,136.36,132.14,0.00,75.28,53.66,53.66,0.00,27.15,30.82,30.70,30.70,87.54,0.00,110.80,110.75,204.20,2.21,20.35
4.00,65.47,30.10,67.46,531.25,173.67,3.99,4.19,103.43,15.53,1.08,16.08,14.99,110.60,5.16,2.83,164.71,112.91,85.66,30.24,0.00,150.27,17.21,1.97,6.88,88.12,0.00,6.39,9.98,85.48,5.49,19.87,0.00,161.20,23.41,67.42,68.21,23.41,125.13,129.49,125.16,0.00,75.28,53.66,36.87,41.59,27.15,30.82,30.70,30.70,87.54,0.00,106.74,106.70,204.20,2.21,20.35
5.00,65.02,30.10,67.46,523.73,171.21,3.99,4.19,102.82,15.53,1.08,16.08,14.99,109.01,5.16,2.83,164.71,112.91,84.92,30.24,0.00,150.27,17.21,1.97,6.88,88.12,0.00,6.39,9.98,85.48,5.49,19.87,159.87,0.00,23.41,67.42,68.21,23.41,122.67,127.07,122.69,0.00,75.28,53.66,35.51,39.27,27.15,30.82,30.70,30.70,87.54,0.00,92.58,92.54,204.20,2.21,20.35
6.00,66.83,30.10,67.46,515.68,168.58,3.99,4.19,103.72,15.53,1.08,16.08,14.99,105.48,5.16,2.83,164.71,112.91,86.01,30.24,0.00,150.27,17.21,1.97,6.88,88.12,0.00,6.39,9.98,85.48,5.49,19.87,159.99,0.00,23.41,67.42,68.21,23.41,120.92,125.36,120.95,0.00,75.28,53.66,36.96,41.76,27.15,30.82,30.70,30.70,87.54,0.00,87.23,87.19,204.20,2.21,20.35
7.00,65.31,30.10,67.46,501.61,163.98,3.99,4.19,103.12,15.53,1.08,16.08,14.99,105.48,5.16,2.83,164.71,112.91,85.29,30.24,0.00,150.27,17.21,1.97,6.88,88.12,0.00,6.39,9.98,85.17,5.49,19.80,158.58,0.00,23.41,67.42,68.21,23.41,114.54,119.14,114.56,0.00,75.23,53.60,35.43,39.14,27.15,30.82,30.70,30.70,87.54,0.00,63.99,63.98,204.20,2.21,20.35
8.00,64.94,30.10,67.46,531.88,173.87,3.99,4.19,100.39,15.53,1.08,16.08,14.99,105.48,5.16,2.83,164.71,112.91,81.98,30.24,0.00,150.27,17.21,1.97,6.88,88.12,0.00,6.39,9.98,79.49,5.49,18.48,153.36,0.00,23.41,67.42,68.21,23.41,109.82,114.56,109.83,0.00,72.60,51.03,35.07,38.55,27.15,30.82,30.70,30.70,87.54,0.00,79.31,79.28,204.20,2.21,20.35
9.00,73.25,30.10,67.46,549.35,179.58,3.99,4.19,110.91,15.53,1.08,16.08,14.99,105.48,5.16,2.83,164.71,112.91,94.72,30.24,0.00,150.27,17.21,1.97,6.88,88.12,0.00,6.39,9.98,82.28,5.49,19.12,0.00,0.00,39.66,24.28,21.73,21.73,0.00,170.42,166.31,0.00,75.28,53.66,42.57,52.09,27.15,30.82,30.70,30.70,87.54,0.00,83.75,83.71,204.20,2.21,20.35
10.00,67.86,30.10,67.46,524.96,171.61,3.99,4.19,110.91,15.53,1.08,16.08,14.99,105.48,5.16,2.83,164.71,112.91,94.72,30.24,0.00,150.27,17.21,1.97,6.88,88.12,0.00,6.39,9.98,70.25,5.49,16.33,0.00,0.00,22.41,65.13,65.91,22.41,0.00,155.88,151.78,0.00,70.32,48.78,37.61,42.92,27.15,30.82,30.70,30.70,41.95,0.00,0.00,44.90,204.20,2.21,20.35
11.00,66.49,30.10,67.46,494.22,161.56,3.99,4.19,110.91,15.53,1.08,16.08,14.99,105.48,5.16,2.83,164.71,112.91,94.72,30.24,0.00,150.27,17.21,1.97,6.88,88.12,0.00,6.39,9.98,36.73,5.49,8.54,0.00,0.00,55.47,55.13,22.07,22.07,0.00,133.06,128.80,0.00,66.67,45.00,36.01,40.11,27.15,30.82,30.70,30.70,41.95,0.00,0.00,0.00,204.20,2.21,20.35
12.00,67.08,30.10,67.46,475.42,155.42,3.99,4.19,110.91,15.53,1.08,16.08,14.99,105.48,5.16,2.83,164.71,112.91,94.72,30.24,0.00,150.27,17.21,1.97,6.88,88.12,0.00,6.39,9.98,24.84,5.49,5.77,0.00,0.00,30.51,30.34,30.51,47.75,0.00,126.65,122.26,0.00,0.00,55.57,36.01,40.11,27.15,30.82,30.70,30.70,40.04,0.00,0.00,0.00,204.20,2.21,20.35
