"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","SANTA ROSA 1","SANTA ROSA 2","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","CTAGROOLMOS","CSSUNNY"
1.00,0.45,19.58,1.71,14.00,3.00,9.00,6.40,8.90,4.20,0.00,0.00,19.00,0.01,7.68,19.00,0.00,4.00,25.92,73.40,7.90,0.00,3.20,5.00,20.00,9.50,10.00,14.00,1.00,3.64,8.83,50.80,3.50,27.00,19.42,17.96,33.95,17.96,7.27,0.60,19.42,19.42,19.42,1.00,123.60,12.82,21.00,7.00,10.80,7.11,15.73,2.40,3.33,2.67,18.90,0.00,0.00,0.30,1.00,104.00,0.00,3.46,0.00,33.34,83.30,134.60,0.00,2.00,10.65,6.06,11.00,1.00
2.00,0.05,19.83,0.43,14.00,3.00,9.00,6.40,8.90,4.20,0.00,0.00,19.00,0.00,2.73,19.00,0.00,4.00,25.61,71.50,7.90,0.00,3.20,5.00,20.00,9.50,10.00,14.00,1.00,0.65,8.41,47.50,3.50,27.00,19.42,17.96,7.91,17.96,1.53,0.60,19.42,19.42,19.42,1.00,116.40,12.82,21.00,7.00,10.80,7.11,15.73,2.40,2.97,2.67,18.90,0.00,0.00,0.10,1.00,102.50,0.00,3.32,0.00,5.72,81.80,125.00,0.00,2.00,1.67,0.00,11.00,0.00
3.00,0.00,20.09,0.06,14.00,3.00,9.00,6.40,8.90,4.20,0.00,0.00,19.00,0.00,0.48,19.00,0.00,4.00,25.23,69.10,7.90,0.00,15.53,5.00,20.00,9.50,10.00,14.00,1.00,0.05,8.03,44.00,3.50,27.00,19.42,17.96,1.14,17.96,0.12,0.60,19.42,19.42,19.42,1.00,106.80,12.82,21.00,7.00,10.80,7.11,15.53,2.40,2.52,2.65,18.90,0.00,0.00,0.05,1.00,101.40,51.80,3.21,2.42,0.62,79.90,108.50,0.00,2.00,0.14,0.00,11.00,0.00
4.00,0.00,20.29,0.00,14.00,3.00,9.00,6.40,8.90,4.20,0.00,0.00,19.00,0.00,0.00,19.00,0.00,4.00,24.52,65.90,8.00,0.00,15.53,5.00,20.00,9.50,10.00,14.00,1.00,0.00,7.70,41.10,3.50,27.00,19.42,17.96,0.00,17.96,0.00,0.60,19.42,19.42,19.42,1.00,91.20,12.82,21.00,7.00,10.80,7.11,15.53,2.40,2.14,2.49,18.90,0.00,0.00,0.00,1.00,95.90,53.60,3.00,2.25,0.00,75.60,93.40,0.00,2.00,0.00,0.00,11.00,0.00
5.00,0.00,20.26,0.00,14.00,3.00,9.00,6.40,8.90,4.20,0.00,0.00,19.00,0.00,0.00,19.00,0.00,4.00,23.69,62.50,8.00,0.00,15.53,5.00,20.00,9.50,10.00,14.00,1.00,0.00,7.46,38.20,3.50,27.00,19.42,17.96,0.00,17.96,0.00,0.60,19.42,19.42,19.42,1.00,73.40,12.82,21.00,7.00,10.80,7.11,15.53,2.40,1.79,2.29,18.90,0.00,0.00,0.00,1.00,95.70,55.40,2.75,2.12,0.00,70.70,76.90,0.00,2.00,0.00,0.00,11.00,0.00
6.00,0.00,20.51,0.00,14.00,3.00,9.00,6.40,8.90,4.20,0.00,0.00,19.00,0.00,0.00,19.00,0.00,4.00,22.95,58.60,8.00,0.00,15.53,5.00,20.00,9.50,10.00,14.00,1.00,0.00,7.33,35.00,3.50,27.00,19.42,17.96,0.00,17.96,0.00,0.60,19.42,19.42,19.42,1.00,59.90,12.82,21.00,7.00,10.80,7.11,15.53,2.40,1.55,2.06,18.90,0.00,0.00,0.00,1.00,94.30,55.40,2.61,1.93,0.00,66.20,59.70,0.00,2.00,0.00,0.00,11.00,0.00
7.00,0.00,20.55,0.00,14.00,3.00,9.00,6.40,8.90,4.20,0.00,0.00,19.00,0.00,0.00,19.00,0.00,4.00,22.24,54.50,8.00,0.00,15.53,5.00,20.00,9.50,10.00,14.00,1.00,0.00,7.27,31.70,3.50,27.00,19.42,17.96,0.00,17.96,0.00,0.60,19.42,19.42,19.42,1.00,43.00,12.82,21.00,7.00,10.80,7.11,15.53,2.40,1.35,1.82,18.90,0.00,0.00,0.00,1.00,85.00,54.80,2.51,1.73,0.00,60.80,49.10,0.00,2.00,0.00,0.00,11.00,0.00
8.00,0.00,20.41,0.00,14.00,3.00,9.00,6.40,8.90,4.20,0.00,0.00,19.00,0.00,0.00,19.00,0.00,4.00,21.11,51.30,8.00,0.00,15.53,5.00,20.00,9.50,10.00,14.00,1.00,0.00,7.29,30.30,3.50,27.00,19.42,17.96,0.00,17.96,0.00,0.60,19.42,19.42,19.42,1.00,36.10,12.82,21.00,7.00,10.80,7.11,15.53,2.40,1.15,1.60,18.90,0.00,0.00,0.00,1.00,80.30,54.90,2.40,1.58,0.00,55.80,36.50,0.00,2.00,0.00,0.00,11.00,0.00
9.00,0.00,20.27,0.00,14.00,3.00,9.00,6.40,8.90,4.20,0.00,0.00,19.00,0.00,0.00,19.00,0.00,4.00,19.83,48.30,8.00,0.00,15.53,5.00,20.00,9.50,10.00,14.00,1.00,0.00,7.22,29.50,3.50,27.00,19.42,17.96,0.00,17.96,0.00,0.60,19.42,19.42,19.42,1.00,31.00,12.82,21.00,7.00,10.80,7.11,15.53,2.40,0.94,1.38,18.90,0.00,0.00,0.00,1.00,76.00,55.30,2.30,1.44,0.00,51.20,29.80,0.00,2.00,0.00,0.00,11.00,0.00
10.00,0.00,20.30,0.00,14.00,3.00,9.00,6.40,8.90,4.20,0.00,0.00,19.00,0.00,0.00,19.00,0.00,4.00,18.76,46.50,8.00,0.00,15.53,5.00,20.00,9.50,10.00,14.00,1.00,0.00,7.08,27.80,3.50,27.00,19.42,17.96,0.00,17.96,0.00,0.60,19.42,19.42,19.42,1.00,28.10,12.82,21.00,7.00,10.80,7.11,15.53,2.40,0.90,1.28,18.90,0.00,0.00,0.00,1.00,65.50,55.80,2.09,1.28,0.00,47.40,22.20,0.00,2.00,0.00,0.00,11.00,0.00
