"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","RENOVANDESH1","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","SANTA ROSA 1","SANTA ROSA 2","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","ANASHIRONI"
1.00,14.73,21.35,17.34,0.00,4.20,7.30,3.80,8.40,1.51,0.40,3.50,19.00,10.05,15.94,4.00,0.00,6.60,20.99,51.20,3.10,4.50,6.30,1.80,17.48,13.01,4.00,5.50,1.40,14.09,29.97,87.80,2.30,27.00,6.00,12.62,125.88,17.86,31.69,0.60,5.00,5.70,5.70,2.40,123.20,7.20,9.00,19.42,3.50,10.80,0.00,7.40,1.20,13.48,16.23,18.90,0.00,0.00,1.23,1.00,99.56,120.89,7.70,11.25,92.27,127.60,146.60,0.40,1.12,69.70,211.80,8.00
2.00,14.38,21.30,15.07,0.00,4.20,7.30,3.80,8.40,1.51,0.40,3.50,19.00,10.05,15.98,4.00,0.00,6.60,20.72,54.20,3.10,4.50,6.30,1.80,17.48,13.01,4.00,5.50,1.40,14.24,30.03,87.60,2.30,27.00,6.00,12.62,127.43,17.86,32.52,0.60,5.00,5.70,5.70,2.40,123.70,7.20,9.00,19.42,3.50,10.80,0.00,7.40,1.20,13.88,16.52,18.90,0.00,0.00,1.23,1.00,99.40,118.69,7.84,11.57,92.95,127.70,146.70,0.40,1.16,69.86,214.50,8.00
3.00,13.84,21.17,10.99,0.00,4.20,7.30,3.80,8.40,1.51,0.40,3.50,19.00,10.05,16.03,4.00,0.00,6.60,21.70,57.10,3.10,4.50,6.30,1.80,17.48,13.01,4.00,5.50,1.40,14.28,30.06,87.20,2.30,27.00,6.00,12.62,128.76,17.86,33.69,0.60,5.00,5.70,5.70,2.40,124.70,7.20,9.00,19.42,3.50,10.80,0.00,7.40,1.20,14.31,16.51,18.90,0.00,0.00,1.23,1.00,96.79,115.89,7.89,11.91,93.39,127.40,146.90,0.30,1.08,69.93,215.40,8.00
4.00,13.25,21.01,6.25,0.00,4.20,7.30,3.80,8.40,1.51,0.40,3.50,19.00,10.05,16.10,4.00,0.00,6.60,23.09,60.30,3.10,4.50,6.30,1.80,17.48,13.01,4.00,5.50,1.40,14.29,30.05,86.80,2.30,27.00,6.00,12.62,129.22,17.86,34.63,0.60,5.00,5.70,5.70,2.40,126.30,7.20,9.00,19.42,3.50,10.80,0.00,7.40,1.20,14.75,16.40,18.90,0.00,0.00,1.04,1.00,99.52,113.97,8.41,12.24,93.43,127.30,148.90,0.20,1.08,69.47,210.90,8.00
5.00,12.67,20.94,2.60,0.00,4.20,7.30,3.80,8.40,1.51,0.40,3.50,19.00,10.05,16.08,4.00,0.00,6.60,24.15,64.90,3.10,4.50,6.30,1.80,17.48,13.01,4.00,5.50,1.40,14.21,30.07,86.70,2.30,27.00,6.00,12.62,128.66,17.86,34.50,0.60,5.00,5.70,5.70,2.40,129.40,7.20,9.00,19.42,3.50,10.80,0.00,7.40,1.20,14.81,16.48,18.90,0.00,0.00,1.01,1.00,102.89,112.26,9.04,12.60,92.79,127.30,151.70,0.20,1.08,68.33,202.40,8.00
6.00,11.96,21.01,0.45,0.00,4.20,7.30,3.80,8.40,1.51,0.40,3.50,19.00,10.05,15.90,4.00,0.00,6.60,25.08,69.00,3.10,4.50,6.30,1.80,17.48,13.01,4.00,5.50,1.40,13.92,30.12,86.60,2.30,27.00,6.00,12.62,125.63,17.86,31.89,0.60,5.00,5.70,5.70,2.40,129.00,7.20,9.00,19.42,3.50,10.80,0.00,7.40,1.20,14.74,16.62,18.90,0.00,0.00,0.94,1.00,100.27,110.58,9.05,13.02,90.08,127.30,151.50,0.10,1.04,65.44,192.50,8.00
7.00,11.30,20.69,0.00,0.00,4.20,7.30,3.80,8.40,1.51,0.40,3.50,19.00,10.05,15.29,4.00,0.00,6.60,25.40,71.60,3.10,4.50,6.30,1.80,17.48,13.01,4.00,5.50,1.40,12.93,30.15,86.40,2.30,27.00,6.00,12.62,111.01,17.86,20.89,0.60,5.00,5.70,5.70,2.40,128.60,7.20,9.00,19.42,3.50,10.80,0.00,7.40,1.20,14.81,16.68,18.90,0.00,0.00,0.79,1.00,111.08,108.77,11.31,13.11,82.57,127.30,150.70,0.10,1.08,55.36,175.80,8.00
8.00,10.48,20.43,0.00,0.00,4.20,7.30,3.80,8.40,1.51,0.40,3.50,19.00,3.91,13.71,4.00,0.00,6.60,25.51,74.00,3.10,4.50,6.30,1.80,17.48,13.01,4.00,5.50,1.40,9.63,30.15,86.20,2.30,27.00,6.00,12.62,65.83,17.86,3.37,0.60,5.00,5.70,5.70,2.40,128.10,7.20,9.00,19.42,3.50,10.80,0.00,7.40,1.20,14.91,16.72,18.90,0.00,0.00,0.57,1.00,116.40,108.00,14.26,13.64,57.29,128.20,148.40,0.10,1.12,38.41,150.00,8.00
9.00,9.28,20.49,0.00,0.00,4.20,7.30,3.80,8.40,1.51,0.40,3.50,19.00,0.20,9.54,4.00,0.00,6.60,25.21,75.40,2.90,4.50,6.30,1.80,17.48,13.01,4.00,5.50,1.40,4.16,30.17,86.00,2.30,27.00,6.00,12.62,28.93,17.86,0.00,0.60,5.00,5.70,5.70,2.40,127.70,7.20,9.00,19.42,3.50,10.80,0.00,7.40,1.20,14.80,16.67,18.90,0.00,0.00,0.49,1.00,118.00,106.90,14.10,13.42,28.54,129.40,145.80,0.10,1.08,17.03,109.80,8.00
10.00,6.49,20.72,0.00,0.00,4.20,7.30,3.80,8.40,1.51,0.40,3.50,19.00,0.00,3.27,4.00,0.00,6.60,24.78,76.40,2.90,4.50,6.30,1.80,17.48,13.01,4.00,5.50,1.40,0.55,30.19,86.00,2.30,27.00,6.00,12.62,6.12,17.86,0.00,0.60,5.00,5.70,5.70,2.40,126.50,7.20,9.00,19.42,3.50,10.80,0.00,7.40,1.20,14.62,16.60,18.90,0.00,0.00,0.34,1.00,117.50,106.00,13.94,13.10,7.40,130.10,138.80,0.10,1.12,3.27,40.70,8.00
