"ETAPA \ GENERADOR","CALLAHUANCA","HUAMPANI","MOYOPAMPA","MANTARO","RESTITUCION","OROYA","PACHACHACA","YAUPI","HUANCHOR","PARIAC","YANANGO","CHARCANI IV","CHARCANI V","ARICOTA I","ARICOTA II","MACHUPICCHU","SAN GABAN II","YUNCAN","CAHUA","MALPASO","CANON DEL PATO","GALLITO CIEGO","ARCATA","CHARCANI 123","SANTA TERESA","QUITARACSA","PCH CHAGLLA","CH CARHUAQUERO IV","HUANZA","MCH CERRO DEL AGUILA","CARHUAC","CHAGLLA G1","CHAGLLA G2","HUINCO G1","HUINCO G2","HUINCO G3","HUINCO G4","CERRO DEL AGUILA G1","CERRO DEL AGUILA G2","CERRO DEL AGUILA G3","CH CANA BRAVA","CHIMAY G1","CHIMAY G2","MATUCANA G1","MATUCANA G2","LA VIRGEN","CARHUAQUERO G1","CARHUAQUERO G2","CARHUAQUERO G3","CHEVES G1","CHEVES G2","PLATANAL G1","PLATANAL G2","CHSANGABANIII","CH ANASHIRONI","CH RENOVANDES"
1.00,72.08,29.86,67.20,620.01,201.90,3.09,3.24,110.48,18.63,1.52,41.90,14.93,33.37,5.14,2.82,164.07,92.56,132.84,44.10,18.00,205.81,33.36,4.42,6.88,87.77,16.00,6.39,9.98,47.44,10.32,10.98,228.68,228.42,20.60,0.00,46.55,46.55,123.62,128.01,123.64,5.67,74.99,76.38,50.05,41.65,61.12,30.70,30.59,30.58,85.00,23.79,0.00,102.51,203.40,19.44,20.27
2.00,69.71,28.88,67.20,620.01,201.90,3.09,3.24,110.48,18.63,1.52,41.90,14.93,89.97,5.14,2.82,164.07,95.28,132.84,44.10,18.00,205.62,33.36,4.42,6.88,87.77,16.00,6.39,9.98,42.98,10.32,9.95,228.68,228.42,46.55,0.00,46.55,20.60,145.30,150.92,145.35,5.67,74.99,76.38,48.35,41.18,61.12,30.70,30.59,30.58,85.00,23.79,0.00,0.00,203.40,19.44,20.27
3.00,72.37,29.98,67.20,620.01,201.90,3.09,3.24,110.48,18.63,1.52,41.90,14.93,112.17,5.14,2.82,164.07,99.44,132.84,44.10,18.00,205.81,33.36,4.42,6.88,87.77,16.00,6.39,9.98,44.05,10.32,10.20,228.68,228.42,46.55,0.00,46.55,20.60,152.19,157.29,152.24,5.67,74.99,76.38,47.62,40.99,61.12,30.70,30.59,30.58,23.79,85.00,43.81,43.81,203.40,19.44,20.27
4.00,72.37,29.98,67.20,620.01,201.90,3.09,3.24,110.48,18.63,1.52,41.90,14.93,122.06,5.14,2.82,164.07,96.68,132.84,44.10,18.00,205.81,33.36,4.42,6.88,87.77,16.00,6.39,9.98,71.35,10.32,16.52,228.68,228.42,21.60,0.00,67.94,21.60,173.36,177.63,173.43,5.67,74.99,76.38,52.60,42.40,61.12,30.70,30.59,30.58,23.79,85.00,102.93,102.89,203.40,19.44,20.27
5.00,72.37,29.98,67.20,620.01,201.90,3.09,3.24,110.48,18.63,1.52,41.90,14.93,131.05,5.14,2.82,164.07,94.43,132.84,44.10,18.00,206.01,33.36,4.42,6.88,87.77,16.00,6.39,9.98,74.18,10.32,17.18,228.68,228.42,20.60,66.35,45.38,45.38,180.37,184.55,180.44,5.67,74.99,76.38,51.56,42.08,61.12,30.70,30.59,30.58,44.20,85.00,96.51,96.46,203.40,19.44,20.27
6.00,72.37,29.98,67.20,620.01,201.90,3.09,3.24,110.48,18.63,1.52,41.90,14.93,130.11,5.14,2.82,164.07,93.38,132.84,44.10,6.42,205.81,33.36,4.42,6.88,87.77,16.00,6.39,9.98,69.68,10.32,16.13,228.68,228.42,20.60,44.41,66.97,44.92,176.97,181.15,177.04,5.67,74.99,53.45,50.05,41.65,61.12,30.70,30.59,30.58,85.00,37.90,0.00,110.32,203.40,19.44,20.27
7.00,72.37,29.98,67.20,620.01,201.90,3.09,3.24,110.48,18.63,1.52,41.90,14.93,130.76,5.14,2.82,164.07,92.62,132.84,44.10,0.00,205.81,33.36,4.42,6.88,87.77,16.00,6.39,9.98,66.32,10.32,15.36,228.68,228.42,45.08,66.14,45.08,20.60,173.62,177.79,173.68,5.67,74.99,53.45,48.28,41.16,61.12,30.70,30.59,30.58,37.90,85.00,56.43,56.42,203.40,19.44,20.27
8.00,72.37,29.98,67.20,620.01,201.90,3.09,3.24,110.48,18.63,1.52,41.90,14.93,129.88,5.14,2.82,164.07,92.11,132.84,44.10,0.00,205.62,33.36,4.42,6.88,87.77,16.00,6.39,9.98,68.92,10.32,15.96,228.68,228.42,20.60,44.41,66.97,44.92,174.95,179.13,175.01,5.67,74.99,53.45,50.86,41.88,61.12,30.70,30.59,30.58,85.00,37.90,55.80,55.79,203.40,19.44,20.27
9.00,72.37,29.98,67.20,620.01,201.90,3.09,3.24,110.48,18.63,1.52,41.90,14.93,127.83,5.14,2.82,164.07,91.52,132.84,44.10,0.00,206.01,33.36,4.42,6.88,87.77,16.00,6.39,9.98,69.66,10.32,16.13,228.68,228.42,45.08,66.14,45.08,20.60,175.47,179.65,175.54,5.67,74.99,53.45,50.99,41.91,61.12,30.70,30.59,30.58,37.90,85.00,55.80,55.79,203.40,19.44,20.27
10.00,72.37,29.98,67.20,620.01,201.90,3.09,3.24,110.48,18.63,1.52,41.90,14.93,111.91,5.14,2.82,164.07,88.91,132.84,44.10,0.00,205.81,33.36,4.42,6.88,87.77,16.00,6.39,9.98,43.54,10.32,10.08,228.68,228.42,66.69,20.60,44.80,44.80,156.04,160.19,156.10,5.67,74.99,53.45,50.05,41.65,61.12,30.70,30.59,30.58,85.00,37.90,55.80,55.79,203.40,19.44,20.27
