"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","SANTA ROSA 1","SANTA ROSA 2","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","CTAGROOLMOS","CSSUNNY","CASAGRANDE","CSCOENERGY","CSINTIPAMPAEXP"
11.00,0.01,12.64,0.00,0.00,5.00,8.30,8.00,7.00,1.78,0.00,2.00,0.00,0.00,0.54,12.00,0.00,5.60,17.91,63.03,6.90,4.00,15.41,4.00,16.78,9.50,10.00,13.66,1.40,0.09,20.85,68.40,2.25,26.30,8.00,17.00,1.56,17.07,0.05,0.60,19.51,19.51,19.51,1.20,121.93,7.50,17.56,3.00,9.00,0.00,4.00,2.40,7.40,9.90,18.90,0.00,0.00,0.00,1.00,81.14,88.24,13.62,7.23,1.29,85.82,118.23,0.00,2.00,1.02,0.00,11.00,0.00,0.00,0.00,5.78
12.00,0.00,12.51,0.00,0.00,5.00,8.30,8.00,7.00,1.78,0.00,2.00,0.00,0.00,0.00,12.00,0.00,5.60,16.41,60.01,8.10,4.00,15.41,4.00,16.78,9.50,10.00,13.66,1.40,0.00,21.02,66.45,2.25,26.50,8.00,17.00,0.00,17.07,0.00,0.60,19.51,19.51,19.51,1.20,114.53,7.50,17.56,3.00,9.00,0.00,4.00,2.40,6.99,9.65,18.90,0.00,0.00,0.00,1.00,81.40,89.23,13.62,7.23,0.00,86.48,106.88,0.00,2.00,0.00,0.00,11.00,0.00,0.00,0.00,0.37
13.00,0.00,12.46,0.00,0.00,5.00,8.30,8.00,7.00,1.78,0.00,2.00,0.00,0.00,0.00,12.00,0.00,5.60,15.08,56.54,8.10,4.00,15.41,4.00,16.78,9.50,10.00,13.66,1.40,0.00,21.55,64.87,2.25,26.60,8.00,17.00,0.00,17.07,0.00,0.60,19.51,19.51,19.51,1.20,105.44,7.50,17.56,3.00,9.00,0.00,4.00,2.40,6.69,9.58,18.90,0.00,0.00,0.00,1.00,81.69,90.36,11.99,5.93,0.00,87.41,93.58,0.00,2.00,0.00,0.00,11.00,0.00,0.00,0.00,0.00
14.00,0.00,12.13,0.00,0.00,5.00,8.30,8.00,7.00,1.78,0.00,2.00,0.00,0.00,0.00,12.00,0.00,5.60,14.26,51.75,8.10,4.00,15.41,4.00,16.78,9.50,10.00,13.66,1.40,0.00,21.21,61.83,2.25,26.70,8.00,17.00,0.00,17.07,0.00,0.60,19.51,19.51,19.51,1.20,96.38,7.50,17.56,3.00,9.00,0.00,4.00,2.40,6.74,10.08,18.90,0.00,0.00,0.00,1.00,82.22,91.05,11.99,5.93,0.00,89.63,81.93,0.00,2.00,0.00,0.00,11.00,0.00,0.00,0.00,0.00
15.00,0.00,11.28,0.00,0.00,5.00,8.30,8.00,7.00,1.78,0.00,2.00,0.00,0.00,0.00,12.00,0.00,5.60,13.59,46.52,8.10,4.00,15.41,4.00,16.78,9.50,10.00,13.66,1.40,0.00,20.57,58.33,2.25,26.80,8.00,17.00,0.00,17.07,0.00,0.60,19.51,19.51,19.51,1.20,87.35,7.50,17.56,3.00,9.00,0.00,4.00,2.40,6.87,10.56,18.90,0.00,0.00,0.00,1.00,82.84,91.59,10.36,4.79,0.00,92.07,70.84,0.00,2.00,0.00,0.00,11.00,0.00,0.00,0.00,0.00
16.00,0.00,11.24,0.00,0.00,5.00,8.30,8.00,7.00,1.78,0.00,2.00,0.00,0.00,0.00,12.00,0.00,5.60,13.36,39.95,8.10,4.00,15.41,4.00,16.78,9.50,10.00,13.66,1.40,0.00,19.59,55.03,2.25,26.80,8.00,17.00,0.00,17.07,0.00,0.60,19.51,19.51,19.51,1.20,75.64,7.50,17.56,3.00,9.00,0.00,4.00,2.40,7.25,10.98,18.90,0.00,0.00,0.00,1.00,80.39,89.66,10.36,4.79,0.00,92.13,59.89,0.00,2.00,0.00,0.00,11.00,0.00,0.00,0.00,0.00
17.00,0.00,11.31,0.00,0.00,5.00,8.30,8.00,7.00,1.78,0.00,2.00,0.00,0.00,0.00,12.00,0.00,5.60,12.96,33.70,8.00,4.00,15.41,4.00,16.78,9.50,10.00,13.66,1.40,0.00,18.50,51.80,2.25,26.70,8.00,17.00,0.00,17.07,0.00,0.60,19.51,19.51,19.51,1.20,63.03,7.50,17.56,3.00,9.00,0.00,4.00,2.40,7.34,11.14,18.90,0.00,0.00,0.00,1.00,76.90,86.92,9.91,4.79,0.00,91.41,48.98,0.00,2.00,0.00,0.00,11.00,0.00,0.00,0.00,0.00
18.00,0.00,11.28,0.00,0.00,5.00,8.30,8.00,7.00,1.78,0.00,2.00,0.00,0.00,0.00,12.00,0.00,5.60,12.08,28.39,5.90,4.00,15.41,4.00,16.78,9.50,10.00,13.66,1.40,0.00,18.03,51.97,2.25,26.70,8.00,17.00,0.00,17.07,0.00,0.60,19.51,19.51,19.51,1.20,57.16,7.50,17.56,3.00,9.00,0.00,4.00,2.40,6.57,10.52,18.90,0.00,0.00,0.00,1.00,70.78,81.50,9.91,4.79,0.00,88.84,44.39,0.00,2.00,0.00,0.00,11.00,0.00,0.00,0.00,0.00
19.00,0.00,11.68,0.00,0.00,5.00,8.30,8.00,7.00,1.78,0.00,2.00,0.00,0.00,0.00,12.00,0.00,5.60,11.39,23.95,5.40,4.00,15.41,4.00,16.78,9.50,10.00,13.66,1.40,0.00,17.78,53.27,2.25,26.70,8.00,17.00,0.00,17.07,0.00,0.60,19.51,19.51,19.51,1.20,53.54,7.50,17.56,3.00,9.00,0.00,4.00,2.40,5.96,9.96,18.90,0.00,0.00,0.00,1.00,63.77,75.21,4.01,1.60,0.00,85.65,41.89,0.00,2.00,0.00,0.00,11.00,0.00,0.00,0.00,0.00
20.00,0.00,13.38,0.00,0.00,5.00,8.30,8.00,7.00,1.78,0.00,2.00,0.00,0.00,0.00,12.00,0.00,5.60,11.29,22.17,0.90,4.00,15.41,4.00,16.78,9.50,10.00,13.66,1.40,0.00,17.28,53.08,2.25,26.70,8.00,17.00,0.00,17.07,0.00,0.60,19.51,19.51,19.51,1.20,49.32,7.50,17.56,3.00,9.00,0.00,4.00,2.40,5.82,9.61,18.90,0.00,0.00,0.00,1.00,57.95,70.48,4.01,1.60,0.00,81.80,42.03,0.00,2.00,0.00,0.00,11.00,0.00,0.00,0.00,0.00
21.00,0.00,13.97,0.00,0.00,5.00,8.30,8.00,7.00,1.78,0.00,2.00,0.00,0.00,0.00,12.00,0.00,5.60,11.44,20.37,0.00,4.00,15.41,4.00,16.78,9.50,10.00,13.66,1.40,0.00,16.70,52.40,2.25,26.70,8.00,17.00,0.00,17.07,0.00,0.60,19.51,19.51,19.51,1.20,44.89,7.50,17.56,3.00,9.00,0.00,4.00,2.40,5.67,9.36,18.90,0.00,0.00,0.00,1.00,52.53,66.27,3.68,1.27,0.00,77.73,43.04,0.00,2.00,0.00,0.00,11.00,0.00,0.00,0.00,0.00
22.00,0.00,14.37,0.00,0.00,5.00,8.30,8.00,7.00,1.78,0.00,2.00,0.00,0.00,0.00,12.00,0.00,5.60,12.36,18.52,0.00,4.00,15.41,4.00,16.78,9.50,10.00,13.66,1.40,0.00,16.26,51.65,2.25,26.70,8.00,17.00,0.00,17.07,0.00,0.60,19.51,19.51,19.51,1.20,41.21,7.50,17.56,3.00,9.00,0.00,4.00,2.40,5.54,9.42,18.90,0.00,0.00,0.00,1.00,50.84,63.76,3.68,1.27,0.00,74.71,43.45,0.00,2.00,0.00,0.00,11.00,0.00,0.00,0.00,0.00
