"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","RENOVANDESH1","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","SANTA ROSA 1","SANTA ROSA 2","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI"
1.00,0.00,22.41,0.00,14.00,4.20,7.50,9.05,12.10,3.60,0.00,3.50,17.00,0.00,0.00,17.56,10.93,5.40,11.00,14.00,3.90,3.70,14.63,5.00,19.32,19.32,19.51,19.51,2.80,0.00,14.16,39.10,3.60,0.00,19.51,19.41,0.00,18.24,0.00,0.60,19.51,19.51,10.00,2.40,18.42,8.00,18.54,19.51,5.00,10.80,8.18,17.56,2.40,0.18,0.68,18.00,1.01,1.66,0.00,1.23,29.76,27.44,2.08,1.64,0.00,62.84,4.42,0.00,2.00,0.00
2.00,0.00,22.14,0.00,14.00,4.20,7.50,9.05,12.10,3.60,0.00,3.50,17.00,0.00,0.00,17.56,10.93,5.40,15.25,19.31,4.00,3.70,14.63,5.00,19.32,19.32,19.51,19.51,2.80,0.00,15.71,40.12,3.60,0.00,19.51,19.41,0.00,18.24,0.00,0.60,19.51,19.51,10.00,2.40,16.61,8.00,18.54,19.51,5.00,10.80,8.18,17.56,2.40,2.99,4.77,18.00,1.01,1.66,0.00,1.23,29.76,27.44,2.28,1.32,0.00,59.08,7.13,0.00,2.00,0.00
3.00,0.00,22.03,0.00,14.00,4.20,7.50,9.05,12.10,3.60,0.00,3.50,17.00,0.00,0.00,17.56,10.93,5.40,16.96,17.49,4.10,3.70,14.63,5.00,19.32,19.32,19.51,19.51,2.80,0.00,15.84,39.93,3.60,0.00,19.51,19.41,0.00,18.24,0.00,0.60,19.51,19.51,10.00,2.40,15.80,8.00,18.54,19.51,5.00,10.80,8.18,17.56,2.40,3.22,5.01,18.00,1.01,1.66,0.00,1.23,19.67,17.35,2.18,1.28,0.00,59.24,7.22,0.00,2.00,0.00
4.00,0.00,22.29,0.00,14.00,4.20,7.50,9.05,12.10,3.60,0.00,3.50,17.00,0.00,0.00,17.56,10.93,5.40,18.31,16.24,4.10,3.70,14.63,5.00,19.32,19.32,19.51,19.51,2.80,0.00,16.08,40.01,3.60,0.00,19.51,19.41,0.00,18.24,0.00,0.60,19.51,19.51,10.00,2.40,18.08,8.00,18.54,19.51,5.00,10.80,8.18,17.56,2.40,3.38,5.18,18.00,1.01,1.66,0.00,1.23,19.67,17.35,2.11,1.17,0.00,59.94,10.34,0.00,2.00,0.00
5.00,0.00,22.34,0.00,14.00,4.20,7.50,9.05,12.10,3.60,0.00,3.50,17.00,0.00,0.00,17.56,10.93,5.40,19.42,15.20,4.00,3.70,14.63,5.00,19.32,19.32,19.51,19.51,2.80,0.00,16.22,39.94,3.60,0.00,19.51,19.41,0.00,18.24,0.00,0.60,19.51,19.51,10.00,2.40,19.51,8.00,18.54,19.51,5.00,10.80,8.18,17.56,2.40,3.33,4.98,18.00,1.01,1.66,0.00,1.23,19.67,17.35,2.06,1.10,0.00,60.56,12.27,0.00,2.00,0.00
6.00,0.00,22.73,0.00,14.00,4.20,7.50,9.05,12.10,3.60,0.00,3.50,17.00,0.00,0.00,17.56,10.93,5.40,19.83,14.81,4.00,3.70,14.63,5.00,19.32,19.32,19.51,19.51,2.80,0.00,16.10,39.43,3.60,0.00,19.51,19.41,0.00,18.24,0.00,0.60,19.51,19.51,10.00,2.40,18.40,8.00,18.54,19.51,5.00,10.80,8.18,17.56,2.40,2.65,3.64,18.00,1.01,1.66,0.00,1.23,19.67,17.35,2.08,1.14,0.00,60.93,10.63,0.00,2.00,0.00
7.00,0.00,22.89,0.00,14.00,4.20,7.50,9.05,12.10,3.60,0.00,3.50,17.00,0.00,0.00,17.56,10.93,5.40,20.25,14.20,4.00,3.70,14.63,5.00,19.32,19.32,19.51,19.51,2.80,0.00,16.09,39.15,3.60,0.00,19.51,19.41,0.00,18.24,0.00,0.60,19.51,19.51,10.00,2.40,17.26,8.00,18.54,19.51,5.00,10.80,8.18,17.56,2.40,2.19,2.65,18.00,1.01,1.66,0.00,1.23,18.08,16.75,2.09,1.16,0.00,61.88,9.45,0.00,2.00,0.00
8.00,0.00,22.98,0.00,14.00,4.20,7.50,9.05,12.10,3.60,0.00,3.50,17.00,0.00,0.00,17.56,10.93,5.40,20.70,12.89,4.00,3.70,14.63,5.00,19.32,19.32,19.51,19.51,2.80,0.00,16.39,39.58,3.60,0.00,19.51,19.41,0.00,18.24,0.00,0.60,19.51,19.51,10.00,2.40,16.01,8.00,18.54,19.51,5.00,10.80,8.18,17.56,2.40,2.37,2.67,18.00,1.01,1.66,0.00,1.23,18.08,16.75,2.09,1.14,0.00,64.61,9.68,0.00,2.00,0.00
9.00,0.00,23.02,0.00,14.00,4.20,7.50,9.05,12.10,3.60,0.00,3.50,17.00,0.00,0.00,17.56,10.93,5.40,20.92,11.79,4.00,3.70,14.63,5.00,19.32,19.32,19.51,19.51,2.80,0.00,16.68,40.01,3.60,0.00,19.51,19.41,0.00,18.24,0.00,0.60,19.51,19.51,10.00,2.40,15.72,8.00,18.54,19.51,5.00,10.80,8.18,17.56,2.40,2.60,2.93,18.00,1.01,1.66,0.00,1.23,19.67,17.35,2.08,1.11,0.00,67.16,10.64,0.00,2.00,0.00
10.00,0.00,23.27,0.00,14.00,4.20,7.50,9.05,12.10,3.60,0.00,3.50,17.00,0.00,0.00,17.56,10.93,5.40,20.44,11.28,3.90,3.70,14.63,5.00,19.32,19.32,19.51,19.51,2.80,0.00,16.93,40.41,3.60,0.00,19.51,19.41,0.00,18.24,0.00,0.60,19.51,19.51,10.00,2.40,18.28,8.00,18.54,19.51,5.00,10.80,8.18,17.56,2.40,2.96,3.89,18.00,1.01,1.66,0.00,1.23,19.67,17.35,2.04,1.07,0.00,69.18,13.80,0.00,2.00,0.00
