"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","RENOVANDESH1","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","SANTA ROSA 1","SANTA ROSA 2","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","ANASHIRONI"
1.00,0.00,22.90,0.00,15.00,4.20,7.60,3.00,6.90,2.30,0.00,3.00,0.00,0.00,0.00,7.00,0.00,5.40,26.12,5.22,0.00,4.00,10.29,2.49,20.00,10.00,4.00,6.00,2.80,0.00,24.09,67.53,1.90,27.40,10.00,16.99,0.00,19.00,0.00,0.60,4.80,5.20,5.30,1.20,63.66,8.20,7.50,20.00,3.00,10.80,8.00,9.40,2.40,10.72,14.35,18.90,0.00,0.00,0.00,1.00,68.92,79.30,7.54,6.22,0.00,73.77,64.23,0.00,1.25,0.00,0.00,0.00
2.00,0.00,22.81,0.00,15.00,4.20,7.60,3.00,6.90,2.30,0.00,3.00,0.00,0.00,0.00,7.00,0.00,5.40,26.12,4.85,0.00,4.00,10.29,2.49,20.00,10.00,4.00,6.00,2.80,0.00,24.25,67.90,1.90,27.30,10.00,16.99,0.00,19.00,0.00,0.60,4.80,5.20,5.30,1.20,65.77,8.20,7.50,20.00,3.00,10.80,8.00,9.40,2.40,10.79,14.45,18.90,0.00,0.00,0.00,1.00,68.89,79.83,7.66,6.38,0.00,77.60,64.41,0.00,1.22,0.00,0.00,0.00
3.00,0.00,22.77,0.00,15.00,4.20,7.60,3.00,6.90,2.30,0.00,3.00,0.00,0.00,0.00,7.00,0.00,5.40,25.98,4.58,0.00,4.00,10.29,2.49,20.00,10.00,4.00,6.00,2.80,0.00,24.43,68.34,1.90,27.30,10.00,16.99,0.00,19.00,0.00,0.60,4.80,5.20,5.30,1.20,66.54,8.20,7.50,20.00,3.00,10.80,8.00,9.40,2.40,10.85,14.51,18.90,0.00,0.00,0.00,1.00,69.51,79.64,7.75,6.50,0.00,74.95,65.12,0.00,1.24,0.00,0.00,0.00
4.00,0.00,22.94,0.00,15.00,4.20,7.60,3.00,6.90,2.30,0.00,3.00,0.00,0.00,0.00,7.00,0.00,5.40,25.42,4.07,0.00,4.00,10.29,2.49,20.00,10.00,4.00,6.00,2.80,0.00,24.64,68.85,1.90,27.20,10.00,16.99,0.00,19.00,0.00,0.60,4.80,5.20,5.30,1.20,66.74,8.20,7.50,20.00,3.00,10.80,8.00,9.20,2.40,10.90,14.47,18.90,0.00,0.00,0.00,1.00,69.81,79.31,7.74,6.51,0.00,75.03,63.92,0.00,1.23,0.00,0.00,0.00
5.00,0.69,22.81,0.12,15.00,4.20,7.60,3.00,6.90,2.30,0.00,3.00,0.00,0.05,0.04,7.00,0.00,5.40,24.82,4.07,0.00,4.00,10.29,2.49,20.00,10.00,4.00,6.00,2.80,0.04,24.82,69.21,1.90,27.20,10.00,16.99,2.60,19.00,0.00,0.60,4.80,5.20,5.30,1.20,67.60,8.20,7.50,20.00,3.00,10.80,8.00,9.20,2.40,11.04,14.47,18.90,0.00,0.00,0.03,1.00,69.65,79.59,7.74,6.57,1.57,75.23,65.68,0.00,1.22,0.59,9.62,0.00
6.00,5.89,22.86,1.46,15.00,4.20,7.60,3.00,6.90,2.30,0.00,3.00,0.00,0.28,0.73,7.00,0.00,5.40,24.12,4.35,0.00,4.00,10.29,2.49,20.00,10.00,4.00,6.00,2.80,1.12,24.96,69.43,1.90,27.20,10.00,16.99,21.56,19.00,0.00,0.60,4.80,5.20,5.30,1.20,69.42,8.20,7.50,20.00,3.00,10.80,8.00,9.20,2.40,11.42,14.60,18.90,0.00,0.00,0.07,1.00,69.23,79.47,7.74,6.84,15.84,72.03,69.00,0.00,1.17,12.62,38.93,0.00
7.00,9.38,22.79,3.37,15.00,4.20,7.60,3.00,6.90,2.30,0.00,3.00,0.00,0.56,3.62,7.00,0.00,5.40,23.40,4.22,0.00,4.00,10.29,2.49,20.00,10.00,4.00,6.00,2.80,3.72,25.11,69.33,1.90,27.30,10.00,16.99,58.34,19.00,0.00,0.60,4.80,5.20,5.30,1.20,69.34,8.20,7.50,20.00,3.00,10.80,8.00,9.20,2.40,11.67,14.64,18.90,0.00,0.00,0.08,1.00,68.68,78.58,7.84,7.07,44.32,72.85,69.05,0.00,1.20,31.36,89.49,0.00
8.00,11.16,22.87,4.47,15.00,4.20,7.60,3.00,6.90,2.30,0.00,3.00,0.00,1.06,8.00,7.00,0.00,5.40,22.63,4.87,0.00,4.00,10.29,2.49,20.00,10.00,4.00,6.00,2.80,8.20,25.27,68.94,1.90,27.30,10.00,16.99,98.17,19.00,1.57,0.60,4.80,5.20,5.30,1.20,68.29,8.20,7.50,20.00,3.00,10.80,8.00,9.20,2.40,11.56,14.44,18.90,0.00,0.00,0.12,1.00,67.30,77.43,8.27,7.21,71.90,74.85,68.46,0.00,1.31,50.87,158.28,0.00
9.00,12.07,22.93,5.60,15.00,4.20,7.60,3.00,6.90,2.30,0.00,3.00,0.00,1.90,12.02,7.00,0.00,5.40,21.94,7.03,0.00,4.00,10.29,2.49,20.00,10.00,4.00,6.00,2.80,10.91,25.29,68.72,1.90,27.30,10.00,16.99,116.88,19.00,16.91,0.60,4.80,5.20,5.30,1.20,68.40,8.20,7.50,20.00,3.00,10.80,8.00,9.20,2.40,11.56,14.37,18.90,0.00,0.00,0.56,1.00,64.79,76.26,8.67,7.32,84.67,75.76,68.51,0.10,1.22,61.80,204.50,0.00
10.00,12.67,22.83,6.90,15.00,4.20,7.60,3.00,6.90,2.30,0.00,3.00,0.00,3.66,14.17,7.00,0.00,5.40,21.52,11.58,6.20,4.00,10.29,2.49,20.00,10.00,4.00,6.00,2.80,12.03,25.17,68.68,1.90,27.20,10.00,16.99,121.03,19.00,27.57,0.60,4.80,5.20,5.30,1.20,68.79,8.20,7.50,20.00,3.00,10.80,8.00,9.20,2.40,11.94,14.66,18.90,0.00,0.00,0.76,1.00,63.88,75.91,8.97,7.32,87.82,75.47,68.68,0.20,1.14,67.36,225.50,0.00
