"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","CTAGROOLMOS","CSSUNNY","CASAGRANDE","CSCOENERGY","CSEXPANSIONINTIPAMPA"
1.00,15.57,23.86,11.28,14.00,4.20,0.00,12.24,19.14,3.71,0.40,3.40,5.00,19.32,15.97,17.49,0.00,8.60,16.58,62.85,7.50,10.88,15.16,5.00,19.24,19.24,19.44,19.44,0.00,11.89,13.19,45.78,3.20,24.20,19.44,18.46,67.20,17.88,14.85,0.00,19.44,19.44,19.44,1.20,0.00,12.83,19.44,8.20,10.70,0.00,17.49,2.40,11.42,13.09,18.90,0.77,1.00,16.69,24.43,2.30,3.82,57.40,71.71,23.15,0.30,2.00,72.60,191.17,11.00,138.20,22.00,0.31,24.09
2.00,13.75,23.89,9.47,14.00,4.20,0.00,12.24,19.14,3.71,0.40,3.40,5.00,19.69,15.43,17.49,0.00,8.60,17.16,65.01,7.50,10.88,15.16,5.00,19.24,19.24,19.44,19.44,0.00,11.16,13.48,46.92,3.20,24.40,19.44,18.46,54.30,17.88,11.49,0.00,19.44,19.44,19.44,1.20,0.00,12.83,19.44,8.20,10.70,0.00,17.49,2.40,11.64,13.01,19.00,0.65,1.00,17.51,24.87,2.51,4.06,46.00,70.81,34.08,0.20,2.00,73.50,170.09,11.00,117.28,22.00,0.27,16.67
3.00,11.50,23.88,7.69,14.00,4.20,0.00,12.24,19.14,3.71,0.40,3.40,5.00,19.70,14.75,17.49,0.00,8.60,17.82,66.00,7.50,10.88,15.16,5.00,19.24,19.24,19.44,19.44,0.00,10.32,13.60,48.15,3.20,24.60,19.44,18.46,43.90,17.88,8.77,0.00,19.44,19.44,19.44,1.20,0.00,12.83,19.44,8.20,10.70,0.00,17.49,2.40,11.78,12.90,19.00,0.63,1.00,18.40,25.34,2.44,3.80,36.40,69.82,45.41,0.20,2.00,72.20,154.71,11.00,101.33,22.00,0.24,9.25
4.00,9.17,23.73,5.99,14.00,4.20,0.00,12.24,19.14,3.71,0.40,3.40,5.00,19.43,14.04,17.49,0.00,8.60,18.50,66.70,7.50,10.88,15.16,5.00,19.24,19.24,19.44,19.44,0.00,9.60,13.49,49.29,3.20,24.50,19.44,18.46,35.30,17.88,7.18,0.00,19.44,19.44,19.44,1.20,0.00,12.83,19.44,8.20,10.70,0.00,17.49,2.40,11.90,12.78,19.00,0.59,1.00,19.21,25.78,2.28,3.38,29.20,68.92,62.24,0.10,2.00,69.10,137.91,11.00,93.07,22.00,0.20,7.49
5.00,6.47,23.76,4.06,14.00,4.20,0.00,12.24,19.14,3.71,0.40,3.40,5.00,18.58,13.12,17.49,0.00,8.60,19.08,67.23,7.50,10.88,15.16,5.00,19.24,19.24,19.44,19.44,0.00,8.61,13.33,50.13,3.20,24.60,19.44,18.46,27.40,17.88,6.05,0.00,19.44,19.44,19.44,1.20,0.00,12.83,19.44,8.20,10.70,0.00,17.49,2.40,11.71,12.58,19.00,0.50,1.00,19.80,26.12,1.97,3.15,21.90,68.28,81.05,0.10,2.00,62.20,119.35,11.00,81.19,22.00,0.16,5.74
6.00,4.01,23.88,2.51,14.00,4.20,0.00,12.24,19.14,3.71,0.40,3.40,5.00,16.64,11.92,17.49,0.00,8.60,19.63,67.40,7.50,10.88,15.16,5.00,19.24,19.24,19.44,19.44,0.00,7.29,13.55,50.08,3.20,24.80,19.44,18.46,19.20,17.88,5.33,0.00,19.44,19.44,19.44,1.20,0.00,12.83,19.44,8.20,10.70,0.00,17.49,2.40,11.42,12.36,19.00,0.36,1.00,20.12,27.00,1.61,2.98,15.60,68.20,87.37,0.10,2.00,46.90,96.88,11.00,70.22,22.00,0.13,4.58
7.00,2.18,23.62,1.42,14.00,4.20,0.00,12.24,19.14,3.71,0.40,3.40,5.00,11.06,9.88,17.49,0.00,8.60,18.46,67.42,7.50,10.88,15.16,5.00,19.24,19.24,19.44,19.44,0.00,5.42,13.92,49.96,3.20,24.90,19.44,18.46,13.00,17.88,4.01,0.00,19.44,19.44,19.44,1.20,0.00,12.83,19.44,8.20,10.70,0.00,17.49,2.40,10.47,11.61,19.00,0.31,1.00,20.83,28.93,1.49,2.83,11.60,68.02,96.97,0.10,2.00,23.30,64.04,11.00,54.47,22.00,0.09,3.43
8.00,0.97,23.71,0.58,14.00,4.20,0.00,12.24,19.14,3.71,0.40,3.40,5.00,1.74,6.40,17.49,0.00,8.60,16.73,66.95,7.50,10.88,15.16,5.00,19.24,19.24,19.44,19.44,0.00,2.84,14.02,49.83,3.20,25.00,19.44,18.46,7.50,17.88,2.16,0.00,19.44,19.44,19.44,1.20,0.00,12.83,19.44,8.20,10.70,0.00,17.49,2.40,9.30,10.69,19.00,0.22,1.00,21.53,30.86,1.46,2.69,6.80,67.84,97.55,0.10,2.00,9.60,30.21,11.00,23.96,22.00,0.06,2.98
9.00,0.24,23.74,0.08,14.00,4.20,0.00,12.24,19.14,3.71,0.40,3.40,5.00,0.00,2.68,17.49,0.00,8.60,14.79,66.14,7.50,10.88,15.16,5.00,19.24,19.24,19.44,19.44,0.00,1.02,14.04,49.78,3.20,25.00,19.44,18.46,3.00,17.88,0.86,0.00,19.44,19.44,19.44,1.20,90.30,12.83,19.44,8.20,10.70,0.00,17.49,2.40,8.05,9.83,19.00,0.07,1.00,21.85,31.74,1.53,2.59,2.60,67.76,98.64,0.00,2.00,3.50,11.62,11.00,6.47,22.00,0.03,2.53
10.00,0.03,23.64,0.01,14.00,4.20,0.00,12.24,19.14,3.71,0.40,3.40,5.00,0.00,0.92,17.49,0.00,8.60,12.78,64.85,8.00,10.88,15.16,5.00,19.24,19.24,19.44,19.44,0.00,0.29,13.42,47.23,3.20,25.00,19.44,18.46,0.70,17.88,0.31,0.00,19.44,19.44,19.44,1.20,94.90,12.83,19.44,8.20,10.70,0.00,17.49,2.40,6.77,9.00,19.00,0.04,1.00,23.90,36.45,1.63,2.51,0.60,66.32,98.32,0.00,2.00,0.90,4.09,11.00,2.12,22.00,0.01,1.40
