"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","RENOVANDESH1","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","SANTA ROSA 1","SANTA ROSA 2","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","ANASHIRONI","CT AGROLMOS"
1.00,11.05,13.50,5.21,14.00,0.00,7.60,3.40,4.40,1.85,0.40,3.40,17.00,1.05,5.56,4.00,0.00,7.00,24.72,20.61,0.00,4.20,5.00,1.60,18.93,10.00,3.50,5.00,2.80,7.34,1.70,5.10,0.00,27.00,3.50,10.68,108.93,16.02,24.72,0.60,3.00,3.50,3.50,2.40,5.60,7.50,6.50,19.42,2.00,10.60,0.00,5.90,1.20,12.50,14.80,18.00,0.00,0.00,0.08,1.00,1.80,8.30,0.95,0.99,77.97,3.10,1.23,0.00,0.92,45.30,115.38,0.00,0.00
2.00,11.99,13.62,8.28,14.00,0.00,7.60,3.40,4.40,1.85,0.40,3.40,17.00,2.08,9.51,4.00,0.00,7.00,24.60,24.32,0.00,4.20,5.00,1.60,18.93,10.00,3.50,5.00,2.80,8.86,2.60,7.60,0.00,27.00,3.50,10.68,121.14,16.02,29.58,0.60,3.00,3.50,3.50,2.40,5.60,7.50,6.50,19.42,2.00,10.60,0.00,5.90,1.20,13.00,15.10,18.00,0.00,0.00,0.12,1.00,2.40,7.90,0.81,1.15,87.13,3.40,2.20,0.00,0.92,59.00,185.78,0.00,0.00
3.00,12.61,13.76,11.08,14.00,0.00,7.60,3.40,4.40,1.84,0.40,3.40,17.00,3.96,13.34,4.00,0.00,7.00,24.59,30.77,0.00,4.20,5.00,1.60,18.93,10.00,3.50,5.00,0.00,10.13,3.70,2.80,0.00,27.00,3.50,10.68,124.58,16.02,31.25,0.60,3.00,3.50,3.50,0.00,5.80,7.50,6.50,19.42,2.00,10.60,0.00,5.90,1.20,13.50,15.50,18.00,0.00,0.00,0.59,1.00,3.20,7.70,1.12,1.52,92.78,4.10,3.20,0.10,0.92,65.45,230.28,0.00,0.00
4.00,13.33,13.81,13.06,14.00,0.00,7.60,3.40,4.40,1.85,0.40,3.40,17.00,7.51,15.25,4.00,0.00,7.00,25.60,39.13,0.00,4.20,5.00,1.60,18.93,10.00,3.50,5.00,0.00,11.11,4.90,4.80,0.00,27.00,3.50,10.68,126.23,16.02,31.91,0.60,3.00,3.50,3.50,0.00,9.70,7.50,6.50,19.42,2.00,10.60,0.00,5.90,1.20,13.90,15.80,18.00,0.00,0.00,0.80,1.00,3.70,12.70,1.57,1.95,95.29,6.20,5.50,0.20,0.92,68.21,246.86,0.00,0.00
5.00,14.07,13.54,14.66,14.00,0.00,7.60,3.40,4.40,1.84,0.40,3.40,17.00,12.61,16.17,4.00,0.00,7.00,28.48,49.13,0.00,4.20,5.00,1.60,18.93,10.00,3.50,5.00,0.00,11.84,6.20,3.90,0.00,27.00,3.50,10.68,127.23,16.02,32.33,0.60,3.00,3.50,3.50,0.00,14.70,7.50,6.50,19.42,2.00,10.60,0.00,5.90,1.20,14.20,15.80,18.00,0.00,0.00,0.99,1.00,10.70,19.50,2.28,2.44,96.36,5.80,6.50,0.20,0.88,69.86,250.00,0.00,0.00
6.00,14.57,13.26,15.85,14.00,0.00,7.60,3.40,4.40,1.84,0.40,3.40,17.00,14.84,16.40,4.00,0.00,7.00,27.97,55.69,0.00,4.20,5.00,1.60,18.93,10.00,3.50,5.00,0.00,12.17,7.40,3.20,0.00,27.00,3.50,10.68,127.84,16.02,32.53,0.60,3.00,3.50,3.50,0.00,25.20,7.50,6.50,19.42,2.00,10.60,0.00,5.90,1.20,14.40,15.90,18.00,0.00,0.00,1.11,1.00,18.00,26.00,3.07,2.95,96.96,9.50,15.50,0.30,0.92,70.25,242.08,0.00,0.00
7.00,14.98,13.23,16.82,14.00,0.00,7.60,3.40,4.40,1.84,0.40,3.40,17.00,15.76,16.51,4.00,0.00,7.00,27.59,59.62,0.00,4.20,5.00,1.60,18.93,10.00,3.50,5.00,0.00,12.26,8.70,5.60,0.00,27.00,3.50,10.68,128.41,16.02,32.65,0.60,3.00,3.50,3.50,0.00,37.50,7.50,6.50,19.42,2.00,10.60,0.00,5.90,1.20,14.80,16.10,18.00,0.00,0.00,1.21,1.00,25.40,32.50,4.00,3.56,97.37,14.10,16.50,0.30,0.88,70.39,237.40,0.00,0.00
8.00,15.22,13.31,17.51,14.00,0.00,7.60,3.40,4.40,1.84,0.40,3.40,17.00,15.64,16.55,4.00,0.00,7.00,27.27,62.68,0.00,4.20,5.00,1.60,18.93,10.00,3.50,5.00,0.00,11.92,9.80,6.30,0.00,27.00,3.50,10.68,129.31,16.02,32.75,0.60,3.00,3.50,3.50,0.00,51.40,7.50,6.50,19.42,2.00,10.60,0.00,5.90,1.20,15.10,16.30,18.00,0.00,0.00,1.24,1.00,30.20,36.20,4.97,4.20,97.14,17.00,20.55,0.30,0.92,70.92,237.11,0.00,0.00
9.00,15.23,13.12,17.84,14.00,0.00,7.60,3.40,4.40,1.84,0.40,3.40,17.00,15.11,16.54,4.00,0.00,7.00,26.68,66.80,0.00,4.20,5.00,1.60,18.93,10.00,3.50,5.00,0.00,11.42,10.90,14.80,0.00,27.00,3.50,10.68,130.75,16.02,32.86,0.60,3.00,3.50,3.50,0.00,65.70,7.50,6.50,19.42,2.00,10.60,0.00,5.90,1.20,15.20,16.40,18.00,0.00,0.00,1.22,1.00,34.30,39.00,5.84,4.83,96.47,22.70,43.80,0.40,0.84,71.63,238.71,0.00,0.00
10.00,15.24,12.58,17.94,14.00,0.00,7.60,3.40,4.40,1.84,0.40,3.40,17.00,14.65,16.52,4.00,0.00,7.00,26.01,71.27,3.40,4.20,5.00,1.60,18.93,10.00,3.50,5.00,0.00,11.44,11.40,19.80,0.00,27.00,3.50,10.68,131.47,16.02,32.80,0.60,3.00,3.50,3.50,0.00,81.80,7.50,6.50,19.42,2.00,10.60,0.00,5.90,1.20,15.40,16.50,18.00,0.00,0.00,1.25,1.00,39.70,41.00,6.68,5.46,96.09,29.00,58.50,0.40,0.88,71.66,241.58,0.00,0.00
