"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","RENOVANDESH1","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","SANTA ROSA 1","SANTA ROSA 2","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN"
1.00,16.84,22.88,18.14,16.00,2.90,8.00,9.50,19.22,3.40,0.70,3.50,0.00,16.33,17.17,17.56,0.00,9.00,17.40,63.22,2.60,9.95,15.41,5.00,19.32,19.32,17.56,19.51,0.00,13.28,19.70,64.30,3.30,0.00,19.51,19.32,122.88,9.20,33.43,0.60,19.51,19.51,19.51,2.40,20.80,12.88,19.51,19.51,8.00,0.00,0.00,17.56,2.40,9.09,11.99,9.00,0.00,0.00,1.02,1.00,49.40,66.90,4.80,4.10,91.61,80.20,17.20,0.40,2.00,69.92,237.00
2.00,16.99,23.23,18.12,16.00,2.90,8.00,9.50,19.22,3.40,0.70,3.50,0.00,16.02,17.19,17.56,0.00,9.00,18.70,69.16,3.50,9.95,15.41,5.00,19.32,19.32,17.56,19.51,0.00,13.33,20.00,66.00,3.30,0.00,19.51,19.32,122.75,9.20,33.10,0.60,19.51,19.51,19.51,2.40,17.00,12.88,19.51,19.51,8.00,0.00,0.00,17.56,2.40,9.31,12.05,9.00,0.00,0.00,1.04,1.00,52.50,70.20,5.30,4.30,90.70,82.40,21.60,0.40,2.00,70.07,237.00
3.00,16.68,23.04,17.75,16.00,2.90,8.00,9.50,19.22,3.40,0.70,3.50,0.00,16.11,17.28,17.56,0.00,9.00,19.40,70.00,3.10,9.95,15.41,5.00,19.32,19.32,17.56,19.51,0.00,13.43,20.40,67.30,3.30,0.00,19.51,19.32,123.83,9.20,33.03,0.60,19.51,19.51,19.51,2.40,24.00,12.88,19.51,19.51,8.00,0.00,0.00,17.56,2.40,9.05,11.32,9.00,0.00,0.00,1.03,1.00,57.60,71.10,5.80,4.50,90.65,84.60,20.60,0.40,2.00,70.44,237.00
4.00,15.85,23.10,16.95,16.00,2.90,8.00,9.50,19.22,3.40,0.70,3.50,0.00,16.38,17.38,17.56,0.00,9.00,19.90,69.14,3.30,9.95,15.41,5.00,19.32,19.32,17.56,19.51,0.00,13.52,20.50,68.30,3.30,0.00,19.51,19.32,125.64,9.20,33.08,0.60,19.51,19.51,19.51,2.40,35.00,12.88,19.51,19.51,8.00,0.00,0.00,17.56,2.40,8.62,10.32,9.00,0.00,0.00,1.02,1.00,62.50,72.40,6.10,4.70,90.86,86.60,28.60,0.40,2.00,70.99,237.00
5.00,14.88,23.20,15.71,16.00,2.90,8.00,9.50,19.22,3.40,0.70,3.50,0.00,16.78,17.50,17.56,0.00,9.00,19.60,69.33,3.00,9.95,15.41,5.00,19.32,19.32,17.56,19.51,0.00,13.59,20.60,68.60,3.30,0.00,19.51,19.32,127.48,9.20,33.27,0.60,19.51,19.51,19.51,2.40,49.00,12.88,19.51,19.51,8.00,0.00,0.00,17.56,2.40,7.73,8.82,9.00,0.00,0.00,1.02,1.00,63.70,71.80,6.20,4.90,91.39,88.40,42.00,0.30,2.00,71.27,237.00
6.00,14.09,22.99,14.17,16.00,2.90,8.00,9.50,19.22,3.40,0.70,3.50,0.00,17.04,17.58,17.56,0.00,9.00,19.40,69.88,3.00,9.95,15.41,5.00,19.32,19.32,17.56,19.51,0.00,13.62,20.70,68.90,3.30,0.00,19.51,19.32,128.39,9.20,33.30,0.60,19.51,19.51,19.51,2.40,65.00,12.88,19.51,19.51,8.00,0.00,0.00,17.56,2.40,6.69,7.16,9.00,0.00,0.00,0.87,1.00,64.30,71.80,6.30,5.10,91.73,89.30,56.50,0.20,2.00,70.56,237.00
7.00,13.29,23.01,12.44,16.00,2.90,8.00,9.50,19.22,3.40,0.70,3.50,0.00,17.02,17.57,17.56,0.00,9.00,19.30,69.74,3.00,9.95,15.41,5.00,19.32,19.32,17.56,19.51,0.00,13.62,20.90,69.00,3.30,0.00,19.51,19.32,126.86,9.20,33.02,0.60,19.51,19.51,19.51,2.40,81.00,12.88,19.51,19.51,8.00,0.00,0.00,17.56,2.40,6.06,5.84,9.00,0.00,0.00,0.84,1.00,63.50,73.20,6.40,5.30,90.90,89.90,74.70,0.20,2.00,68.49,237.00
8.00,12.40,23.00,10.22,16.00,2.90,8.00,9.50,19.22,3.40,0.70,3.50,0.00,16.60,17.49,17.56,0.00,9.00,19.20,69.38,3.00,9.95,15.41,5.00,19.32,19.32,17.56,19.51,0.00,13.53,21.10,69.10,3.30,0.00,19.51,19.32,121.95,9.20,31.90,0.60,19.51,19.51,19.51,2.40,97.00,12.88,19.51,19.51,8.00,0.00,0.00,17.56,2.40,5.57,4.62,9.00,0.00,0.00,0.79,1.00,62.30,74.10,6.40,5.30,87.38,90.20,90.90,0.10,2.00,64.45,237.00
9.00,11.14,22.90,7.14,16.00,2.90,8.00,9.50,19.22,3.40,0.70,3.50,0.00,15.17,17.01,17.56,0.00,9.00,19.00,68.97,2.90,9.95,15.41,5.00,19.32,19.32,17.56,19.51,0.00,12.98,21.20,69.30,3.30,0.00,19.51,19.32,101.19,9.20,28.11,0.60,19.51,19.51,19.51,2.40,109.00,12.88,19.51,19.51,8.00,0.00,0.00,17.56,2.40,5.37,4.04,9.00,0.00,0.00,0.66,1.00,60.00,73.50,6.30,5.30,78.24,90.30,101.30,0.10,2.00,53.87,237.00
10.00,8.42,22.80,3.84,16.00,2.90,8.00,9.50,19.22,3.40,0.70,3.50,0.00,9.57,15.66,17.56,0.00,9.00,18.80,68.55,2.80,9.95,15.41,5.00,19.32,19.32,17.56,19.51,0.00,11.16,21.10,69.10,3.30,0.00,19.51,19.32,61.39,9.20,19.44,0.60,19.51,19.51,19.51,2.40,117.00,12.88,19.51,19.51,8.00,0.00,0.00,17.56,2.40,5.26,3.68,9.00,0.00,0.00,0.48,1.00,59.70,71.60,6.10,5.20,55.29,90.10,109.00,0.10,2.00,30.46,203.53
