"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","CTAGROOLMOS","CSSUNNY","CASAGRANDE","CSCOENERGY","CSEXPANSIONINTIPAMPA","CSSUNNYEXPANSION","CSWAYRASOLAR"
1.00,0.00,20.79,0.00,13.53,4.50,7.50,3.30,6.90,2.00,0.00,3.50,14.49,0.00,0.00,0.00,9.90,7.40,27.10,29.65,8.00,5.30,15.46,2.50,17.39,9.90,3.50,5.00,1.50,0.00,9.99,26.63,0.00,27.90,3.50,11.65,0.00,14.49,0.00,0.60,3.50,3.00,3.00,2.30,88.26,4.80,5.00,1.80,10.43,8.12,3.80,2.30,5.64,6.45,0.00,0.00,0.63,30.91,44.27,2.13,2.44,0.00,34.68,79.91,0.00,1.36,0.00,0.00,5.00,0.00,12.14,0.00,0.00,0.00,0.00
2.00,0.00,20.78,0.00,13.53,4.50,7.50,3.30,6.90,2.00,0.00,3.50,14.49,0.00,0.00,0.00,11.01,7.40,26.75,32.14,8.00,5.30,15.46,2.50,17.39,9.90,3.50,5.00,1.50,0.00,10.14,26.08,0.00,27.90,3.50,11.66,0.00,14.49,0.00,0.60,3.50,3.00,3.00,2.30,77.56,4.80,5.00,1.80,10.43,8.12,3.80,2.30,5.48,6.68,0.00,0.00,0.63,33.04,42.57,2.52,2.75,0.00,33.61,69.81,0.00,1.38,0.00,0.00,5.00,0.00,12.14,0.00,0.00,0.00,0.00
3.00,0.00,20.90,0.00,13.53,4.50,7.50,3.30,6.90,2.00,0.00,3.50,14.49,0.00,0.00,3.10,11.50,7.40,26.47,34.84,8.00,5.30,15.46,2.50,17.39,9.90,3.50,5.00,1.50,0.00,10.31,25.57,0.00,27.90,3.50,11.65,0.00,14.49,0.00,0.60,3.50,3.00,3.00,2.30,65.98,4.80,5.00,1.80,10.43,8.12,3.80,2.30,6.29,7.01,0.00,0.00,0.63,35.17,40.76,2.94,3.04,0.00,32.81,62.25,0.00,1.39,0.00,0.00,5.00,0.00,12.14,0.00,0.00,0.00,0.00
4.00,0.00,20.75,0.00,13.53,4.50,7.50,3.30,6.90,2.00,0.00,3.50,14.49,0.00,0.00,3.10,11.40,7.40,25.93,37.33,8.00,5.30,15.46,2.50,17.39,9.90,3.50,5.00,1.50,0.00,10.45,25.18,0.00,27.90,3.50,11.63,0.00,14.49,0.00,0.60,3.50,3.00,3.00,2.30,55.29,4.80,5.00,1.80,10.43,8.12,3.80,2.30,6.13,6.88,0.00,0.00,0.62,36.99,39.06,3.34,3.25,0.00,32.02,57.57,0.00,1.39,0.00,0.00,5.00,0.00,12.14,0.00,0.00,0.00,0.00
5.00,0.00,20.99,0.00,13.53,4.50,7.50,3.30,6.90,2.00,0.00,3.50,14.49,0.00,0.00,3.10,11.40,7.40,24.76,39.16,8.00,5.30,15.46,2.50,17.39,9.90,3.50,5.00,1.50,0.00,10.53,23.84,0.00,27.90,3.50,11.62,0.00,14.49,0.00,0.60,3.50,3.00,3.00,2.30,47.27,4.80,5.00,1.80,10.43,8.12,3.80,2.30,5.96,6.93,0.00,0.00,0.62,38.17,37.72,3.66,3.03,0.00,30.29,47.27,0.00,1.38,0.00,0.00,5.00,0.00,12.14,0.00,0.00,0.00,0.00
6.00,0.00,20.84,0.00,13.53,4.50,7.50,3.30,6.90,2.00,0.00,3.50,14.49,0.00,0.00,3.10,11.40,7.40,23.58,39.60,8.00,5.30,15.46,2.50,17.39,9.90,3.50,5.00,1.50,0.00,9.91,20.89,0.00,27.80,3.50,11.60,0.00,14.49,0.00,0.60,3.50,3.00,3.00,2.30,41.96,4.80,5.00,1.80,10.43,8.12,3.80,2.30,5.79,6.81,0.00,0.00,0.62,35.82,35.62,3.87,2.55,0.00,28.55,36.98,0.00,1.36,0.00,0.00,5.00,0.00,12.14,0.00,0.00,0.00,0.00
7.00,0.00,20.66,0.00,13.53,4.50,7.50,3.30,6.90,2.00,0.00,3.50,14.49,0.00,0.00,3.10,11.40,7.40,23.05,40.56,8.00,5.30,15.46,2.50,17.39,9.90,3.50,5.00,1.50,0.00,8.55,17.94,0.00,27.80,3.50,11.60,0.00,14.49,0.00,0.60,3.50,3.00,3.00,2.30,30.28,4.80,5.00,1.80,10.43,8.12,3.80,2.30,5.63,6.84,0.00,0.00,0.62,30.64,31.00,3.59,2.07,0.00,26.44,34.00,0.00,1.33,0.00,0.00,5.00,0.00,12.14,0.00,0.00,0.00,0.00
8.00,0.00,20.77,0.00,13.53,4.50,7.50,3.30,6.90,2.00,0.00,3.50,14.49,0.00,0.00,3.10,11.40,7.40,22.02,41.53,8.00,5.30,15.46,2.50,17.39,9.90,3.50,5.00,1.50,0.00,7.19,16.60,0.00,27.80,3.50,11.59,0.00,14.49,0.00,0.60,3.50,3.00,3.00,2.30,18.61,4.80,5.00,1.80,10.43,8.12,3.80,2.30,5.46,6.77,0.00,0.00,0.62,25.46,26.38,2.97,1.95,0.00,23.85,23.00,0.00,1.30,0.00,0.00,5.00,0.00,12.14,0.00,0.00,0.00,0.00
9.00,0.00,20.84,0.00,13.53,4.50,7.50,3.30,6.90,2.00,0.00,3.50,14.49,0.00,0.00,3.10,5.20,7.40,21.67,44.17,8.00,5.30,15.46,2.50,17.39,9.90,3.50,5.00,1.50,0.00,6.26,14.16,0.00,27.80,3.50,11.59,0.00,14.49,0.00,0.60,3.50,3.00,3.00,2.30,14.00,4.80,5.00,1.80,10.43,8.12,3.80,2.30,6.80,7.05,0.00,0.00,0.61,23.11,24.28,2.36,1.55,0.00,22.35,15.00,0.00,1.26,0.00,0.00,5.00,0.00,12.14,0.00,0.00,0.00,0.00
10.00,0.00,23.78,0.00,13.53,4.50,7.50,3.30,6.90,1.70,0.00,3.50,14.49,0.00,0.00,3.10,5.20,7.40,21.32,44.78,8.00,5.30,15.46,2.50,17.39,9.90,3.50,5.00,1.50,0.00,5.21,11.71,0.00,27.90,3.50,11.57,0.00,14.49,0.00,0.60,3.50,3.00,3.00,2.30,10.00,4.80,5.00,1.80,10.43,8.12,3.80,2.30,6.63,6.82,0.00,0.00,0.61,18.77,21.78,2.19,1.15,0.00,20.84,9.00,0.00,1.23,0.00,0.00,5.00,0.00,12.14,0.00,0.00,0.00,0.00
