"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","RENOVANDESH1","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","SANTA ROSA 1","SANTA ROSA 2","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","ANASHIRONI","CS SUNNY","CTAGROLMOS"
1.00,13.43,16.90,13.55,14.00,4.20,7.70,2.60,4.00,1.83,0.40,3.30,17.00,6.08,12.58,3.10,0.00,7.60,28.76,61.28,0.00,4.50,4.80,4.20,18.25,10.00,3.00,4.20,2.80,10.90,31.70,90.70,2.45,27.30,5.00,10.68,138.95,16.02,33.65,0.60,3.00,3.40,3.50,1.20,130.90,6.70,6.00,0.00,2.00,10.80,7.63,5.30,1.20,12.50,14.60,18.90,0.00,0.00,0.99,0.00,98.90,96.90,17.62,14.88,104.35,134.57,153.00,0.20,1.24,58.11,238.21,0.00,0.00,12.00
2.00,14.11,16.96,15.15,14.00,4.20,7.70,2.60,4.00,1.83,0.40,3.30,17.00,6.69,14.05,3.10,0.00,7.60,28.66,62.27,0.90,4.50,4.80,4.20,18.25,10.00,3.00,4.20,2.80,11.00,31.60,90.60,2.45,27.20,5.00,10.68,141.79,16.02,33.83,0.60,3.00,3.40,3.50,1.20,130.80,6.70,6.00,0.00,2.00,10.80,7.63,5.30,1.20,12.70,14.80,18.90,0.00,0.00,1.11,0.00,98.60,96.80,18.41,13.68,104.73,134.57,152.40,0.30,1.24,62.41,246.10,0.00,0.00,12.00
3.00,14.62,16.90,16.47,14.00,4.20,7.70,2.60,4.00,1.83,0.40,3.30,17.00,6.56,15.08,3.10,0.00,7.60,28.45,66.05,2.40,4.50,4.80,4.20,18.25,10.00,3.00,4.20,2.80,10.30,31.50,90.60,2.45,26.90,5.00,10.68,142.81,16.02,33.94,0.60,3.00,3.40,3.50,1.20,130.90,6.70,6.00,0.00,2.00,10.80,7.63,5.30,1.20,12.80,14.90,18.90,0.00,0.00,1.21,0.00,98.20,96.90,18.16,13.44,102.93,134.57,151.70,0.30,1.24,65.98,250.70,0.00,0.00,12.00
4.00,14.83,16.86,17.35,14.00,4.20,7.70,2.60,4.00,1.83,0.40,3.30,17.00,5.07,15.55,3.10,0.00,7.60,28.20,70.76,2.80,4.50,4.80,4.20,18.25,10.00,3.00,4.20,2.80,9.00,31.60,90.70,2.45,26.90,5.00,10.68,141.79,16.02,34.01,0.60,3.00,3.40,3.50,1.20,131.10,6.70,6.00,0.00,2.00,10.80,7.63,5.30,1.20,13.20,15.00,18.90,0.00,0.00,1.23,0.00,97.10,96.80,18.26,13.31,101.75,134.56,151.80,0.30,1.24,67.70,252.00,0.00,0.00,12.00
5.00,14.73,16.60,17.72,14.00,4.20,7.70,2.60,4.00,1.83,0.40,3.30,17.00,2.21,15.63,3.10,0.00,7.60,27.93,73.05,2.90,4.50,4.80,4.20,18.25,10.00,3.00,4.20,2.80,8.70,31.80,90.90,2.45,26.70,5.00,10.68,141.91,16.02,34.08,0.60,3.00,3.40,3.50,1.20,131.30,6.70,6.00,0.00,2.00,10.80,7.63,5.30,1.20,13.70,15.20,18.90,0.00,0.00,1.22,0.00,95.80,96.70,18.30,13.20,101.97,134.55,152.20,0.40,1.20,67.60,252.00,0.00,0.00,12.00
6.00,14.66,16.40,17.79,14.00,4.20,7.70,2.60,4.00,1.83,0.40,3.30,17.00,1.32,15.41,3.10,0.00,7.60,27.66,74.53,2.90,4.50,4.80,4.20,18.25,10.00,3.00,4.20,2.80,8.60,31.80,90.90,2.45,26.50,5.00,10.68,143.49,16.02,33.91,0.60,3.00,3.40,3.50,1.20,131.50,6.70,6.00,0.00,2.00,10.80,7.63,5.30,1.20,14.00,15.60,18.90,0.00,0.00,1.24,0.00,96.10,97.40,18.59,13.35,102.40,134.53,153.30,0.40,1.20,66.22,252.00,0.00,0.00,12.00
7.00,14.45,16.10,17.52,14.00,4.20,7.70,2.60,4.00,1.83,0.40,3.30,17.00,1.25,15.13,3.10,0.00,7.60,27.59,76.09,2.70,4.50,4.80,4.20,18.25,10.00,3.00,4.20,2.80,8.90,31.70,90.90,2.45,26.40,5.00,10.68,142.02,16.02,33.79,0.60,3.00,3.40,3.50,1.20,131.80,6.70,6.00,0.00,2.00,10.80,7.63,5.20,1.20,14.20,16.10,18.90,0.00,0.00,1.23,0.00,96.90,98.40,18.61,13.53,102.58,134.51,154.60,0.40,1.16,64.95,252.00,0.00,0.00,12.00
8.00,14.02,15.98,16.85,14.00,4.20,7.70,2.60,4.00,1.83,0.40,3.30,17.00,1.57,15.07,3.10,0.00,7.60,27.58,77.67,0.40,4.50,4.80,4.20,18.25,10.00,3.00,4.20,2.80,9.10,31.80,90.70,2.45,26.20,5.00,10.68,143.14,16.02,33.65,0.60,3.00,3.40,3.50,1.20,132.60,6.70,6.00,0.00,2.00,10.80,7.63,5.20,1.20,14.10,16.00,18.90,0.00,0.00,1.23,0.00,98.60,98.50,18.45,13.68,102.33,134.48,153.40,0.40,1.16,64.76,252.00,0.00,0.00,12.00
9.00,13.44,16.03,15.77,14.00,4.20,7.70,2.60,4.00,1.83,0.40,3.30,17.00,1.87,14.97,3.10,0.00,7.60,27.86,78.51,0.00,4.50,4.80,4.20,18.25,10.00,3.00,4.20,2.80,8.90,31.80,90.50,2.45,25.90,5.00,10.68,143.13,16.02,33.54,0.60,3.00,3.40,3.50,1.20,133.50,6.70,6.00,0.00,2.00,10.80,7.63,5.20,1.20,14.00,15.70,18.90,0.00,0.00,1.23,0.00,100.60,98.20,18.29,13.82,101.40,134.45,151.40,0.30,1.16,64.23,252.00,0.00,0.00,12.00
10.00,12.78,15.89,14.33,14.00,4.20,7.70,2.60,4.00,1.83,0.40,3.30,17.00,1.17,14.56,3.10,0.00,7.60,28.24,79.10,0.00,4.50,4.80,4.20,18.25,10.00,3.00,4.20,2.80,8.30,31.80,90.40,2.45,25.90,5.00,10.68,139.30,16.02,33.36,0.60,3.00,3.40,3.50,1.20,133.20,6.70,6.00,0.00,2.00,10.80,7.63,5.20,1.20,13.70,15.20,18.90,0.00,0.00,1.04,0.00,101.30,98.80,19.10,14.00,99.21,134.47,151.40,0.20,1.16,61.92,252.00,0.00,0.00,12.00
11.00,12.04,15.56,12.56,14.00,4.20,7.70,2.60,4.00,1.83,0.40,3.30,17.00,0.59,13.81,3.10,0.00,7.60,28.42,79.02,0.00,4.50,4.80,4.20,18.25,10.00,3.00,4.20,2.80,6.70,31.80,90.40,2.45,25.90,5.00,10.68,131.28,16.02,32.81,0.60,3.00,3.40,3.50,1.20,132.50,6.70,6.00,0.00,2.00,10.80,7.63,5.20,1.20,13.30,14.50,18.90,0.00,0.00,1.01,0.00,101.50,99.70,18.85,14.18,94.66,134.50,152.00,0.20,1.20,58.08,238.37,0.00,0.00,12.00
12.00,11.26,15.46,10.17,14.00,4.20,7.70,2.60,4.00,1.83,0.40,3.30,17.00,0.43,12.73,3.10,0.00,7.60,28.54,78.71,0.00,4.50,4.80,4.20,18.25,10.00,3.00,4.20,2.80,5.30,31.80,90.50,2.45,26.00,5.00,10.68,122.15,16.02,31.64,0.60,3.00,3.40,3.50,1.20,133.10,6.70,6.00,0.00,2.00,10.80,7.63,5.20,1.20,12.60,14.10,18.90,0.00,0.00,0.94,0.00,101.70,100.40,18.72,15.14,72.44,134.52,154.00,0.10,1.24,50.67,229.93,0.00,0.00,12.00
13.00,10.47,15.75,7.35,14.00,4.20,7.70,2.60,4.00,1.83,0.40,3.30,17.00,0.32,11.31,3.10,0.00,7.60,28.64,79.20,0.00,4.50,4.80,4.20,18.25,10.00,3.00,4.20,2.80,2.90,31.80,90.70,2.45,26.00,5.00,10.68,98.45,16.02,28.40,0.60,3.00,3.40,3.50,1.20,134.00,6.70,6.00,0.00,2.00,10.80,7.63,5.20,1.20,11.90,13.80,18.90,0.00,0.00,0.79,0.00,102.00,101.10,18.62,15.03,49.73,134.54,156.50,0.10,1.32,41.65,212.37,0.00,0.00,12.00
14.00,9.51,15.81,4.56,14.00,4.20,7.70,2.60,4.00,1.83,0.40,3.30,17.00,0.08,8.81,3.10,0.00,7.60,28.72,79.94,0.00,4.50,4.80,4.20,18.25,10.00,3.00,4.20,2.80,0.70,31.70,90.80,2.45,26.20,5.00,10.68,62.59,16.02,19.63,0.60,3.00,3.40,3.50,1.20,134.90,6.70,6.00,0.00,2.00,10.80,7.63,5.20,1.20,11.60,13.30,18.90,0.00,0.00,0.57,0.00,101.20,102.40,18.39,15.02,18.05,134.54,154.10,0.10,1.32,25.88,155.40,0.00,0.00,12.00
15.00,8.25,16.10,2.05,14.00,4.20,7.70,2.60,4.00,1.83,0.40,3.30,17.00,0.00,5.88,3.10,0.00,7.60,28.79,80.24,0.00,4.50,4.80,4.20,18.25,10.00,3.00,4.20,2.80,0.00,31.70,90.90,2.45,26.30,5.00,10.68,25.07,16.02,8.31,0.60,3.00,3.40,3.50,1.20,135.80,6.70,6.00,0.00,2.00,10.80,7.63,5.20,1.20,11.30,12.80,18.90,0.00,0.00,0.49,0.00,100.20,103.90,18.11,15.03,1.61,134.55,150.10,0.10,1.32,11.76,81.48,0.00,0.00,12.00
16.00,5.28,15.54,0.22,14.00,4.20,7.70,2.60,4.00,1.83,0.40,3.30,17.00,0.00,2.00,3.10,0.00,7.60,28.87,80.39,0.00,4.50,4.80,4.20,18.25,10.00,3.00,4.20,2.80,0.00,31.70,91.00,2.45,26.50,5.00,10.68,5.48,16.02,1.09,0.60,3.00,3.40,3.50,1.20,136.60,6.70,6.00,0.00,2.00,10.80,7.63,5.20,1.20,10.70,12.30,18.90,0.00,0.00,0.34,0.00,101.30,105.10,18.03,15.06,0.00,134.55,144.20,0.10,1.32,2.16,5.58,0.00,0.00,12.00
17.00,0.40,15.54,0.00,14.00,4.20,7.70,2.60,4.00,1.83,0.40,3.30,17.00,0.00,0.16,3.10,0.00,7.60,28.80,80.12,0.00,4.50,4.80,4.20,18.25,10.00,3.00,4.20,2.80,0.00,31.70,91.00,2.45,26.70,5.00,10.68,1.18,16.02,0.01,0.60,3.00,3.40,3.50,1.20,137.30,6.70,6.00,0.00,2.00,10.80,7.63,5.20,1.20,10.00,11.80,18.90,0.00,0.00,0.12,0.00,103.20,106.20,18.01,15.09,0.00,134.54,137.60,0.00,1.40,0.01,0.04,0.00,0.00,12.00
18.00,0.00,15.03,0.00,14.00,4.20,7.70,2.60,4.00,1.83,0.40,3.30,17.00,0.00,0.00,3.10,0.00,7.60,28.67,79.71,2.10,4.50,15.53,4.20,18.25,10.00,3.00,4.20,2.80,0.00,31.60,91.10,2.45,26.90,5.00,10.68,0.00,16.02,0.00,0.60,3.00,3.40,3.50,1.20,136.60,6.70,6.00,0.00,2.00,10.80,7.63,5.20,1.20,9.50,11.40,18.90,0.00,0.00,0.06,0.00,105.90,106.70,17.97,15.11,0.00,134.55,134.10,0.00,1.44,0.00,0.00,0.00,0.00,12.00
19.00,0.00,15.23,0.00,14.00,4.20,7.70,2.60,4.00,1.83,0.40,3.30,17.00,0.00,0.00,3.10,0.00,7.60,28.42,78.79,6.80,4.50,15.53,4.20,18.25,10.00,3.00,4.20,2.80,0.00,31.60,91.10,2.45,27.20,5.00,10.68,0.00,16.02,0.00,0.60,3.00,3.40,3.50,1.20,135.40,6.70,6.00,19.42,2.00,10.80,7.63,5.20,1.20,9.00,11.00,18.90,0.00,0.00,0.00,0.00,108.80,106.90,17.92,15.12,0.00,134.57,131.60,0.00,1.52,0.00,0.00,0.00,0.00,12.00
20.00,0.00,15.00,0.00,14.00,4.20,7.70,2.60,4.00,1.83,0.40,3.30,17.00,0.00,0.00,3.10,0.00,7.60,28.11,77.71,8.00,4.50,15.53,4.20,18.25,10.00,3.00,4.20,2.80,0.00,31.70,91.20,2.45,27.30,5.00,10.68,0.00,16.02,0.00,0.60,3.00,3.40,3.50,1.20,134.80,6.70,6.00,19.42,2.00,10.80,7.63,5.20,1.20,8.80,11.10,18.90,0.00,0.00,0.00,0.00,108.90,106.60,17.72,15.12,0.00,134.57,130.80,0.00,1.56,0.00,0.00,0.00,0.00,12.00
21.00,0.00,15.07,0.00,14.00,4.20,7.70,2.60,4.00,1.83,0.40,3.30,17.00,0.00,0.00,3.10,0.00,7.60,27.75,76.21,8.00,4.50,15.53,4.20,18.25,10.00,3.00,4.20,2.80,0.00,31.80,91.40,2.45,27.40,5.00,10.68,0.00,16.02,0.00,0.60,3.00,3.40,3.50,1.20,134.50,6.70,6.00,19.42,2.00,10.80,7.63,5.20,1.20,8.50,11.30,18.90,0.00,0.00,0.00,0.00,107.90,106.30,17.46,15.11,0.00,134.57,130.60,0.00,1.56,0.00,0.00,0.00,0.00,12.00
22.00,0.00,15.08,0.00,14.00,4.20,7.70,2.60,4.00,1.83,0.40,3.30,17.00,0.00,0.00,3.10,0.00,7.60,27.36,74.57,8.00,4.50,15.53,4.20,18.25,10.00,3.00,4.20,2.80,0.00,31.90,91.40,2.45,27.40,5.00,10.68,0.00,16.02,0.00,0.60,3.00,3.40,3.50,1.20,134.20,6.70,6.00,19.42,2.00,10.80,7.63,5.20,1.20,8.50,11.70,18.90,0.00,0.00,0.00,0.00,107.70,105.60,17.47,15.08,0.00,134.58,129.40,0.00,1.56,0.00,0.00,0.00,0.00,12.00
23.00,0.00,15.49,0.00,14.00,4.20,7.70,2.60,4.00,1.83,0.40,3.30,17.00,0.00,0.00,3.10,0.00,7.60,26.89,73.76,8.00,4.50,15.53,4.20,18.25,10.00,3.00,4.20,2.80,0.00,31.90,91.30,2.45,27.50,5.00,10.68,0.00,16.02,0.00,0.60,3.00,3.40,3.50,1.20,133.80,6.70,6.00,19.42,2.00,10.80,7.63,5.20,1.20,8.50,12.30,18.90,0.00,0.00,0.00,0.00,107.70,104.80,17.58,15.05,0.00,134.58,127.80,0.00,1.60,0.00,0.00,0.00,0.00,12.00
24.00,0.00,15.61,0.00,14.00,4.20,7.70,2.60,4.00,1.83,0.40,3.30,17.00,0.00,0.00,3.10,0.00,7.60,26.38,73.22,8.00,4.50,15.53,4.20,18.25,10.00,3.00,4.20,2.80,0.00,31.90,91.40,2.45,27.50,5.00,10.68,0.00,16.02,0.00,0.60,3.00,3.40,3.50,1.20,133.20,6.70,6.00,19.42,2.00,10.80,7.63,5.20,1.20,8.70,12.60,18.90,0.00,0.00,0.00,0.00,106.70,104.50,17.16,15.01,0.00,134.58,127.00,0.00,1.64,0.00,0.00,0.00,0.00,12.00
