"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","CTAGROOLMOS","CSSUNNY","CASAGRANDE","CSCOENERGY","CSEXPANSIONINTIPAMPA","CSSUNNYEXPANSION"
1.00,0.00,23.90,0.00,14.00,4.20,7.30,12.24,19.14,2.30,0.40,3.40,15.00,0.00,0.00,17.49,0.00,5.40,5.96,10.62,3.80,10.00,12.63,4.50,19.24,19.24,19.44,19.44,2.80,0.00,15.01,41.33,3.40,27.00,19.44,18.46,0.00,17.88,0.00,0.60,19.44,19.44,19.44,1.20,4.89,12.83,20.41,8.20,0.00,7.33,17.49,2.40,0.37,0.01,19.00,0.00,1.00,12.83,32.33,0.20,0.32,0.00,76.02,0.00,0.00,2.00,0.00,0.00,11.00,0.00,18.00,0.00,0.00,0.00
2.00,0.00,23.90,0.00,14.00,4.20,7.30,12.24,19.14,2.30,0.40,3.40,15.00,0.00,0.00,17.49,0.00,5.40,5.96,10.62,3.80,10.00,12.63,4.50,19.24,19.24,19.44,19.44,2.80,0.00,15.01,41.33,3.40,27.00,19.44,18.46,0.00,17.88,0.00,0.60,19.44,19.44,19.44,1.20,4.89,12.83,20.41,8.20,0.00,7.33,17.49,2.40,0.37,0.01,19.00,0.00,1.00,12.83,32.33,0.20,0.32,0.00,76.02,0.00,0.00,2.00,0.00,0.00,11.00,0.00,18.00,0.00,0.00,0.00
3.00,0.00,23.89,0.00,14.00,4.20,7.30,12.24,19.14,2.30,0.40,3.40,15.00,0.00,0.00,17.49,0.00,5.40,5.77,9.02,3.70,10.00,12.63,4.50,19.24,19.24,19.44,19.44,2.80,0.00,15.20,39.29,3.40,27.00,19.44,18.46,0.00,17.88,0.00,0.60,19.44,19.44,19.44,1.20,1.99,12.83,20.41,8.20,0.00,7.33,17.49,2.40,0.29,0.00,19.00,0.00,1.00,10.13,27.03,0.17,0.25,0.00,74.93,0.00,0.00,2.00,0.00,0.00,11.00,0.00,18.00,0.00,0.00,0.00
4.00,0.00,23.87,0.00,14.00,4.20,7.30,12.24,19.14,2.30,0.40,3.40,15.00,0.00,0.00,17.49,0.00,5.40,5.11,7.50,3.70,10.00,12.63,4.50,19.24,19.24,19.44,19.44,2.80,0.00,15.34,37.63,3.40,27.00,19.44,18.46,0.00,17.88,0.00,0.60,19.44,19.44,19.44,1.20,0.58,12.83,20.41,8.20,0.00,7.33,17.49,2.40,0.22,0.01,19.00,0.00,1.00,8.66,23.90,0.15,0.23,0.00,73.89,0.00,0.00,2.00,0.00,0.00,11.00,0.00,18.00,0.00,0.00,0.00
5.00,0.00,23.83,0.00,14.00,4.20,7.30,12.24,19.14,2.10,0.40,3.40,15.00,0.00,0.00,17.49,0.00,5.40,4.46,6.36,3.70,10.00,12.63,4.50,19.24,19.24,19.44,19.44,2.80,0.00,15.40,37.26,3.40,27.00,19.44,18.46,0.00,17.88,0.00,0.60,19.44,19.44,19.44,1.20,0.23,12.83,20.41,8.20,0.00,7.33,17.49,2.40,0.18,0.01,19.00,0.00,1.00,8.07,22.65,0.14,0.21,0.00,73.59,0.00,0.00,2.00,0.00,0.00,11.00,0.00,18.00,0.00,0.00,0.00
6.00,0.00,23.56,0.00,14.00,4.20,7.30,12.24,19.14,2.10,0.40,3.40,15.00,0.00,0.00,17.49,0.00,5.40,3.93,6.18,3.70,10.00,12.63,4.50,19.24,19.24,19.44,19.44,2.80,0.00,15.51,38.69,3.40,27.00,19.44,18.46,0.00,17.88,0.00,0.60,19.44,19.44,19.44,1.20,0.74,12.83,20.41,8.20,0.00,7.33,17.49,2.40,0.15,0.02,19.00,0.00,1.00,9.19,24.16,0.15,0.22,0.00,74.43,0.00,0.00,2.00,0.00,0.00,11.00,0.00,18.00,0.00,0.00,0.00
7.00,0.00,23.62,0.00,14.00,4.20,7.30,12.24,19.14,2.10,0.40,3.40,15.00,0.00,0.00,17.49,0.00,5.40,3.61,6.69,3.70,10.00,12.63,4.50,19.24,19.24,19.44,19.44,2.80,0.00,15.89,39.98,3.40,27.00,19.44,18.46,0.00,17.88,0.00,0.60,19.44,19.44,19.44,1.20,2.15,12.83,20.41,8.20,0.00,7.33,17.49,2.40,0.07,0.02,19.00,0.00,1.00,11.44,26.64,0.16,0.24,0.00,75.78,0.00,0.00,2.00,0.00,0.00,11.00,0.00,18.00,0.00,0.00,0.00
8.00,0.00,23.73,0.00,14.00,4.20,7.30,12.24,19.14,2.10,0.40,3.40,15.00,0.00,0.00,17.49,0.00,5.40,3.24,6.36,3.70,10.00,12.63,4.50,19.24,19.24,19.44,19.44,2.80,0.00,16.12,40.11,3.40,27.00,19.44,18.46,0.00,17.88,0.00,0.60,19.44,19.44,19.44,1.20,3.54,12.83,20.41,8.20,0.00,7.33,17.49,2.40,0.04,0.04,19.00,0.00,1.00,12.79,28.55,0.13,0.23,0.00,77.08,0.00,0.00,2.00,0.00,0.00,11.00,0.00,18.00,0.00,0.00,0.00
9.00,0.00,23.53,0.00,14.00,4.20,7.30,12.24,19.14,2.10,0.40,3.40,15.00,0.00,0.00,17.49,0.00,5.40,2.87,6.03,3.70,10.00,12.63,4.50,19.24,19.24,19.44,19.44,2.80,0.00,16.34,40.30,3.40,27.00,19.44,18.46,0.00,17.88,0.00,0.60,19.44,19.44,19.44,1.20,4.16,12.83,20.41,8.20,0.00,7.33,17.49,2.40,0.07,0.18,19.00,0.00,1.00,14.06,30.73,0.10,0.16,0.00,77.93,0.00,0.00,2.00,0.00,0.00,11.00,0.00,18.00,0.00,0.00,0.00
10.00,0.00,23.55,0.00,14.00,4.20,7.30,12.24,19.14,2.10,0.40,3.40,15.00,0.00,0.00,17.49,0.00,5.40,2.52,5.77,3.70,10.00,12.63,4.50,19.24,19.24,19.44,19.44,2.80,0.00,16.58,40.55,3.40,27.00,19.44,18.46,0.00,17.88,0.00,0.60,19.44,19.44,19.44,1.20,4.49,12.83,20.41,8.20,0.00,7.33,17.49,2.40,0.15,0.44,19.00,0.00,1.00,15.33,33.10,0.07,0.08,0.00,78.49,0.00,0.00,2.00,0.00,0.00,11.00,0.00,18.00,0.00,0.00,0.00
