"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","RENOVANDESH1","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","SANTA ROSA 1","SANTA ROSA 2","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN"
1.00,1.46,23.68,0.28,17.00,5.00,8.00,6.40,11.71,0.00,0.40,3.00,0.00,0.42,0.04,19.00,0.00,9.60,19.55,18.93,0.00,9.50,15.41,4.50,20.00,20.00,8.00,11.71,2.80,0.00,4.50,8.00,0.00,27.00,19.51,20.00,2.49,19.00,0.50,0.60,15.00,17.00,17.00,1.20,1.00,12.88,11.71,0.00,4.00,10.00,0.00,20.00,1.20,7.20,9.70,18.00,0.00,0.00,0.03,1.23,1.00,1.00,0.33,0.32,2.48,1.00,1.00,0.50,2.00,2.09,12.55
2.00,7.43,23.63,1.30,17.00,5.00,8.00,6.40,11.71,0.00,0.40,3.00,0.00,1.09,0.92,19.00,0.00,9.60,19.85,18.63,0.00,9.50,15.41,4.50,20.00,20.00,8.00,11.71,2.80,0.13,4.70,8.00,0.00,27.00,19.51,20.00,18.01,19.00,3.92,0.60,15.00,17.00,17.00,1.20,1.00,12.88,11.71,0.00,4.00,10.00,0.00,20.00,1.20,7.70,10.00,18.00,0.00,0.00,0.06,1.23,1.00,1.00,0.33,0.31,16.20,1.00,1.00,0.50,2.00,12.85,49.45
3.00,10.02,23.80,2.45,17.00,5.00,8.00,6.40,11.71,0.00,0.40,3.00,0.00,2.49,3.45,19.00,0.00,9.60,19.92,19.01,0.00,9.50,15.41,4.50,20.00,20.00,8.00,11.71,2.80,2.29,5.10,8.00,0.00,27.00,19.51,20.00,47.91,19.00,11.25,0.60,15.00,17.00,17.00,1.20,1.00,12.88,11.71,0.00,4.00,10.00,0.00,20.00,1.20,7.80,10.20,18.00,0.00,0.00,0.08,1.23,1.00,1.00,0.41,0.40,39.69,1.00,1.00,0.50,2.00,30.96,104.42
4.00,11.46,24.10,3.76,17.00,5.00,8.00,6.40,11.71,0.00,0.40,3.00,0.00,5.43,6.20,19.00,0.00,9.60,19.28,21.47,5.00,9.50,15.41,4.50,20.00,20.00,8.00,11.71,2.80,5.86,5.50,8.00,0.00,27.00,19.51,20.00,82.13,19.00,18.71,0.60,15.00,17.00,17.00,1.20,1.00,12.88,11.71,0.00,4.00,10.00,0.00,20.00,1.20,8.10,10.60,18.00,0.00,0.00,0.11,1.23,1.00,1.00,0.69,0.78,65.20,1.00,1.00,0.50,2.00,50.58,173.95
5.00,12.27,23.77,5.14,17.00,5.00,8.00,6.40,11.71,0.00,0.40,3.00,0.00,8.78,8.09,19.00,0.00,9.60,18.62,23.99,5.00,9.50,15.41,4.50,20.00,20.00,8.00,11.71,2.80,7.88,6.10,12.00,0.00,27.00,19.51,20.00,102.54,19.00,24.44,0.60,15.00,17.00,17.00,1.20,4.00,12.88,11.71,0.00,4.00,10.00,0.00,20.00,1.20,9.20,11.60,18.00,0.00,0.00,0.54,1.23,1.00,1.00,1.00,1.16,77.34,2.00,3.00,0.50,2.00,61.36,217.32
6.00,12.78,24.04,6.47,17.00,5.00,8.00,6.40,11.71,0.00,0.40,3.00,0.00,12.13,9.69,19.00,0.00,9.60,17.88,26.69,5.00,9.50,15.41,4.50,20.00,20.00,8.00,11.71,2.80,9.22,6.60,16.00,0.00,27.00,19.51,20.00,109.58,19.00,26.85,0.60,15.00,17.00,17.00,1.20,6.00,12.88,11.71,0.00,4.00,10.00,0.00,20.00,1.20,10.20,12.60,18.00,0.00,0.00,0.73,1.23,1.00,1.00,1.33,1.53,81.37,4.00,6.00,0.50,2.00,65.87,232.37
7.00,13.44,23.41,7.68,17.00,5.00,8.00,6.40,11.71,0.00,0.40,3.00,0.00,13.91,11.49,19.00,0.00,9.60,17.21,29.48,5.00,9.50,15.41,4.50,20.00,20.00,8.00,11.71,2.80,10.33,7.00,20.00,0.00,27.00,19.51,20.00,115.06,19.00,28.31,0.60,15.00,17.00,17.00,1.20,10.00,12.88,11.71,0.00,4.00,10.00,0.00,20.00,1.20,11.20,13.50,18.00,0.00,0.00,0.90,1.23,1.00,1.00,1.68,1.91,85.58,8.00,9.00,0.50,2.00,65.84,234.66
8.00,14.02,23.45,9.18,17.00,5.00,8.00,6.40,11.71,0.00,0.40,3.00,0.00,14.74,12.91,19.00,0.00,9.60,16.77,32.55,5.00,9.50,15.41,4.50,20.00,20.00,8.00,11.71,2.80,11.08,7.40,25.50,0.00,27.00,19.51,20.00,118.10,19.00,29.01,0.60,15.00,17.00,17.00,1.20,9.60,12.88,11.71,0.00,4.00,10.00,0.00,20.00,1.20,12.10,14.20,18.00,0.00,0.00,1.01,1.23,10.00,15.00,2.04,2.29,87.03,12.00,14.00,0.50,2.00,65.25,226.44
9.00,14.42,23.38,10.87,17.00,5.00,8.00,6.40,11.71,0.00,0.40,3.00,0.00,15.23,13.78,19.00,0.00,9.60,16.60,36.05,5.10,9.50,15.41,4.50,20.00,20.00,8.00,11.71,2.80,11.50,8.10,28.80,0.00,27.00,19.51,20.00,118.20,19.00,29.22,0.60,15.00,17.00,17.00,1.20,10.90,12.88,11.71,0.00,4.00,10.00,0.00,20.00,1.20,12.60,14.50,18.00,0.00,0.00,1.10,1.23,19.40,27.80,2.51,2.74,87.32,18.00,23.10,0.50,2.00,64.94,221.72
10.00,14.67,23.80,12.18,17.00,5.00,8.00,6.40,11.71,0.00,0.40,3.00,0.00,14.77,14.28,19.00,0.00,9.60,17.22,40.89,5.10,9.50,15.41,4.50,20.00,20.00,8.00,11.71,2.80,11.52,8.80,32.40,0.00,27.00,19.51,20.00,115.94,19.00,28.56,0.60,15.00,17.00,17.00,1.20,14.50,12.88,11.71,0.00,4.00,10.00,0.00,20.00,1.20,12.90,14.70,18.00,0.00,0.00,1.13,1.23,23.60,33.10,3.30,3.39,85.73,28.00,28.40,0.50,2.00,64.14,221.55
