"ETAPA \ GENERADOR","CALLAHUANCA","HUAMPANI","MOYOPAMPA","MANTARO","RESTITUCION","OROYA","PACHACHACA","YAUPI","HUANCHOR","PARIAC","YANANGO","CHARCANI IV","CHARCANI V","CHARCANI VI","ARICOTA I","MACHUPICCHU","SAN GABAN II","YUNCAN","CAHUA","MALPASO","CANON DEL PATO","GALLITO CIEGO","ARCATA","CHARCANI 123","SANTA TERESA","QUITARACSA","PCH CHAGLLA","CH CARHUAQUERO IV","HUANZA","MCH CERRO DEL AGUILA","CARHUAC","CHAGLLA G1","CHAGLLA G2","HUINCO G1","HUINCO G2","HUINCO G3","HUINCO G4","CERRO DEL AGUILA G1","CERRO DEL AGUILA G2","CERRO DEL AGUILA G3","CH CANA BRAVA","CHIMAY G1","CHIMAY G2","MATUCANA G1","MATUCANA G2","LA VIRGEN","CARHUAQUERO G1","CARHUAQUERO G2","CARHUAQUERO G3","CHEVES G1","CHEVES G2","PLATANAL G1","PLATANAL G2"
1.00,78.57,30.22,67.73,647.01,212.34,6.36,5.03,111.35,19.36,3.98,37.94,0.00,60.00,0.00,6.86,165.35,113.35,89.16,44.45,36.54,159.99,0.00,2.84,6.88,88.00,115.36,6.39,0.00,0.00,10.21,0.00,143.00,143.00,38.97,0.00,49.79,38.97,185.79,198.88,185.86,1.09,76.05,73.16,67.15,67.06,82.28,16.70,0.00,0.00,87.88,84.00,111.24,111.19
2.00,78.57,30.22,67.73,647.01,212.34,6.36,5.03,111.35,19.36,3.98,37.94,0.00,60.00,0.00,6.86,165.35,113.35,89.16,44.45,36.54,159.99,0.00,2.84,6.88,88.00,115.36,6.39,0.00,0.00,10.21,0.00,143.00,143.00,54.71,0.00,54.93,0.00,185.79,198.88,185.86,2.01,76.05,73.16,67.15,67.06,82.28,30.94,0.00,0.00,87.88,84.00,111.24,111.19
3.00,78.57,30.22,67.73,647.01,212.34,6.36,5.03,111.35,19.36,3.98,37.94,0.00,60.00,0.00,6.86,165.35,113.35,89.16,44.45,36.54,159.99,0.00,2.84,6.88,88.00,115.36,6.39,0.00,0.00,10.21,0.00,0.00,230.21,0.00,0.00,54.18,0.00,185.79,198.88,185.86,0.00,76.05,73.16,67.15,67.06,82.28,0.00,0.00,0.00,87.88,84.00,111.24,111.19
4.00,78.57,30.22,67.73,647.01,212.34,6.36,5.03,111.35,19.36,3.98,37.94,0.00,60.00,0.00,6.86,165.35,113.35,89.16,44.45,36.54,159.99,0.00,2.84,6.88,88.00,115.36,6.39,0.00,0.00,10.21,0.00,0.00,230.21,0.00,27.15,25.13,0.00,185.79,198.88,185.86,0.00,76.05,73.16,67.15,67.06,82.28,0.00,0.00,0.00,87.88,84.00,111.24,111.19
5.00,78.57,30.22,67.73,647.01,212.34,6.36,5.03,111.35,19.36,3.98,37.94,0.00,60.00,0.00,6.86,165.35,113.35,89.16,44.45,36.54,159.99,0.00,2.84,6.88,88.00,111.24,6.39,0.00,0.00,10.21,0.00,143.00,143.00,0.00,0.00,68.48,0.00,185.79,198.88,185.86,0.00,76.05,73.16,67.15,67.06,82.28,0.00,0.00,0.00,87.88,84.00,111.24,111.19
6.00,78.57,30.22,67.73,647.01,212.34,6.36,5.03,111.35,19.36,3.98,37.94,0.00,60.00,0.00,6.86,165.35,113.35,89.16,44.45,36.54,159.99,0.00,2.84,6.88,88.00,82.98,6.39,0.00,0.00,10.21,0.00,143.00,143.00,0.00,0.00,68.48,0.00,185.79,198.88,185.86,0.00,76.05,73.16,67.15,67.06,82.28,0.00,0.00,0.00,87.88,84.00,111.24,111.19
7.00,78.57,30.22,67.73,647.01,212.34,6.36,5.03,111.35,19.36,3.98,37.94,0.00,60.00,0.00,6.86,165.35,113.35,89.16,44.45,36.54,159.99,0.00,2.84,6.88,88.00,113.94,6.39,0.00,0.00,10.21,0.00,143.00,143.00,0.00,0.00,68.48,0.00,185.79,198.88,185.86,1.08,76.05,73.16,67.15,67.06,82.28,16.60,0.00,0.00,87.88,84.00,111.24,111.19
8.00,78.57,30.22,67.73,647.01,212.34,6.36,5.03,111.35,19.36,3.98,37.94,0.00,60.00,0.00,6.86,165.35,113.35,89.16,44.45,36.54,159.99,0.00,2.84,6.88,88.00,115.36,6.39,0.00,0.00,10.21,0.00,143.00,143.00,42.18,0.00,59.99,0.00,185.79,198.88,185.86,2.01,76.05,73.16,67.15,67.06,82.28,30.94,0.00,0.00,87.88,84.00,111.24,111.19
9.00,78.57,30.22,67.73,647.01,212.34,6.36,5.03,111.35,19.36,3.98,37.94,0.00,60.00,0.00,6.86,165.35,113.35,89.16,44.45,36.54,159.99,0.00,2.84,6.88,88.00,111.29,6.39,0.00,0.00,10.21,0.00,143.00,143.00,40.46,0.00,59.35,0.00,185.79,198.88,185.86,1.20,76.05,73.16,67.15,67.06,82.28,18.44,0.00,0.00,87.88,84.00,0.00,111.19
10.00,78.57,30.22,67.73,647.01,212.34,6.36,5.03,111.35,19.36,3.98,37.94,0.00,60.00,0.00,6.86,165.35,113.35,89.16,44.45,36.54,159.99,0.00,2.84,6.88,88.00,109.41,6.39,0.00,0.00,10.21,0.00,143.00,143.00,0.00,0.00,0.00,0.00,185.79,198.88,185.86,1.29,76.05,73.16,67.15,67.06,82.28,19.79,0.00,0.00,87.88,84.00,0.00,111.19
11.00,78.57,30.22,67.73,647.01,212.34,6.36,5.03,111.35,19.36,3.98,37.94,0.00,60.00,0.00,6.86,165.35,113.35,89.16,44.45,36.54,159.99,0.00,2.84,6.88,88.00,53.66,6.39,0.00,0.00,10.21,0.00,0.00,176.01,0.00,0.00,0.00,0.00,185.79,198.88,185.86,1.46,76.05,73.16,67.15,67.06,82.28,22.44,0.00,0.00,87.88,84.00,0.00,111.19
