"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","CTAGROOLMOS","CSSUNNY","CASAGRANDE","CSCOENERGY","CSEXPANSIONINTIPAMPA","CSSUNNYEXPANSION"
1.00,0.00,22.47,0.00,14.00,4.50,7.30,3.60,8.00,1.40,0.40,3.50,19.00,0.00,0.00,4.00,6.60,23.59,37.87,0.00,3.50,4.50,2.70,10.00,17.78,4.00,6.50,1.40,0.00,25.57,74.46,2.50,0.00,5.00,17.20,0.00,14.49,0.00,0.60,4.50,5.00,5.20,1.10,95.00,7.50,6.50,2.50,10.70,8.04,5.80,2.20,12.85,12.80,9.45,0.00,0.74,98.11,99.55,14.34,9.06,0.00,94.58,109.00,0.00,1.60,0.00,0.00,11.00,0.00,17.69,0.00,0.00,0.00
2.00,0.00,22.99,0.00,14.00,4.50,7.30,3.60,8.00,1.40,0.40,3.50,19.00,0.00,0.00,4.00,6.60,22.56,38.05,0.00,3.50,4.50,2.70,10.00,17.78,4.00,6.50,1.40,0.00,25.09,73.27,2.50,0.00,5.00,17.20,0.00,14.49,0.00,0.60,4.50,5.00,5.20,1.10,95.00,7.50,6.50,2.50,10.70,8.04,5.80,2.20,12.87,12.83,9.45,0.00,0.74,97.60,99.60,14.18,9.06,0.00,95.21,111.00,0.00,1.56,0.00,0.00,11.00,0.00,17.69,0.00,0.00,0.00
3.00,0.00,22.89,0.00,14.00,4.50,7.30,3.60,8.00,1.40,0.40,3.50,19.00,0.00,0.00,4.00,6.60,21.80,35.47,0.00,3.50,4.50,2.70,10.00,17.78,4.00,6.50,1.40,0.00,24.98,75.32,2.50,0.00,5.00,17.20,0.00,14.49,0.00,0.60,4.50,5.00,5.20,1.10,95.00,7.50,6.50,2.50,10.70,8.04,5.80,2.20,12.80,12.83,9.45,0.00,0.74,95.95,98.85,13.76,8.87,0.00,96.76,113.00,0.00,1.56,0.00,0.00,11.00,0.00,17.69,0.00,0.00,0.00
4.00,0.00,23.09,0.00,14.00,4.50,7.30,3.60,8.00,1.40,0.40,3.50,19.00,0.00,0.00,4.00,6.60,20.94,34.71,0.00,3.50,4.50,2.70,10.00,17.78,4.00,6.50,1.40,0.00,25.00,74.31,2.50,0.00,5.00,17.20,0.00,14.49,0.00,0.60,4.50,5.00,5.20,1.10,95.00,7.50,6.50,2.50,10.70,8.04,5.80,2.20,12.80,12.68,9.45,0.00,0.74,92.27,97.57,13.23,8.65,0.00,100.62,113.00,0.00,1.56,0.00,0.00,11.00,0.00,17.69,0.00,0.00,0.00
5.00,0.00,23.25,0.00,14.00,4.50,7.30,3.60,8.00,1.40,0.40,3.50,19.00,0.00,0.00,4.00,6.60,20.05,33.79,0.00,3.50,4.50,2.70,10.00,17.78,4.00,6.50,1.40,0.00,24.97,74.45,2.50,0.00,5.00,17.20,0.00,14.49,0.00,0.60,4.50,5.00,5.20,1.10,94.00,7.50,6.50,2.50,10.70,8.04,5.80,2.20,12.82,12.73,9.44,0.00,0.74,91.64,97.21,12.83,8.53,0.00,101.60,113.00,0.00,1.52,0.00,0.00,11.00,0.00,17.69,0.00,0.00,0.00
6.00,0.00,23.12,0.00,14.00,4.50,7.30,3.60,8.00,1.40,0.40,3.50,19.00,0.00,0.00,4.00,6.60,19.99,32.79,0.00,3.50,4.50,2.70,10.00,17.78,4.00,6.50,1.40,0.00,25.28,74.95,2.50,0.00,5.00,17.20,0.00,14.49,0.00,0.60,4.50,5.00,5.20,1.10,93.00,7.50,6.50,2.50,10.70,8.04,5.80,2.20,12.75,12.65,9.44,0.00,0.74,91.26,95.98,12.60,8.23,0.00,101.08,110.00,0.00,1.52,0.00,0.00,11.00,0.00,17.69,0.00,0.00,0.00
7.00,0.00,23.23,0.00,14.00,4.50,7.30,3.60,8.00,1.40,0.40,3.50,19.00,0.00,0.00,4.00,6.60,19.39,31.80,0.00,3.50,4.50,2.70,10.00,17.78,4.00,6.50,1.40,0.00,24.33,71.44,2.50,0.00,5.00,17.20,0.00,14.49,0.00,0.60,4.50,5.00,5.20,1.10,91.00,7.50,6.50,2.50,10.70,8.04,5.80,2.20,12.92,12.76,9.44,0.00,0.74,91.21,96.26,12.42,8.52,0.00,99.59,107.00,0.00,1.52,0.00,0.00,11.00,0.00,17.69,0.00,0.00,0.00
8.00,0.00,23.39,0.00,14.00,4.50,7.30,3.60,8.00,1.40,0.40,3.50,19.00,0.00,0.00,4.00,6.60,19.86,31.59,0.00,3.50,4.50,2.70,10.00,17.78,4.00,6.50,1.40,0.00,23.64,68.48,2.50,0.00,5.00,17.20,0.00,14.49,0.00,0.60,4.50,5.00,5.20,1.10,89.00,7.50,6.50,2.50,10.70,8.04,5.80,2.20,12.94,12.76,9.44,0.00,0.74,91.42,95.50,12.77,8.48,0.00,97.81,104.00,0.00,1.48,0.00,0.00,11.00,0.00,17.69,0.00,0.00,0.00
9.00,0.00,23.38,0.00,14.00,4.50,7.30,3.60,8.00,1.40,0.40,3.50,19.00,0.00,0.00,4.00,6.60,19.38,30.09,0.00,3.50,4.50,2.70,10.00,17.78,4.00,6.50,1.40,0.00,23.48,68.89,2.50,0.00,5.00,17.20,0.00,14.49,0.00,0.60,4.50,5.00,5.20,1.10,88.00,7.50,6.50,2.50,10.70,8.04,5.80,2.20,13.03,12.81,9.44,0.00,0.74,90.52,96.67,12.87,8.35,0.00,97.44,104.00,0.10,1.48,0.00,0.00,11.00,0.00,17.69,0.00,0.00,0.00
10.00,0.00,23.48,0.00,14.00,4.50,7.30,3.60,8.00,1.40,0.40,3.50,19.00,0.00,0.00,4.00,6.60,19.25,28.82,0.00,3.50,4.50,2.70,10.00,17.78,4.00,6.50,1.40,0.00,23.47,69.09,2.50,0.00,5.00,17.20,0.00,14.49,0.00,0.60,4.50,5.00,5.20,1.10,89.00,7.50,6.50,2.50,10.70,8.04,5.80,2.20,13.03,12.90,9.44,0.00,0.74,90.61,95.40,12.69,8.31,0.00,97.52,106.00,0.20,1.52,0.00,0.00,11.00,0.00,17.69,0.00,0.00,0.00
