"ETAPA \ GENERADOR","CALLAHUANCA","HUAMPANI","MOYOPAMPA","MANTARO","RESTITUCION","OROYA","PACHACHACA","YAUPI","HUANCHOR","PARIAC","YANANGO","CHARCANI IV","CHARCANI V","ARICOTA I","ARICOTA II","MACHUPICCHU","SAN GABAN II","YUNCAN","CAHUA","MALPASO","CANON DEL PATO","GALLITO CIEGO","ARCATA","CHARCANI 123","SANTA TERESA","QUITARACSA","PCH CHAGLLA","CH CARHUAQUERO IV","HUANZA","MCH CERRO DEL AGUILA","CARHUAC","CHAGLLA G1","CHAGLLA G2","HUINCO G1","HUINCO G2","HUINCO G3","HUINCO G4","CERRO DEL AGUILA G1","CERRO DEL AGUILA G2","CERRO DEL AGUILA G3","CH CANA BRAVA","CHIMAY G1","CHIMAY G2","MATUCANA G1","MATUCANA G2","LA VIRGEN","CARHUAQUERO G1","CARHUAQUERO G2","CARHUAQUERO G3","CHEVES G1","CHEVES G2","PLATANAL G1","PLATANAL G2","CH SAN GABAN III"
1.00,63.96,26.47,65.08,577.65,187.92,4.46,4.68,83.19,18.62,0.63,20.75,14.92,77.78,5.13,2.82,119.05,59.03,68.87,32.63,0.00,80.82,17.17,1.97,6.88,65.05,0.00,6.39,9.00,48.19,4.43,11.15,0.00,0.00,0.00,49.76,31.99,31.99,131.47,140.07,0.00,1.34,0.00,68.35,46.34,45.36,30.83,0.00,0.00,10.31,25.00,25.00,110.26,0.00,63.73
2.00,54.72,22.65,55.68,550.56,179.11,4.46,4.68,71.74,18.62,0.63,20.75,14.92,77.78,5.13,2.82,119.05,58.08,54.93,32.63,24.74,80.82,17.17,1.97,6.88,65.05,0.00,6.39,9.00,48.19,4.43,11.15,0.00,0.00,0.00,20.62,67.88,20.62,126.69,134.69,0.00,1.34,0.00,52.58,45.93,45.11,30.83,0.00,0.00,10.31,25.00,25.00,110.26,0.00,61.67
3.00,52.59,21.76,53.51,548.71,178.51,4.46,4.68,73.03,18.62,0.63,20.75,14.92,69.66,5.13,2.82,119.05,53.72,56.50,32.63,4.12,80.82,0.00,1.97,6.88,65.05,0.00,6.39,9.00,48.19,4.43,11.15,0.00,0.00,0.00,31.06,56.21,31.10,122.17,129.66,0.00,1.34,0.00,0.00,43.52,46.08,30.83,0.00,0.00,10.31,25.00,25.00,110.26,0.00,54.45
4.00,49.58,20.52,50.45,541.66,176.21,4.46,4.68,68.71,18.62,0.63,20.75,14.92,74.65,5.13,2.82,119.05,55.73,51.24,32.63,4.12,80.82,0.00,1.97,6.88,65.05,0.00,6.39,9.00,48.19,4.43,11.15,0.00,0.00,0.00,49.76,31.99,31.99,120.81,128.17,0.00,1.34,0.00,0.00,39.54,41.22,30.83,0.00,0.00,10.31,25.00,25.00,110.26,0.00,56.53
5.00,48.72,20.16,49.57,548.98,178.59,4.46,4.68,65.55,18.62,0.63,20.75,14.92,67.50,5.13,2.82,119.05,52.56,47.39,32.63,18.00,80.82,0.00,1.97,6.88,65.05,0.00,6.39,9.00,48.19,4.43,11.15,0.00,0.00,0.00,0.00,50.30,63.44,123.93,131.61,0.00,0.00,0.00,0.00,36.29,40.25,30.83,0.00,0.00,0.00,25.00,25.00,41.42,0.00,53.89
6.00,48.82,20.20,49.67,590.43,192.08,4.46,4.68,63.59,18.62,0.63,20.75,14.92,74.24,5.13,2.82,119.05,52.94,45.01,32.63,18.00,80.82,0.00,1.97,6.88,65.05,0.00,6.39,9.00,48.19,4.43,11.15,0.00,0.00,0.00,0.00,49.33,64.42,184.17,0.00,0.00,0.00,0.00,0.00,36.70,36.68,30.83,0.00,0.00,0.00,25.00,25.00,23.93,0.00,56.71
7.00,55.21,22.85,56.18,557.91,181.50,4.46,4.68,65.29,18.62,0.63,20.75,14.92,69.65,5.13,2.82,119.05,51.67,47.08,32.63,18.00,80.82,0.00,1.97,6.88,65.05,0.00,6.39,9.00,16.49,4.43,3.81,0.00,0.00,0.00,0.00,0.00,0.00,127.26,135.34,0.00,0.00,0.00,0.00,47.33,45.95,30.83,0.00,0.00,0.00,25.00,25.00,71.82,0.00,54.57
8.00,55.14,22.82,56.10,559.60,182.05,4.46,4.68,66.11,18.62,0.63,20.75,14.92,73.38,5.13,2.82,119.05,51.68,48.07,32.63,18.00,80.82,0.00,1.97,6.88,65.05,0.00,6.39,9.00,16.49,4.43,3.81,0.00,0.00,0.00,0.00,0.00,0.00,131.13,139.69,0.00,0.00,0.00,0.00,47.86,46.27,30.83,0.00,0.00,0.00,25.00,25.00,71.82,0.00,55.74
9.00,55.78,23.08,56.75,562.57,183.01,4.46,4.68,66.02,18.62,0.63,20.75,14.92,76.32,5.13,2.82,119.05,52.14,47.97,32.63,18.00,80.82,0.00,1.97,6.88,65.05,0.00,6.39,9.00,16.49,4.43,3.81,0.00,0.00,0.00,0.00,0.00,0.00,133.86,142.78,0.00,0.00,0.00,0.00,48.48,46.65,30.83,0.00,0.00,0.00,25.00,25.00,71.82,0.00,57.70
10.00,56.90,23.55,57.89,566.21,184.20,4.46,4.68,66.32,18.62,0.63,20.75,14.92,81.37,5.13,2.82,119.05,52.44,48.33,32.63,18.00,80.82,0.00,1.97,6.88,65.05,0.00,6.39,9.00,16.63,4.43,3.85,0.00,0.00,0.00,0.00,0.00,0.00,137.02,146.38,0.00,0.00,0.00,0.00,50.57,47.93,30.83,0.00,0.00,0.00,25.00,25.00,71.82,0.00,59.19
