"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","RENOVANDESH1","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","SANTA ROSA 1","SANTA ROSA 2","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","ANASHIRONI"
1.00,0.00,22.83,0.00,0.00,4.20,8.80,4.30,9.55,2.90,0.40,3.30,0.00,0.00,0.00,9.00,0.00,10.00,5.00,13.00,7.90,11.17,15.53,2.50,17.48,14.08,5.80,7.80,2.80,0.00,2.92,8.14,2.19,27.30,15.53,19.11,0.00,17.96,0.00,0.60,6.00,6.00,7.00,1.20,5.00,10.00,10.00,19.42,6.00,10.80,8.10,11.17,2.40,5.27,8.00,18.90,0.00,0.00,0.00,1.00,0.66,0.82,0.00,0.00,0.00,25.69,2.00,0.00,1.50,0.00,0.00,0.00
2.00,0.00,22.83,0.00,0.00,4.20,8.80,4.30,9.55,2.90,0.40,3.30,0.00,0.00,0.00,9.00,0.00,10.00,9.07,11.29,7.90,11.17,15.53,2.50,17.48,14.08,5.80,7.80,2.80,0.00,5.05,10.21,2.19,27.40,15.53,19.11,0.00,17.96,0.00,0.60,6.00,6.00,7.00,1.20,3.00,10.00,10.00,19.42,6.00,10.70,8.10,11.17,2.40,13.45,15.93,18.90,0.00,0.00,0.00,1.00,16.79,36.45,0.25,0.18,0.00,20.01,1.00,0.00,1.50,0.00,0.00,0.00
3.00,0.00,22.73,0.00,0.00,4.20,8.80,4.30,9.55,2.90,0.40,3.30,0.00,0.00,0.00,9.00,0.00,10.00,8.98,10.49,7.90,11.17,15.53,2.50,17.48,14.08,5.80,7.80,2.80,0.00,5.04,9.55,2.19,27.40,15.53,19.11,0.00,17.96,0.00,0.60,6.00,6.00,7.00,1.20,1.00,10.00,10.00,19.42,6.00,10.70,8.10,11.17,2.40,13.27,15.77,18.90,0.00,0.00,0.00,1.00,15.68,35.30,0.21,0.14,0.00,18.55,1.00,0.00,1.50,0.00,0.00,0.00
4.00,0.00,23.05,0.00,0.00,4.20,8.80,4.30,9.55,2.90,0.40,3.30,0.00,0.00,0.00,9.00,0.00,10.00,8.69,9.57,8.00,11.17,15.53,2.50,17.48,14.08,5.80,7.80,2.80,0.00,5.12,9.45,2.19,27.40,15.53,19.11,0.00,17.96,0.00,0.60,6.00,6.00,7.00,1.20,1.00,10.00,10.00,19.42,6.00,10.70,8.10,11.17,2.40,13.11,15.68,18.90,0.00,0.00,0.00,1.00,14.82,33.02,0.21,0.13,0.00,16.83,1.00,0.00,1.50,0.00,0.00,0.00
5.00,0.00,22.97,0.00,0.00,4.20,8.80,4.30,9.55,2.90,0.40,3.30,0.00,0.00,0.00,9.00,0.00,10.00,8.46,9.19,8.00,11.17,15.53,2.50,17.48,14.08,5.80,7.80,2.80,0.00,4.93,9.13,2.19,27.40,15.53,19.11,0.00,17.96,0.00,0.60,6.00,6.00,7.00,1.20,1.00,10.00,10.00,19.42,6.00,10.70,8.10,11.17,2.40,13.06,15.74,18.90,0.00,0.00,0.00,1.00,14.01,31.64,0.20,0.14,0.00,15.40,0.00,0.00,1.50,0.00,0.00,0.00
6.00,0.00,22.88,0.00,0.00,4.20,8.80,4.30,9.55,2.90,0.40,3.30,0.00,0.00,0.00,9.00,0.00,10.00,8.25,8.99,8.00,11.17,15.53,2.50,17.48,14.08,5.80,7.80,2.80,0.00,4.64,8.74,2.19,27.40,15.53,19.11,0.00,17.96,0.00,0.60,6.00,6.00,7.00,1.20,1.00,10.00,10.00,19.42,6.00,10.70,8.10,11.17,2.40,13.04,15.86,18.90,0.00,0.00,0.00,1.00,13.21,30.57,0.19,0.16,0.00,14.07,0.00,0.00,1.50,0.00,0.00,0.00
7.00,0.00,22.95,0.00,0.00,4.20,8.80,4.30,9.55,2.90,0.40,3.30,0.00,0.00,0.00,9.00,0.00,10.00,8.12,9.35,8.00,11.17,15.53,2.50,17.48,14.08,5.80,7.80,2.80,0.00,4.26,7.51,2.19,27.30,15.53,19.11,0.00,17.96,0.00,0.60,6.00,6.00,7.00,1.20,1.00,10.00,10.00,19.42,6.00,10.70,8.10,11.17,2.40,12.95,15.91,18.90,0.00,0.00,0.00,1.00,12.79,30.68,0.18,0.16,0.00,12.60,0.00,0.00,1.50,0.00,0.00,0.00
8.00,0.00,22.70,0.00,0.00,4.20,8.80,4.30,9.55,2.90,0.40,3.30,0.00,0.00,0.00,9.00,0.00,10.00,8.01,9.89,8.00,11.17,15.53,2.50,17.48,14.08,5.80,7.80,2.80,0.00,3.86,6.00,2.19,27.30,15.53,19.11,0.00,17.96,0.00,0.60,6.00,6.00,7.00,1.20,1.00,10.00,10.00,19.42,6.00,10.70,8.10,11.17,2.40,12.84,15.94,18.90,0.00,0.00,0.00,1.00,12.51,31.18,0.18,0.17,0.00,11.08,0.00,0.00,1.50,0.00,0.00,0.00
9.00,0.00,22.73,0.00,0.00,4.20,8.80,4.30,9.55,2.50,0.40,3.30,0.00,0.00,0.00,9.00,0.00,10.00,8.24,10.36,8.00,11.17,15.53,2.50,17.48,14.08,5.80,7.80,2.80,0.00,3.49,5.39,2.19,27.30,15.53,19.11,0.00,17.96,0.00,0.60,6.00,6.00,7.00,1.20,0.00,10.00,10.00,19.42,6.00,10.70,8.10,11.17,2.40,13.08,15.98,18.90,0.00,0.00,0.00,1.00,11.13,28.30,0.17,0.15,0.00,10.56,0.00,0.00,1.50,0.00,0.00,0.00
10.00,0.00,22.83,0.00,0.00,4.20,8.80,4.30,9.55,2.50,0.40,3.30,0.00,0.00,0.00,9.00,0.00,10.00,8.57,10.80,8.00,11.17,15.53,2.50,17.48,14.08,5.80,7.80,2.80,0.00,3.13,5.09,2.19,27.40,15.53,19.11,0.00,17.96,0.00,0.60,6.00,6.00,7.00,1.20,0.00,10.00,10.00,19.42,6.00,10.70,8.10,11.17,2.40,13.44,16.02,18.90,0.00,0.00,0.00,1.00,9.38,24.29,0.14,0.13,0.00,10.37,0.00,0.00,1.50,0.00,0.00,0.00
