"ETAPA \ GENERADOR","CALLAHUANCA","HUAMPANI","MOYOPAMPA","MANTARO","RESTITUCION","OROYA","PACHACHACA","YAUPI","HUANCHOR","PARIAC","YANANGO","CHARCANI IV","CHARCANI V","CHARCANI VI","ARICOTA I","ARICOTA II","MACHUPICCHU","SAN GABAN II","YUNCAN","CAHUA","MALPASO","CANON DEL PATO","GALLITO CIEGO","ARCATA","CHARCANI 123","SANTA TERESA","QUITARACSA","PCH CHAGLLA","CH CARHUAQUERO IV","HUANZA","MCH CERRO DEL AGUILA","CARHUAC","CHAGLLA G1","CHAGLLA G2","HUINCO G1","HUINCO G2","HUINCO G3","HUINCO G4","CERRO DEL AGUILA G1","CERRO DEL AGUILA G2","CERRO DEL AGUILA G3","CH CANA BRAVA","CHIMAY G1","CHIMAY G2","MATUCANA G1","MATUCANA G2","LA VIRGEN","CARHUAQUERO G1","CARHUAQUERO G2","CARHUAQUERO G3","CHEVES G1","CHEVES G2","PLATANAL G1","PLATANAL G2"
1.00,78.57,30.10,67.46,646.80,211.44,7.96,7.96,109.07,19.29,3.81,41.50,0.00,44.76,4.76,3.85,2.11,164.71,112.91,133.36,44.28,47.27,159.36,33.32,1.84,5.38,87.66,114.11,6.39,9.98,47.67,10.17,11.08,187.40,187.28,31.74,64.82,65.60,31.74,185.07,198.10,185.13,5.67,75.75,72.88,66.88,66.80,62.38,0.00,30.70,30.70,87.54,84.00,110.80,110.50
2.00,78.57,30.10,67.46,646.80,211.44,7.96,7.96,109.07,19.29,3.81,41.50,0.00,44.76,4.76,3.85,2.11,164.71,112.91,133.36,44.28,47.27,159.36,33.32,1.84,5.38,87.66,114.11,6.39,9.98,47.67,10.17,11.08,183.89,183.78,22.41,61.51,62.24,21.31,185.07,198.10,185.13,5.67,75.75,72.88,66.88,66.80,62.38,0.00,30.70,30.70,87.54,84.00,110.80,110.50
3.00,78.57,30.10,67.46,646.80,211.44,7.96,7.96,109.07,19.29,3.81,41.50,0.00,44.76,4.76,3.85,2.11,164.71,112.91,133.36,44.28,47.27,159.36,33.32,1.84,5.38,87.66,95.94,6.39,9.98,39.17,10.17,9.11,173.95,173.89,57.14,0.00,57.43,20.51,185.07,198.10,185.13,5.67,75.75,72.88,66.88,66.80,62.38,0.00,30.70,30.70,87.54,84.00,110.80,110.50
4.00,78.57,30.10,67.46,646.80,211.44,7.96,7.96,109.07,19.29,3.81,41.50,0.00,44.76,4.76,3.85,2.11,164.71,112.91,133.36,44.28,47.27,159.36,33.32,1.84,5.38,87.66,80.81,6.39,9.98,21.68,10.17,5.04,170.19,170.18,57.14,0.00,57.43,20.51,185.07,198.10,185.13,5.67,75.75,72.88,66.88,66.80,62.38,0.00,30.70,30.70,87.54,84.00,110.80,110.50
5.00,78.57,30.10,67.46,646.80,211.44,7.96,7.96,109.07,19.29,3.81,41.50,0.00,44.76,4.76,3.85,2.11,164.71,112.91,133.36,44.28,47.27,159.36,33.32,1.84,5.38,87.66,112.73,6.39,9.98,47.67,10.17,11.08,201.54,151.92,29.62,0.00,55.44,22.34,185.07,198.10,185.13,5.67,75.75,72.88,66.88,66.80,62.38,0.00,30.70,30.70,87.54,84.00,110.80,110.50
6.00,78.57,30.10,67.46,646.80,211.44,7.96,7.96,109.07,19.29,3.81,41.50,0.00,44.76,4.76,3.85,2.11,164.71,112.91,133.36,44.28,47.27,159.36,33.32,1.84,5.38,87.66,66.68,6.39,9.98,20.51,10.17,4.77,180.36,227.60,62.78,0.00,0.00,0.00,185.07,198.10,185.13,5.67,75.75,72.88,66.88,66.80,62.38,0.00,30.70,30.70,87.54,84.00,110.80,110.50
7.00,78.57,30.10,67.46,646.80,211.44,7.96,7.96,109.07,19.29,3.81,41.50,0.00,44.76,4.76,3.85,2.11,164.71,112.91,133.36,44.28,47.27,159.36,33.32,1.84,5.38,87.66,90.31,6.39,9.98,41.94,10.17,9.75,143.59,217.14,24.39,0.00,0.00,0.00,185.07,198.10,185.13,5.67,75.75,72.88,66.88,66.80,62.38,0.00,30.70,30.70,87.54,84.00,110.80,110.50
8.00,78.57,30.10,67.46,646.80,211.44,7.96,7.96,109.07,19.29,3.81,41.50,0.00,44.76,4.76,3.85,2.11,164.71,112.91,133.36,44.28,47.27,159.36,33.32,1.84,5.38,87.66,78.32,6.39,9.98,25.43,10.17,5.91,201.73,201.56,20.51,67.42,0.00,0.00,185.07,198.10,185.13,5.67,75.75,72.88,66.88,66.80,62.38,0.00,30.70,30.70,87.54,84.00,110.80,110.76
9.00,78.57,30.10,67.46,646.80,211.44,7.96,7.96,109.07,19.29,3.81,41.50,0.00,44.76,4.76,3.85,2.11,164.71,112.91,133.36,44.28,47.27,159.36,33.32,1.84,5.38,87.66,107.11,6.39,9.98,45.60,10.17,10.60,174.34,174.32,25.55,25.50,0.00,53.13,185.07,198.10,185.13,5.67,75.75,72.88,66.88,66.80,62.38,0.00,30.70,30.70,87.54,84.00,110.80,110.50
10.00,78.57,30.10,67.46,646.80,211.44,7.96,7.96,109.07,19.29,3.81,41.50,0.00,44.76,4.76,3.85,2.11,164.71,112.91,133.36,44.28,47.27,159.36,33.32,1.84,5.38,87.66,78.14,6.39,9.98,19.37,10.17,4.50,201.52,201.36,67.83,20.51,0.00,0.00,185.07,198.10,185.13,5.67,75.75,72.88,66.88,66.80,62.38,0.00,30.70,30.70,87.54,84.00,110.80,110.76
11.00,78.57,30.10,67.46,646.80,211.44,7.96,7.96,109.07,19.29,3.81,41.50,0.00,44.76,4.76,3.85,2.11,164.71,112.91,133.36,44.28,47.27,159.36,33.32,1.84,5.38,87.66,101.17,6.39,9.98,30.59,10.17,7.11,182.95,182.89,20.51,62.58,0.00,62.81,185.07,198.10,185.13,5.67,75.75,72.88,66.88,66.80,62.38,0.00,30.70,30.70,87.54,84.00,110.80,110.76
12.00,78.57,30.10,67.46,646.80,211.44,7.96,7.96,109.07,19.29,3.81,41.50,0.00,44.76,4.76,3.85,2.11,164.71,112.91,133.36,44.28,47.27,159.36,33.32,1.84,5.38,87.66,95.38,6.39,9.98,28.54,10.17,6.63,201.61,201.44,20.51,0.00,0.00,67.65,185.07,198.10,185.13,5.67,75.75,72.88,66.88,66.80,62.38,0.00,30.70,30.70,87.54,84.00,110.80,110.76
