"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","RENOVANDESH1","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","SANTA ROSA 1","SANTA ROSA 2","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","ANASHIRONI"
1.00,13.52,19.91,10.79,0.00,4.20,7.70,3.80,4.30,1.51,0.40,3.50,19.00,13.49,15.61,4.00,0.00,6.60,10.85,16.04,0.00,3.60,6.50,1.90,18.25,14.17,3.50,5.00,2.80,13.05,21.77,54.66,2.10,27.00,5.80,12.62,120.83,17.86,29.27,0.60,4.20,4.70,4.70,2.40,24.00,7.50,5.50,18.06,2.50,10.80,7.24,6.90,1.20,13.63,15.34,18.50,0.00,0.00,0.95,1.00,29.40,53.54,2.58,2.49,87.48,103.70,29.00,0.20,1.28,66.34,231.74,6.00
2.00,14.21,19.96,13.23,0.00,4.20,7.70,3.80,4.30,1.51,0.40,3.50,19.00,14.66,15.68,4.00,0.00,6.60,9.96,15.73,0.00,3.60,6.50,1.90,18.25,14.17,3.50,5.00,2.80,13.05,21.55,54.96,2.10,26.90,5.80,12.62,121.12,17.86,29.46,0.60,4.20,4.70,4.70,2.40,24.00,7.50,5.50,18.06,2.50,10.80,7.24,6.90,1.20,14.61,15.85,18.50,0.00,0.00,1.06,1.00,35.34,57.37,2.93,2.75,87.21,106.54,32.00,0.30,1.20,66.85,225.11,6.00
3.00,14.69,19.66,15.29,0.00,4.20,7.70,3.80,4.30,1.51,0.40,3.50,19.00,15.36,15.58,4.00,0.00,6.60,9.24,21.07,0.00,3.60,6.50,1.90,18.25,14.17,3.50,5.00,2.80,13.05,21.59,56.00,2.10,26.80,5.80,12.62,121.17,17.86,29.40,0.60,4.20,4.70,4.70,2.40,25.00,7.50,5.50,18.06,2.50,10.80,7.24,6.90,1.20,15.22,16.19,18.50,0.00,0.00,1.15,1.00,40.00,60.11,3.62,3.16,87.61,108.69,36.00,0.30,1.24,67.44,221.60,6.00
4.00,14.91,19.73,16.37,0.00,4.20,7.70,3.80,4.30,1.51,0.40,3.50,19.00,15.41,15.58,4.00,0.00,6.60,8.59,28.30,0.00,3.60,6.50,1.90,18.25,14.17,3.50,5.00,2.80,13.16,21.89,57.79,2.10,26.80,5.80,12.62,120.64,17.86,28.90,0.60,4.20,4.70,4.70,2.40,28.00,7.50,5.50,18.06,2.50,10.80,7.24,6.90,1.20,15.72,16.49,18.50,0.00,0.00,1.18,1.00,44.23,62.49,4.42,3.63,87.73,110.84,41.00,0.30,1.24,67.79,222.35,6.00
5.00,14.91,19.89,16.62,0.00,4.20,7.70,3.80,4.30,1.51,0.40,3.50,19.00,15.31,15.58,4.00,0.00,6.60,8.67,33.73,0.00,3.60,6.50,1.90,18.25,14.17,3.50,5.00,2.80,13.31,22.18,60.22,2.10,26.60,5.80,12.62,119.91,17.86,27.99,0.60,4.20,4.70,4.70,2.40,31.00,7.50,5.50,18.06,2.50,10.80,7.24,6.90,1.20,15.70,16.60,18.50,0.00,0.00,1.17,1.00,48.88,65.76,5.23,4.16,87.84,112.10,47.00,0.40,1.28,67.92,225.23,6.00
6.00,15.10,19.74,16.82,0.00,4.20,7.70,3.80,4.30,1.51,0.40,3.50,19.00,15.46,15.25,4.00,0.00,6.60,8.99,38.57,0.00,3.60,6.50,1.90,18.25,14.17,3.50,5.00,2.80,13.12,22.46,63.29,2.10,26.40,5.80,12.62,120.21,17.86,26.92,0.60,4.20,4.70,4.70,2.40,35.00,7.50,5.50,18.06,2.50,10.80,7.24,6.90,1.20,15.51,16.66,18.60,0.00,0.00,1.19,1.00,53.68,69.35,6.05,4.72,88.03,113.36,54.00,0.40,1.28,67.82,229.64,6.00
7.00,14.98,19.64,16.01,0.00,4.20,7.70,3.80,4.30,1.51,0.40,3.50,19.00,15.40,15.19,4.00,0.00,6.60,9.15,45.30,0.00,3.60,6.50,1.90,18.25,14.17,3.50,5.00,2.80,13.19,22.63,65.72,2.10,26.30,5.80,12.62,120.45,17.86,26.30,0.60,4.20,4.70,4.70,2.40,43.00,7.50,5.50,18.06,2.50,10.80,7.24,6.90,1.20,15.35,16.70,18.60,0.00,0.00,1.18,1.00,57.37,71.99,6.98,5.41,88.06,113.61,62.00,0.40,1.28,67.59,227.90,6.00
8.00,14.60,19.48,13.82,0.00,4.20,7.70,3.80,4.30,1.51,0.40,3.50,19.00,15.18,15.15,4.00,0.00,6.60,9.24,52.66,0.00,3.60,6.50,1.90,18.25,14.17,3.50,5.00,2.80,13.18,22.69,67.50,2.10,26.20,5.80,12.62,120.03,17.86,25.79,0.60,4.20,4.70,4.70,2.40,54.00,7.50,5.50,18.06,2.50,10.80,7.24,6.90,1.20,15.20,16.74,18.60,0.00,0.00,1.17,1.00,60.70,74.31,7.95,6.16,88.21,113.87,70.00,0.40,1.28,67.12,220.54,6.00
9.00,14.04,18.95,10.45,0.00,4.20,7.70,3.80,4.30,1.51,0.40,3.50,19.00,14.65,15.34,4.00,0.00,6.60,9.56,56.68,0.00,3.60,6.50,1.90,18.25,14.17,3.50,5.00,2.80,13.44,22.72,68.82,2.10,26.20,5.80,12.62,119.18,17.86,25.22,0.60,4.20,4.70,4.70,2.40,66.00,7.50,5.50,18.06,2.50,10.80,7.24,6.90,1.20,15.38,16.72,18.60,0.00,0.00,1.17,1.00,62.38,75.38,8.40,6.62,86.92,113.86,80.00,0.30,1.24,66.57,223.30,6.00
10.00,13.40,18.92,7.01,0.00,4.20,7.70,3.80,4.30,1.51,0.40,3.50,19.00,14.12,15.30,4.00,0.00,6.60,9.97,59.58,0.00,3.60,6.50,1.90,18.25,14.17,3.50,5.00,2.80,13.47,22.73,69.66,2.10,26.10,5.80,12.62,117.83,17.86,23.89,0.60,4.20,4.70,4.70,2.40,80.00,7.50,5.50,18.06,2.50,10.80,7.24,6.90,1.20,15.66,16.69,18.60,0.00,0.00,0.99,1.00,63.50,76.03,8.68,6.99,85.71,113.85,92.00,0.20,1.20,65.76,235.57,6.00
