"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","CTAGROOLMOS","CSSUNNY","CASAGRANDE","CS INTIPAMPA EXPANSION","CS COENERGY"
17.00,10.98,17.46,10.33,14.00,4.20,8.50,6.00,6.90,1.40,0.00,2.20,0.00,15.75,14.87,14.63,0.00,5.60,23.18,27.26,0.00,3.30,7.00,4.00,17.56,13.66,10.73,14.63,1.40,12.09,12.01,36.16,2.16,26.50,19.51,18.05,131.07,17.95,37.30,0.60,19.51,19.51,19.51,1.20,28.70,8.70,15.61,4.00,10.70,8.23,4.50,2.40,0.78,0.37,18.90,0.44,1.00,30.70,42.30,0.90,1.65,100.17,49.19,26.82,0.20,2.00,78.06,252.40,11.00,198.91,22.00,33.00,0.26
18.00,12.22,16.87,12.91,14.00,4.20,8.50,6.00,6.90,1.40,0.00,2.20,0.00,16.44,16.45,14.63,0.00,5.60,23.01,28.15,0.00,3.30,7.00,4.00,17.56,13.66,10.73,14.63,1.40,13.48,12.93,40.64,2.16,26.30,19.51,18.05,137.69,17.95,38.23,0.60,19.51,19.51,19.51,1.20,28.37,8.70,15.61,4.00,10.70,8.23,4.50,2.40,0.98,0.47,18.90,0.59,1.00,36.61,47.22,1.18,2.10,103.49,51.62,28.22,0.20,2.00,79.16,252.40,11.00,202.74,22.00,34.28,0.31
19.00,13.87,16.04,14.47,14.00,4.20,8.50,6.00,6.90,1.40,0.00,2.20,0.00,16.84,17.26,14.63,0.00,5.60,22.72,30.54,0.00,3.30,7.00,4.00,17.56,13.66,10.73,14.63,1.40,14.17,13.73,44.58,2.16,26.20,19.51,18.05,141.24,17.95,38.76,0.60,19.51,19.51,19.51,1.20,30.00,8.70,15.61,4.00,10.70,8.23,4.50,2.40,1.28,0.64,18.90,0.74,1.00,42.89,52.39,1.56,2.63,106.79,54.13,31.39,0.30,2.00,79.52,252.40,11.00,203.93,22.00,35.55,0.34
20.00,15.52,15.13,15.61,14.00,4.20,8.50,6.00,6.90,1.40,0.00,2.20,0.00,17.06,17.53,14.63,0.00,5.60,22.07,37.42,0.00,3.30,7.00,4.00,17.56,13.66,10.73,14.63,1.40,14.57,14.17,46.88,2.16,26.00,19.51,18.05,142.85,17.95,38.96,0.60,19.51,19.51,19.51,1.20,37.50,8.70,15.61,4.00,10.70,8.23,4.50,2.40,1.88,1.04,18.90,0.83,1.00,50.30,58.32,2.25,3.44,108.80,56.87,39.85,0.30,2.00,79.58,252.40,11.00,204.00,22.00,37.10,0.35
21.00,16.62,15.17,16.65,14.00,4.20,8.50,6.00,6.90,1.40,0.00,2.20,0.00,17.31,17.62,14.63,0.00,5.60,21.46,44.39,0.00,3.30,7.00,4.00,17.56,13.66,10.73,14.63,1.40,14.78,14.61,49.05,2.16,25.80,19.51,18.05,143.25,17.95,39.00,0.60,19.51,19.51,19.51,1.20,44.49,8.70,15.61,4.00,10.70,8.23,4.50,2.40,2.64,1.76,18.90,0.90,1.00,57.09,63.86,2.86,4.24,109.72,59.24,47.94,0.30,2.00,79.57,252.40,11.00,204.00,22.00,38.64,0.35
22.00,17.28,14.89,17.50,14.00,4.20,8.50,6.00,6.90,1.40,0.00,2.20,0.00,17.62,17.70,14.63,0.00,5.60,20.96,51.58,0.00,3.30,7.00,4.00,17.56,13.66,10.73,14.63,1.40,15.00,15.03,50.87,2.16,25.70,19.51,18.05,143.45,17.95,38.99,0.60,19.51,19.51,19.51,1.20,49.97,8.70,15.61,4.00,10.70,8.23,4.50,2.40,3.84,3.43,18.90,0.92,1.00,62.06,68.24,3.26,4.98,110.29,60.47,54.91,0.40,2.00,79.63,252.40,11.00,204.00,22.00,38.84,0.35
23.00,17.43,12.82,17.73,14.00,4.20,8.50,6.00,6.90,1.40,0.00,2.20,0.00,17.74,17.75,14.63,0.00,5.60,20.70,58.21,0.00,3.30,7.00,4.00,17.56,13.66,10.73,14.63,1.40,15.22,15.37,52.48,2.16,25.50,19.51,18.05,141.33,17.95,38.92,0.60,19.51,19.51,19.51,1.20,55.09,8.70,15.61,4.00,10.70,8.23,4.50,2.40,5.14,5.20,18.90,0.91,1.00,66.25,71.66,3.58,5.58,110.45,61.35,61.78,0.40,2.00,79.77,252.40,11.00,204.00,22.00,39.04,0.36
24.00,17.35,11.98,17.71,14.00,4.20,8.50,6.00,6.90,1.50,0.00,2.20,0.00,17.43,17.84,14.63,0.00,5.60,21.19,63.11,2.60,3.30,7.00,4.00,17.56,13.66,10.73,14.63,1.40,15.25,15.46,53.47,2.16,25.50,19.51,18.05,134.17,17.95,38.83,0.60,19.51,19.51,19.51,1.20,59.12,8.70,15.61,4.00,10.70,8.23,4.50,2.40,6.72,7.25,18.90,0.93,1.00,68.06,72.22,3.66,5.73,110.33,61.18,68.38,0.40,2.00,79.84,252.40,11.00,204.00,22.00,39.10,0.35
25.00,17.18,11.95,17.50,14.00,4.20,8.50,6.00,6.90,1.50,0.00,2.20,0.00,16.57,17.91,14.63,0.00,5.60,21.80,67.43,3.00,3.30,7.00,4.00,17.56,13.66,10.73,14.63,1.40,15.24,15.43,54.46,2.16,25.30,19.51,18.05,140.70,17.95,38.49,0.60,19.51,19.51,19.51,1.20,64.24,8.70,15.61,4.00,10.70,8.23,4.50,2.40,8.24,9.15,18.90,0.92,1.00,70.40,73.35,3.74,5.91,109.81,61.05,74.72,0.40,2.00,79.90,252.40,11.00,204.00,22.00,39.16,0.36
26.00,16.86,11.69,16.90,14.00,4.20,8.50,6.00,6.90,1.50,0.00,2.20,0.00,16.27,17.85,14.63,0.00,5.60,22.76,70.00,2.90,3.30,7.00,4.00,17.56,13.66,10.73,14.63,1.40,15.18,15.05,55.42,2.16,25.00,19.51,18.05,142.78,17.95,37.46,0.60,19.51,19.51,19.51,1.20,72.62,8.70,15.61,4.00,10.70,8.23,4.50,2.40,9.59,10.56,18.90,0.92,1.00,74.28,76.18,3.88,6.19,108.87,61.07,80.32,0.30,2.00,79.95,252.40,11.00,204.00,22.00,38.70,0.36
27.00,15.80,11.92,15.56,14.00,4.20,8.50,6.00,6.90,1.50,0.00,2.20,0.00,16.22,17.62,14.63,0.00,5.60,23.65,72.10,2.90,3.30,7.00,4.00,17.56,13.66,10.73,14.63,1.40,15.02,14.73,55.86,2.16,25.00,19.51,18.05,141.76,17.95,34.36,0.60,19.51,19.51,19.51,1.20,81.58,8.70,15.61,4.00,10.70,8.23,4.50,2.40,10.78,11.78,18.90,0.92,1.00,77.17,78.36,3.99,6.36,107.53,61.02,86.59,0.20,2.00,79.95,252.40,11.00,204.00,22.00,38.24,0.36
28.00,14.34,13.39,14.33,14.00,4.20,8.50,6.00,6.90,1.50,0.00,2.20,0.00,14.56,17.57,14.63,0.00,5.60,24.31,72.78,0.30,3.30,7.00,4.00,17.56,13.66,10.73,14.63,1.40,14.87,14.64,54.73,2.16,25.30,19.51,18.05,139.83,17.95,30.57,0.60,19.51,19.51,19.51,1.20,92.29,8.70,15.61,4.00,10.70,8.23,4.50,2.40,11.46,12.41,18.90,0.77,1.00,77.06,78.56,4.02,6.22,105.26,60.73,94.90,0.20,2.00,79.90,252.40,11.00,203.95,22.00,35.99,0.35
29.00,12.61,11.67,13.05,14.00,4.20,8.50,6.00,6.90,1.50,0.00,2.20,0.00,10.35,17.33,14.63,0.00,5.60,24.96,73.36,0.00,3.30,7.00,4.00,17.56,13.66,10.73,14.63,1.40,14.70,14.42,53.18,2.16,25.10,19.51,18.05,135.76,17.95,26.16,0.60,19.51,19.51,19.51,1.20,102.40,8.70,15.61,4.00,10.70,8.23,4.50,2.40,12.09,13.00,18.90,0.75,1.00,75.72,77.28,3.94,5.99,101.18,59.86,102.57,0.10,2.00,79.71,252.40,11.00,203.51,22.00,33.73,0.34
30.00,11.37,11.25,11.45,14.00,4.20,8.50,6.00,6.90,1.50,0.00,2.20,0.00,7.21,16.87,14.63,0.00,5.60,25.53,73.70,0.00,3.30,7.00,4.00,17.56,13.66,10.73,14.63,1.40,14.31,13.81,50.38,2.16,24.80,19.51,18.05,130.40,17.95,21.22,0.60,19.51,19.51,19.51,1.20,110.74,8.70,15.61,4.00,10.70,8.23,4.50,2.40,12.53,13.46,18.90,0.70,1.00,70.67,71.51,3.52,5.54,97.34,57.29,108.35,0.10,2.00,79.27,252.40,11.00,201.78,22.00,33.24,0.31
31.00,10.30,11.36,9.85,14.00,4.20,8.50,6.00,6.90,1.50,0.00,2.20,0.00,4.42,16.29,14.63,0.00,5.60,26.04,74.09,0.00,3.30,7.00,4.00,17.56,13.66,10.73,14.63,1.40,13.55,13.08,47.29,2.16,24.90,19.51,18.05,123.90,17.95,16.09,0.60,19.51,19.51,19.51,1.20,117.69,8.70,15.61,4.00,10.70,8.23,4.50,2.40,12.93,13.92,18.90,0.59,1.00,65.80,66.20,3.10,5.07,93.38,54.30,113.61,0.10,2.00,78.44,252.40,11.00,196.60,22.00,32.75,0.26
32.00,8.56,11.43,7.41,14.00,4.20,8.50,6.00,6.90,1.66,0.00,2.20,0.00,3.52,15.34,14.63,0.00,5.60,26.38,74.64,0.00,3.30,7.00,4.00,17.56,13.66,10.73,14.63,1.40,12.52,11.98,43.34,2.16,25.10,19.51,18.05,115.79,17.95,13.08,0.60,19.51,19.51,19.51,1.20,120.46,8.70,15.61,4.00,10.70,8.23,4.50,2.40,13.23,14.40,18.90,0.43,1.00,61.49,62.29,2.69,4.59,86.67,50.04,117.34,0.10,2.00,76.21,252.36,11.00,186.70,22.00,26.83,0.20
33.00,5.27,11.76,3.21,14.00,4.20,8.50,6.00,6.90,1.66,0.00,2.20,0.00,2.50,13.89,14.63,0.00,5.60,26.48,75.08,3.20,3.30,7.00,4.00,17.56,13.66,10.73,14.63,1.40,11.04,11.17,40.43,2.16,25.20,19.51,18.05,89.77,17.95,8.97,0.60,19.51,19.51,19.51,1.20,122.59,8.70,15.61,4.00,10.70,8.23,4.50,2.40,13.35,14.63,18.90,0.37,1.00,56.75,58.15,2.33,4.04,72.20,46.50,120.15,0.10,2.00,68.86,251.47,11.00,167.72,22.00,20.91,0.14
34.00,2.34,11.45,0.38,14.00,4.20,8.50,6.00,6.90,1.66,0.00,2.20,0.00,0.52,10.84,14.63,0.00,5.60,25.86,75.17,3.20,3.30,7.00,4.00,17.56,13.66,10.73,14.63,1.40,7.99,11.26,40.68,2.16,25.50,19.51,18.05,59.48,17.95,4.68,0.60,19.51,19.51,19.51,1.20,122.81,8.70,15.61,4.00,10.70,8.23,4.50,2.40,12.89,14.11,18.90,0.25,1.00,50.71,53.30,2.10,3.30,50.92,45.15,120.19,0.00,2.00,48.59,221.25,11.00,129.73,22.00,15.25,0.08
35.00,0.73,11.31,0.01,14.00,4.20,8.50,6.00,6.90,1.66,0.00,2.20,0.00,0.00,6.20,14.63,0.00,5.60,25.17,75.10,3.00,3.30,7.00,4.00,17.56,13.66,10.73,14.63,1.40,3.18,11.29,40.69,2.16,25.70,19.51,18.05,26.75,17.95,1.67,0.60,19.51,19.51,19.51,1.20,122.78,8.70,15.61,4.00,10.70,8.23,4.50,2.40,12.42,13.56,18.90,0.09,1.00,44.75,48.62,1.85,2.62,23.90,43.82,119.32,0.00,2.00,19.20,97.40,11.00,70.34,22.00,9.58,0.04
36.00,0.12,10.91,0.00,14.00,4.20,8.50,6.00,6.90,1.66,0.00,2.20,0.00,0.00,2.55,14.63,0.00,5.60,24.28,74.51,6.80,3.30,15.41,4.00,17.56,13.66,10.73,14.63,1.40,0.50,11.11,40.03,2.16,25.90,19.51,18.05,6.94,17.95,0.26,0.60,19.51,19.51,19.51,1.20,122.02,8.70,15.61,4.00,10.70,8.23,4.50,2.40,11.92,12.93,18.90,0.04,1.00,39.02,44.45,1.57,2.15,6.03,42.53,115.71,0.00,2.00,6.69,18.03,11.00,19.91,22.00,5.18,0.00
37.00,0.01,10.76,0.00,14.00,4.20,8.50,6.00,6.90,1.66,0.00,2.20,0.00,0.00,0.55,14.63,0.00,5.60,23.42,73.82,8.90,3.30,15.41,4.00,17.56,13.66,10.73,14.63,1.40,0.04,10.73,38.70,2.16,26.10,19.51,18.05,0.84,17.95,0.01,0.60,19.51,19.51,19.51,1.20,118.14,8.70,15.61,4.00,10.70,8.23,4.50,2.40,11.41,12.31,18.90,0.00,1.00,33.69,40.84,1.30,1.72,0.67,40.95,109.96,0.00,2.00,1.10,3.53,11.00,2.45,22.00,0.77,0.00
38.00,0.00,10.91,0.00,14.00,4.20,8.50,6.00,6.90,1.66,0.00,2.20,0.00,0.00,0.00,14.63,0.00,5.60,22.66,72.80,9.80,3.30,15.41,4.00,17.56,13.66,10.73,14.63,1.40,0.00,9.71,35.34,2.16,26.30,19.51,18.05,0.00,17.95,0.00,0.60,19.51,19.51,19.51,1.20,104.89,8.70,15.61,4.00,10.70,8.23,4.50,2.40,10.91,11.68,18.90,0.00,1.00,29.60,38.94,1.05,1.41,0.00,38.50,97.82,0.00,2.00,0.00,0.00,11.00,0.00,22.00,0.56,0.00
39.00,0.00,10.90,0.00,14.00,4.20,8.50,6.00,6.90,1.66,0.00,2.20,0.00,0.00,0.00,14.63,0.00,5.60,22.00,71.33,9.80,3.30,15.41,4.00,17.56,13.66,10.73,14.63,1.40,0.00,8.87,32.33,2.16,26.40,19.51,18.05,0.00,17.95,0.00,0.60,19.51,19.51,19.51,1.20,91.26,8.70,15.61,4.00,10.70,8.23,4.50,2.40,10.22,10.94,18.90,0.00,1.00,25.96,37.27,0.86,1.14,0.00,35.90,85.19,0.00,2.00,0.00,0.00,11.00,0.00,22.00,0.34,0.00
40.00,0.00,10.86,0.00,14.00,4.20,8.50,6.00,6.90,1.72,0.00,2.20,0.00,0.00,0.00,14.63,0.00,5.60,21.61,68.50,9.80,3.30,15.41,4.00,17.56,13.66,10.73,14.63,1.40,0.00,8.57,30.39,2.16,26.50,19.51,18.05,0.00,17.95,0.00,0.60,19.51,19.51,19.51,1.20,76.45,8.70,15.61,4.00,10.70,8.23,4.50,2.40,9.01,9.89,18.90,0.00,1.00,23.68,36.31,0.85,1.02,0.00,32.82,71.10,0.00,2.00,0.00,0.00,11.00,0.00,22.00,0.34,0.00
41.00,0.00,10.82,0.00,14.00,4.20,8.50,6.00,6.90,1.72,0.00,2.20,0.00,0.00,0.00,14.63,0.00,5.60,21.29,65.40,9.80,3.30,15.41,4.00,17.56,13.66,10.73,14.63,1.40,0.00,8.21,28.22,2.16,26.60,19.51,18.05,0.00,17.95,0.00,0.60,19.51,19.51,19.51,1.20,62.49,8.70,15.61,4.00,10.70,8.23,4.50,2.40,7.71,8.76,18.90,0.00,1.00,21.74,35.36,0.81,0.89,0.00,29.97,56.83,0.00,2.00,0.00,0.00,11.00,0.00,22.00,0.34,0.00
42.00,0.00,10.23,0.00,14.00,4.20,8.50,6.00,6.90,1.72,0.00,2.20,0.00,0.00,0.00,14.63,0.00,5.60,21.21,61.53,9.80,3.30,15.41,4.00,17.56,13.66,10.73,14.63,1.40,0.00,7.67,25.39,2.16,26.60,19.51,18.05,0.00,17.95,0.00,0.60,19.51,19.51,19.51,1.20,51.08,8.70,15.61,4.00,10.70,8.23,4.50,2.40,6.10,7.40,18.90,0.00,1.00,20.82,34.44,0.74,0.77,0.00,27.81,42.08,0.00,2.00,0.00,0.00,11.00,0.00,22.00,0.34,0.00
43.00,0.00,10.34,0.00,14.00,4.20,8.50,6.00,6.90,1.72,0.00,2.20,0.00,0.00,0.00,14.63,0.00,5.60,20.92,57.24,9.80,3.30,15.41,4.00,17.56,13.66,10.73,14.63,1.40,0.00,7.19,22.89,2.16,26.60,19.51,18.05,0.00,17.95,0.00,0.60,19.51,19.51,19.51,1.20,40.37,8.70,15.61,4.00,10.70,8.23,4.50,2.40,4.71,6.09,18.90,0.00,1.00,19.89,33.33,0.68,0.67,0.00,26.05,28.93,0.00,2.00,0.00,0.00,11.00,0.00,22.00,0.34,0.00
