"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","CTAGROOLMOS","CSSUNNY","CASAGRANDE","CSCOENERGY","CSEXPANSIONINTIPAMPA","CSSUNNYEXP"
1.00,0.00,23.81,0.00,14.00,4.20,0.00,12.24,19.14,0.00,0.00,3.50,13.00,0.00,0.00,17.49,0.00,7.00,8.00,5.60,8.00,10.98,13.99,5.00,19.24,19.24,19.44,19.44,2.80,0.00,5.00,50.60,3.05,26.00,19.44,18.46,0.00,17.88,0.00,0.00,19.44,19.44,19.44,2.40,4.39,12.83,19.44,8.20,10.80,8.02,20.00,2.40,1.66,3.16,19.00,0.00,2.00,36.60,60.60,0.01,0.07,0.00,83.40,4.00,0.00,2.00,0.00,0.00,11.00,0.00,20.00,0.00,0.00,0.00
2.00,0.00,23.89,0.00,14.00,4.20,0.00,12.24,19.14,0.00,0.00,3.50,13.00,0.00,0.00,17.49,0.00,7.00,7.40,4.40,8.00,10.98,13.99,5.00,19.24,19.24,19.44,19.44,2.80,0.00,4.00,51.30,3.05,26.00,19.44,18.46,0.00,17.88,0.00,0.00,19.44,19.44,19.44,2.40,4.73,12.83,19.44,8.20,10.80,8.02,20.00,2.40,1.66,3.16,19.00,0.00,2.00,35.50,58.40,0.01,0.07,0.00,84.90,4.00,0.00,2.00,0.00,0.00,11.00,0.00,20.00,0.00,0.00,0.00
3.00,0.00,23.79,0.00,14.00,4.20,0.00,12.24,19.14,0.00,0.00,3.50,13.00,0.00,0.00,17.49,0.00,7.00,6.80,3.60,8.00,10.98,13.99,5.00,19.24,19.24,19.44,19.44,2.80,0.00,4.00,52.40,3.05,26.00,19.44,18.46,0.00,17.88,0.00,0.00,19.44,19.44,19.44,2.40,5.05,12.83,19.44,8.20,10.80,8.02,20.00,2.40,1.66,3.16,19.00,0.00,2.00,28.80,55.60,0.00,0.06,0.00,82.90,4.00,0.00,2.00,0.00,0.00,11.00,0.00,20.00,0.00,0.00,0.00
4.00,0.00,23.72,0.00,14.00,4.20,0.00,12.24,19.14,0.00,0.00,3.50,13.00,0.00,0.00,17.49,0.00,7.00,6.20,3.10,8.00,10.98,13.99,5.00,19.24,19.24,19.44,19.44,2.80,0.00,4.00,49.50,3.05,26.00,19.44,18.46,0.00,17.88,0.00,0.00,19.44,19.44,19.44,2.40,5.85,12.83,19.44,8.20,10.80,8.02,20.00,2.40,0.68,1.66,19.00,0.00,2.00,27.80,54.30,0.01,0.05,0.00,86.80,4.80,0.00,2.00,0.00,0.00,11.00,0.00,20.00,0.00,0.00,0.00
5.00,0.00,23.94,0.00,14.00,4.20,0.00,12.24,19.14,0.00,0.00,3.50,13.00,0.00,0.00,17.49,0.00,7.00,5.70,2.20,8.00,10.98,13.99,5.00,19.24,19.24,19.44,19.44,2.80,0.00,4.00,51.60,3.05,26.00,19.44,18.46,0.00,17.88,0.00,0.00,19.44,19.44,19.44,2.40,6.49,12.83,19.44,8.20,10.80,8.02,20.00,2.40,1.66,3.16,19.00,0.00,2.00,22.60,53.50,0.01,0.05,0.00,86.60,4.80,0.00,2.00,0.00,0.00,11.00,0.60,20.00,0.00,0.00,2.01
6.00,0.00,23.85,0.03,14.00,4.20,0.00,12.24,19.14,0.00,0.00,3.50,13.00,0.47,0.22,17.49,0.00,7.00,5.20,1.60,8.00,10.98,13.99,5.00,19.24,19.24,19.44,19.44,2.80,0.34,4.00,47.90,3.05,26.00,19.44,18.46,2.35,17.88,0.70,0.00,19.44,19.44,19.44,2.40,6.01,12.83,19.44,8.20,10.80,8.02,20.00,2.40,1.66,3.16,19.00,0.00,2.00,23.20,48.30,0.01,0.06,1.63,82.50,4.80,0.00,2.00,0.00,2.06,11.00,8.30,20.00,0.00,3.33,15.87
7.00,0.00,23.84,0.66,14.00,4.20,0.00,12.24,19.14,0.00,0.00,3.50,13.00,2.33,2.55,17.49,0.00,7.00,4.70,0.90,8.00,10.98,13.99,5.00,19.24,19.24,19.44,19.44,2.80,3.84,4.00,48.80,3.05,26.00,19.44,18.46,21.19,17.88,5.35,0.00,19.44,19.44,19.44,2.40,5.70,12.83,19.44,8.20,10.80,8.02,20.00,2.40,3.16,5.27,19.00,0.02,2.00,25.20,48.90,0.01,0.06,15.23,89.40,4.80,0.00,2.00,3.55,27.32,11.00,26.50,20.00,0.00,6.67,34.45
8.00,0.00,23.89,1.84,14.00,4.20,0.00,12.24,19.14,0.00,0.00,3.50,13.00,3.19,6.53,17.49,0.00,7.00,4.30,0.70,8.00,10.98,13.99,5.00,19.24,19.24,19.44,19.44,2.80,7.97,4.00,47.90,3.05,26.00,19.44,18.46,53.43,17.88,11.84,0.00,19.44,19.44,19.44,2.40,5.65,12.83,19.44,8.20,10.80,8.02,20.00,2.40,5.27,8.00,19.00,0.04,2.00,22.40,49.90,0.01,0.07,38.58,90.00,4.80,0.00,2.00,11.10,75.97,11.00,62.60,20.00,0.04,16.53,73.13
9.00,0.24,23.93,3.20,14.00,4.20,0.00,12.24,19.14,0.00,0.00,3.50,13.00,6.51,10.84,17.49,0.00,7.00,3.80,0.90,8.00,10.98,13.99,5.00,19.24,19.24,19.44,19.44,2.80,11.42,4.00,53.50,3.05,26.00,19.44,18.46,94.50,17.88,21.64,0.00,19.44,19.44,19.44,2.40,4.05,12.83,19.44,8.20,10.80,8.02,20.00,2.40,5.27,8.00,19.00,0.05,2.00,24.20,51.60,0.01,0.05,66.05,94.80,4.00,0.00,2.00,22.65,123.98,11.00,110.30,20.00,0.07,26.39,81.37
10.00,3.08,23.93,5.54,14.00,4.20,0.00,12.24,19.14,0.00,0.00,3.50,13.00,12.36,13.56,17.49,0.00,7.00,3.50,1.20,8.00,10.98,13.99,5.00,19.24,19.24,19.44,19.44,2.80,13.43,3.00,54.20,3.05,26.00,19.44,18.46,114.45,17.88,29.75,0.00,19.44,19.44,19.44,2.40,2.84,12.83,19.44,8.20,10.80,8.02,20.00,2.40,5.27,8.00,19.00,0.08,2.00,25.10,58.50,0.01,0.04,80.74,99.90,4.80,0.00,2.00,34.46,157.65,11.00,148.20,20.00,0.12,33.25,86.33
