"ETAPA \ GENERADOR","CALLAHUANCA","HUAMPANI","MOYOPAMPA","MANTARO","RESTITUCION","OROYA","PACHACHACA","YAUPI","HUANCHOR","PARIAC","YANANGO","CHARCANI V","ARICOTA I","ARICOTA II","MACHUPICCHU","SAN GABAN II","YUNCAN","MALPASO","CANON DEL PATO","GALLITO CIEGO","CHARCANI 123","SANTA TERESA","QUITARACSA","PCH CHAGLLA","CH CARHUAQUERO IV","HUANZA","MCH CERRO DEL AGUILA","CARHUAC","CHAGLLA G1","CHAGLLA G2","HUINCO G1","HUINCO G2","HUINCO G3","HUINCO G4","CERRO DEL AGUILA G1","CERRO DEL AGUILA G2","CERRO DEL AGUILA G3","CH CANA BRAVA","CHIMAY G1","CHIMAY G2","MATUCANA G1","MATUCANA G2","LA VIRGEN","CARHUAQUERO G1","CARHUAQUERO G2","CARHUAQUERO G3","CHEVES G1","CHEVES G2","PLATANAL G1","PLATANAL G2","CHSANGABANIII","CH ANASHIRONI","CH RENOVANDES","CAHUAG1","CAHUAG2","CHARCATA"
1.00,59.82,29.81,66.81,650.00,210.44,6.10,3.49,30.81,19.05,4.79,25.72,74.81,7.20,3.87,124.50,83.75,16.58,46.81,96.28,0.00,6.88,67.70,0.00,6.39,0.00,79.46,3.90,19.68,0.00,0.00,26.94,64.59,0.00,64.82,183.28,77.29,183.34,0.00,0.00,61.84,32.73,32.72,42.20,0.00,0.00,0.00,64.36,0.00,0.00,109.69,147.88,20.34,8.87,13.38,13.32,3.87
2.00,72.37,29.81,66.81,650.00,210.44,6.10,3.49,30.81,19.05,4.79,25.72,74.81,7.20,3.87,124.50,73.05,16.58,46.81,96.28,0.00,6.88,67.70,0.00,6.39,0.00,79.46,3.90,19.68,0.00,0.00,20.73,65.94,0.00,20.73,183.28,118.08,183.34,0.00,0.00,61.84,46.24,46.20,42.20,0.00,0.00,0.00,27.33,0.00,0.00,93.65,104.10,20.34,8.87,13.38,13.32,3.87
3.00,72.37,29.81,66.81,650.00,210.44,6.10,3.49,30.81,19.05,4.79,25.72,69.67,7.20,3.87,124.50,70.21,16.58,46.81,96.28,0.00,6.88,67.70,0.00,6.39,0.00,52.07,3.90,13.37,0.00,0.00,20.73,65.94,0.00,20.73,183.28,124.69,183.34,0.00,0.00,61.84,46.24,46.20,42.20,0.00,0.00,0.00,20.73,0.00,0.00,89.27,93.67,20.34,8.87,19.25,7.45,3.87
4.00,72.37,29.81,66.81,650.00,210.44,6.10,3.49,30.81,19.05,4.79,25.72,56.09,7.20,3.87,124.50,68.53,16.58,46.81,96.28,0.00,6.88,67.70,0.00,6.39,0.00,24.13,3.90,6.94,0.00,0.00,20.73,65.94,0.00,20.73,183.28,114.06,183.34,0.00,0.00,70.58,45.72,45.68,42.20,0.00,0.00,0.00,20.73,0.00,0.00,89.27,87.84,20.34,8.87,7.42,19.28,3.87
5.00,72.37,29.81,66.81,650.00,210.44,6.10,3.49,30.81,19.05,4.79,25.72,56.20,7.20,3.87,124.50,67.80,16.58,46.81,96.28,0.00,6.88,67.70,0.00,6.39,0.00,23.09,3.90,6.70,0.00,0.00,36.63,0.00,0.00,67.00,183.28,100.62,183.34,0.00,0.00,71.34,45.06,45.02,42.20,0.00,0.00,0.00,20.73,0.00,0.00,85.13,86.64,20.34,8.87,13.38,13.32,3.87
6.00,72.37,29.81,66.81,650.00,210.44,6.10,3.49,30.81,19.05,4.79,25.72,57.85,7.20,3.87,124.50,68.12,16.58,46.81,96.28,0.00,6.88,67.70,0.00,6.39,0.00,23.93,3.90,6.89,0.00,0.00,20.73,0.00,0.00,20.73,183.28,100.56,183.34,0.00,0.00,73.37,47.95,47.90,42.20,0.00,0.00,0.00,34.23,0.00,0.00,93.40,87.65,20.34,8.87,13.38,13.32,3.87
7.00,72.37,29.81,66.81,650.00,210.44,6.10,3.49,30.81,19.05,4.79,25.72,49.80,7.20,3.87,124.50,66.81,16.58,46.81,96.28,0.00,6.88,67.70,0.00,6.39,0.00,10.63,3.90,3.83,0.00,0.00,67.18,0.00,0.00,20.73,183.28,114.06,183.34,0.00,0.00,37.49,46.24,46.20,42.20,0.00,0.00,0.00,20.73,0.00,0.00,88.04,83.32,20.34,8.87,19.25,7.45,3.87
8.00,70.59,29.07,66.81,650.00,210.44,6.10,3.49,30.81,19.05,4.79,25.72,49.80,7.20,3.87,124.50,66.08,16.58,45.00,96.28,0.00,6.88,67.70,0.00,6.39,0.00,4.66,3.90,0.00,0.00,0.00,44.93,0.00,0.00,44.93,183.28,169.91,183.34,0.00,0.00,45.00,25.30,60.00,42.20,0.00,0.00,0.00,20.73,0.00,0.00,21.07,82.46,20.34,8.87,19.25,7.45,3.87
9.00,72.37,29.81,66.81,650.00,210.44,6.10,3.49,30.81,19.05,4.79,25.72,59.80,7.20,3.87,124.50,68.29,16.58,0.00,96.28,0.00,6.88,67.70,0.00,6.39,0.00,16.51,3.90,5.19,0.00,0.00,44.93,0.00,0.00,44.93,183.28,104.03,183.34,0.00,0.00,61.84,30.27,60.00,42.20,0.00,0.00,0.00,81.99,0.00,0.00,83.69,89.16,20.34,8.87,19.25,7.45,3.87
10.00,72.37,29.81,66.81,650.00,210.44,6.10,3.49,30.81,19.05,4.79,25.72,76.42,7.20,3.87,124.50,69.70,16.58,0.00,96.28,0.00,6.88,67.70,0.00,6.39,0.00,70.84,3.90,17.69,0.00,0.00,44.93,0.00,0.00,44.93,183.28,118.47,183.34,0.00,0.00,61.84,54.05,38.40,42.20,0.00,0.00,0.00,26.94,0.00,0.00,83.69,95.78,20.34,8.87,19.25,7.45,3.87
11.00,78.57,29.81,66.81,650.00,210.44,6.10,3.49,30.81,19.05,4.79,25.72,95.51,7.20,3.87,124.50,72.63,16.58,0.00,96.28,0.00,6.88,67.70,0.00,6.39,0.00,79.46,3.90,19.68,0.00,0.00,20.73,51.38,0.00,52.25,183.28,77.29,183.34,0.00,0.00,62.18,63.16,57.05,42.20,0.00,0.00,0.00,73.57,0.00,0.00,108.61,105.40,20.34,8.87,19.25,7.45,3.87
