"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","RENOVANDESH1","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","SANTA ROSA 1","SANTA ROSA 2","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","ANASHIRONI"
1.00,0.00,19.74,0.00,14.00,4.20,7.10,3.00,4.90,3.10,0.40,3.30,20.39,0.00,0.00,6.00,0.00,6.40,11.00,13.00,0.00,5.00,15.53,2.10,18.45,14.56,3.50,5.50,2.80,0.00,10.79,24.84,2.36,27.00,6.00,13.11,0.00,17.86,0.00,0.60,4.50,5.00,5.00,2.40,6.01,7.50,8.00,19.42,2.50,10.80,8.26,7.80,2.40,8.00,11.10,18.00,0.00,0.00,0.00,1.23,14.54,23.04,1.04,0.73,0.00,54.32,7.04,0.00,1.28,0.00,0.00,6.00
2.00,0.00,20.11,0.00,14.00,4.20,7.10,3.00,4.90,3.10,0.40,3.30,20.39,0.00,0.00,6.00,0.00,6.40,18.82,15.92,0.00,5.00,15.53,2.10,18.45,14.56,3.50,5.50,2.80,0.00,14.80,34.42,2.36,27.00,6.00,13.11,0.00,17.86,0.00,0.60,4.50,5.00,5.00,2.40,2.73,7.50,8.00,19.42,2.50,10.80,8.26,7.80,2.40,11.49,14.63,18.00,0.00,0.00,0.00,1.23,14.34,30.87,0.39,0.33,0.00,64.64,2.86,0.00,1.28,0.00,0.00,6.00
3.00,0.00,20.78,0.00,14.00,4.20,7.10,3.00,4.90,3.10,0.40,3.30,20.39,0.00,0.00,6.00,0.00,6.40,19.36,14.96,0.00,5.00,15.53,2.10,18.45,14.56,3.50,5.50,2.80,0.00,14.55,32.84,2.36,27.00,6.00,13.11,0.00,17.86,0.00,0.60,4.50,5.00,5.00,2.40,2.40,7.50,8.00,19.42,2.50,10.80,8.26,7.80,2.40,11.71,14.84,18.00,0.00,0.00,0.00,1.23,14.74,31.56,0.36,0.29,0.00,63.14,2.65,0.00,1.28,0.00,0.00,6.00
4.00,0.00,20.92,0.00,14.00,4.20,7.10,3.00,4.90,3.10,0.40,3.30,20.39,0.00,0.00,6.00,0.00,6.40,19.77,13.71,0.00,5.00,15.53,2.10,18.45,14.56,3.50,5.50,2.80,0.00,14.24,31.45,2.36,27.00,6.00,13.11,0.00,17.86,0.00,0.60,4.50,5.00,5.00,2.40,2.44,7.50,8.00,19.42,2.50,10.80,8.26,7.80,2.40,11.94,15.09,18.00,0.00,0.00,0.00,1.23,15.50,32.74,0.42,0.37,0.00,61.87,2.51,0.00,1.28,0.00,0.00,6.00
5.00,0.00,21.01,0.00,14.00,4.20,7.10,3.00,4.90,3.10,0.40,3.30,20.39,0.00,0.00,6.00,0.00,6.40,20.01,13.24,0.00,5.00,15.53,2.10,18.45,14.56,3.50,5.50,2.80,0.00,14.48,31.12,2.36,27.00,6.00,13.11,0.00,17.86,0.00,0.60,4.50,5.00,5.00,2.40,2.51,7.50,8.00,19.42,2.50,10.80,8.26,7.80,2.40,11.78,15.00,18.00,0.00,0.00,0.00,1.23,16.42,35.50,0.48,0.42,0.00,60.87,2.75,0.00,1.28,0.00,0.00,6.00
6.00,0.00,21.01,0.00,14.00,4.20,7.10,3.00,4.90,3.10,0.40,3.30,20.39,0.00,0.00,6.00,0.00,6.40,20.18,13.02,0.00,5.00,15.53,2.10,18.45,14.56,3.50,5.50,2.80,0.00,14.90,31.16,2.36,27.00,6.00,13.11,0.00,17.86,0.00,0.60,4.50,5.00,5.00,2.40,2.59,7.50,8.00,19.42,2.50,10.80,8.26,7.80,2.40,11.49,14.79,18.00,0.00,0.00,0.00,1.23,17.39,38.78,0.55,0.47,0.00,59.95,3.12,0.00,1.28,0.00,0.00,6.00
7.00,0.00,21.07,0.00,14.00,4.20,7.10,3.00,4.90,3.10,0.40,3.30,20.39,0.00,0.00,6.00,0.00,6.40,20.15,12.76,0.00,5.00,15.53,2.10,18.45,14.56,3.50,5.50,2.80,0.00,14.48,30.07,2.36,27.00,6.00,13.11,0.00,17.86,0.00,0.60,4.50,5.00,5.00,2.40,2.62,7.50,8.00,19.42,2.50,10.80,8.26,7.80,2.40,11.31,14.65,18.00,0.00,0.00,0.00,1.23,19.72,42.25,0.64,0.52,0.00,58.66,3.57,0.00,1.24,0.00,0.00,6.00
8.00,0.00,21.22,0.00,14.00,4.20,7.10,3.00,4.90,3.10,0.40,3.30,20.39,0.00,0.00,6.00,0.00,6.40,20.04,12.50,0.00,5.00,15.53,2.10,18.45,14.56,3.50,5.50,2.80,0.00,13.80,28.61,2.36,27.00,6.00,13.11,0.00,17.86,0.00,0.60,4.50,5.00,5.00,2.40,2.63,7.50,8.00,19.42,2.50,10.80,8.26,7.80,2.40,11.15,14.53,18.00,0.00,0.00,0.00,1.23,22.50,45.79,0.74,0.58,0.00,57.24,4.05,0.00,1.24,0.00,0.00,6.00
9.00,0.00,21.21,0.00,14.00,4.20,7.10,3.00,4.90,3.10,0.40,3.30,20.39,0.00,0.00,6.00,0.00,6.40,19.97,11.71,0.00,5.00,15.53,2.10,18.45,14.56,3.50,5.50,2.80,0.00,13.24,27.30,2.36,27.00,6.00,13.11,0.00,17.86,0.00,0.60,4.50,5.00,5.00,2.40,3.66,7.50,8.00,19.42,2.50,10.80,8.26,7.80,2.40,11.00,14.43,18.00,0.00,0.00,0.00,1.23,24.31,47.59,0.78,0.61,0.00,56.42,4.89,0.00,1.24,0.00,0.00,6.00
10.00,0.00,21.07,0.00,14.00,4.20,7.10,3.00,4.90,3.00,0.40,3.30,20.39,0.00,0.00,6.00,0.00,6.40,19.92,10.76,0.00,5.00,15.53,2.10,18.45,14.56,3.50,5.50,2.80,0.00,12.74,26.04,2.36,27.00,6.00,13.11,0.00,17.86,0.00,0.60,4.50,5.00,5.00,2.40,5.03,7.50,8.00,19.42,2.50,10.80,8.26,7.80,2.40,10.85,14.33,18.00,0.00,0.00,0.00,1.23,25.80,48.83,0.79,0.63,0.00,55.79,5.86,0.00,1.20,0.00,0.00,6.00
