"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","RENOVANDESH1","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","SANTA ROSA 1","SANTA ROSA 2","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","ANASHIRONI"
1.00,0.00,8.33,0.00,14.00,4.20,8.10,3.40,4.80,1.51,0.40,3.40,17.00,0.00,0.00,4.00,0.00,8.00,16.00,13.00,0.00,8.50,6.18,1.70,18.93,10.00,3.50,5.00,2.80,0.00,17.70,50.00,0.00,27.08,7.50,10.19,0.00,17.86,0.00,0.60,3.50,3.90,3.90,2.40,22.00,6.50,8.00,19.42,3.50,9.40,7.90,6.30,1.20,14.12,16.45,18.00,0.00,0.00,0.00,0.00,43.70,66.30,3.67,1.64,0.00,79.70,19.00,0.00,1.08,0.00,0.00,6.00
2.00,0.00,8.59,0.00,14.00,4.20,8.10,3.40,4.80,1.51,0.40,3.40,17.00,0.00,0.00,4.00,0.00,8.00,16.60,15.80,0.00,8.50,6.18,1.70,18.93,10.00,3.50,5.00,2.80,0.00,17.10,47.80,0.00,27.16,7.50,10.19,0.00,17.86,0.00,0.60,3.50,3.90,3.90,2.40,12.43,6.50,8.00,19.42,3.50,9.40,7.90,6.30,1.20,10.49,13.73,18.00,0.00,0.00,0.00,0.00,43.70,65.60,1.64,1.21,0.00,76.60,12.77,0.00,1.12,0.00,0.00,6.00
3.00,0.00,8.77,0.00,14.00,4.20,8.10,3.40,4.80,1.51,0.40,3.40,17.00,0.00,0.00,4.00,0.00,8.00,16.70,12.50,0.00,8.50,6.18,1.70,18.93,10.00,3.50,5.00,2.80,0.00,16.10,44.90,0.00,27.23,7.50,10.19,0.00,17.86,0.00,0.60,3.50,3.90,3.90,2.40,5.58,6.50,8.00,19.42,3.50,9.40,7.90,6.30,1.20,10.35,13.36,18.00,0.00,0.00,0.00,0.00,43.30,65.60,1.40,1.04,0.00,72.80,6.70,0.00,1.12,0.00,0.00,6.00
4.00,0.00,8.85,0.00,14.00,4.20,8.10,3.40,4.80,1.51,0.40,3.40,17.00,0.00,0.00,4.00,0.00,8.00,16.30,11.30,0.00,8.50,6.18,1.70,18.93,10.00,3.50,5.00,2.80,0.00,15.80,42.40,0.00,27.29,7.50,10.19,0.00,17.86,0.00,0.60,3.50,3.90,3.90,2.40,5.45,6.50,8.00,19.42,3.50,9.40,7.90,6.30,1.20,10.46,13.39,18.00,0.00,0.00,0.00,0.00,43.20,65.10,1.35,0.90,0.00,69.00,5.55,0.00,1.12,0.00,0.00,6.00
5.00,0.00,8.65,0.00,14.00,4.20,8.10,3.40,4.80,1.51,0.40,3.40,17.00,0.00,0.00,4.00,0.00,8.00,15.90,10.10,0.00,8.50,6.18,1.70,18.93,10.00,3.50,5.00,2.80,0.00,15.50,40.00,0.00,27.26,7.50,10.19,0.00,17.86,0.00,0.60,3.50,3.90,3.90,2.40,5.45,6.50,8.00,19.42,3.50,9.40,7.90,6.30,1.20,10.47,13.40,18.00,0.00,0.00,0.00,0.00,42.60,64.40,1.26,0.78,0.00,65.30,4.69,0.00,1.08,0.00,0.00,6.00
6.00,0.00,9.02,0.00,14.00,4.20,8.10,3.40,4.80,1.51,0.40,3.40,17.00,0.00,0.00,4.00,0.00,8.00,15.90,9.00,0.00,8.50,6.18,1.70,18.93,10.00,3.50,5.00,2.80,0.00,14.50,36.90,0.00,27.21,7.50,10.19,0.00,17.86,0.00,0.60,3.50,3.90,3.90,2.40,5.81,6.50,8.00,19.42,3.50,9.40,7.90,6.30,1.20,10.19,13.34,18.00,0.00,0.00,0.00,0.00,40.10,63.80,1.10,0.72,0.00,61.70,4.72,0.00,1.12,0.00,0.00,6.00
7.00,0.00,8.87,0.00,14.00,4.20,8.10,3.40,4.80,1.51,0.40,3.40,17.00,0.00,0.00,4.00,0.00,8.00,16.00,8.00,0.00,8.50,6.18,1.70,18.93,10.00,3.50,5.00,2.80,0.00,13.10,33.50,0.00,27.23,7.50,10.19,0.00,17.86,0.00,0.60,3.50,3.90,3.90,2.40,5.89,6.50,8.00,19.42,3.50,9.40,7.90,6.30,1.20,9.94,13.26,18.00,0.00,0.00,0.00,0.00,37.60,63.30,0.95,0.66,0.00,58.20,4.55,0.00,1.12,0.00,0.00,6.00
8.00,0.00,8.99,0.00,14.00,4.20,8.10,3.40,4.80,1.51,0.40,3.40,17.00,0.00,0.00,4.00,0.00,8.00,16.20,7.40,0.00,8.50,6.18,1.70,18.93,10.00,3.50,5.00,2.80,0.00,12.30,32.10,0.00,27.22,7.50,10.19,0.00,17.86,0.00,0.60,3.50,3.90,3.90,2.40,5.13,6.50,8.00,19.42,3.50,9.40,7.90,6.30,1.20,9.78,13.10,18.00,0.00,0.00,0.00,0.00,35.00,62.00,0.87,0.61,0.00,56.80,3.81,0.00,1.08,0.00,0.00,6.00
9.00,0.00,8.70,0.00,14.00,4.20,8.10,3.40,4.80,1.51,0.40,3.40,17.00,0.00,0.00,4.00,0.00,8.00,16.10,7.00,0.00,8.50,6.18,1.70,18.93,10.00,3.50,5.00,2.80,0.00,11.70,31.30,0.00,27.22,7.50,10.19,0.00,17.86,0.00,0.60,3.50,3.90,3.90,2.40,4.49,6.50,8.00,19.42,3.50,9.40,7.90,6.30,1.20,9.59,12.97,18.00,0.00,0.00,0.00,0.00,32.30,60.50,0.77,0.56,0.00,56.10,3.45,0.00,1.12,0.00,0.00,6.00
10.00,0.00,8.99,0.00,14.00,4.20,8.10,3.40,4.80,1.51,0.40,3.40,17.00,0.00,0.00,4.00,0.00,8.00,15.00,6.90,0.00,8.50,6.18,1.70,18.93,10.00,3.50,5.00,2.80,0.00,11.30,30.10,0.00,27.23,7.50,10.19,0.00,17.86,0.00,0.60,3.50,3.90,3.90,2.40,4.25,6.50,8.00,19.42,3.50,9.40,7.90,6.30,1.20,9.29,12.87,18.00,0.00,0.00,0.00,0.00,29.20,58.10,0.65,0.50,0.00,55.80,4.24,0.00,1.12,0.00,0.00,6.00
11.00,0.00,9.12,0.00,14.00,4.20,8.10,3.40,4.80,1.51,0.40,3.40,17.00,0.00,0.00,4.00,0.00,8.00,13.90,6.70,0.00,8.50,6.18,1.70,18.93,10.00,3.50,5.00,2.80,0.00,10.90,28.80,0.00,27.20,7.50,10.19,0.00,17.86,0.00,0.60,3.50,3.90,3.90,2.40,3.98,6.50,8.00,19.42,3.50,9.40,7.90,6.30,1.20,9.09,12.82,18.00,0.00,0.00,0.00,0.00,26.10,55.30,0.54,0.42,0.00,55.70,4.91,0.00,1.16,0.00,0.00,6.00
12.00,0.00,8.94,0.00,14.00,4.20,8.10,3.40,4.80,1.51,0.40,3.40,17.00,0.00,0.00,4.00,0.00,8.00,12.30,6.20,0.00,8.50,6.18,1.70,18.93,10.00,3.50,5.00,2.80,0.00,10.10,27.40,0.00,27.23,7.50,10.19,0.00,17.86,0.00,0.60,3.50,3.90,3.90,2.40,3.61,6.50,8.00,19.42,3.50,9.40,7.90,6.30,1.20,9.20,12.88,18.00,0.00,0.00,0.00,0.00,23.00,52.20,0.44,0.33,0.00,55.80,5.22,0.00,1.16,0.00,0.00,6.00
13.00,1.45,9.10,0.00,14.00,4.20,8.10,3.40,4.80,1.51,0.40,3.40,17.00,0.63,0.24,4.00,0.00,8.00,10.80,5.90,0.00,8.50,6.18,1.70,18.93,10.00,3.50,5.00,2.80,1.24,9.20,26.00,0.00,27.31,7.50,10.19,5.79,17.86,0.67,0.60,3.50,3.90,3.90,2.40,3.37,6.50,8.00,19.42,3.50,9.40,7.90,6.30,1.20,9.38,12.97,18.00,0.00,0.00,0.04,0.00,20.10,48.90,0.35,0.26,3.34,55.90,5.73,0.00,1.16,2.58,9.39,6.00
14.00,7.42,9.38,0.00,14.00,4.20,8.10,3.40,4.80,1.51,0.40,3.40,17.00,1.39,2.81,4.00,0.00,8.00,9.40,6.20,0.00,8.50,6.18,1.70,18.93,10.00,3.50,5.00,2.80,7.72,8.90,27.80,0.00,27.22,7.50,10.19,47.16,17.86,8.54,0.60,3.50,3.90,3.90,2.40,3.54,6.50,8.00,19.42,3.50,9.40,7.90,6.30,1.20,9.78,13.11,18.00,0.00,0.00,0.07,0.00,17.90,45.90,0.27,0.23,35.68,57.10,6.83,0.00,1.16,21.58,70.46,6.00
15.00,10.12,9.36,0.14,14.00,4.20,8.10,3.40,4.80,1.51,0.40,3.40,17.00,2.42,8.90,4.00,0.00,8.00,8.20,6.60,0.00,8.50,6.18,1.70,18.93,10.00,3.50,5.00,2.80,11.69,8.80,30.60,0.00,27.18,7.50,10.19,92.27,17.86,18.92,0.60,3.50,3.90,3.90,2.40,3.88,6.50,8.00,19.42,3.50,9.40,7.90,6.30,1.20,10.07,13.19,18.00,0.00,0.00,0.08,0.00,15.90,42.90,0.23,0.25,67.40,58.80,7.83,0.00,1.16,46.89,151.80,6.00
16.00,11.60,9.48,3.43,14.00,4.20,8.10,3.40,4.80,1.51,0.40,3.40,17.00,5.23,14.86,4.00,0.00,8.00,7.30,7.70,0.00,8.50,6.18,1.70,18.93,10.00,3.50,5.00,2.80,12.84,10.50,35.00,0.00,27.19,7.50,10.19,118.64,17.86,27.77,0.60,3.50,3.90,3.90,2.40,4.74,6.50,8.00,19.42,3.50,9.40,7.90,6.30,1.20,10.05,13.12,18.00,0.00,0.00,0.12,0.00,15.00,42.30,0.33,0.43,85.82,60.20,8.56,0.00,1.12,62.06,195.79,6.00
17.00,12.40,9.49,7.44,14.00,4.20,8.10,3.40,4.80,1.51,0.40,3.40,17.00,10.35,16.61,4.00,0.00,8.00,6.70,8.70,0.00,8.50,6.18,1.70,18.93,10.00,3.50,5.00,2.80,13.51,12.80,39.90,0.00,27.10,7.50,10.19,127.62,17.86,31.05,0.60,3.50,3.90,3.90,2.40,5.76,6.50,8.00,19.42,3.50,9.40,7.90,6.30,1.20,10.26,13.23,18.00,0.00,0.00,0.59,0.00,14.70,42.40,0.50,0.67,97.22,61.50,9.51,0.10,1.12,67.47,209.10,6.00
