"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","RENOVANDESH1","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","SANTA ROSA 1","SANTA ROSA 2","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","ANASHIRONI","CS SUNNY","CT AGROLMOS"
1.00,8.67,20.72,8.84,0.00,1.45,6.90,7.10,10.49,3.42,0.40,3.50,20.39,16.97,18.45,19.00,0.00,6.20,20.20,68.70,8.00,4.50,5.20,4.40,18.45,16.70,11.00,16.00,1.40,15.19,27.70,76.90,2.80,28.12,19.42,17.96,146.80,17.96,35.57,0.60,20.00,20.00,20.00,2.40,122.40,12.82,20.39,0.00,8.00,10.80,7.97,20.00,1.20,7.69,8.21,18.90,0.00,0.00,0.70,1.00,111.50,106.50,11.30,9.50,105.38,109.10,136.60,0.10,2.00,79.50,211.85,21.00,219.30,11.00
2.00,5.67,20.42,6.42,0.00,1.45,6.90,7.10,10.49,3.42,0.40,3.50,20.39,14.70,17.34,19.00,0.00,6.20,20.20,71.50,8.00,4.50,5.20,4.40,18.45,16.70,11.00,16.00,1.40,14.13,27.70,77.20,2.80,28.12,19.42,17.96,97.70,17.96,29.08,0.60,20.00,20.00,20.00,2.40,122.90,12.82,20.39,0.00,8.00,10.80,7.97,20.00,1.20,6.33,6.75,18.90,0.00,0.00,0.50,1.00,126.20,113.00,11.20,9.60,94.98,109.30,135.10,0.10,2.00,70.75,169.08,21.00,201.50,11.00
3.00,3.04,20.36,4.25,0.00,1.45,6.90,7.10,10.49,3.42,0.40,3.50,20.39,8.12,14.89,19.00,0.00,6.20,20.20,71.60,8.00,4.50,5.20,4.40,18.45,16.70,11.00,16.00,1.40,11.31,28.00,77.20,2.80,28.12,19.42,17.96,68.70,17.96,18.41,0.60,20.00,20.00,20.00,2.40,122.90,12.82,20.39,0.00,8.00,10.80,7.97,20.00,1.20,5.35,5.49,18.90,0.00,0.00,0.43,1.00,122.90,111.20,10.80,9.40,68.31,108.60,131.50,0.10,2.00,42.06,134.75,21.00,141.70,11.00
4.00,1.15,20.08,2.56,0.00,1.45,6.90,7.10,10.49,3.42,0.40,3.50,20.39,1.84,9.98,19.00,0.00,6.20,20.00,71.40,8.00,4.50,5.20,4.40,18.45,16.70,11.00,16.00,1.40,5.77,28.20,77.00,2.80,28.12,19.42,17.96,40.90,17.96,8.57,0.60,20.00,20.00,20.00,2.40,122.00,12.82,20.39,0.00,8.00,10.80,7.97,20.00,1.20,5.52,4.80,18.90,0.00,0.00,0.30,1.00,119.50,109.10,10.20,9.00,31.00,107.90,126.50,0.00,2.00,16.47,93.56,21.00,73.90,11.00
5.00,0.17,20.30,1.10,0.00,1.45,6.90,7.10,10.49,3.50,0.40,3.50,20.39,0.16,4.04,19.00,0.00,6.20,19.40,70.00,8.00,4.50,5.20,4.40,18.45,16.70,11.00,16.00,1.40,1.13,28.00,76.30,2.80,28.12,19.42,17.96,30.70,17.96,1.51,0.60,20.00,20.00,20.00,2.40,118.50,12.82,20.39,0.00,8.00,10.80,7.97,20.00,1.20,5.46,4.21,18.90,0.00,0.00,0.10,1.00,115.30,105.60,8.90,7.70,7.02,107.30,117.50,0.00,2.00,2.50,24.25,21.00,33.90,11.00
6.00,0.00,20.58,0.31,0.00,1.45,6.90,7.10,10.49,3.50,0.40,3.50,20.39,0.20,0.83,19.00,0.00,6.20,18.80,67.40,8.00,4.50,15.53,4.40,18.45,16.70,11.00,16.00,1.40,0.01,28.00,75.20,2.80,28.12,19.42,17.96,1.00,17.96,0.02,0.60,20.00,20.00,20.00,2.40,113.50,12.82,20.39,0.00,8.00,10.80,7.97,20.00,1.20,4.69,3.93,18.90,0.00,0.00,0.05,1.00,111.30,102.70,7.90,6.60,2.48,106.60,106.90,0.00,2.00,0.03,2.24,21.00,1.00,11.00
7.00,0.00,20.63,0.00,0.00,1.45,6.90,7.10,10.49,3.50,0.40,3.50,20.39,0.00,0.00,19.00,0.00,6.20,18.10,61.30,8.00,4.50,15.53,4.40,18.45,16.70,11.00,16.00,1.40,0.00,28.10,73.30,2.80,28.12,19.42,17.96,0.00,17.96,0.00,0.60,20.00,20.00,20.00,2.40,104.20,12.82,20.39,0.00,8.00,10.80,7.97,20.00,1.20,3.96,3.65,18.90,0.00,0.00,0.00,1.00,107.60,101.10,7.10,5.80,0.00,105.80,91.80,0.00,2.00,0.00,0.00,21.00,0.00,11.00
8.00,0.00,21.00,0.00,0.00,1.45,6.90,7.10,10.49,3.50,0.40,3.50,20.39,0.00,0.00,19.00,0.00,6.20,17.30,55.00,8.00,4.50,15.53,4.40,18.45,16.70,11.00,16.00,1.40,0.00,28.10,71.40,2.80,28.12,19.42,17.96,0.00,17.96,0.00,0.60,20.00,20.00,20.00,2.40,95.50,12.82,20.39,0.00,8.00,10.80,7.97,20.00,1.20,3.35,3.36,18.90,0.00,0.00,0.00,1.00,103.20,99.10,6.50,5.00,0.00,104.80,77.80,0.00,2.00,0.00,0.00,21.00,0.00,11.00
9.00,0.00,21.12,0.00,0.00,1.45,6.90,7.10,10.49,3.50,0.40,3.50,20.39,0.00,0.00,19.00,0.00,6.20,16.10,48.20,8.00,4.50,15.53,4.40,18.45,16.70,11.00,16.00,1.40,0.00,28.10,69.40,2.80,28.12,19.42,17.96,0.00,17.96,0.00,0.60,20.00,20.00,20.00,2.40,88.20,12.82,20.39,0.00,8.00,10.80,7.97,20.00,1.20,2.80,3.09,18.90,0.00,0.00,0.00,1.00,96.80,96.10,6.20,4.60,0.00,104.00,67.30,0.00,2.00,0.00,0.00,21.00,0.00,11.00
10.00,0.00,19.70,0.00,0.00,1.45,6.90,7.10,10.49,3.50,0.40,3.50,20.39,0.00,0.00,19.00,0.00,6.20,14.90,42.20,8.00,4.50,15.53,4.40,18.45,16.70,11.00,16.00,1.40,0.00,28.00,67.10,2.80,28.12,19.42,17.96,0.00,17.96,0.00,0.60,20.00,20.00,20.00,2.40,81.40,12.82,20.39,0.00,8.00,10.80,7.97,20.00,1.20,2.46,2.87,18.90,0.00,0.00,0.00,1.00,90.40,93.10,5.90,4.10,0.00,102.90,58.50,0.00,2.00,0.00,0.00,21.00,0.00,11.00
