"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","RENOVANDESH1","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","SANTA ROSA 1","SANTA ROSA 2","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","ANASHIRONI","CS SUNNY","CT AGROLMOS"
1.00,12.26,20.24,12.69,14.00,2.90,6.90,6.70,10.39,3.50,0.40,3.50,20.39,18.75,18.73,19.00,0.00,6.20,17.00,72.02,5.70,4.50,4.20,4.30,18.93,18.93,16.50,19.42,1.40,15.44,25.00,77.60,3.30,27.00,19.42,17.67,144.46,17.96,38.11,0.60,20.00,20.00,20.00,2.40,121.70,12.62,19.42,0.00,8.40,10.70,8.34,20.00,1.20,13.30,15.20,18.00,0.00,0.00,0.94,1.00,102.60,99.10,10.60,8.36,109.28,102.50,137.80,0.10,2.00,79.96,220.02,19.42,204.00,0.00
2.00,11.03,20.50,10.50,14.00,2.90,6.90,6.70,10.39,3.50,0.40,3.50,20.39,17.72,18.36,19.00,0.00,6.20,17.30,72.13,5.70,4.50,4.20,4.30,18.93,18.93,16.50,19.42,1.40,15.11,25.10,77.40,3.30,27.00,19.42,17.67,144.23,17.96,36.58,0.60,20.00,20.00,20.00,2.40,121.30,12.62,19.42,0.00,8.40,10.70,8.34,20.00,1.20,13.00,14.80,18.00,0.00,0.00,0.88,1.00,101.00,98.60,10.50,8.44,106.13,104.00,140.70,0.10,2.00,79.60,209.43,19.42,204.00,0.00
3.00,8.90,20.39,8.22,14.00,2.90,6.90,6.70,10.39,3.50,0.40,3.50,20.39,16.56,17.55,19.00,0.00,6.20,17.60,71.94,5.70,4.50,4.20,4.30,18.93,18.93,16.50,19.42,1.40,14.35,24.70,77.50,3.30,27.00,19.42,17.67,140.16,17.96,33.48,0.60,20.00,20.00,20.00,2.40,120.70,12.62,19.42,0.00,8.40,10.70,8.34,20.00,1.20,12.60,14.60,18.00,0.00,0.00,0.74,1.00,98.80,97.50,10.30,8.52,99.82,105.40,141.40,0.10,2.00,77.00,185.08,19.42,204.00,0.00
4.00,6.00,20.27,6.01,14.00,2.90,6.90,6.70,10.39,3.50,0.40,3.50,20.39,13.45,15.84,19.00,0.00,6.20,17.70,71.65,6.80,4.50,4.20,4.30,18.93,18.93,16.50,19.42,1.40,12.99,24.30,77.20,3.30,27.00,19.42,17.67,106.12,17.96,24.03,0.60,20.00,20.00,20.00,2.40,120.10,12.62,19.42,0.00,8.40,10.70,8.34,20.00,1.20,12.20,14.20,18.00,0.00,0.00,0.54,1.00,96.10,96.20,10.10,8.62,83.98,106.10,140.20,0.10,2.00,58.20,150.01,19.42,197.44,0.00
5.00,2.55,20.50,3.95,14.00,2.90,6.90,6.70,10.39,3.50,0.40,3.50,20.39,4.54,11.97,19.00,0.00,6.20,17.20,71.75,6.90,4.50,4.20,4.30,18.93,18.93,16.50,19.42,1.40,7.78,23.90,75.60,3.30,27.00,19.42,17.67,54.57,17.96,11.94,0.60,20.00,20.00,20.00,2.40,119.10,12.62,19.42,0.00,8.40,10.70,8.34,20.00,1.20,11.50,13.70,18.00,0.00,0.00,0.46,1.00,91.70,94.20,9.90,8.42,47.63,105.00,133.00,0.10,2.00,29.37,101.79,19.42,159.22,0.00
6.00,0.73,20.40,2.39,14.00,2.90,6.90,6.70,10.39,3.50,0.40,3.50,20.39,0.80,6.24,19.00,0.00,6.20,16.70,71.99,6.90,4.50,4.20,4.30,18.93,18.93,16.50,19.42,1.40,1.48,23.50,73.80,3.30,27.00,19.42,17.67,25.80,17.96,3.47,0.60,20.00,20.00,20.00,2.40,118.00,12.62,19.42,0.00,8.40,10.70,8.34,20.00,1.20,10.70,13.00,18.00,0.00,0.00,0.32,1.00,87.20,92.20,9.60,8.14,12.77,103.50,126.00,0.00,2.00,10.66,44.59,19.42,90.16,0.00
7.00,0.13,20.29,1.09,14.00,2.90,6.90,6.70,10.39,3.50,0.40,3.50,20.39,0.59,1.52,19.00,0.00,6.20,16.10,70.96,12.91,4.50,4.20,4.30,18.93,18.93,16.50,19.42,1.40,0.10,23.20,71.70,3.30,27.00,19.42,17.67,4.06,17.96,0.41,0.60,20.00,20.00,20.00,2.40,116.00,12.62,19.42,0.00,8.40,10.70,8.34,20.00,1.20,9.60,11.80,18.00,0.00,0.00,0.11,1.00,81.80,89.30,8.70,7.31,3.33,100.80,119.40,0.00,2.00,1.50,7.58,19.42,13.14,0.00
8.00,0.02,20.19,0.21,14.00,2.90,6.90,6.70,10.39,3.50,0.40,3.50,20.39,0.00,0.20,19.00,0.00,6.20,15.40,69.50,13.69,4.50,15.53,4.30,18.93,18.93,16.50,19.42,1.40,0.00,22.90,69.40,3.30,27.00,19.42,17.67,0.32,17.96,0.00,0.60,20.00,20.00,20.00,2.40,112.80,12.62,19.42,0.00,8.40,10.70,8.34,20.00,1.20,8.80,11.00,18.00,0.00,0.00,0.05,1.00,76.90,86.60,7.90,6.30,0.49,98.20,111.20,0.00,2.00,0.09,0.85,19.42,1.28,0.00
9.00,0.00,20.34,0.00,14.00,2.90,6.90,6.70,10.39,3.50,0.40,3.50,20.39,0.00,0.00,19.00,0.00,6.20,14.60,66.94,13.79,4.50,15.53,4.30,18.93,18.93,16.50,19.42,1.40,0.00,22.60,66.20,3.30,27.00,19.42,17.67,0.00,17.96,0.00,0.60,20.00,20.00,20.00,2.40,106.10,12.62,19.42,0.00,8.40,10.70,8.34,20.00,1.20,8.80,11.50,18.00,0.00,0.00,0.00,1.00,72.50,83.60,7.40,5.57,0.00,96.10,97.90,0.00,2.00,0.00,0.00,19.42,0.00,0.00
10.00,0.00,20.23,0.00,14.00,2.90,6.90,6.70,10.39,3.50,0.40,3.50,20.39,0.00,0.00,19.00,0.00,6.20,13.90,64.00,13.79,4.50,15.53,4.30,18.93,18.93,16.50,19.42,1.40,0.00,22.10,63.00,3.30,27.00,19.42,17.67,0.00,17.96,0.00,0.60,20.00,20.00,20.00,2.40,97.10,12.62,19.42,0.00,8.40,10.70,8.34,20.00,1.20,8.80,12.00,18.00,0.00,0.00,0.00,1.00,67.90,80.70,6.80,4.92,0.00,93.80,83.10,0.00,2.00,0.00,0.00,19.42,0.00,0.00
