"ETAPA \ GENERADOR","CALLAHUANCA","HUAMPANI","MOYOPAMPA","MANTARO","RESTITUCION","OROYA","PACHACHACA","YAUPI","HUANCHOR","PARIAC","YANANGO","CHARCANI IV","CHARCANI V","ARICOTA I","ARICOTA II","MACHUPICCHU","SAN GABAN II","YUNCAN","CAHUA","MALPASO","CANON DEL PATO","GALLITO CIEGO","ARCATA","CHARCANI 123","SANTA TERESA","PCH CHAGLLA","CH CARHUAQUERO IV","HUANZA","MCH CERRO DEL AGUILA","CARHUAC","CHAGLLA G1","CHAGLLA G2","HUINCO G1","HUINCO G2","HUINCO G3","HUINCO G4","CERRO DEL AGUILA G1","CERRO DEL AGUILA G2","CERRO DEL AGUILA G3","CH CANA BRAVA","CHIMAY G1","CHIMAY G2","MATUCANA G1","MATUCANA G2","LA VIRGEN","CARHUAQUERO G1","CARHUAQUERO G2","CARHUAQUERO G3","CHEVES G1","CHEVES G2","PLATANAL G1","PLATANAL G2","CH SAN GABAN III"
1.00,48.41,29.95,67.13,635.03,206.59,6.01,7.88,110.37,17.30,3.57,0.00,12.26,142.31,5.13,2.82,163.91,112.36,132.71,39.88,35.37,214.00,15.15,1.97,6.88,87.69,6.39,9.98,0.00,3.14,0.00,0.00,0.00,64.51,0.00,64.88,44.99,0.00,197.14,184.23,5.67,74.91,76.30,0.00,40.60,54.04,30.67,30.56,30.55,38.12,38.13,94.36,94.32,101.60
2.00,48.41,29.95,67.13,635.03,206.59,6.01,7.88,110.37,17.30,3.57,0.00,12.26,67.15,5.13,2.82,163.91,112.36,132.71,39.88,35.37,214.00,15.15,1.97,6.88,87.69,6.39,9.98,38.19,3.14,8.83,144.33,0.00,59.17,0.00,59.52,59.01,0.00,197.14,184.23,5.67,74.91,76.30,0.00,32.99,54.04,30.67,30.56,30.55,38.12,38.13,53.51,53.50,101.60
3.00,48.41,29.95,67.13,635.03,206.59,6.01,7.88,110.37,17.30,3.57,32.03,12.26,67.15,5.13,2.82,163.91,112.36,132.71,39.88,35.37,214.00,15.15,1.97,6.88,87.69,6.39,9.98,36.54,3.14,8.45,144.33,0.00,67.50,0.00,67.88,0.00,0.00,197.14,184.23,5.67,74.91,76.30,0.00,66.27,54.04,30.67,30.56,30.55,38.12,38.13,66.96,66.94,101.60
4.00,48.41,29.95,67.13,635.03,206.59,6.01,7.88,110.37,17.30,3.57,32.03,12.26,67.15,5.13,2.82,163.91,112.36,132.71,39.88,35.37,214.00,15.15,1.97,6.88,87.69,6.39,9.98,85.14,3.14,19.69,144.33,0.00,67.50,0.00,67.88,0.00,0.00,197.14,184.23,5.67,74.91,76.30,0.00,66.47,54.04,30.67,30.56,30.55,38.12,38.13,66.96,66.94,101.60
5.00,48.41,29.95,67.13,635.03,206.59,6.01,7.88,110.37,17.30,3.57,32.03,12.26,67.15,5.13,2.82,162.33,112.36,132.71,39.88,35.37,214.00,15.15,1.97,6.88,87.69,6.39,9.98,85.48,3.14,19.77,227.68,0.00,65.22,31.00,31.05,65.05,0.00,197.14,184.23,5.67,74.91,76.30,0.00,31.77,54.04,30.67,30.56,30.55,38.12,38.13,66.96,66.94,101.60
6.00,48.41,29.95,67.13,635.03,206.59,6.01,7.88,110.37,17.30,3.57,32.03,12.26,67.15,5.13,2.82,148.47,112.36,132.71,39.88,35.37,214.00,15.15,1.97,6.88,81.13,6.39,9.98,85.48,3.14,19.77,228.46,0.00,67.50,67.10,67.88,23.41,0.00,197.14,184.23,5.67,74.91,76.30,42.80,38.12,54.04,30.67,30.56,30.55,38.12,38.13,66.96,66.94,101.60
7.00,48.41,29.95,67.13,635.03,206.59,6.01,7.88,110.37,17.30,3.57,32.03,13.57,74.29,5.13,2.82,126.26,112.36,132.71,39.88,35.37,214.00,15.15,1.97,6.88,68.99,6.39,9.98,85.48,3.14,19.77,188.65,188.51,67.50,67.10,67.88,67.33,0.00,197.14,184.23,5.67,74.91,76.30,45.50,39.70,54.04,30.67,30.56,30.55,38.12,38.13,66.96,66.94,101.60
8.00,48.41,29.95,67.13,635.03,206.59,6.01,7.88,110.37,17.30,3.57,32.03,10.96,60.00,5.13,2.82,163.91,112.36,132.71,39.88,35.37,214.00,15.15,1.97,6.88,87.69,6.39,9.98,85.48,3.14,19.77,215.28,215.03,67.50,67.10,67.88,20.62,0.00,197.14,184.23,5.67,74.91,76.30,45.50,39.70,54.04,30.67,30.56,30.55,38.12,38.13,66.96,66.94,101.60
9.00,48.41,29.95,67.13,635.03,206.59,6.01,7.88,110.37,17.30,3.57,32.03,14.92,128.85,5.13,2.82,163.91,112.36,132.71,39.88,35.37,214.00,15.15,1.97,6.88,87.69,6.39,9.98,95.45,3.14,19.77,228.46,228.19,23.30,67.10,67.88,23.30,0.00,197.14,184.23,5.67,74.91,76.30,66.56,54.82,54.04,30.67,30.56,30.55,38.12,38.13,110.26,110.22,101.60
10.00,48.41,29.95,67.13,635.03,206.59,6.01,7.88,110.37,17.30,3.57,32.03,14.92,141.31,5.13,2.82,163.91,112.36,132.71,39.88,35.37,214.00,15.15,1.97,6.88,87.69,6.39,9.98,95.45,3.14,19.77,228.46,228.19,67.50,67.10,67.88,20.62,0.00,197.14,184.23,5.67,74.91,76.30,66.56,54.82,54.04,30.67,30.56,30.55,38.12,38.13,110.26,110.22,101.60
