"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","RENOVANDESH1","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","SANTA ROSA 1","SANTA ROSA 2","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN"
1.00,0.04,23.85,0.00,17.00,4.20,7.00,6.10,13.07,3.40,0.00,3.50,0.00,0.00,0.00,19.00,0.00,9.60,24.40,56.80,8.10,9.80,15.41,4.60,19.32,19.32,10.00,12.68,2.80,0.00,14.80,43.90,2.80,26.60,19.51,19.32,0.00,18.05,0.00,0.60,11.71,11.71,10.73,1.20,99.10,0.00,10.00,19.51,5.00,10.80,0.00,20.00,1.20,13.71,15.96,18.90,0.00,0.00,0.11,1.00,0.00,52.80,3.40,2.90,0.00,64.20,94.50,0.00,2.00,0.00,2.57
2.00,0.00,23.80,0.00,17.00,4.20,7.00,6.10,13.07,3.40,0.00,3.50,0.00,0.00,0.00,19.00,0.00,9.60,15.10,52.90,8.10,9.80,15.41,4.60,19.32,19.32,10.00,12.68,2.80,0.00,14.60,42.80,2.80,26.80,19.51,19.32,0.00,18.05,0.00,0.60,11.71,11.71,10.73,1.20,84.00,0.00,10.00,19.51,5.00,10.80,0.00,20.00,1.20,13.23,15.71,18.90,0.00,0.00,0.05,1.00,30.60,50.20,3.20,2.60,0.00,64.10,73.20,0.00,2.00,0.00,0.00
3.00,0.00,23.81,0.00,17.00,4.20,7.00,6.10,13.07,3.40,0.00,3.50,0.00,0.00,0.00,19.00,0.00,9.60,10.50,48.60,8.10,9.80,15.41,4.60,19.32,19.32,10.00,12.68,2.80,0.00,14.50,41.90,2.80,26.90,19.51,19.32,0.00,18.05,0.00,0.60,11.71,11.71,10.73,1.20,77.70,0.00,10.00,19.51,5.00,10.80,0.00,20.00,1.20,12.88,15.65,18.90,0.00,0.00,0.00,1.00,43.20,45.50,2.90,2.30,0.00,63.70,61.30,0.00,2.00,0.00,0.00
4.00,0.00,23.73,0.00,17.00,4.20,7.00,6.10,13.07,3.40,0.00,3.50,0.00,0.00,0.00,19.00,0.00,9.60,8.40,44.70,8.10,9.80,15.41,4.60,19.32,19.32,10.00,12.68,2.80,0.00,14.40,41.00,2.80,27.00,19.51,19.32,0.00,18.05,0.00,0.60,11.71,11.71,10.73,1.20,49.10,0.00,10.00,19.51,5.00,10.80,0.00,20.00,1.20,12.58,15.65,18.90,0.00,0.00,0.00,1.00,40.10,42.40,3.00,2.20,0.00,63.30,34.70,0.00,2.00,0.00,0.00
5.00,0.00,23.79,0.00,17.00,4.20,7.00,6.10,13.07,3.40,0.00,3.50,0.00,0.00,0.00,19.00,0.00,9.60,7.10,40.80,8.10,9.80,15.41,4.60,19.32,19.32,10.00,12.68,2.80,0.00,14.20,40.50,2.80,27.00,19.51,19.32,0.00,18.05,0.00,0.60,11.71,11.71,10.73,1.20,43.20,0.00,10.00,19.51,5.00,10.80,0.00,20.00,1.20,12.25,15.38,18.90,0.00,0.00,0.00,1.00,39.50,58.30,3.20,2.20,0.00,63.10,27.00,0.00,2.00,0.00,0.00
6.00,0.00,23.90,0.00,17.00,4.20,7.00,6.10,13.07,3.40,0.00,3.50,0.00,0.00,0.00,19.00,0.00,9.60,6.20,36.80,8.10,9.80,15.41,4.60,19.32,19.32,10.00,12.68,2.80,0.00,14.00,39.90,2.80,27.10,19.51,19.32,0.00,18.05,0.00,0.60,11.71,11.71,10.73,1.20,38.40,0.00,10.00,19.51,5.00,10.80,0.00,20.00,1.20,11.91,15.02,18.90,0.00,0.00,0.00,1.00,23.80,58.60,3.10,2.10,0.00,62.70,20.70,0.00,2.00,0.00,0.00
7.00,0.00,23.90,0.00,17.00,4.20,7.00,6.10,13.07,3.40,0.00,3.50,0.00,0.00,0.00,19.00,0.00,9.60,5.60,32.70,8.10,9.80,15.41,4.60,19.32,19.32,10.00,12.68,2.80,0.00,13.80,39.20,2.80,27.20,19.51,19.32,0.00,18.05,0.00,0.60,11.71,11.71,10.73,1.20,33.00,0.00,10.00,19.51,5.00,10.80,0.00,20.00,1.20,11.69,14.98,18.90,0.00,0.00,0.00,1.00,22.50,38.70,2.90,2.00,0.00,62.00,17.60,0.00,2.00,0.00,0.00
8.00,0.00,23.67,0.00,17.00,4.20,7.00,6.10,13.07,3.40,0.00,3.50,0.00,0.00,0.00,19.00,0.00,9.60,5.30,29.90,8.10,9.80,15.41,4.60,19.32,19.32,10.00,12.68,2.80,0.00,13.60,38.40,2.80,27.20,19.51,19.32,0.00,18.05,0.00,0.60,11.71,11.71,10.73,1.20,26.80,0.00,10.00,19.51,5.00,10.80,0.00,20.00,1.20,11.52,15.05,18.90,0.00,0.00,0.00,1.00,21.10,37.40,2.70,1.90,0.00,60.90,12.90,0.00,2.00,0.00,0.00
9.00,0.00,23.88,0.00,17.00,4.20,7.00,6.10,13.07,3.40,0.00,3.50,0.00,0.00,0.00,19.00,0.00,9.60,5.10,27.60,8.10,9.80,15.41,4.60,19.32,19.32,10.00,12.68,2.80,0.00,13.10,37.20,2.80,27.30,19.51,19.32,0.00,18.05,0.00,0.60,11.71,11.71,10.73,1.20,24.60,0.00,10.00,19.51,5.00,10.80,0.00,20.00,1.20,11.32,14.95,18.90,0.00,0.00,0.00,1.00,19.60,36.00,2.60,1.80,0.00,58.90,9.30,0.00,2.00,0.00,0.00
10.00,0.00,23.94,0.00,17.00,4.20,7.00,6.10,13.07,3.40,0.00,3.50,0.00,0.00,0.00,19.00,0.00,9.60,5.00,25.20,8.10,9.80,15.41,4.60,19.32,19.32,10.00,12.68,2.80,0.00,12.60,35.40,2.80,27.30,19.51,19.32,0.00,18.05,0.00,0.60,11.71,11.71,10.73,1.20,22.20,0.00,10.00,19.51,5.00,10.80,0.00,20.00,1.20,11.12,14.80,18.90,0.00,0.00,0.00,1.00,18.30,34.70,2.40,1.60,0.00,56.20,6.50,0.00,2.00,0.00,0.00
