"ETAPA \ EMBALSE","Emb0","SHEQUE","HUINCO RES","PRESA MALPASO","AGUADA BLANCA","CAMPANARIO","CINCEL","CIRATO","ARICOTA RES","PRESA GALLITO CIEGO","PRESA COMPEN GALLITO","SAN GABAN","TULUMAYO","SAN DIEGO","HUALLAMAYO","TABLACHACA","CHAGLLA EM","PICUNCHE","SHAPIRINGO","CERRO DEL AGUILA EM","PALLCA","EMB CHECRAS","RESER CAPILLUCAS","PULMON MATUCANA","TOMA HUAMPANI","RESERV RESTIT","TOMA SURCO"
29.000,0.000,3.995,10.500,60.623,6.929,10.687,9.826,6.672,0.000,0.000,7.545,19.471,87.866,49.960,26.891,101.047,145.319,12.107,14.871,237.818,0.763,16.804,39.867,10.131,21.187,36.943,10.687
30.000,0.000,3.995,10.500,60.623,9.444,10.714,9.826,8.774,0.000,0.000,7.545,19.471,87.866,117.212,26.912,101.047,145.319,12.107,15.287,237.818,2.689,16.804,39.867,10.687,21.187,36.949,10.687
31.000,0.000,8.030,10.500,60.623,10.826,10.748,9.826,9.201,0.000,0.000,7.545,19.471,87.866,93.275,26.938,101.047,145.319,12.106,15.287,237.818,6.258,16.804,39.867,11.242,21.187,36.955,10.687
32.000,0.000,12.728,10.500,60.623,10.826,10.794,9.826,9.201,0.000,0.000,7.545,19.471,87.866,86.371,26.967,101.047,145.319,12.106,15.287,237.818,6.028,16.804,39.867,10.131,21.187,36.960,10.687
33.000,0.000,12.983,10.500,60.623,10.826,10.860,9.826,9.201,0.000,0.000,7.545,19.471,88.341,82.598,27.001,101.047,145.319,12.104,15.287,237.818,8.092,16.804,39.867,11.242,21.187,36.965,10.687
34.000,0.000,12.983,10.500,60.623,10.826,10.965,9.826,5.709,0.000,0.000,7.545,19.471,88.341,79.993,27.039,101.047,145.319,6.055,15.287,237.818,0.763,16.804,39.867,10.687,21.187,36.969,10.687
35.000,0.000,12.983,10.500,60.623,10.826,11.169,9.826,5.000,0.000,0.000,7.545,19.471,88.341,77.936,27.083,101.047,145.319,28.346,11.934,237.818,2.689,16.804,39.867,10.131,21.187,36.974,10.687
36.000,0.000,12.983,10.500,60.623,20.169,11.880,15.285,5.000,0.000,0.000,7.545,19.471,88.341,76.128,27.133,101.047,145.319,20.027,11.787,237.818,2.689,16.804,39.867,10.687,21.187,36.978,10.687
37.000,0.000,12.691,9.892,60.623,25.656,12.473,16.360,9.201,0.000,0.000,7.545,19.471,88.341,49.731,27.190,101.047,145.319,17.653,15.287,237.818,7.264,16.804,39.867,11.295,21.187,36.982,11.295
38.000,0.000,5.340,8.687,60.623,25.656,12.989,15.888,9.201,0.000,0.000,7.545,19.471,88.341,119.195,27.256,101.047,145.319,16.389,15.287,237.818,8.933,16.804,39.867,12.500,21.187,36.986,12.500
39.000,0.000,12.983,8.687,60.623,25.656,13.480,15.380,9.201,0.000,0.000,7.545,19.471,88.341,94.818,27.332,101.047,145.319,15.551,15.287,237.818,12.459,16.804,39.867,13.056,21.187,36.989,12.500
40.000,0.000,9.453,8.687,60.623,25.656,13.976,14.881,9.201,0.000,0.000,7.545,19.471,88.341,87.760,27.422,101.047,145.319,14.924,15.287,237.818,12.953,16.804,39.867,12.500,21.187,36.993,12.500
41.000,0.000,9.215,8.687,60.623,25.656,14.529,14.340,9.201,0.000,0.000,7.545,19.471,88.341,83.920,27.528,101.047,145.319,14.416,15.287,237.818,12.672,16.804,39.867,12.500,21.187,36.996,12.500
42.000,0.000,8.309,8.687,60.623,25.656,15.253,13.690,9.201,0.000,0.000,7.545,19.471,88.341,81.289,27.656,101.047,145.319,13.974,15.287,237.818,11.731,16.804,39.867,12.399,21.187,36.999,12.500
43.000,0.000,12.983,8.687,60.623,25.656,16.475,8.851,5.000,0.000,0.000,7.545,19.471,88.341,79.243,27.814,101.047,145.319,13.558,15.287,237.818,12.053,16.804,39.867,12.601,21.187,37.001,12.500
44.000,0.000,8.656,8.687,60.623,24.105,19.529,30.311,5.000,0.000,0.000,7.545,19.471,88.341,77.504,28.017,101.047,145.319,6.604,15.287,237.818,8.512,16.804,39.867,12.500,21.187,37.004,12.500
45.000,0.000,12.983,8.999,60.623,25.548,20.035,21.267,0.000,0.000,0.000,7.545,19.471,88.341,75.894,28.289,101.047,145.319,67.741,15.287,237.818,7.599,16.804,39.867,12.187,21.187,37.006,12.187
46.000,0.000,12.983,10.500,60.623,19.174,20.147,15.259,0.000,0.000,0.000,7.545,19.471,88.341,49.658,28.682,101.047,145.319,54.374,15.287,237.818,2.689,16.804,39.867,10.687,21.187,37.008,10.687
47.000,0.000,12.983,10.500,60.623,13.068,22.164,7.374,0.000,0.000,0.000,7.545,19.471,88.341,210.226,29.337,101.047,145.319,56.224,11.000,237.818,2.689,16.804,39.867,10.418,21.187,37.010,10.687
48.000,0.000,12.983,10.500,60.623,11.912,68.338,76.214,0.000,0.000,0.000,7.545,19.471,88.341,167.925,30.863,101.047,145.319,71.571,11.000,237.818,2.689,16.804,39.867,10.400,21.187,37.012,10.687
