"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","CTAGROOLMOS","CSSUNNY","CASAGRANDE","CSCOENERGY","CSEXPANSIONINTIPAMPA"
1.00,0.00,22.99,0.00,14.00,4.20,0.00,10.77,18.62,1.78,0.40,2.70,19.53,0.00,0.00,17.01,0.00,8.20,3.63,13.34,8.10,10.39,14.64,4.90,18.70,18.70,18.89,18.89,1.40,0.00,14.79,36.66,3.51,25.40,18.89,17.94,0.00,17.38,0.00,0.60,18.89,18.89,18.89,2.40,43.55,12.47,18.89,8.00,10.70,7.85,17.00,1.20,0.99,0.36,19.00,0.00,2.00,39.87,58.03,1.22,1.56,0.00,64.31,33.61,0.00,2.00,0.00,0.00,11.00,0.00,22.00,0.00,0.00
2.00,0.00,22.99,0.00,14.00,4.20,0.00,10.77,18.62,1.78,0.40,2.70,19.53,0.00,0.00,17.01,0.00,8.20,3.63,13.34,8.10,10.39,14.64,4.90,18.70,18.70,18.89,18.89,1.40,0.00,14.79,36.66,3.51,25.40,18.89,17.94,0.00,17.38,0.00,0.60,18.89,18.89,18.89,2.40,43.55,12.47,18.89,8.00,10.70,7.85,17.00,1.20,0.99,0.36,19.00,0.00,2.00,39.87,58.03,1.22,1.56,0.00,64.31,33.61,0.00,2.00,0.00,0.00,11.00,0.00,22.00,0.00,0.00
3.00,0.00,22.99,0.00,14.00,4.20,0.00,10.77,18.62,1.78,0.40,2.70,19.53,0.00,0.00,17.01,0.00,8.20,4.07,12.27,8.10,10.39,14.64,4.90,18.70,18.70,18.89,18.89,1.40,0.00,14.54,35.50,3.51,25.50,18.89,17.94,0.00,17.38,0.00,0.60,18.89,18.89,18.89,2.40,38.56,12.47,18.89,8.00,10.70,7.85,17.00,1.20,1.07,0.37,19.00,0.00,2.00,36.28,54.71,1.05,1.33,0.00,64.34,28.04,0.00,2.00,0.00,0.00,11.00,0.00,22.00,0.00,0.00
4.00,0.00,23.05,0.00,14.00,4.20,0.00,10.77,18.62,1.78,0.40,2.70,19.53,0.00,0.00,17.01,0.00,8.20,4.39,11.94,8.10,10.39,14.64,4.90,18.70,18.70,18.89,18.89,1.40,0.00,13.82,33.67,3.51,25.30,18.89,17.94,0.00,17.38,0.00,0.60,18.89,18.89,18.89,2.40,32.22,12.47,18.89,8.00,10.70,7.85,17.00,1.20,0.95,0.49,19.00,0.00,2.00,33.97,51.93,0.98,1.22,0.00,61.28,26.49,0.00,2.00,0.00,0.00,11.00,0.00,22.00,0.00,0.00
5.00,0.00,22.99,0.00,14.00,4.20,0.00,10.77,18.62,1.78,0.40,2.70,19.53,0.00,0.00,17.01,0.00,8.20,4.61,11.62,8.10,10.39,14.64,4.90,18.70,18.70,18.89,18.89,1.40,0.00,12.83,31.39,3.51,25.00,18.89,17.94,0.00,17.38,0.00,0.60,18.89,18.89,18.89,2.40,26.18,12.47,18.89,8.00,10.70,7.85,17.00,1.20,0.83,0.54,19.00,0.00,2.00,30.94,48.00,0.90,1.07,0.00,58.15,25.56,0.00,2.00,0.00,0.00,11.00,0.00,22.00,0.00,0.00
6.00,0.00,23.08,0.00,14.00,4.20,0.00,10.77,18.62,1.78,0.40,2.70,19.53,0.00,0.00,17.01,0.00,8.20,4.48,11.35,8.10,10.39,14.64,4.90,18.70,18.70,18.89,18.89,1.40,0.00,11.00,27.71,3.51,25.40,18.89,17.94,0.00,17.38,0.00,0.60,18.89,18.89,18.89,2.40,21.07,12.47,18.89,8.00,10.70,7.85,17.00,1.20,0.76,0.35,19.00,0.00,2.00,25.75,40.60,0.77,0.82,0.00,54.78,26.51,0.00,2.00,0.00,0.00,11.00,0.00,22.00,0.00,0.00
7.00,0.00,22.94,0.00,14.00,4.20,0.00,10.77,18.62,1.78,0.40,2.70,19.53,0.00,0.00,17.01,0.00,8.20,4.37,11.03,8.10,10.39,14.64,4.90,18.70,18.70,18.89,18.89,1.40,0.00,9.51,24.50,3.51,25.30,18.89,17.94,0.00,17.38,0.00,0.60,18.89,18.89,18.89,2.40,16.99,12.47,18.89,8.00,10.70,7.85,17.00,1.20,0.70,0.23,19.00,0.00,2.00,20.83,33.74,0.62,0.58,0.00,51.37,25.29,0.00,2.00,0.00,0.00,11.00,0.00,22.00,0.00,0.00
8.00,0.00,23.05,0.00,14.00,4.20,0.00,10.77,18.62,1.78,0.40,2.70,19.53,0.00,0.00,17.01,0.00,8.20,4.27,10.53,8.10,10.39,14.64,4.90,18.70,18.70,18.89,18.89,1.40,0.00,9.01,22.66,3.51,25.10,18.89,17.94,0.00,17.38,0.00,0.60,18.89,18.89,18.89,2.40,15.97,12.47,18.89,8.00,10.70,7.85,17.00,1.20,0.68,0.31,19.00,0.00,2.00,16.74,28.48,0.47,0.43,0.00,47.82,17.60,0.00,2.00,0.00,0.00,11.00,0.00,22.00,0.00,0.00
9.00,0.00,23.02,0.00,14.00,4.20,0.00,10.77,18.62,1.78,0.40,2.70,19.53,0.00,0.00,17.01,0.00,8.20,4.23,10.13,8.10,10.39,14.64,4.90,18.70,18.70,18.89,18.89,1.40,0.00,8.65,21.18,3.51,25.20,18.89,17.94,0.00,17.38,0.00,0.60,18.89,18.89,18.89,2.40,14.77,12.47,18.89,8.00,10.70,7.85,17.00,1.20,0.66,0.35,18.90,0.00,2.00,13.12,23.57,0.34,0.33,0.00,44.83,10.83,0.00,2.00,0.00,0.00,11.00,0.00,22.00,0.00,0.00
10.00,0.00,23.17,0.00,14.00,4.20,0.00,10.77,18.62,1.78,0.40,2.70,19.53,0.00,0.00,17.01,0.00,8.20,4.37,10.04,8.10,10.39,14.64,4.90,18.70,18.70,18.89,18.89,1.40,0.00,8.69,20.83,3.51,25.20,18.89,17.94,0.00,17.38,0.00,0.60,18.89,18.89,18.89,2.40,13.03,12.47,18.89,8.00,10.70,7.85,17.00,1.20,0.65,0.31,18.90,0.00,2.00,10.94,19.65,0.28,0.36,0.00,43.50,6.82,0.00,2.00,0.00,0.00,11.00,0.00,22.00,0.00,0.00
