"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","CTAGROOLMOS","CSSUNNY","CASAGRANDE","CSCOENERGY","CSEXPANSIONINTIPAMPA","CSSUNNYEXP"
1.00,0.23,23.85,3.07,14.00,4.20,7.10,12.24,19.14,3.60,0.40,3.40,18.00,6.27,4.54,17.49,0.00,8.40,0.00,0.00,8.00,11.47,15.16,5.00,19.24,19.24,19.44,19.44,1.40,4.86,3.05,9.46,3.15,27.00,19.44,18.46,34.06,17.88,11.96,0.60,19.44,19.44,19.44,2.40,0.00,12.83,0.00,0.00,0.00,8.23,17.49,2.40,8.54,11.70,18.00,0.05,2.00,0.36,1.43,0.01,0.02,25.82,17.78,1.81,0.00,2.00,23.73,186.94,11.00,114.00,22.00,0.07,24.41,0.00
2.00,2.84,23.95,5.19,14.00,4.20,7.10,12.24,19.14,3.60,0.40,3.40,18.00,10.91,6.25,17.49,0.00,8.40,0.00,0.00,8.00,11.47,15.16,5.00,19.24,19.24,19.44,19.44,1.40,6.90,3.32,12.12,3.15,27.00,19.44,18.46,46.49,17.88,18.71,0.60,19.44,19.44,19.44,2.40,0.00,12.83,0.00,0.00,0.00,8.23,17.49,2.40,9.29,11.99,18.00,0.08,2.00,0.55,1.81,0.03,0.09,35.95,21.07,1.95,0.00,2.00,36.21,213.69,11.00,119.40,22.00,0.12,30.74,0.00
3.00,7.61,23.94,7.67,14.00,4.20,7.10,12.24,19.14,3.60,0.40,3.40,18.00,14.43,8.28,17.49,0.00,8.40,0.00,0.43,8.00,11.47,15.16,5.00,19.24,19.24,19.44,19.44,1.40,9.08,3.69,15.23,3.15,27.00,19.44,18.46,59.60,17.88,23.44,0.60,19.44,19.44,19.44,2.40,0.00,12.83,0.00,0.00,0.00,8.23,17.49,2.40,10.01,12.22,18.00,0.37,2.00,0.84,2.45,0.05,0.16,44.88,24.94,2.09,0.10,2.00,47.71,218.75,11.00,121.80,22.00,0.16,37.07,0.00
4.00,9.02,23.97,9.93,14.00,4.20,7.10,12.24,19.14,3.60,0.40,3.40,18.00,16.36,10.25,17.49,0.00,8.40,0.00,2.13,8.00,11.47,15.16,5.00,19.24,19.24,19.44,19.44,1.40,10.33,4.18,19.10,3.15,27.00,19.44,18.46,64.45,17.88,25.94,0.60,19.44,19.44,19.44,2.40,0.00,12.83,0.00,0.00,0.00,8.23,17.49,2.40,10.66,12.28,18.00,0.50,2.00,1.43,13.87,0.06,0.24,54.15,35.40,2.26,0.20,2.00,57.66,211.40,11.00,124.20,22.00,0.20,30.80,0.00
5.00,8.90,23.68,11.79,14.00,4.20,7.10,12.24,19.14,3.60,0.40,3.40,18.00,17.04,11.16,17.49,0.00,8.40,0.00,4.67,8.00,11.47,15.16,5.00,19.24,19.24,19.44,19.44,1.40,11.02,4.99,24.58,3.15,27.00,19.44,18.46,68.20,17.88,27.41,0.60,19.44,19.44,19.44,2.40,2.94,12.83,0.00,0.00,0.00,8.23,17.49,2.40,11.27,12.44,18.00,0.62,2.00,2.30,17.59,0.14,0.41,53.80,39.53,2.42,0.20,2.00,55.52,210.54,11.00,125.40,22.00,0.24,30.54,0.00
6.00,14.74,23.75,13.28,14.00,4.20,7.10,12.24,19.14,3.60,0.40,3.40,18.00,17.30,11.84,17.49,0.00,8.40,0.02,7.83,8.00,11.47,15.16,5.00,19.24,19.24,19.44,19.44,1.40,11.57,6.02,29.73,3.15,27.00,19.44,18.46,72.79,17.88,28.29,0.60,19.44,19.44,19.44,2.40,3.62,12.83,0.00,0.00,0.00,8.23,17.49,2.40,11.70,12.86,18.00,0.70,2.00,4.03,18.21,0.46,0.88,65.95,47.87,2.56,0.30,2.00,65.82,205.00,11.00,122.00,22.00,0.27,38.01,0.00
7.00,15.91,23.69,14.17,14.00,4.20,7.10,12.24,19.14,3.60,0.40,3.40,18.00,17.78,12.45,17.49,0.00,8.40,0.28,11.40,8.00,11.47,15.16,5.00,19.24,19.24,19.44,19.44,1.40,12.07,7.25,33.25,3.15,27.00,19.44,18.46,98.63,17.88,28.83,0.60,19.44,19.44,19.44,2.40,8.83,12.83,0.00,0.00,0.00,8.23,17.49,2.40,12.08,13.15,18.00,0.76,2.00,6.23,11.23,0.78,1.31,70.35,51.50,4.80,0.30,2.00,67.77,205.00,11.00,122.00,22.00,0.29,35.48,0.00
8.00,16.59,23.68,14.51,14.00,4.20,7.10,12.24,19.14,3.60,0.40,3.40,18.00,18.08,13.01,17.49,0.00,8.40,0.92,12.74,8.00,11.47,15.16,5.00,19.24,19.24,19.44,19.44,1.40,12.26,7.55,32.61,3.15,27.00,19.44,18.46,100.89,17.88,28.68,0.60,19.44,19.44,19.44,2.40,27.67,12.83,0.00,0.00,0.00,8.23,17.49,2.40,12.32,13.05,18.00,0.78,2.00,9.85,15.46,1.14,1.66,72.34,52.56,13.35,0.30,2.00,80.00,205.00,11.00,124.80,22.00,0.30,32.93,0.00
9.00,16.63,23.77,13.91,14.00,4.20,7.10,12.24,19.14,3.60,0.40,3.40,18.00,17.86,13.48,17.49,0.00,8.40,1.49,14.12,8.00,11.47,15.16,5.00,19.24,19.24,19.44,19.44,1.40,11.58,7.67,31.66,3.15,27.00,19.44,18.46,96.59,17.88,26.59,0.60,19.44,19.44,19.44,2.40,44.47,12.83,0.00,0.00,0.00,8.23,17.49,2.40,12.62,12.95,18.00,0.77,2.00,13.52,19.93,1.44,1.99,70.21,54.76,23.03,0.40,2.00,80.00,220.16,11.00,124.80,22.00,0.32,30.38,0.00
10.00,16.77,23.82,13.09,14.00,4.20,7.10,12.24,19.14,3.60,0.40,3.40,18.00,17.99,13.91,17.49,0.00,8.40,2.20,16.51,8.00,11.47,15.16,5.00,19.24,19.24,19.44,19.44,1.40,11.12,8.13,33.11,3.15,27.00,19.44,18.46,58.80,17.88,23.63,0.60,19.44,19.44,19.44,2.40,45.17,12.83,0.00,0.00,0.00,8.23,17.49,2.40,13.10,12.86,18.00,0.78,2.00,17.36,25.11,1.58,2.29,52.53,58.04,32.11,0.40,2.00,78.00,205.00,11.00,124.80,22.00,0.32,23.74,0.00
11.00,16.82,23.72,12.08,14.00,4.20,7.10,12.24,19.14,3.60,0.40,3.40,18.00,17.23,14.18,17.49,0.00,8.40,3.25,19.12,8.00,11.47,15.16,5.00,19.24,19.24,19.44,19.44,1.40,11.00,8.63,35.50,3.15,27.00,19.44,18.46,54.84,17.88,20.62,0.60,19.44,19.44,19.44,2.40,67.56,12.83,19.44,8.00,0.00,8.23,17.49,2.40,13.55,12.95,18.00,0.77,2.00,21.54,30.52,1.74,2.62,58.02,61.45,51.48,0.40,2.00,78.00,205.00,11.00,123.60,22.00,0.32,17.09,0.00
12.00,16.44,23.70,6.50,14.00,4.20,7.10,12.24,19.14,3.60,0.40,3.40,18.00,15.68,14.19,17.49,0.00,8.40,4.21,21.48,8.00,11.47,15.16,5.00,19.24,19.24,19.44,19.44,1.40,10.83,9.17,38.15,3.15,27.00,19.44,18.46,45.69,17.88,17.43,0.60,19.44,19.44,19.44,2.40,77.00,12.83,19.44,8.00,0.00,8.23,17.49,2.40,13.91,13.61,18.00,0.77,2.00,26.74,36.55,1.96,3.04,52.58,63.96,63.77,0.40,2.00,78.00,200.00,11.00,122.40,22.00,0.31,15.82,0.00
13.00,15.27,23.89,8.06,14.00,4.20,7.10,12.24,19.14,3.60,0.40,3.40,18.00,15.61,13.97,17.49,0.00,8.40,3.96,21.92,8.00,11.47,15.16,5.00,19.24,19.24,19.44,19.44,1.40,10.46,9.67,39.68,3.15,27.00,19.44,18.46,55.32,17.88,13.60,0.60,19.44,19.44,19.44,2.40,99.75,12.83,19.44,8.00,0.00,8.23,17.49,2.40,14.13,14.03,18.00,0.77,2.00,32.13,42.47,2.25,3.48,44.70,63.87,92.53,0.30,2.00,80.00,196.83,11.00,119.40,22.00,0.30,14.55,0.00
14.00,12.80,23.90,5.97,14.00,4.20,7.10,12.24,19.14,3.60,0.40,3.40,18.00,15.44,13.38,17.49,0.00,8.40,3.69,22.88,8.00,11.47,15.16,5.00,19.24,19.24,19.44,19.44,1.40,9.64,10.20,41.17,3.15,27.00,19.44,18.46,47.61,17.88,9.45,0.60,19.44,19.44,19.44,2.40,106.14,12.83,19.44,8.00,0.00,8.23,17.49,2.40,13.95,13.73,18.00,0.65,2.00,38.08,47.99,2.79,3.98,35.66,64.05,100.70,0.20,2.00,80.00,186.78,11.00,116.40,22.00,0.27,12.63,0.00
15.00,9.18,23.68,4.55,14.00,4.20,7.10,12.24,19.14,3.60,0.40,3.40,18.00,13.79,12.44,17.49,0.00,8.40,3.32,24.79,8.00,11.47,15.16,5.00,19.24,19.24,19.44,19.44,1.40,8.57,10.69,42.31,3.15,27.00,19.44,18.46,35.82,17.88,6.12,0.60,19.44,19.44,19.44,2.40,111.75,12.83,19.44,8.00,0.00,8.23,17.49,2.40,13.71,13.40,18.00,0.63,2.00,43.28,52.51,3.21,4.32,26.84,64.93,107.92,0.20,2.00,69.38,177.98,11.00,111.00,22.00,0.24,10.71,0.00
