"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","CTAGROOLMOS","CSSUNNY","CASAGRANDE","CSCOENERGY","CSEXPANSIONINTIPAMPA","CSSUNNYEXPANSION"
1.00,0.00,0.00,0.00,14.00,0.00,7.70,4.50,13.22,3.00,0.40,3.30,0.00,0.00,0.00,8.00,10.00,4.70,20.60,0.00,10.69,15.55,2.50,18.27,18.27,7.00,10.69,0.00,0.00,16.48,52.67,2.90,25.30,0.00,18.46,0.00,7.50,0.00,0.60,8.00,9.00,9.00,0.00,79.50,9.00,9.00,3.30,10.70,0.00,9.00,2.20,4.78,4.80,19.00,0.00,1.29,44.93,45.41,6.02,3.91,0.00,71.46,76.00,0.00,2.08,0.00,0.00,11.00,0.00,13.50,0.00,0.00,0.00
2.00,0.00,0.00,0.00,14.00,0.00,7.70,4.50,13.22,3.00,0.40,3.30,0.00,0.00,0.00,8.00,10.00,3.70,22.50,0.00,10.69,15.55,2.50,18.27,18.27,7.00,10.69,0.00,0.00,16.72,53.40,2.90,25.50,0.00,18.46,0.00,7.50,0.00,0.60,8.00,9.00,9.00,0.00,77.42,9.00,9.00,3.30,10.70,0.00,9.00,2.20,4.87,5.11,19.00,0.00,1.29,50.38,44.52,5.92,3.80,0.00,71.38,63.00,0.00,2.08,0.00,0.00,11.00,0.00,13.50,0.00,0.00,0.00
3.00,0.00,0.00,0.00,14.00,0.00,7.70,4.50,13.22,3.00,0.40,3.30,0.00,0.00,0.00,8.00,10.00,3.60,22.60,0.00,10.69,15.55,2.50,18.27,18.27,7.00,10.69,0.00,0.00,16.96,53.10,2.90,25.60,0.00,18.46,0.00,7.50,0.00,0.60,8.00,9.00,9.00,0.00,64.97,9.00,9.00,3.30,10.70,0.00,9.00,2.20,5.12,6.21,19.00,0.00,1.29,49.67,41.10,4.59,3.12,0.00,71.22,52.00,0.00,2.08,0.00,0.00,11.00,0.00,13.50,0.00,0.00,0.00
4.00,0.00,0.00,0.00,14.00,0.00,7.70,4.50,13.22,3.00,0.40,3.30,0.00,0.00,0.00,8.00,10.00,3.50,22.70,0.00,10.69,15.55,2.50,18.27,18.27,7.00,10.69,0.00,0.00,17.10,52.70,2.90,25.60,0.00,18.46,0.00,7.50,0.00,0.60,8.00,9.00,9.00,0.00,52.51,9.00,9.00,3.30,10.70,0.00,9.00,2.20,4.60,6.55,19.00,0.00,1.29,48.96,37.68,4.57,2.76,0.00,75.09,51.00,0.00,2.08,0.00,0.00,11.00,0.00,13.50,0.00,0.00,0.00
5.00,0.00,0.00,0.00,14.00,0.00,7.70,4.50,13.22,3.00,0.40,3.30,0.00,0.00,0.00,4.00,10.00,3.40,20.10,0.00,10.69,15.55,2.50,18.27,18.27,7.00,10.69,0.00,0.00,17.34,52.34,2.90,25.80,0.00,18.46,0.00,7.50,0.00,0.60,8.00,9.00,9.00,0.00,40.68,9.00,9.00,3.30,10.70,0.00,9.00,2.20,4.94,6.66,19.00,0.00,1.29,46.44,35.86,3.72,2.29,0.00,74.20,44.00,0.00,2.08,0.00,0.00,11.00,0.00,13.50,0.00,0.00,0.00
6.00,0.00,0.00,0.00,14.00,0.00,7.70,4.50,13.22,3.00,0.40,3.30,0.00,0.00,0.00,4.00,10.00,3.40,17.50,0.00,10.69,15.55,2.50,18.27,18.27,7.00,10.69,0.00,0.00,17.16,52.33,2.90,25.90,0.00,18.46,0.00,7.50,0.00,0.60,8.00,9.00,9.00,0.00,28.84,9.00,9.00,3.30,10.70,0.00,9.00,2.20,6.27,7.68,19.00,0.00,1.29,43.92,34.03,3.41,2.21,0.00,67.97,38.00,0.00,2.08,0.00,0.00,11.00,0.00,13.50,0.00,0.00,0.00
7.00,0.00,0.00,0.00,14.00,0.00,7.70,4.50,13.22,3.00,0.40,3.30,0.00,0.00,0.00,4.00,10.00,3.30,15.80,0.00,10.69,0.00,2.50,18.27,18.27,7.00,10.69,0.00,0.00,17.01,50.82,2.90,26.00,0.00,18.46,0.00,7.50,0.00,0.60,8.00,9.00,9.00,0.00,21.40,9.00,9.00,3.30,10.70,0.00,9.00,2.20,6.27,7.41,19.00,0.00,1.29,42.58,31.61,3.28,1.97,0.00,65.66,25.00,0.00,2.04,0.00,0.00,11.00,0.00,13.50,0.00,0.00,0.00
8.00,0.00,0.00,0.00,14.00,0.00,7.70,4.50,13.22,3.00,0.40,3.30,0.00,0.00,0.00,4.00,10.00,3.20,14.00,0.00,10.69,0.00,2.50,18.27,18.27,7.00,10.69,0.00,0.00,16.94,49.90,2.90,26.00,0.00,18.46,0.00,7.50,0.00,0.60,8.00,9.00,9.00,0.00,13.96,9.00,9.00,3.30,10.70,0.00,9.00,2.20,6.22,7.59,19.00,0.00,1.29,41.24,29.19,3.13,2.15,0.00,66.66,23.00,0.00,2.00,0.00,0.00,11.00,0.00,13.50,0.00,0.00,0.00
9.00,0.00,0.00,0.00,14.00,0.00,7.70,4.50,13.22,3.00,0.40,3.30,0.00,0.00,0.00,4.00,10.00,3.40,13.00,0.00,10.69,0.00,2.50,18.27,18.27,7.00,10.69,0.00,0.00,17.03,49.40,2.90,26.00,0.00,18.46,0.00,7.50,0.00,0.60,8.00,9.00,9.00,0.00,14.57,9.00,9.00,3.30,10.70,0.00,9.00,2.20,6.38,7.70,19.00,0.00,1.28,40.39,27.92,2.42,1.89,0.00,69.18,21.00,0.00,2.00,0.00,0.00,11.00,0.00,13.50,0.00,0.00,0.00
10.00,0.00,0.00,0.00,14.00,0.00,7.70,4.50,13.22,3.00,0.40,3.30,0.00,0.00,0.00,8.00,10.00,3.50,12.00,0.00,10.69,0.00,2.50,18.27,18.27,7.00,10.69,0.00,0.00,17.09,48.91,2.90,26.10,0.00,18.46,0.00,7.50,0.00,0.60,8.00,9.00,9.00,0.00,15.18,9.00,9.00,3.30,10.70,0.00,9.00,2.20,6.28,7.41,19.00,0.00,1.28,39.54,26.65,2.26,1.84,0.00,69.51,19.00,0.00,1.96,0.00,0.00,11.00,0.00,13.50,0.00,0.00,0.00
