"ETAPA \ GENERADOR","CALLAHUANCA","HUAMPANI","MOYOPAMPA","MANTARO","RESTITUCION","OROYA","PACHACHACA","YAUPI","HUANCHOR","PARIAC","YANANGO","CHARCANI IV","CHARCANI V","ARICOTA I","ARICOTA II","MACHUPICCHU","SAN GABAN II","YUNCAN","CAHUA","MALPASO","CANON DEL PATO","GALLITO CIEGO","ARCATA","CHARCANI 123","SANTA TERESA","PCH CHAGLLA","CH CARHUAQUERO IV","HUANZA","MCH CERRO DEL AGUILA","CARHUAC","CHAGLLA G1","CHAGLLA G2","HUINCO G1","HUINCO G2","HUINCO G3","HUINCO G4","CERRO DEL AGUILA G1","CERRO DEL AGUILA G2","CERRO DEL AGUILA G3","CH CANA BRAVA","CHIMAY G1","CHIMAY G2","MATUCANA G1","MATUCANA G2","LA VIRGEN","CARHUAQUERO G1","CARHUAQUERO G2","CARHUAQUERO G3","CHEVES G1","CHEVES G2","PLATANAL G1","PLATANAL G2","CH SAN GABAN III","CH ANASHIRONI","CH RENOVANDES"
11.00,0.00,29.95,67.13,635.03,206.59,7.75,8.13,110.37,18.44,3.75,24.50,14.92,81.71,5.13,2.82,163.91,112.36,132.71,44.06,30.93,158.68,13.33,1.97,6.88,87.69,6.39,9.98,63.18,5.46,14.61,0.00,186.77,0.00,0.00,61.17,0.00,107.59,113.94,107.60,0.00,74.91,76.30,44.67,52.58,54.97,30.67,30.56,30.55,44.58,44.60,0.00,79.26,203.20,19.40,0.00
12.00,0.00,29.95,67.13,635.03,206.59,7.75,8.13,110.37,18.44,3.75,24.50,14.92,81.71,5.13,2.82,163.91,112.36,132.71,44.06,16.19,160.88,13.33,1.97,6.88,87.69,6.39,9.98,56.53,5.46,13.08,0.00,185.04,0.00,0.00,46.67,46.67,0.00,147.80,138.32,0.00,74.91,76.30,37.93,49.71,54.97,30.67,30.56,30.55,44.43,44.45,0.00,47.36,203.20,19.40,0.00
13.00,0.00,29.95,67.13,635.03,206.59,7.75,8.13,110.37,18.44,3.75,24.50,14.92,81.71,5.13,2.82,163.91,112.36,132.71,44.06,0.00,172.82,13.33,1.97,6.88,87.69,6.39,9.98,63.32,5.46,14.65,0.00,190.24,38.33,0.00,34.47,34.47,0.00,131.32,123.69,0.00,74.91,76.30,42.75,51.77,54.97,30.67,30.56,30.55,44.58,44.60,0.00,75.04,203.20,19.40,0.00
14.00,0.00,29.95,67.13,635.03,206.59,7.75,8.13,110.37,18.44,3.75,24.50,14.92,81.71,5.13,2.82,163.91,112.36,132.71,44.06,30.93,175.32,13.33,1.97,6.88,87.69,6.39,9.98,60.34,5.46,13.96,0.00,185.61,20.62,20.62,20.62,20.62,0.00,91.56,85.53,0.00,74.91,76.30,39.83,50.54,54.97,30.67,30.56,30.55,44.58,44.60,0.00,23.00,203.20,19.40,0.00
15.00,0.00,29.95,67.13,635.03,206.59,7.75,8.13,110.37,18.44,3.75,24.50,14.92,81.71,5.13,2.82,163.91,112.36,132.71,44.06,30.93,188.15,13.33,1.97,6.88,87.69,6.39,9.98,0.00,5.46,0.00,0.00,195.79,41.61,41.18,0.00,41.61,0.00,97.69,91.71,0.00,74.91,76.30,44.63,52.56,54.97,30.67,30.56,30.55,44.72,44.74,67.10,67.08,203.20,19.40,0.00
16.00,0.00,29.95,67.13,635.03,206.59,7.75,8.13,110.37,18.44,3.75,24.50,14.92,60.40,5.13,2.82,163.91,112.36,132.71,44.06,30.93,185.16,13.33,1.97,6.88,87.69,6.39,9.98,68.59,5.46,15.86,0.00,200.55,39.61,39.27,0.00,39.61,0.00,131.44,0.00,0.00,74.91,76.30,40.22,47.48,54.97,30.67,30.56,30.55,44.43,44.45,55.66,55.65,203.20,19.40,0.00
17.00,0.00,29.95,67.13,635.03,206.59,7.75,8.13,110.37,18.44,3.75,24.50,14.92,74.13,5.13,2.82,163.91,112.36,132.71,22.03,29.37,190.45,13.33,1.97,6.88,87.69,6.39,9.98,85.48,5.46,19.77,0.00,228.19,31.60,30.97,31.00,31.60,0.00,197.14,0.00,0.00,74.91,76.30,43.21,49.24,54.97,30.67,30.56,30.55,44.58,44.60,64.32,64.31,203.20,19.40,0.00
18.00,0.00,29.95,67.13,635.03,206.59,7.75,8.13,110.37,18.44,3.75,24.50,14.92,79.17,5.13,2.82,163.91,112.36,132.71,22.03,35.37,204.21,13.33,1.97,6.88,87.69,6.39,9.98,85.48,5.46,19.77,0.00,228.19,41.01,27.80,41.01,38.06,0.00,197.14,0.00,0.00,74.91,76.30,49.68,47.24,54.97,30.67,30.56,30.55,44.72,44.74,71.86,71.84,203.20,19.40,0.00
19.00,0.00,29.95,67.13,635.03,206.59,7.75,8.13,110.37,18.44,3.75,24.50,14.92,65.13,5.13,2.82,163.91,112.36,132.71,22.03,22.84,204.24,13.33,1.97,6.88,87.69,6.39,9.98,85.48,5.46,19.77,144.33,144.33,34.86,25.69,55.32,25.73,131.90,140.56,0.00,0.00,74.91,76.30,25.00,62.97,54.97,30.67,30.56,30.55,44.43,44.45,65.69,65.68,203.20,19.40,0.00
20.00,0.00,29.95,67.13,635.03,206.59,7.75,8.13,110.37,18.44,3.75,24.50,14.92,54.69,5.13,2.82,163.91,112.36,132.71,22.03,35.37,216.59,13.33,1.97,6.88,87.69,6.39,9.98,85.48,5.46,19.77,228.46,0.00,25.21,35.51,54.84,54.51,88.10,94.10,88.10,0.00,74.91,76.30,66.00,20.62,54.97,30.67,30.56,30.55,44.72,44.74,79.99,79.96,203.20,19.40,0.00
21.00,0.00,29.95,67.13,635.03,206.59,7.75,8.13,110.37,18.44,3.75,24.50,14.92,45.40,5.13,2.82,163.91,112.36,132.71,22.03,28.62,210.48,13.33,1.97,6.88,87.69,6.39,9.98,85.48,5.46,19.77,144.33,144.33,42.25,41.88,42.25,42.25,0.00,124.10,117.12,0.00,74.91,76.30,25.00,48.29,54.97,30.67,30.56,30.55,44.58,44.60,66.88,66.87,203.20,19.40,0.00
22.00,0.00,29.95,67.13,635.03,206.59,7.75,8.13,110.37,18.44,3.75,24.50,14.92,41.59,5.13,2.82,163.91,112.36,132.71,22.03,30.08,213.80,13.33,1.97,6.88,87.69,6.39,9.98,85.48,5.46,19.77,144.33,144.33,43.39,42.97,43.39,43.39,0.00,121.09,114.33,0.00,74.91,76.30,66.00,0.00,54.97,30.67,30.56,30.55,44.43,44.45,71.05,71.03,203.20,19.40,0.00
23.00,0.00,29.95,67.13,635.03,206.59,7.75,8.13,110.37,18.44,3.75,24.50,14.92,39.50,5.13,2.82,163.91,112.36,132.71,22.03,35.37,226.73,13.33,1.97,6.88,87.69,6.39,9.98,85.48,5.46,19.77,0.00,228.19,28.38,58.27,62.65,28.38,0.00,122.74,115.86,0.00,74.91,76.30,25.00,56.68,54.97,30.67,30.56,30.55,44.72,44.74,74.86,74.84,203.20,19.40,0.00
24.00,0.00,29.95,67.13,635.03,206.59,7.75,8.13,110.37,18.44,3.75,24.50,14.92,42.67,5.13,2.82,163.91,112.36,132.71,22.03,27.39,216.23,13.33,1.97,6.88,87.69,6.39,9.98,85.48,5.46,19.77,144.33,144.33,27.71,61.28,56.77,27.71,0.00,0.00,184.23,0.00,74.91,76.30,66.00,20.62,54.97,30.67,30.56,30.55,44.58,44.60,67.72,67.70,203.20,19.40,0.00
25.00,0.00,29.95,67.13,635.03,206.59,7.75,8.13,110.37,18.44,3.75,24.50,14.92,34.99,5.13,2.82,163.91,112.36,132.71,22.03,32.42,213.36,13.33,1.97,6.88,87.69,6.39,9.98,85.48,5.46,19.77,228.46,0.00,31.65,59.39,43.71,31.65,105.44,0.00,105.45,0.00,74.91,76.30,25.00,48.61,54.97,30.67,30.56,30.55,44.58,44.60,51.86,51.85,203.20,19.40,0.00
26.00,0.00,29.95,67.13,635.03,206.59,7.75,8.13,110.37,18.44,3.75,24.50,14.92,29.07,5.13,2.82,163.91,112.36,132.71,22.03,32.91,206.68,13.33,1.97,6.88,87.69,6.39,9.98,85.48,5.46,19.77,228.46,0.00,33.91,48.31,48.55,33.91,184.17,0.00,0.00,0.00,74.91,76.30,44.00,0.00,54.97,30.67,30.56,30.55,44.58,44.60,46.63,46.62,203.20,19.40,0.00
27.00,0.00,29.95,67.13,635.03,206.59,7.75,8.13,110.37,18.44,3.75,24.50,14.92,37.22,5.13,2.82,163.91,112.36,132.71,22.03,34.40,207.64,13.33,1.97,6.88,87.69,6.39,9.98,85.48,5.46,19.77,228.46,0.00,30.61,46.00,47.39,30.61,184.17,0.00,0.00,0.00,74.91,76.30,44.00,23.59,54.97,30.67,30.56,30.55,44.43,44.45,32.25,32.25,203.20,19.40,0.00
28.00,0.00,29.95,67.13,635.03,206.59,7.75,8.13,110.37,18.44,3.75,24.50,14.92,58.51,5.13,2.82,163.91,112.36,132.71,22.03,35.37,210.14,13.33,1.97,6.88,87.69,6.39,9.98,85.48,5.46,19.77,228.46,0.00,23.34,37.38,23.34,23.34,116.39,0.00,116.41,0.00,74.91,76.30,44.00,43.64,54.97,30.67,30.56,30.55,44.58,44.60,43.44,43.44,203.20,19.40,0.00
29.00,0.00,29.95,67.13,635.03,206.59,7.75,8.13,110.37,18.44,3.75,24.50,14.92,74.85,5.13,2.82,163.91,112.36,132.71,22.03,35.37,216.00,13.33,1.97,6.88,87.69,6.39,9.98,85.48,5.46,19.77,228.46,0.00,38.42,38.34,38.50,57.58,121.78,129.23,121.80,0.00,74.91,76.30,44.00,31.58,54.97,30.67,30.56,30.55,44.58,44.60,61.38,61.37,203.20,19.40,0.00
30.00,0.00,29.95,67.13,635.03,206.59,7.75,8.13,110.37,18.44,3.75,24.50,14.92,81.71,5.13,2.82,163.91,112.36,132.71,22.03,32.52,212.82,13.33,1.97,6.88,87.69,6.39,9.98,85.48,5.46,19.77,144.33,144.33,47.06,46.85,47.25,46.97,121.78,129.23,121.80,0.00,74.91,76.30,44.00,46.83,54.97,30.67,30.56,30.55,44.58,44.60,61.38,61.37,203.20,19.40,0.00
31.00,0.00,29.95,67.13,635.03,206.59,7.75,8.13,110.37,18.44,3.75,24.50,14.92,81.71,5.13,2.82,163.91,112.36,132.71,22.03,35.37,230.00,13.33,1.97,6.88,87.69,6.39,9.98,85.48,5.46,19.77,144.33,144.33,23.30,67.10,67.88,23.30,121.78,129.23,121.80,0.00,74.91,76.30,44.00,46.83,54.97,30.67,30.56,30.55,44.58,44.60,64.51,64.50,203.20,19.40,0.00
32.00,0.00,29.95,67.13,635.03,206.59,7.75,8.13,110.37,18.44,3.75,24.50,14.92,81.71,5.13,2.82,163.91,112.36,132.71,22.03,35.37,230.00,13.33,1.97,6.88,87.69,6.39,9.98,85.48,5.46,19.77,144.33,144.33,32.14,67.10,67.88,32.14,121.78,129.23,121.80,0.00,74.91,76.30,44.00,55.76,54.97,30.67,30.56,30.55,44.58,44.60,106.14,106.10,203.20,19.40,0.00
33.00,0.00,29.95,67.13,635.03,206.59,7.75,8.13,110.37,18.44,3.75,24.50,14.92,81.71,5.13,2.82,163.91,112.36,132.71,22.03,35.37,230.00,13.33,1.97,6.88,87.69,6.39,9.98,85.48,5.46,19.77,144.33,144.33,38.62,67.10,67.88,38.62,129.93,138.33,129.96,0.00,74.91,76.30,44.00,66.47,54.97,30.67,30.56,30.55,44.72,44.74,110.26,110.22,203.20,19.40,0.00
34.00,0.00,29.95,67.13,635.03,206.59,7.75,8.13,110.37,18.44,3.75,24.50,14.92,81.71,5.13,2.82,163.91,112.36,132.71,22.03,35.37,230.00,25.68,1.97,6.88,87.69,6.39,9.98,85.48,5.46,19.77,144.33,144.33,67.50,67.10,67.88,20.62,136.44,145.71,136.48,0.00,74.91,76.30,44.00,63.47,54.97,30.67,30.56,30.55,44.58,44.60,106.64,106.59,203.20,19.40,0.00
35.00,0.00,29.95,67.13,635.03,206.59,7.75,8.13,110.37,18.44,3.75,24.50,14.92,81.71,5.13,2.82,163.91,112.36,132.71,22.03,35.37,230.00,25.68,1.97,6.88,87.69,6.39,9.98,85.48,5.46,19.77,144.33,144.33,37.34,67.10,67.88,37.34,141.65,151.63,141.70,0.00,74.91,76.30,58.71,49.04,54.97,30.67,30.56,30.55,44.58,44.60,108.72,108.68,203.20,19.40,0.00
36.00,0.00,29.95,67.13,635.03,206.59,7.75,8.13,110.37,18.44,3.75,24.50,14.92,88.34,5.13,2.82,163.91,112.36,132.71,22.03,35.37,230.00,25.68,1.97,6.88,87.69,6.39,9.98,85.48,5.46,19.77,144.33,144.33,23.30,67.10,67.88,23.30,147.10,157.80,147.15,0.00,74.91,76.30,50.16,42.38,54.97,30.67,30.56,30.55,44.43,44.45,77.59,77.56,203.20,19.40,0.00
37.00,48.41,29.95,67.13,635.03,206.59,7.75,8.13,110.37,18.44,3.75,24.50,14.92,91.83,5.13,2.82,163.91,112.36,132.71,22.03,35.37,230.00,25.68,1.97,6.88,87.69,6.39,9.98,85.48,5.46,19.77,144.33,144.33,26.45,67.10,67.88,38.53,150.39,161.49,150.44,0.00,74.91,76.30,44.56,39.16,54.97,30.67,30.56,30.55,44.58,44.60,108.60,108.55,203.20,19.40,0.00
38.00,48.41,29.95,67.13,635.03,206.59,7.75,8.13,110.37,18.44,3.75,24.50,14.92,95.26,5.13,2.82,163.91,112.36,132.71,22.03,35.37,230.00,25.68,1.97,6.88,87.69,6.39,9.98,85.48,5.46,19.77,146.56,146.56,26.67,67.10,67.88,37.88,161.84,174.05,161.90,0.00,74.91,76.30,52.86,44.00,54.97,30.67,30.56,30.55,44.72,44.74,110.26,110.22,203.20,19.40,0.00
39.00,48.41,29.95,67.13,635.03,206.59,7.75,8.13,110.37,18.44,3.75,24.50,14.92,94.28,5.13,2.82,163.91,112.36,132.71,22.03,35.37,230.00,25.68,1.97,6.88,87.69,6.39,9.98,85.48,5.46,19.77,146.63,146.63,28.12,67.10,67.88,40.31,161.10,173.26,161.16,0.00,74.91,76.30,48.82,45.46,54.97,30.67,30.56,30.55,44.58,44.60,110.26,110.22,203.20,19.40,0.00
40.00,48.41,29.95,67.13,635.03,206.59,7.75,8.13,110.37,18.44,3.75,24.50,14.92,98.13,5.13,2.82,163.91,112.36,132.71,22.03,35.37,230.00,25.68,1.97,6.88,87.69,6.39,9.98,85.48,5.46,19.77,145.69,145.69,28.54,67.10,67.88,40.80,163.90,176.26,163.97,0.00,74.91,76.30,48.05,45.24,54.97,30.67,30.56,30.55,44.58,44.60,110.26,110.22,203.20,19.40,0.00
41.00,48.41,29.95,67.13,635.03,206.59,7.75,8.13,110.37,18.44,3.75,24.50,14.92,97.96,5.13,2.82,163.91,112.36,132.71,22.03,35.37,230.00,25.68,1.97,6.88,87.69,6.39,9.98,85.48,5.46,19.77,144.70,144.70,35.18,67.10,67.88,35.18,161.19,173.35,161.25,0.00,74.91,76.30,43.92,44.14,54.97,30.67,30.56,30.55,44.58,44.60,109.06,109.02,203.20,19.40,0.00
42.00,48.41,29.95,67.13,635.03,206.59,7.75,8.13,110.37,18.44,3.75,24.50,14.92,94.08,5.13,2.82,163.91,112.36,132.71,22.03,35.37,230.00,25.68,1.97,6.88,87.69,6.39,9.98,85.48,5.46,19.77,145.75,145.75,39.28,67.10,67.88,39.28,163.83,176.18,163.89,0.00,74.91,76.30,49.33,45.62,54.97,30.67,30.56,30.55,44.43,44.45,110.26,110.22,203.20,19.40,0.00
43.00,48.41,29.95,67.13,635.03,206.59,7.75,8.13,110.37,18.44,3.75,24.50,14.92,142.31,5.13,2.82,163.91,112.36,132.71,22.03,35.37,230.00,25.68,1.97,6.88,87.69,6.39,9.98,85.48,5.46,19.77,226.26,226.00,23.30,67.10,67.88,23.30,184.17,197.14,184.23,0.00,74.91,76.30,66.56,54.82,54.97,30.67,30.56,30.55,44.58,44.60,110.26,110.22,203.20,19.40,0.00
44.00,48.41,29.95,67.13,635.03,206.59,7.75,8.13,110.37,18.44,3.75,24.50,14.92,142.31,5.13,2.82,163.91,112.36,132.71,22.03,35.37,230.00,25.68,1.97,6.88,87.69,6.39,9.98,95.45,5.46,19.77,228.46,228.19,23.30,67.10,67.88,23.30,184.17,197.14,184.23,0.00,74.91,76.30,66.56,54.82,54.97,30.67,30.56,30.55,44.72,44.74,110.26,110.22,203.20,19.40,0.00
45.00,48.41,29.95,67.13,635.03,206.59,7.75,8.13,110.37,18.44,3.75,24.50,14.92,142.31,5.13,2.82,163.91,112.36,132.71,22.03,35.37,230.00,13.33,1.97,6.88,87.69,6.39,9.98,85.48,5.46,19.77,221.07,220.81,23.30,67.10,67.88,23.30,184.17,197.14,184.23,0.00,74.91,76.30,66.56,54.82,54.97,30.67,30.56,30.55,44.58,44.60,110.26,110.22,203.20,19.40,0.00
46.00,48.41,29.95,67.13,635.03,206.59,7.75,8.13,110.37,18.44,3.75,24.50,14.92,109.76,5.13,2.82,163.91,112.36,132.71,22.03,35.37,230.00,13.33,1.97,6.88,87.69,6.39,9.98,85.48,5.46,19.77,155.83,155.82,23.30,67.10,67.88,23.30,184.17,197.14,184.23,0.00,74.91,76.30,66.56,54.82,54.97,30.67,30.56,30.55,44.58,44.60,110.26,110.22,203.20,19.40,0.00
47.00,48.41,29.95,67.13,635.03,206.59,7.75,8.13,110.37,18.44,3.75,24.50,14.92,71.26,5.13,2.82,163.91,112.36,132.71,22.03,35.37,230.00,13.33,1.97,6.88,87.69,6.39,9.98,85.48,5.46,19.77,144.33,144.33,23.30,67.10,67.88,23.30,170.13,182.83,170.20,0.00,74.91,76.30,49.08,41.75,54.97,30.67,30.56,30.55,44.58,44.60,110.26,110.22,203.20,19.40,0.00
48.00,48.41,29.95,67.13,635.03,206.59,7.75,8.13,110.37,18.44,3.75,24.50,14.92,60.01,5.13,2.82,163.91,112.36,132.71,22.03,35.37,221.18,13.33,1.97,6.88,87.69,6.39,9.98,85.48,5.46,19.77,144.33,144.33,23.30,67.10,67.88,23.30,138.77,148.36,138.81,0.00,74.91,76.30,49.08,41.75,54.97,30.67,30.56,30.55,44.58,44.60,86.47,86.43,203.20,19.40,0.00
